cathode,electrolyte,voltage_V,x_atomic_frac,reaction_energy_eV_per_atom,is_minimum,forms_Nd_phosphate,reaction
NMC811,o_only_03,4.3,0.167735,-1.068363,0,0,0.939 Li1Mn0.1Co0.1Ni0.8O2 + 0.06104 Li5.4P1S4.1Cl1.6O0.3 -> 1.269 Li + 0.06008 Mn(Ni3O4)2 + 0.01691 Mn2CoO4 + 0.03052 Ni3(PO4)2 + 0.04884 NiCl2 + 0.02566 Co3O4 + 0.2503 NiSO4
NMC811,o_only_03,4.3,0.170976,-1.079189,0,0,0.9376 Li1Mn0.1Co0.1Ni0.8O2 + 0.06238 Li5.4P1S4.1Cl1.6O0.3 -> 1.274 Li + 0.07232 Mn(Ni3O4)2 + 0.02768 Co3(PO4)2 + 0.01072 Mn2CoO4 + 0.003509 Ni3(PO4)2 + 0.0499 NiCl2 + 0.2558 NiSO4
NMC811,o_only_03,4.3,0.172063,-1.082226,0,0,0.9372 Li1Mn0.1Co0.1Ni0.8O2 + 0.06283 Li5.4P1S4.1Cl1.6O0.3 -> 1.276 Li + 0.07644 Mn(Ni3O4)2 + 0.03124 Co3(PO4)2 + 0.0001745 Ni3(PO4)2 + 0.01728 MnSO4 + 0.05026 NiCl2 + 0.2403 NiSO4
NMC811,o_only_03,4.3,0.184524,-1.117076,0,0,0.932 Li1Mn0.1Co0.1Ni0.8O2 + 0.06803 Li5.4P1S4.1Cl1.6O0.3 -> 1.299 Li + 0.03107 Co3(PO4)2 + 0.002948 Ni3(PO4)2 + 0.0932 MnSO4 + 0.05442 NiCl2 + 0.4966 NiO + 0.1857 NiSO4
NMC811,o_only_03,4.3,0.30303,-1.259992,0,0,0.877 Li1Mn0.1Co0.1Ni0.8O2 + 0.123 Li5.4P1S4.1Cl1.6O0.3 -> 1.541 Li + 0.02923 Co3(PO4)2 + 0.03227 Ni3(PO4)2 + 0.08979 Ni3S2 + 0.0877 MnSO4 + 0.0984 NiCl2 + 0.237 NiSO4
NMC811,o_only_03,4.3,0.327485,-1.287205,0,0,0.8642 Li1Mn0.1Co0.1Ni0.8O2 + 0.1358 Li5.4P1S4.1Cl1.6O0.3 -> 1.597 Li + 0.06788 Ni3(PO4)2 + 0.03861 Ni3S2 + 0.08642 MnSO4 + 0.1086 NiCl2 + 0.04321 Co2NiS4 + 0.2201 NiSO4
NMC811,o_only_03,4.3,0.345267,-1.3063,0,0,0.8546 Li1Mn0.1Co0.1Ni0.8O2 + 0.1454 Li5.4P1S4.1Cl1.6O0.3 -> 1.64 Li + 0.07269 Ni3(PO4)2 + 0.06615 Co(NiS2)2 + 0.08546 MnSO4 + 0.1163 NiCl2 + 0.009657 Co2NiS4 + 0.2074 NiSO4
NMC811,o_only_03,4.3,0.361305,-1.31765,0,0,0.8457 Li1Mn0.1Co0.1Ni0.8O2 + 0.1543 Li5.4P1S4.1Cl1.6O0.3 -> 1.679 Li + 0.05741 Ni2P2O7 + 0.01975 Ni3(PO4)2 + 0.08457 Co(NiS2)2 + 0.08457 MnSO4 + 0.1235 NiCl2 + 0.2099 NiSO4
NMC811,o_only_03,4.3,0.367174,-1.321707,0,0,0.8423 Li1Mn0.1Co0.1Ni0.8O2 + 0.1577 Li5.4P1S4.1Cl1.6O0.3 -> 1.694 Li + 0.07883 Ni2P2O7 + 0.08423 Co(NiS2)2 + 0.08423 MnSO4 + 0.1261 NiCl2 + 0.003604 Ni3S4 + 0.2108 NiSO4
NMC811,o_only_03,4.3,0.392051,-1.336572,0,0,0.8278 Li1Mn0.1Co0.1Ni0.8O2 + 0.1722 Li5.4P1S4.1Cl1.6O0.3 -> 1.758 Li + 0.0861 Ni(PO3)2 + 0.08278 Co(NiS2)2 + 0.08278 MnSO4 + 0.1378 NiCl2 + 0.01931 Ni3S4 + 0.2149 NiSO4
NMC811,o_only_03,4.3,0.400796,-1.340238,0,0,0.8225 Li1Mn0.1Co0.1Ni0.8O2 + 0.1775 Li5.4P1S4.1Cl1.6O0.3 -> 1.781 Li + 0.08874 Ni(PO3)2 + 0.05358 NiS2 + 0.08225 Co(NiS2)2 + 0.08225 MnSO4 + 0.142 NiCl2 + 0.2092 NiSO4
NMC811,o_only_03,4.3,0.435597,-1.353122,0,0,0.8007 Li1Mn0.1Co0.1Ni0.8O2 + 0.1993 Li5.4P1S4.1Cl1.6O0.3 -> 1.877 Li + 0.09967 Ni(PO3)2 + 0.1957 NiS2 + 0.08007 CoS2 + 0.08007 MnSO4 + 0.1595 NiCl2 + 0.1857 NiSO4
NMC811,o_only_03,4.3,0.509744,-1.371698,0,0,0.7488 Li1Mn0.1Co0.1Ni0.8O2 + 0.2512 Li5.4P1S4.1Cl1.6O0.3 -> 2.105 Li + 0.1256 Ni(PO3)2 + 0.2726 NiS2 + 0.07488 CoS2 + 0.07488 MnSO4 + 0.26 SO2 + 0.2009 NiCl2
NMC811,o_only_03,4.3,0.536023,-1.377331,0,0,0.7285 Li1Mn0.1Co0.1Ni0.8O2 + 0.2715 Li5.4P1S4.1Cl1.6O0.3 -> 2.195 Li + 0.0629 Ni(PO3)2 + 0.3027 NiS2 + 0.07285 CoS2 + 0.362 SO2 + 0.2172 NiCl2 + 0.07285 Mn(PO3)2
NMC811,o_only_03,4.3,0.657244,-1.390524,1,0,0.6178 Li1Mn0.1Co0.1Ni0.8O2 + 0.3822 Li5.4P1S4.1Cl1.6O0.3 -> 2.682 Li + 0.1293 Ni(PO3)2 + 0.6115 SCl + 0.365 NiS2 + 0.06178 CoS2 + 0.1019 SO2 + 0.06178 Mn(PO3)2
NMC811,o_only_03,4.3,0.675042,-1.390124,0,0,0.5988 Li1Mn0.1Co0.1Ni0.8O2 + 0.4012 Li5.4P1S4.1Cl1.6O0.3 -> 2.765 Li + 0.05988 MnP4O11 + 0.08086 Ni(PO3)2 + 0.642 SCl + 0.3981 NiS2 + 0.05988 CoS2 + 0.08704 SO2
NMC811,o_only_03,4.3,0.687616,-1.388461,0,0,0.5848 Li1Mn0.1Co0.1Ni0.8O2 + 0.4152 Li5.4P1S4.1Cl1.6O0.3 -> 2.827 Li + 0.04533 NiP4O11 + 0.05848 MnP4O11 + 0.6644 SCl + 0.4225 NiS2 + 0.05848 CoS2 + 0.07612 SO2
NMC811,o_only_03,4.3,0.716763,-1.384062,0,0,0.5506 Li1Mn0.1Co0.1Ni0.8O2 + 0.4494 Li5.4P1S4.1Cl1.6O0.3 -> 2.978 Li + 0.0573 NiP4O11 + 0.05506 MnP4O11 + 0.7191 SCl + 0.3831 NiS2 + 0.05506 CoS2 + 0.2472 S
NMC811,o_only_03,4.3,0.833333,-1.332,0,0,0.3827 Li1Mn0.1Co0.1Ni0.8O2 + 0.6173 Li5.4P1S4.1Cl1.6O0.3 -> 3.716 Li + 0.04815 NiP4O11 + 0.03827 MnP4O11 + 0.9877 SCl + 0.258 NiS2 + 0.03827 CoS2 + 0.1358 P2S7
NMC811,o_only_03,4.3,0.987898,-1.252205,0,0,0.03659 Li1Mn0.1Co0.1Ni0.8O2 + 0.9634 Li5.4P1S4.1Cl1.6O0.3 -> 5.239 Li + 0.02927 NiP4O11 + 0.003659 MnP4O11 + 1.242 SCl + 0.003659 CoS2 + 0.05997 PCl5 + 0.3859 P2S7
NMC811,o_only_03,4.3,0.989362,-1.251307,0,0,0.03226 Li1Mn0.1Co0.1Ni0.8O2 + 0.9677 Li5.4P1S4.1Cl1.6O0.3 -> 5.258 Li + 0.02581 NiP4O11 + 0.003226 MnP4O11 + 1.245 SCl + 0.003226 CoP4O11 + 0.06072 PCl5 + 0.389 P2S7
NMC811,o_only_03,4.3,1.0,-1.243882,0,0,Li5.4P1S4.1Cl1.6O0.3 -> 5.4 Li + 1.259 SCl + 0.06824 PCl5 + 0.4059 P2S7 + 0.06 P2O5
NMC811,o_only_03,4.5,0.0,-0.299378,0,0,Li1Mn0.1Co0.1Ni0.8O2 -> Li + 0.1 Co(NiO2)2 + 0.1 Mn(Ni3O4)2 + 0.4 O2
NMC811,o_only_03,4.5,0.0462,-0.541106,0,0,0.9846 Li1Mn0.1Co0.1Ni0.8O2 + 0.01538 Li5.4P1S4.1Cl1.6O0.3 -> 1.068 Li + 0.01231 Ni(ClO4)2 + 0.09846 CoNiO3 + 0.007692 Ni3(PO4)2 + 0.09846 Mn(Ni3O4)2 + 0.06308 NiSO4 + 0.2392 O2
NMC811,o_only_03,4.5,0.109832,-0.882333,0,0,0.9617 Li1Mn0.1Co0.1Ni0.8O2 + 0.03828 Li5.4P1S4.1Cl1.6O0.3 -> 1.168 Li + 0.03062 Ni(ClO4)2 + 0.09617 CoNiO3 + 0.01914 Ni3(PO4)2 + 0.02976 MnNiO3 + 0.06641 Mn(Ni3O4)2 + 0.1569 NiSO4
NMC811,o_only_03,4.5,0.117209,-0.917326,0,0,0.9589 Li1Mn0.1Co0.1Ni0.8O2 + 0.04107 Li5.4P1S4.1Cl1.6O0.3 -> 1.181 Li + 0.03286 Ni(ClO4)2 + 0.02054 Ni3(PO4)2 + 0.01421 MnNiO3 + 0.08168 Mn(Ni3O4)2 + 0.004169 Co23O32 + 0.1684 NiSO4
NMC811,o_only_03,4.5,0.163037,-1.129744,0,0,0.9409 Li1Mn0.1Co0.1Ni0.8O2 + 0.05912 Li5.4P1S4.1Cl1.6O0.3 -> 1.26 Li + 0.02956 Ni3(PO4)2 + 0.03804 MnNiO3 + 0.05605 Mn(Ni3O4)2 + 0.004091 Co23O32 + 0.0473 NiCl2 + 0.2424 NiSO4
NMC811,o_only_03,4.5,0.163954,-1.133684,0,0,0.9405 Li1Mn0.1Co0.1Ni0.8O2 + 0.0595 Li5.4P1S4.1Cl1.6O0.3 -> 1.262 Li + 0.02975 Ni3(PO4)2 + 0.03854 MnNiO3 + 0.05551 Mn(Ni3O4)2 + 0.0476 NiCl2 + 0.03135 Co3O4 + 0.2439 NiSO4
NMC811,o_only_03,4.5,0.167735,-1.146571,0,0,0.939 Li1Mn0.1Co0.1Ni0.8O2 + 0.06104 Li5.4P1S4.1Cl1.6O0.3 -> 1.269 Li + 0.03052 Ni3(PO4)2 + 0.06008 Mn(Ni3O4)2 + 0.01691 Mn2CoO4 + 0.04884 NiCl2 + 0.02566 Co3O4 + 0.2503 NiSO4
NMC811,o_only_03,4.5,0.170976,-1.15763,0,0,0.9376 Li1Mn0.1Co0.1Ni0.8O2 + 0.06238 Li5.4P1S4.1Cl1.6O0.3 -> 1.274 Li + 0.003509 Ni3(PO4)2 + 0.07232 Mn(Ni3O4)2 + 0.01072 Mn2CoO4 + 0.02768 Co3(PO4)2 + 0.0499 NiCl2 + 0.2558 NiSO4
NMC811,o_only_03,4.5,0.172063,-1.160744,0,0,0.9372 Li1Mn0.1Co0.1Ni0.8O2 + 0.06283 Li5.4P1S4.1Cl1.6O0.3 -> 1.276 Li + 0.0001745 Ni3(PO4)2 + 0.07644 Mn(Ni3O4)2 + 0.03124 Co3(PO4)2 + 0.05026 NiCl2 + 0.01728 MnSO4 + 0.2403 NiSO4
NMC811,o_only_03,4.5,0.184524,-1.196494,0,0,0.932 Li1Mn0.1Co0.1Ni0.8O2 + 0.06803 Li5.4P1S4.1Cl1.6O0.3 -> 1.299 Li + 0.002948 Ni3(PO4)2 + 0.03107 Co3(PO4)2 + 0.05442 NiCl2 + 0.0932 MnSO4 + 0.4966 NiO + 0.1857 NiSO4
NMC811,o_only_03,4.5,0.30303,-1.348263,0,0,0.877 Li1Mn0.1Co0.1Ni0.8O2 + 0.123 Li5.4P1S4.1Cl1.6O0.3 -> 1.541 Li + 0.03227 Ni3(PO4)2 + 0.02923 Co3(PO4)2 + 0.08979 Ni3S2 + 0.0984 NiCl2 + 0.0877 MnSO4 + 0.237 NiSO4
NMC811,o_only_03,4.5,0.327485,-1.377373,0,0,0.8642 Li1Mn0.1Co0.1Ni0.8O2 + 0.1358 Li5.4P1S4.1Cl1.6O0.3 -> 1.597 Li + 0.06788 Ni3(PO4)2 + 0.03861 Ni3S2 + 0.1086 NiCl2 + 0.08642 MnSO4 + 0.04321 Co2NiS4 + 0.2201 NiSO4
NMC811,o_only_03,4.5,0.345267,-1.397863,0,0,0.8546 Li1Mn0.1Co0.1Ni0.8O2 + 0.1454 Li5.4P1S4.1Cl1.6O0.3 -> 1.64 Li + 0.07269 Ni3(PO4)2 + 0.06615 Co(NiS2)2 + 0.1163 NiCl2 + 0.08546 MnSO4 + 0.009657 Co2NiS4 + 0.2074 NiSO4
NMC811,o_only_03,4.5,0.361305,-1.410483,0,0,0.8457 Li1Mn0.1Co0.1Ni0.8O2 + 0.1543 Li5.4P1S4.1Cl1.6O0.3 -> 1.679 Li + 0.01975 Ni3(PO4)2 + 0.05741 Ni2P2O7 + 0.08457 Co(NiS2)2 + 0.1235 NiCl2 + 0.08457 MnSO4 + 0.2099 NiSO4
NMC811,o_only_03,4.5,0.367174,-1.415007,0,0,0.8423 Li1Mn0.1Co0.1Ni0.8O2 + 0.1577 Li5.4P1S4.1Cl1.6O0.3 -> 1.694 Li + 0.07883 Ni2P2O7 + 0.08423 Co(NiS2)2 + 0.1261 NiCl2 + 0.08423 MnSO4 + 0.003604 Ni3S4 + 0.2108 NiSO4
NMC811,o_only_03,4.5,0.392051,-1.43187,0,0,0.8278 Li1Mn0.1Co0.1Ni0.8O2 + 0.1722 Li5.4P1S4.1Cl1.6O0.3 -> 1.758 Li + 0.08278 Co(NiS2)2 + 0.0861 Ni(PO3)2 + 0.1378 NiCl2 + 0.08278 MnSO4 + 0.01931 Ni3S4 + 0.2149 NiSO4
NMC811,o_only_03,4.5,0.400796,-1.436246,0,0,0.8225 Li1Mn0.1Co0.1Ni0.8O2 + 0.1775 Li5.4P1S4.1Cl1.6O0.3 -> 1.781 Li + 0.08225 Co(NiS2)2 + 0.05358 NiS2 + 0.08874 Ni(PO3)2 + 0.142 NiCl2 + 0.08225 MnSO4 + 0.2092 NiSO4
NMC811,o_only_03,4.5,0.435597,-1.451984,0,0,0.8007 Li1Mn0.1Co0.1Ni0.8O2 + 0.1993 Li5.4P1S4.1Cl1.6O0.3 -> 1.877 Li + 0.08007 CoS2 + 0.1957 NiS2 + 0.09967 Ni(PO3)2 + 0.1595 NiCl2 + 0.08007 MnSO4 + 0.1857 NiSO4
NMC811,o_only_03,4.5,0.509744,-1.476831,0,0,0.7488 Li1Mn0.1Co0.1Ni0.8O2 + 0.2512 Li5.4P1S4.1Cl1.6O0.3 -> 2.105 Li + 0.07488 CoS2 + 0.2726 NiS2 + 0.26 SO2 + 0.1256 Ni(PO3)2 + 0.2009 NiCl2 + 0.07488 MnSO4
NMC811,o_only_03,4.5,0.536023,-1.48475,0,0,0.7285 Li1Mn0.1Co0.1Ni0.8O2 + 0.2715 Li5.4P1S4.1Cl1.6O0.3 -> 2.195 Li + 0.07285 CoS2 + 0.3027 NiS2 + 0.362 SO2 + 0.0629 Ni(PO3)2 + 0.2172 NiCl2 + 0.07285 Mn(PO3)2
NMC811,o_only_03,4.5,0.657244,-1.508949,0,0,0.6178 Li1Mn0.1Co0.1Ni0.8O2 + 0.3822 Li5.4P1S4.1Cl1.6O0.3 -> 2.682 Li + 0.6115 SCl + 0.06178 CoS2 + 0.365 NiS2 + 0.1019 SO2 + 0.1293 Ni(PO3)2 + 0.06178 Mn(PO3)2
NMC811,o_only_03,4.5,0.675042,-1.510231,1,0,0.5988 Li1Mn0.1Co0.1Ni0.8O2 + 0.4012 Li5.4P1S4.1Cl1.6O0.3 -> 2.765 Li + 0.05988 MnP4O11 + 0.642 SCl + 0.05988 CoS2 + 0.3981 NiS2 + 0.08704 SO2 + 0.08086 Ni(PO3)2
NMC811,o_only_03,4.5,0.687616,-1.509768,0,0,0.5848 Li1Mn0.1Co0.1Ni0.8O2 + 0.4152 Li5.4P1S4.1Cl1.6O0.3 -> 2.827 Li + 0.04533 NiP4O11 + 0.05848 MnP4O11 + 0.6644 SCl + 0.05848 CoS2 + 0.4225 NiS2 + 0.07612 SO2
NMC811,o_only_03,4.5,0.716763,-1.508184,0,0,0.5506 Li1Mn0.1Co0.1Ni0.8O2 + 0.4494 Li5.4P1S4.1Cl1.6O0.3 -> 2.978 Li + 0.0573 NiP4O11 + 0.05506 MnP4O11 + 0.7191 SCl + 0.05506 CoS2 + 0.3831 NiS2 + 0.2472 S
NMC811,o_only_03,4.5,0.833333,-1.467892,0,0,0.3827 Li1Mn0.1Co0.1Ni0.8O2 + 0.6173 Li5.4P1S4.1Cl1.6O0.3 -> 3.716 Li + 0.04815 NiP4O11 + 0.03827 MnP4O11 + 0.9877 SCl + 0.03827 CoS2 + 0.258 NiS2 + 0.1358 P2S7
NMC811,o_only_03,4.5,0.987898,-1.405088,0,0,0.03659 Li1Mn0.1Co0.1Ni0.8O2 + 0.9634 Li5.4P1S4.1Cl1.6O0.3 -> 5.239 Li + 0.02927 NiP4O11 + 0.003659 MnP4O11 + 1.242 SCl + 0.003659 CoS2 + 0.3859 P2S7 + 0.05997 PCl5
NMC811,o_only_03,4.5,0.989362,-1.404358,0,0,0.03226 Li1Mn0.1Co0.1Ni0.8O2 + 0.9677 Li5.4P1S4.1Cl1.6O0.3 -> 5.258 Li + 0.02581 NiP4O11 + 0.003226 CoP4O11 + 0.003226 MnP4O11 + 1.245 SCl + 0.389 P2S7 + 0.06072 PCl5
NMC811,o_only_03,4.5,1.0,-1.398168,0,0,Li5.4P1S4.1Cl1.6O0.3 -> 5.4 Li + 1.259 SCl + 0.4059 P2S7 + 0.06824 PCl5 + 0.06 P2O5
NMC811,nd_only,2.5,0.0,-0.025971,0,0,Li1Mn0.1Co0.1Ni0.8O2 + 0.7 Li -> 0.1 Li2MnO3 + 0.8 NiO + 0.1 LiCoO2 + 0.7 Li2O
NMC811,nd_only,2.5,0.0875,-0.386007,0,0,0.969 Li1Mn0.1Co0.1Ni0.8O2 + 0.03097 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.4119 Li + 0.0969 Li2MnO3 + 0.7752 NiO + 0.03097 Li3PO4 + 0.0969 LiCoO2 + 0.003097 Nd2O3 + 0.1363 Li2SO4 + 0.04956 LiCl
NMC811,nd_only,2.5,0.087866,-0.387107,0,0,0.9689 Li1Mn0.1Co0.1Ni0.8O2 + 0.03111 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.4169 Li + 0.003111 Nd2MnNiO6 + 0.09378 Li2MnO3 + 0.772 NiO + 0.03111 Li3PO4 + 0.09689 LiCoO2 + 0.1369 Li2SO4 + 0.04978 LiCl
NMC811,nd_only,2.5,0.088235,-0.387935,0,0,0.9688 Li1Mn0.1Co0.1Ni0.8O2 + 0.03125 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.4187 Li + 0.09375 Li2MnO3 + 0.003125 Nd2MnCoO6 + 0.775 NiO + 0.03125 Li3PO4 + 0.09375 LiCoO2 + 0.1375 Li2SO4 + 0.05 LiCl
NMC811,nd_only,2.5,0.088608,-0.388762,0,0,0.9686 Li1Mn0.1Co0.1Ni0.8O2 + 0.03139 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.4206 Li + 0.09058 Li2MnO3 + 0.7749 NiO + 0.006278 NdMnO3 + 0.03139 Li3PO4 + 0.09686 LiCoO2 + 0.1381 Li2SO4 + 0.05022 LiCl
NMC811,nd_only,2.5,0.1,-0.413272,0,0,0.9643 Li1Mn0.1Co0.1Ni0.8O2 + 0.03571 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.4786 Li + 0.08929 Li2MnO3 + 0.7714 NiO + 0.09643 CoO + 0.007143 NdMnO3 + 0.03571 Li3PO4 + 0.1571 Li2SO4 + 0.05714 LiCl
NMC811,nd_only,2.5,0.110204,-0.43526,0,0,0.9604 Li1Mn0.1Co0.1Ni0.8O2 + 0.03965 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.5313 Li + 0.08811 LiMnO2 + 0.7683 NiO + 0.09604 CoO + 0.00793 NdMnO3 + 0.03965 Li3PO4 + 0.1744 Li2SO4 + 0.06344 LiCl
NMC811,nd_only,2.5,0.115152,-0.445752,0,0,0.9584 Li1Mn0.1Co0.1Ni0.8O2 + 0.04158 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.6009 Li + 0.04376 Mn2CoO4 + 0.7667 NiO + 0.05208 CoO + 0.008315 NdMnO3 + 0.04158 Li3PO4 + 0.1829 Li2SO4 + 0.06652 LiCl
NMC811,nd_only,2.5,0.116779,-0.447797,0,0,0.9578 Li1Mn0.1Co0.1Ni0.8O2 + 0.04221 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.5948 Li + 0.7662 NiO + 0.02911 Mn3O4 + 0.09578 CoO + 0.008443 NdMnO3 + 0.04221 Li3PO4 + 0.1857 Li2SO4 + 0.06754 LiCl
NMC811,nd_only,2.5,0.118367,-0.44956,0,1,0.9572 Li1Mn0.1Co0.1Ni0.8O2 + 0.04284 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.6145 Li + 0.7657 NiO + 0.03191 Mn3O4 + 0.09572 CoO + 0.03427 Li3PO4 + 0.008567 NdPO4 + 0.1885 Li2SO4 + 0.06854 LiCl
NMC811,nd_only,2.5,0.197026,-0.51152,0,1,0.9244 Li1Mn0.1Co0.1Ni0.8O2 + 0.07561 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.3195 Li + 0.03081 Mn3O4 + 0.09244 CoO + 0.06049 Li3PO4 + 0.01512 NdPO4 + 0.3327 Li2SO4 + 0.7395 Ni + 0.121 LiCl
NMC811,nd_only,2.5,0.351351,-0.638484,0,1,0.8471 Li1Mn0.1Co0.1Ni0.8O2 + 0.1529 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.5271 Li + 0.2259 Ni3S2 + 0.02824 Mn3O4 + 0.08471 CoO + 0.1224 Li3PO4 + 0.03059 NdPO4 + 0.2212 Li2SO4 + 0.2447 LiCl
NMC811,nd_only,2.5,0.376923,-0.659243,0,1,0.8322 Li1Mn0.1Co0.1Ni0.8O2 + 0.1678 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.5253 Li + 0.2219 Ni3S2 + 0.02774 Mn3O4 + 0.009247 Co9S8 + 0.1342 Li3PO4 + 0.03356 NdPO4 + 0.2205 Li2SO4 + 0.2685 LiCl
NMC811,nd_only,2.5,0.378715,-0.660487,0,1,0.8311 Li1Mn0.1Co0.1Ni0.8O2 + 0.1689 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.5144 Li + 0.2216 Ni3S2 + 0.009235 Co9S8 + 0.1351 Li3PO4 + 0.08311 MnO + 0.03378 NdPO4 + 0.2259 Li2SO4 + 0.2702 LiCl
NMC811,nd_only,2.5,0.394958,-0.667856,0,1,0.8213 Li1Mn0.1Co0.1Ni0.8O2 + 0.1787 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.5414 Li + 0.2053 Ni3S2 + 0.04106 Co2NiS4 + 0.143 Li3PO4 + 0.08213 MnO + 0.03574 NdPO4 + 0.2114 Li2SO4 + 0.2859 LiCl
NMC811,nd_only,2.5,0.4,-0.669838,0,1,0.8182 Li1Mn0.1Co0.1Ni0.8O2 + 0.1818 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.6727 Li + 0.2045 Ni3S2 + 0.08182 LiMnPO4 + 0.04091 Co2NiS4 + 0.06364 Li3PO4 + 0.03636 NdPO4 + 0.2273 Li2SO4 + 0.2909 LiCl
NMC811,nd_only,2.5,0.419355,-0.676624,0,1,0.806 Li1Mn0.1Co0.1Ni0.8O2 + 0.194 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.7045 Li + 0.1612 Ni3S2 + 0.0806 LiMnPO4 + 0.0806 Co(NiS2)2 + 0.07463 Li3PO4 + 0.03881 NdPO4 + 0.209 Li2SO4 + 0.3104 LiCl
NMC811,nd_only,2.5,0.443299,-0.684289,0,1,0.7902 Li1Mn0.1Co0.1Ni0.8O2 + 0.2098 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.7454 Li + 0.05268 Ni9S8 + 0.07902 LiMnPO4 + 0.07902 Co(NiS2)2 + 0.08878 Li3PO4 + 0.04195 NdPO4 + 0.1854 Li2SO4 + 0.3356 LiCl
NMC811,nd_only,2.5,0.485714,-0.695693,1,1,0.7606 Li1Mn0.1Co0.1Ni0.8O2 + 0.2394 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.8225 Li + 0.07606 LiMnPO4 + 0.07606 Co(NiS2)2 + 0.1155 Li3PO4 + 0.04789 NdPO4 + 0.1521 Ni3S4 + 0.1408 Li2SO4 + 0.3831 LiCl
NMC811,nd_only,2.5,0.513514,-0.694923,0,1,0.7397 Li1Mn0.1Co0.1Ni0.8O2 + 0.2603 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.7288 Li + 0.07397 Co(NiS2)2 + 0.2082 Li3PO4 + 0.05205 NdPO4 + 0.1479 Ni3S4 + 0.1096 Li2SO4 + 0.07397 MnS2 + 0.4164 LiCl
NMC811,nd_only,2.5,0.560976,-0.675639,0,1,0.7013 Li1Mn0.1Co0.1Ni0.8O2 + 0.2987 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.8364 Li + 0.07013 Co(NiS2)2 + 0.4208 NiS2 + 0.239 Li3PO4 + 0.05974 NdPO4 + 0.05195 Li2SO4 + 0.07013 MnS2 + 0.4779 LiCl
NMC811,nd_only,2.5,0.581395,-0.665805,0,1,0.6835 Li1Mn0.1Co0.1Ni0.8O2 + 0.3165 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.8861 Li + 0.5468 NiS2 + 0.2532 Li3PO4 + 0.06835 CoS2 + 0.06329 NdPO4 + 0.02532 Li2SO4 + 0.06835 MnS2 + 0.5063 LiCl
NMC811,nd_only,2.5,0.6,-0.651548,0,1,0.6667 Li1Mn0.1Co0.1Ni0.8O2 + 0.3333 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.9 Li + 0.5333 NiS2 + 0.2667 Li3PO4 + 0.06667 CoS2 + 0.06667 NdPO4 + 0.06667 MnS2 + 0.5333 LiCl + 0.03333 LiS4
NMC811,nd_only,2.5,0.882353,-0.259431,0,1,0.2857 Li1Mn0.1Co0.1Ni0.8O2 + 0.7143 Li4.8Nd0.2P1S4.4Cl1.6 -> 2.429 Li + 0.2286 NiS2 + 0.2857 P2S7 + 0.02857 CoS2 + 0.1429 NdPO4 + 0.02857 MnS2 + 1.143 LiCl + 0.1429 LiS4
NMC811,nd_only,2.5,1.0,-0.075429,0,0,Li4.8Nd0.2P1S4.4Cl1.6 -> 3 Li + 0.4 P2S7 + 0.2 NdPS4 + 1.6 LiCl + 0.2 LiS4
NMC811,nd_only,3.0,0.0,0.0,0,0,Li1Mn0.1Co0.1Ni0.8O2 -> 0.6 LiNiO2 + 0.1 Li2CoO3 + 0.1 Li2MnO3 + 0.2 NiO
NMC811,nd_only,3.0,0.075949,-0.39457,0,0,0.9733 Li1Mn0.1Co0.1Ni0.8O2 + 0.02667 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.3547 Li + 0.09733 Li2CoO3 + 0.09733 Li2MnO3 + 0.02667 Li3PO4 + 0.7787 NiO + 0.1173 Li2SO4 + 0.002667 Nd2O3 + 0.04267 LiCl
NMC811,nd_only,3.0,0.076271,-0.396212,0,0,0.9732 Li1Mn0.1Co0.1Ni0.8O2 + 0.02679 Li4.8Nd0.2P1S4.4Cl1.6 -> 0.3589 Li + 0.002679 Nd2MnNiO6 + 0.09732 Li2CoO3 + 0.09464 Li2MnO3 + 0.02679 Li3PO4 + 0.7759 NiO + 0.1179 Li2SO4 + 0.04286 LiCl
