cathode,dopant,voltage_V,x_atomic_frac,reaction_energy_eV_per_atom,forms_M_phosphate,reaction
LiCoO2,Y,4.50,0.132743,-0.883341,0,0.04854 Li4.8Y0.2P1S4.4Cl1.6 + 0.9515 LiCoO2 -> 1.184 Li + 0.199 CoSO4 + 0.02427 Co3(PO4)2 + 0.004854 Y2(SO4)3 + 0.03883 CoCl2 + 0.2136 Co3O4
LiCoO2,Y,4.50,0.164835,-0.982309,0,0.06173 Li4.8Y0.2P1S4.4Cl1.6 + 0.9383 LiCoO2 -> 1.235 Li + 0.2531 CoSO4 + 0.5432 CoO + 0.03086 Co3(PO4)2 + 0.006173 Y2(SO4)3 + 0.04938 CoCl2
LiCoO2,Y,4.50,0.310597,-1.184752,0,0.1306 Li4.8Y0.2P1S4.4Cl1.6 + 0.8694 LiCoO2 -> 1.496 Li + 0.265 CoSO4 + 0.06528 Co3(PO4)2 + 0.01306 Y2(SO4)3 + 0.1045 CoCl2 + 0.03379 Co9S8
LiCoO2,Y,4.50,0.34202,-1.21677,0,0.1477 Li4.8Y0.2P1S4.4Cl1.6 + 0.8523 LiCoO2 -> 1.561 Li + 0.2342 CoSO4 + 0.07384 Co3(PO4)2 + 0.01477 Y2(SO4)3 + 0.09283 Co3S4 + 0.1181 CoCl2
LiCoO2,Y,4.50,0.378151,-1.245717,0,0.1685 Li4.8Y0.2P1S4.4Cl1.6 + 0.8315 LiCoO2 -> 1.64 Li + 0.1966 CoSO4 + 0.08427 Co3(PO4)2 + 0.01685 Y2(SO4)3 + 0.2472 CoS2 + 0.1348 CoCl2
LiCoO2,Y,4.50,0.414747,-1.272057,1,0.1911 Li4.8Y0.2P1S4.4Cl1.6 + 0.8089 LiCoO2 -> 1.726 Li + 0.242 CoSO4 + 0.03822 Co3(PO4)2 + 0.03822 Y(PO3)3 + 0.2994 CoS2 + 0.1529 CoCl2
LiCoO2,Y,4.50,0.428571,-1.281664,1,0.2 Li4.8Y0.2P1S4.4Cl1.6 + 0.8 LiCoO2 -> 1.76 Li + 0.24 CoSO4 + 0.04 Co2P2O7 + 0.04 Y(PO3)3 + 0.32 CoS2 + 0.16 CoCl2
LiCoO2,Y,4.50,0.451128,-1.293495,1,0.2151 Li4.8Y0.2P1S4.4Cl1.6 + 0.7849 LiCoO2 -> 1.817 Li + 0.2366 CoSO4 + 0.04301 Y(PO3)3 + 0.3548 CoS2 + 0.02151 CoP4O11 + 0.172 CoCl2
LiCoO2,Y,4.50,0.564263,-1.346452,1,0.3015 Li4.8Y0.2P1S4.4Cl1.6 + 0.6985 LiCoO2 -> 2.146 Li + 0.1307 CoSO4 + 0.1206 SCl4 + 0.0603 Y(PO3)3 + 0.5377 CoS2 + 0.03015 CoP4O11
LiCoO2,Y,4.50,0.614334,-1.368888,1,0.3468 Li4.8Y0.2P1S4.4Cl1.6 + 0.6532 LiCoO2 -> 2.318 Li + 0.1503 SO2 + 0.1387 SCl4 + 0.06936 Y(PO3)3 + 0.6185 CoS2 + 0.03468 CoP4O11
LiCoO2,Y,4.50,0.669145,-1.388484,1,0.4027 Li4.8Y0.2P1S4.4Cl1.6 + 0.5973 LiCoO2 -> 2.53 Li + 0.01342 SO2 + 0.08054 Y(PO3)3 + 0.557 CoS2 + 0.04027 CoP4O11 + 0.6443 SCl
LiCoO2,Y,4.50,0.681818,-1.389811,1,0.4167 Li4.8Y0.2P1S4.4Cl1.6 + 0.5833 LiCoO2 -> 2.583 Li + 0.08333 YP5O14 + 0.5833 CoS2 + 0.6667 SCl
LiCoO2,Y,4.50,0.769231,-1.36252,1,0.5263 Li4.8Y0.2P1S4.4Cl1.6 + 0.4737 LiCoO2 -> 3 Li + 0.09288 P2S7 + 0.1053 Y(PO3)3 + 0.4737 CoS2 + 0.02477 PCl5 + 0.7183 SCl
LiCoO2,Y,4.50,1.0,-1.258788,0,Li4.8Y0.2P1S4.4Cl1.6 -> 4.8 Li + 0.4941 P2S7 + 0.01176 PCl5 + 0.9412 SCl + 0.2 YCl3
NMC811,Y,2.50,0.0,-0.025971,0,Li1Mn0.1Co0.1Ni0.8O2 + 0.7 Li -> 0.1 LiCoO2 + 0.1 Li2MnO3 + 0.8 NiO + 0.7 Li2O
NMC811,Y,2.50,0.087137,-0.384973,0,0.03084 Li4.8Y0.2P1S4.4Cl1.6 + 0.9692 Li1Mn0.1Co0.1Ni0.8O2 -> 0.407 Li + 0.006167 LiYO2 + 0.09692 LiCoO2 + 0.09692 Li2MnO3 + 0.7753 NiO + 0.03084 Li3PO4 + 0.1357 Li2SO4 + 0.04934 LiCl
NMC811,Y,2.50,0.0875,-0.38647,0,0.03097 Li4.8Y0.2P1S4.4Cl1.6 + 0.969 Li1Mn0.1Co0.1Ni0.8O2 -> 0.4119 Li + 0.0969 LiCoO2 + 0.0969 Li2MnO3 + 0.7752 NiO + 0.03097 Li3PO4 + 0.003097 Y2O3 + 0.1363 Li2SO4 + 0.04956 LiCl
NMC811,Y,2.50,0.088608,-0.38901,0,0.03139 Li4.8Y0.2P1S4.4Cl1.6 + 0.9686 Li1Mn0.1Co0.1Ni0.8O2 -> 0.4206 Li + 0.09686 LiCoO2 + 0.09058 Li2MnO3 + 0.7749 NiO + 0.006278 YMnO3 + 0.03139 Li3PO4 + 0.1381 Li2SO4 + 0.05022 LiCl
NMC811,Y,2.50,0.1,-0.413552,0,0.03571 Li4.8Y0.2P1S4.4Cl1.6 + 0.9643 Li1Mn0.1Co0.1Ni0.8O2 -> 0.4786 Li + 0.08929 Li2MnO3 + 0.7714 NiO + 0.09643 CoO + 0.007143 YMnO3 + 0.03571 Li3PO4 + 0.1571 Li2SO4 + 0.05714 LiCl
NMC811,Y,2.50,0.110204,-0.435569,0,0.03965 Li4.8Y0.2P1S4.4Cl1.6 + 0.9604 Li1Mn0.1Co0.1Ni0.8O2 -> 0.5313 Li + 0.08811 LiMnO2 + 0.7683 NiO + 0.09604 CoO + 0.00793 YMnO3 + 0.03965 Li3PO4 + 0.1744 Li2SO4 + 0.06344 LiCl
NMC811,Y,2.50,0.115152,-0.446075,0,0.04158 Li4.8Y0.2P1S4.4Cl1.6 + 0.9584 Li1Mn0.1Co0.1Ni0.8O2 -> 0.6009 Li + 0.04376 Mn2CoO4 + 0.7667 NiO + 0.05208 CoO + 0.008315 YMnO3 + 0.04158 Li3PO4 + 0.1829 Li2SO4 + 0.06652 LiCl
NMC811,Y,2.50,0.116779,-0.448125,0,0.04221 Li4.8Y0.2P1S4.4Cl1.6 + 0.9578 Li1Mn0.1Co0.1Ni0.8O2 -> 0.5948 Li + 0.02911 Mn3O4 + 0.7662 NiO + 0.09578 CoO + 0.008443 YMnO3 + 0.04221 Li3PO4 + 0.1857 Li2SO4 + 0.06754 LiCl
NMC811,Y,2.50,0.118367,-0.44947,1,0.04284 Li4.8Y0.2P1S4.4Cl1.6 + 0.9572 Li1Mn0.1Co0.1Ni0.8O2 -> 0.6145 Li + 0.03191 Mn3O4 + 0.7657 NiO + 0.09572 CoO + 0.03427 Li3PO4 + 0.008567 YPO4 + 0.1885 Li2SO4 + 0.06854 LiCl
NMC811,Y,2.50,0.197026,-0.511368,1,0.07561 Li4.8Y0.2P1S4.4Cl1.6 + 0.9244 Li1Mn0.1Co0.1Ni0.8O2 -> 0.3195 Li + 0.03081 Mn3O4 + 0.09244 CoO + 0.06049 Li3PO4 + 0.01512 YPO4 + 0.3327 Li2SO4 + 0.7395 Ni + 0.121 LiCl
NMC811,Y,2.50,0.351351,-0.638205,1,0.1529 Li4.8Y0.2P1S4.4Cl1.6 + 0.8471 Li1Mn0.1Co0.1Ni0.8O2 -> 0.5271 Li + 0.2259 Ni3S2 + 0.02824 Mn3O4 + 0.08471 CoO + 0.1224 Li3PO4 + 0.03059 YPO4 + 0.2212 Li2SO4 + 0.2447 LiCl
NMC811,Y,2.50,0.376923,-0.658941,1,0.1678 Li4.8Y0.2P1S4.4Cl1.6 + 0.8322 Li1Mn0.1Co0.1Ni0.8O2 -> 0.5253 Li + 0.2219 Ni3S2 + 0.009247 Co9S8 + 0.02774 Mn3O4 + 0.1342 Li3PO4 + 0.03356 YPO4 + 0.2205 Li2SO4 + 0.2685 LiCl
NMC811,Y,2.50,0.378715,-0.660184,1,0.1689 Li4.8Y0.2P1S4.4Cl1.6 + 0.8311 Li1Mn0.1Co0.1Ni0.8O2 -> 0.5144 Li + 0.2216 Ni3S2 + 0.08311 MnO + 0.009235 Co9S8 + 0.1351 Li3PO4 + 0.03378 YPO4 + 0.2259 Li2SO4 + 0.2702 LiCl
NMC811,Y,2.50,0.394958,-0.667539,1,0.1787 Li4.8Y0.2P1S4.4Cl1.6 + 0.8213 Li1Mn0.1Co0.1Ni0.8O2 -> 0.5414 Li + 0.2053 Ni3S2 + 0.08213 MnO + 0.04106 Co2NiS4 + 0.143 Li3PO4 + 0.03574 YPO4 + 0.2114 Li2SO4 + 0.2859 LiCl
NMC811,Y,2.50,0.4,-0.669516,1,0.1818 Li4.8Y0.2P1S4.4Cl1.6 + 0.8182 Li1Mn0.1Co0.1Ni0.8O2 -> 0.6727 Li + 0.2045 Ni3S2 + 0.08182 LiMnPO4 + 0.04091 Co2NiS4 + 0.06364 Li3PO4 + 0.03636 YPO4 + 0.2273 Li2SO4 + 0.2909 LiCl
NMC811,Y,2.50,0.419355,-0.676285,1,0.194 Li4.8Y0.2P1S4.4Cl1.6 + 0.806 Li1Mn0.1Co0.1Ni0.8O2 -> 0.7045 Li + 0.1612 Ni3S2 + 0.0806 LiMnPO4 + 0.0806 Co(NiS2)2 + 0.07463 Li3PO4 + 0.03881 YPO4 + 0.209 Li2SO4 + 0.3104 LiCl
NMC811,Y,2.50,0.443299,-0.683929,1,0.2098 Li4.8Y0.2P1S4.4Cl1.6 + 0.7902 Li1Mn0.1Co0.1Ni0.8O2 -> 0.7454 Li + 0.07902 LiMnPO4 + 0.05268 Ni9S8 + 0.07902 Co(NiS2)2 + 0.08878 Li3PO4 + 0.04195 YPO4 + 0.1854 Li2SO4 + 0.3356 LiCl
NMC811,Y,2.50,0.485714,-0.695296,1,0.2394 Li4.8Y0.2P1S4.4Cl1.6 + 0.7606 Li1Mn0.1Co0.1Ni0.8O2 -> 0.8225 Li + 0.07606 LiMnPO4 + 0.07606 Co(NiS2)2 + 0.1155 Li3PO4 + 0.04789 YPO4 + 0.1521 Ni3S4 + 0.1408 Li2SO4 + 0.3831 LiCl
NMC811,Y,2.50,0.513514,-0.6945,1,0.2603 Li4.8Y0.2P1S4.4Cl1.6 + 0.7397 Li1Mn0.1Co0.1Ni0.8O2 -> 0.7288 Li + 0.07397 Co(NiS2)2 + 0.2082 Li3PO4 + 0.05205 YPO4 + 0.1479 Ni3S4 + 0.1096 Li2SO4 + 0.07397 MnS2 + 0.4164 LiCl
NMC811,Y,2.50,0.560976,-0.675172,1,0.2987 Li4.8Y0.2P1S4.4Cl1.6 + 0.7013 Li1Mn0.1Co0.1Ni0.8O2 -> 0.8364 Li + 0.07013 Co(NiS2)2 + 0.4208 NiS2 + 0.239 Li3PO4 + 0.05974 YPO4 + 0.05195 Li2SO4 + 0.07013 MnS2 + 0.4779 LiCl
NMC811,Y,2.50,0.581395,-0.665318,1,0.3165 Li4.8Y0.2P1S4.4Cl1.6 + 0.6835 Li1Mn0.1Co0.1Ni0.8O2 -> 0.8861 Li + 0.5468 NiS2 + 0.06835 CoS2 + 0.2532 Li3PO4 + 0.06329 YPO4 + 0.02532 Li2SO4 + 0.06835 MnS2 + 0.5063 LiCl
NMC811,Y,2.50,0.6,-0.651044,1,0.3333 Li4.8Y0.2P1S4.4Cl1.6 + 0.6667 Li1Mn0.1Co0.1Ni0.8O2 -> 0.9 Li + 0.5333 NiS2 + 0.06667 CoS2 + 0.2667 Li3PO4 + 0.06667 YPO4 + 0.06667 MnS2 + 0.5333 LiCl + 0.03333 LiS4
NMC811,Y,2.50,0.882353,-0.258638,1,0.7143 Li4.8Y0.2P1S4.4Cl1.6 + 0.2857 Li1Mn0.1Co0.1Ni0.8O2 -> 2.429 Li + 0.2286 NiS2 + 0.2857 P2S7 + 0.02857 CoS2 + 0.1429 YPO4 + 0.02857 MnS2 + 1.143 LiCl + 0.1429 LiS4
NMC811,Y,2.50,1.0,-0.063245,0,Li4.8Y0.2P1S4.4Cl1.6 -> 3 Li + 0.4 P2S7 + 0.2 YPS4 + 1.6 LiCl + 0.2 LiS4
NMC811,Y,3.50,0.0,-0.003246,0,Li1Mn0.1Co0.1Ni0.8O2 -> 0.4 Li + 0.02 Li4MnCo5O12 + 0.36 Li(NiO2)2 + 0.08 Li2MnO3 + 0.08 NiO
NMC811,Y,3.50,0.071146,-0.442435,0,0.0249 Li4.8Y0.2P1S4.4Cl1.6 + 0.9751 Li1Mn0.1Co0.1Ni0.8O2 -> 0.532 Li + 0.00249 Y2MnNiO6 + 0.0195 Li4MnCo5O12 + 0.03983 LiClO4 + 0.07552 Li2MnO3 + 0.0249 Li3PO4 + 0.7776 NiO + 0.1095 Li2SO4
NMC811,Y,3.50,0.07585,-0.470093,0,0.02663 Li4.8Y0.2P1S4.4Cl1.6 + 0.9734 Li1Mn0.1Co0.1Ni0.8O2 -> 0.6163 Li + 0.002663 Y2MnNiO6 + 0.02507 Li2Mn3NiO8 + 0.01947 Li4MnCo5O12 + 0.04261 LiClO4 + 0.02663 Li3PO4 + 0.751 NiO + 0.1172 Li2SO4
NMC811,Y,3.50,0.076517,-0.473441,1,0.02688 Li4.8Y0.2P1S4.4Cl1.6 + 0.9731 Li1Mn0.1Co0.1Ni0.8O2 -> 0.6284 Li + 0.02595 Li2Mn3NiO8 + 0.01946 Li4MnCo5O12 + 0.043 LiClO4 + 0.005375 YPO4 + 0.0215 Li3PO4 + 0.7525 NiO + 0.1183 Li2SO4
NMC811,Y,3.50,0.09699,-0.576094,1,0.03456 Li4.8Y0.2P1S4.4Cl1.6 + 0.9654 Li1Mn0.1Co0.1Ni0.8O2 -> 0.5602 Li + 0.02574 Li2Mn3NiO8 + 0.01931 Li4MnCo5O12 + 0.006913 YPO4 + 0.02765 Li3PO4 + 0.7466 NiO + 0.1521 Li2SO4 + 0.0553 LiCl
NMC811,Y,3.50,0.1,-0.591128,1,0.03571 Li4.8Y0.2P1S4.4Cl1.6 + 0.9643 Li1Mn0.1Co0.1Ni0.8O2 -> 0.6014 Li + 0.01929 Li4MnCo5O12 + 0.07714 Mn(Ni3O4)2 + 0.007143 YPO4 + 0.02857 Li3PO4 + 0.3086 NiO + 0.1571 Li2SO4 + 0.05714 LiCl
NMC811,Y,3.50,0.103448,-0.604483,1,0.03704 Li4.8Y0.2P1S4.4Cl1.6 + 0.963 Li1Mn0.1Co0.1Ni0.8O2 -> 0.6489 Li + 0.02963 NiCl2 + 0.01926 Li4MnCo5O12 + 0.07704 Mn(Ni3O4)2 + 0.007407 YPO4 + 0.02963 Li3PO4 + 0.2785 NiO + 0.163 Li2SO4
NMC811,Y,3.50,0.107143,-0.618495,1,0.03846 Li4.8Y0.2P1S4.4Cl1.6 + 0.9615 Li1Mn0.1Co0.1Ni0.8O2 -> 0.7 Li + 0.03077 NiCl2 + 0.03077 LiNiPO4 + 0.01923 Li4MnCo5O12 + 0.07692 Mn(Ni3O4)2 + 0.007692 YPO4 + 0.2462 NiO + 0.1692 Li2SO4
NMC811,Y,3.50,0.111111,-0.633357,1,0.04 Li4.8Y0.2P1S4.4Cl1.6 + 0.96 Li1Mn0.1Co0.1Ni0.8O2 -> 0.7168 Li + 0.032 NiCl2 + 0.0128 Li4MnCo5O12 + 0.032 LiCoPO4 + 0.0832 Mn(Ni3O4)2 + 0.008 YPO4 + 0.2368 NiO + 0.176 Li2SO4
NMC811,Y,3.50,0.116418,-0.653116,1,0.04207 Li4.8Y0.2P1S4.4Cl1.6 + 0.9579 Li1Mn0.1Co0.1Ni0.8O2 -> 0.756 Li + 0.03366 NiCl2 + 0.03366 LiCoPO4 + 0.09579 Mn(Ni3O4)2 + 0.008414 YPO4 + 0.1579 NiO + 0.02071 Co3O4 + 0.1851 Li2SO4
NMC811,Y,3.50,0.119266,-0.661634,1,0.04319 Li4.8Y0.2P1S4.4Cl1.6 + 0.9568 Li1Mn0.1Co0.1Ni0.8O2 -> 0.7841 Li + 0.03455 NiCl2 + 0.09568 Mn(Ni3O4)2 + 0.01728 Co3(PO4)2 + 0.008638 YPO4 + 0.1568 NiO + 0.01462 Co3O4 + 0.19 Li2SO4
NMC811,Y,3.50,0.12605,-0.68056,1,0.04587 Li4.8Y0.2P1S4.4Cl1.6 + 0.9541 Li1Mn0.1Co0.1Ni0.8O2 -> 0.8514 Li + 0.0367 NiCl2 + 0.09541 Mn(Ni3O4)2 + 0.01835 Co3(PO4)2 + 0.04037 Li2Co(SO4)2 + 0.009174 YPO4 + 0.1541 NiO + 0.1211 Li2SO4
NMC811,Y,3.50,0.146341,-0.737068,1,0.05405 Li4.8Y0.2P1S4.4Cl1.6 + 0.9459 Li1Mn0.1Co0.1Ni0.8O2 -> 0.9676 Li + 0.04324 NiCl2 + 0.005405 Mn(Ni3O4)2 + 0.02162 Co3(PO4)2 + 0.02973 Li2Co(SO4)2 + 0.01081 YPO4 + 0.08919 Li2Mn(SO4)2 + 0.6811 NiO
NMC811,Y,3.50,0.146853,-0.738498,1,0.05426 Li4.8Y0.2P1S4.4Cl1.6 + 0.9457 Li1Mn0.1Co0.1Ni0.8O2 -> 0.9674 Li + 0.04341 NiCl2 + 0.00155 Mn2CoO4 + 0.02171 Co3(PO4)2 + 0.02791 Li2Co(SO4)2 + 0.01085 YPO4 + 0.09147 Li2Mn(SO4)2 + 0.7132 NiO
NMC811,Y,3.50,0.147541,-0.740406,1,0.05455 Li4.8Y0.2P1S4.4Cl1.6 + 0.9455 Li1Mn0.1Co0.1Ni0.8O2 -> 0.9745 Li + 0.04364 NiCl2 + 0.002424 Y2(SO4)3 + 0.02424 Co3(PO4)2 + 0.02182 Li2Co(SO4)2 + 0.006061 YPO4 + 0.09455 Li2Mn(SO4)2 + 0.7127 NiO
NMC811,Y,3.50,0.149068,-0.744547,0,0.05517 Li4.8Y0.2P1S4.4Cl1.6 + 0.9448 Li1Mn0.1Co0.1Ni0.8O2 -> 0.9972 Li + 0.04414 NiCl2 + 0.005517 Y2(SO4)3 + 0.02759 Co3(PO4)2 + 0.01172 Li2Co(SO4)2 + 0.01379 NiSO4 + 0.09448 Li2Mn(SO4)2 + 0.6979 NiO
NMC811,Y,3.50,0.150838,-0.74932,0,0.0559 Li4.8Y0.2P1S4.4Cl1.6 + 0.9441 Li1Mn0.1Co0.1Ni0.8O2 -> 1.024 Li + 0.04472 NiCl2 + 0.00559 Y2(SO4)3 + 0.02795 Co3(PO4)2 + 0.02981 NiSO4 + 0.09441 Li2Mn(SO4)2 + 0.01056 CoSO4 + 0.6807 NiO
NMC811,Y,3.50,0.164835,-0.78549,0,0.06173 Li4.8Y0.2P1S4.4Cl1.6 + 0.9383 Li1Mn0.1Co0.1Ni0.8O2 -> 1.235 Li + 0.04938 NiCl2 + 0.006173 Y2(SO4)3 + 0.03086 Co3(PO4)2 + 0.158 NiSO4 + 0.001235 CoSO4 + 0.5432 NiO + 0.09383 MnSO4
NMC811,Y,3.50,0.166667,-0.787125,0,0.0625 Li4.8Y0.2P1S4.4Cl1.6 + 0.9375 Li1Mn0.1Co0.1Ni0.8O2 -> 1.237 Li + 0.05 NiCl2 + 0.001389 Ni3S2 + 0.00625 Y2(SO4)3 + 0.03125 Co3(PO4)2 + 0.1597 NiSO4 + 0.5361 NiO + 0.09375 MnSO4
NMC811,Y,3.50,0.2,-0.817042,1,0.07692 Li4.8Y0.2P1S4.4Cl1.6 + 0.9231 Li1Mn0.1Co0.1Ni0.8O2 -> 1.292 Li + 0.06154 NiCl2 + 0.02735 Ni3S2 + 0.03077 Co3(PO4)2 + 0.1915 NiSO4 + 0.01538 YPO4 + 0.4034 NiO + 0.09231 MnSO4
NMC811,Y,3.50,0.291829,-0.901146,1,0.1208 Li4.8Y0.2P1S4.4Cl1.6 + 0.8792 Li1Mn0.1Co0.1Ni0.8O2 -> 1.459 Li + 0.09662 NiCl2 + 0.019 Ni3(PO4)2 + 0.1063 Ni3S2 + 0.02931 Co3(PO4)2 + 0.2309 NiSO4 + 0.02415 YPO4 + 0.08792 MnSO4
NMC811,Y,3.50,0.315789,-0.920227,1,0.1333 Li4.8Y0.2P1S4.4Cl1.6 + 0.8667 Li1Mn0.1Co0.1Ni0.8O2 -> 1.507 Li + 0.1067 NiCl2 + 0.05333 Ni3(PO4)2 + 0.05667 Ni3S2 + 0.2133 NiSO4 + 0.02667 YPO4 + 0.04333 Co2NiS4 + 0.08667 MnSO4
NMC811,Y,3.50,0.338182,-0.937061,1,0.1455 Li4.8Y0.2P1S4.4Cl1.6 + 0.8545 Li1Mn0.1Co0.1Ni0.8O2 -> 1.553 Li + 0.1164 NiCl2 + 0.08545 Co(NiS2)2 + 0.05822 Ni3(PO4)2 + 0.008451 Ni3S2 + 0.1962 NiSO4 + 0.02911 YPO4 + 0.08545 MnSO4
NMC811,Y,3.50,0.339557,-0.938055,1,0.1463 Li4.8Y0.2P1S4.4Cl1.6 + 0.8537 Li1Mn0.1Co0.1Ni0.8O2 -> 1.556 Li + 0.117 NiCl2 + 0.08537 Co(NiS2)2 + 0.05852 Ni3(PO4)2 + 0.002715 Ni9S8 + 0.1952 NiSO4 + 0.02926 YPO4 + 0.08537 MnSO4
NMC811,Y,3.50,0.34202,-0.939706,1,0.1477 Li4.8Y0.2P1S4.4Cl1.6 + 0.8523 Li1Mn0.1Co0.1Ni0.8O2 -> 1.561 Li + 0.1181 NiCl2 + 0.08523 Co(NiS2)2 + 0.05907 Ni3(PO4)2 + 0.007595 Ni3S4 + 0.1932 NiSO4 + 0.02954 YPO4 + 0.08523 MnSO4
NMC811,Y,3.50,0.359589,-0.946114,1,0.1577 Li4.8Y0.2P1S4.4Cl1.6 + 0.8423 Li1Mn0.1Co0.1Ni0.8O2 -> 1.599 Li + 0.1261 NiCl2 + 0.06306 Ni2P2O7 + 0.08423 Co(NiS2)2 + 0.01937 Ni3S4 + 0.195 NiSO4 + 0.03153 YPO4 + 0.08423 MnSO4
NMC811,Y,3.50,0.364267,-0.947424,0,0.1604 Li4.8Y0.2P1S4.4Cl1.6 + 0.8396 Li1Mn0.1Co0.1Ni0.8O2 -> 1.609 Li + 0.1283 NiCl2 + 0.08018 Ni2P2O7 + 0.08396 Co(NiS2)2 + 0.02257 Ni3S4 + 0.01604 Y2(SO4)3 + 0.1474 NiSO4 + 0.08396 MnSO4
NMC811,Y,3.50,0.38961,-0.954253,0,0.1754 Li4.8Y0.2P1S4.4Cl1.6 + 0.8246 Li1Mn0.1Co0.1Ni0.8O2 -> 1.667 Li + 0.08772 Ni(PO3)2 + 0.1404 NiCl2 + 0.08246 Co(NiS2)2 + 0.04035 Ni3S4 + 0.01754 Y2(SO4)3 + 0.1456 NiSO4 + 0.08246 MnSO4
NMC811,Y,3.50,0.415631,-0.957611,0,0.1916 Li4.8Y0.2P1S4.4Cl1.6 + 0.8084 Li1Mn0.1Co0.1Ni0.8O2 -> 1.567 Li + 0.09582 Ni(PO3)2 + 0.1533 NiCl2 + 0.08084 Co(NiS2)2 + 0.06486 Ni3S4 + 0.01916 Y2(SO4)3 + 0.04128 NiSO4 + 0.08084 Li2Mn(SO4)2
NMC811,Y,3.50,0.44335,-0.960116,0,0.2098 Li4.8Y0.2P1S4.4Cl1.6 + 0.7902 Li1Mn0.1Co0.1Ni0.8O2 -> 1.639 Li + 0.1049 Ni(PO3)2 + 0.1678 NiCl2 + 0.1846 NiS2 + 0.07902 Co(NiS2)2 + 0.02098 Y2(SO4)3 + 0.01678 NiSO4 + 0.07902 Li2Mn(SO4)2
NMC811,Y,3.50,0.448399,-0.960485,0,0.2132 Li4.8Y0.2P1S4.4Cl1.6 + 0.7868 Li1Mn0.1Co0.1Ni0.8O2 -> 1.628 Li + 0.1066 Ni(PO3)2 + 0.1706 NiCl2 + 0.1949 NiS2 + 0.07868 Co(NiS2)2 + 0.02132 Y2(SO4)3 + 0.07868 Li2Mn(SO4)2 + 0.01218 Li2SO4
NMC811,Y,3.50,0.468401,-0.961079,1,0.227 Li4.8Y0.2P1S4.4Cl1.6 + 0.773 Li1Mn0.1Co0.1Ni0.8O2 -> 1.585 Li + 0.04541 Ni(PO3)2 + 0.1816 NiCl2 + 0.2368 NiS2 + 0.0773 Co(NiS2)2 + 0.04541 Y(PO3)3 + 0.0773 Li2Mn(SO4)2 + 0.06162 Li2SO4
NMC811,Y,3.50,0.491103,-0.961579,1,0.2434 Li4.8Y0.2P1S4.4Cl1.6 + 0.7566 Li1Mn0.1Co0.1Ni0.8O2 -> 1.685 Li + 0.04868 Ni(PO3)2 + 0.1947 NiCl2 + 0.3619 NiS2 + 0.07566 CoS2 + 0.04868 Y(PO3)3 + 0.07566 Li2Mn(SO4)2 + 0.04444 Li2SO4
NMC811,Y,3.50,0.505495,-0.960911,1,0.2541 Li4.8Y0.2P1S4.4Cl1.6 + 0.7459 Li1Mn0.1Co0.1Ni0.8O2 -> 1.649 Li + 0.2033 NiCl2 + 0.3934 NiS2 + 0.07459 CoS2 + 0.05083 Y(PO3)3 + 0.02376 Li2Mn(SO4)2 + 0.1348 Li2SO4 + 0.05083 Mn(PO3)2
NMC811,Y,3.50,0.6,-0.93473,1,0.3333 Li4.8Y0.2P1S4.4Cl1.6 + 0.6667 Li1Mn0.1Co0.1Ni0.8O2 -> 2.1 Li + 0.0875 NiCl2 + 0.4458 NiS2 + 0.3583 SCl + 0.06667 CoS2 + 0.06667 Y(PO3)3 + 0.08333 Li2SO4 + 0.06667 Mn(PO3)2
NMC811,Y,3.50,0.660287,-0.916795,1,0.3932 Li4.8Y0.2P1S4.4Cl1.6 + 0.6068 Li1Mn0.1Co0.1Ni0.8O2 -> 2.441 Li + 0.0359 LiMn(PO3)3 + 0.4855 NiS2 + 0.6291 SCl + 0.06068 CoS2 + 0.07863 Y(PO3)3 + 0.008547 Li2SO4 + 0.02479 Mn(PO3)2
NMC811,Y,3.50,0.666667,-0.913666,1,0.4 Li4.8Y0.2P1S4.4Cl1.6 + 0.6 Li1Mn0.1Co0.1Ni0.8O2 -> 2.48 Li + 0.04 LiMn(PO3)3 + 0.48 NiS2 + 0.64 SCl + 0.06 CoS2 + 0.08 Y(PO3)3 + 0.02 Mn(PO3)2 + 0.04 S
NMC811,Y,3.50,0.670588,-0.910809,1,0.4043 Li4.8Y0.2P1S4.4Cl1.6 + 0.5957 Li1Mn0.1Co0.1Ni0.8O2 -> 2.536 Li + 0.02128 MnP4O11 + 0.4766 NiS2 + 0.6468 SCl + 0.05957 CoS2 + 0.08085 Y(PO3)3 + 0.0383 Mn(PO3)2 + 0.05957 S
NMC811,Y,3.50,0.697297,-0.888715,1,0.4343 Li4.8Y0.2P1S4.4Cl1.6 + 0.5657 Li1Mn0.1Co0.1Ni0.8O2 -> 2.651 Li + 0.00202 MnP4O11 + 0.4525 NiS2 + 0.02828 P2S7 + 0.6949 SCl + 0.05657 CoS2 + 0.08687 Y(PO3)3 + 0.05455 Mn(PO3)2
NMC811,Y,3.50,0.7,-0.886384,1,0.4375 Li4.8Y0.2P1S4.4Cl1.6 + 0.5625 Li1Mn0.1Co0.1Ni0.8O2 -> 2.662 Li + 0.45 NiS2 + 0.03088 P2S7 + 0.6963 SCl + 0.05625 CoS2 + 0.0875 Y(PO3)3 + 0.0007353 PCl5 + 0.05625 Mn(PO3)2
NMC811,Y,3.50,1.0,-0.592121,0,Li4.8Y0.2P1S4.4Cl1.6 -> 4.8 Li + 0.4941 P2S7 + 0.9412 SCl + 0.01176 PCl5 + 0.2 YCl3
