time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V,prior_radial_same_time_available,prior_radial_R320H0250_minus_R160H0250_V_V,prior_radial_R320H0250_minus_R160H0250_delta_Eeq_V,prior_radial_R320H0250_minus_R160H0250_delta_etaMid_V,prior_radial_R320H0250_minus_R160H0250_delta_phiL_V,time_cap_abs_difference_divided_by_prior_radial_same_time_abs_difference
0.02950000000000001,2.2396322550818755,2.239632196314488,-5.87673875E-8,-5.96725027E-8,9.19191829E-10,-1.40761E-11,-5.29E-16,True,0.0001733770241105,0.0001769954697447,-0.000003640780580125,2.23349456E-8,0.0003389571819074783023108278038
0.03,2.2397095032658223,2.2397094459240114,-5.73418109E-8,-5.82250974E-8,8.97022905E-10,-1.37364E-11,-5E-18,True,0.0001717526920993,0.0001753443083154,-0.000003613596842203,2.19806262E-8,0.0003338626614763478508703587505
0.03025,2.23974788411996,2.239747827469503,-5.6650457E-8,-5.75231638E-8,8.86274166E-10,-1.35673E-11,-6.6E-17,True,0.000170957795116,0.0001745362646664,-0.000003600277114217,2.18075637E-8,0.0003313710086256140762661846870
0.0305,2.239786105526922,2.2397860495540503,-5.59728717E-8,-5.68352059E-8,8.75741699E-10,-1.34077E-11,2.01E-16,True,0.0001701740436993,0.0001737395397240,-0.000003587133171169,2.16371467E-8,0.0003289154472870426408813186699
0.03075,2.239824169467554,2.2398241141588815,-5.53086725E-8,-5.61608357E-8,8.65408411E-10,-1.32445E-11,-7.11E-16,True,0.0001694011740982,0.0001729538657564,-0.000003574160957198,2.14692988E-8,0.0003264952134743657091586466063
0.031,2.239862077882019,2.2398620232245303,-5.46574887E-8,-5.54996831E-8,8.55283616E-10,-1.30894E-11,1.84E-16,True,0.0001686389313766,0.0001721789839645,-0.000003561356560095,2.13039726E-8,0.0003241095531964700503598980892
0.03125,2.239899832670951,2.239899778651982,-5.4018969E-8,-5.48513869E-8,8.45351349E-10,-1.29335E-11,5.1E-17,True,0.0001678870690214,0.0001714146441009,-0.000003548716175585,2.11410961E-8,0.0003217577703564196699054447074
0.0315,2.2399374356965724,2.2399373823038027,-5.33927697E-8,-5.42156017E-8,8.35615574E-10,-1.27834E-11,-1.74E-16,True,0.0001671453485907,0.0001706606041116,-0.000003536236137910,2.09806168E-8,0.0003194391596905663708378078506
0.03175,2.239974888783776,2.239974836005213,-5.2778563E-8,-5.35919925E-8,8.26064327E-10,-1.26347E-11,-1.27E-16,True,0.0001664135393846,0.0001699166297917,-0.000003523912884608,2.08224776E-8,0.0003171530585502597458826357976
0.032,2.240012193721165,2.2400121415451375,-5.21760275E-8,-5.29802343E-8,8.16693603E-10,-1.24869E-11,9.7E-17,True,0.0001656914181036,0.0001691824944580,-0.000003511742977750,2.06666233E-8,0.0003148987925697907002628807453
0.03225,2.240049352262053,2.2400493006771924,-5.15848606E-8,-5.23800137E-8,8.07502065E-10,-1.23487E-11,-2.65E-16,True,0.0001649787685724,0.0001684579786430,-0.000003499723071784,2.05130011E-8,0.0003126757524400012449077282927
0.0325,2.2400863661254307,2.2400863151206685,-5.10047622E-8,-5.17910321E-8,7.98477729E-10,-1.22076E-11,-2.29E-16,True,0.0001642753814257,0.0001677428698003,-0.000003487849939754,2.03615649E-8,0.0003104832979679849901247758464
