t_ps,comp1_600K,comp1_800K,comp1_1000K,modelc_600K,modelc_800K,modelc_1000K
8.290000000000000568e+01,1.223470000000000013e+01,2.373110000000000142e+01,1.051080000000000041e+02,7.238190000000000168e+01,1.179350000000000023e+02,2.594649999999999750e+02
8.300000000000000000e+01,1.196690000000000076e+01,2.409219999999999828e+01,1.075490000000000066e+02,7.173850000000000193e+01,1.176770000000000067e+02,2.628790000000000191e+02
8.309999999999999432e+01,1.227679999999999971e+01,2.328500000000000014e+01,1.093569999999999993e+02,7.191200000000000614e+01,1.177169999999999987e+02,2.624080000000000155e+02
8.320000000000000284e+01,1.202089999999999925e+01,2.327299999999999969e+01,1.114380000000000024e+02,7.336230000000000473e+01,1.172650000000000006e+02,2.638439999999999941e+02
8.329999999999999716e+01,1.143009999999999948e+01,2.337869999999999848e+01,1.096119999999999948e+02,7.273099999999999454e+01,1.143070000000000022e+02,2.664250000000000114e+02
8.340000000000000568e+01,1.204369999999999941e+01,2.281640000000000157e+01,1.086490000000000009e+02,7.142350000000000421e+01,1.123799999999999955e+02,2.631209999999999809e+02
8.350000000000000000e+01,1.182530000000000037e+01,2.424660000000000082e+01,1.093919999999999959e+02,7.107760000000000389e+01,1.102849999999999966e+02,2.684100000000000250e+02
8.359999999999999432e+01,1.208460000000000001e+01,2.400189999999999912e+01,1.106250000000000000e+02,7.182120000000000459e+01,1.069099999999999966e+02,2.599669999999999845e+02
8.370000000000000284e+01,1.236730000000000018e+01,2.413350000000000151e+01,1.096140000000000043e+02,7.286799999999999500e+01,1.049629999999999939e+02,2.578210000000000264e+02
8.379999999999999716e+01,1.197240000000000038e+01,2.488319999999999865e+01,1.093160000000000025e+02,7.388349999999999795e+01,1.078730000000000047e+02,2.572970000000000255e+02
8.390000000000000568e+01,1.200869999999999926e+01,2.386730000000000018e+01,1.110879999999999939e+02,6.980129999999999768e+01,1.117169999999999987e+02,2.555200000000000102e+02
8.400000000000000000e+01,1.260229999999999961e+01,2.498560000000000159e+01,1.131560000000000059e+02,7.272280000000000655e+01,1.137620000000000005e+02,2.584789999999999850e+02
8.409999999999999432e+01,1.254630000000000045e+01,2.371369999999999933e+01,1.152699999999999960e+02,7.218819999999999482e+01,1.131490000000000009e+02,2.579069999999999823e+02
8.420000000000000284e+01,1.290390000000000015e+01,2.323039999999999949e+01,1.146140000000000043e+02,7.107150000000000034e+01,1.103670000000000044e+02,2.589069999999999823e+02
8.429999999999999716e+01,1.276919999999999966e+01,2.242999999999999972e+01,1.153910000000000053e+02,7.076550000000000296e+01,1.090210000000000008e+02,2.611429999999999723e+02
8.440000000000000568e+01,1.275639999999999930e+01,2.242050000000000054e+01,1.165340000000000060e+02,7.009409999999999741e+01,1.092439999999999998e+02,2.593140000000000214e+02
8.450000000000000000e+01,1.278839999999999932e+01,2.404269999999999996e+01,1.154230000000000018e+02,6.938639999999999475e+01,1.082259999999999991e+02,2.668149999999999977e+02
8.459999999999999432e+01,1.221499999999999986e+01,2.318669999999999831e+01,1.202339999999999947e+02,6.822709999999999297e+01,1.076149999999999949e+02,2.694159999999999968e+02
8.470000000000000284e+01,1.171090000000000053e+01,2.346780000000000044e+01,1.194599999999999937e+02,6.991740000000000066e+01,1.075969999999999942e+02,2.661399999999999864e+02
8.479999999999999716e+01,1.215789999999999971e+01,2.244859999999999900e+01,1.129170000000000016e+02,6.996089999999999520e+01,1.072819999999999965e+02,2.639259999999999877e+02
8.490000000000000568e+01,1.261570000000000036e+01,2.339930000000000021e+01,1.169489999999999981e+02,6.811469999999999914e+01,1.089060000000000059e+02,2.724289999999999736e+02
8.500000000000000000e+01,1.197540000000000049e+01,2.281879999999999953e+01,1.183199999999999932e+02,6.818770000000000664e+01,1.111089999999999947e+02,2.740699999999999932e+02
8.509999999999999432e+01,1.152020000000000088e+01,2.340879999999999939e+01,1.215990000000000038e+02,6.821500000000000341e+01,1.129899999999999949e+02,2.700389999999999873e+02
8.520000000000000284e+01,1.135219999999999985e+01,2.331589999999999918e+01,1.167849999999999966e+02,6.848510000000000275e+01,1.122860000000000014e+02,2.715670000000000073e+02
8.529999999999999716e+01,1.172129999999999939e+01,2.235399999999999920e+01,1.151380000000000052e+02,6.591419999999999391e+01,1.103110000000000070e+02,2.782210000000000036e+02
8.540000000000000568e+01,1.223739999999999917e+01,2.321849999999999881e+01,1.146400000000000006e+02,6.765970000000000084e+01,1.106050000000000040e+02,2.756569999999999823e+02
8.550000000000000000e+01,1.234399999999999942e+01,2.218870000000000076e+01,1.098820000000000050e+02,6.787739999999999441e+01,1.084879999999999995e+02,2.781920000000000073e+02
8.559999999999999432e+01,1.301219999999999999e+01,2.179599999999999937e+01,1.090310000000000059e+02,6.690999999999999659e+01,1.082939999999999969e+02,2.794060000000000059e+02
8.570000000000000284e+01,1.393549999999999933e+01,2.239829999999999899e+01,1.134530000000000030e+02,6.895269999999999300e+01,1.099560000000000031e+02,2.722529999999999859e+02
8.579999999999999716e+01,1.400380000000000003e+01,2.241700000000000159e+01,1.095789999999999935e+02,6.898019999999999641e+01,1.107560000000000002e+02,2.732069999999999936e+02
8.590000000000000568e+01,1.393069999999999986e+01,2.243890000000000029e+01,1.103700000000000045e+02,6.754410000000000025e+01,1.118559999999999945e+02,2.701039999999999850e+02
8.600000000000000000e+01,1.406850000000000023e+01,2.225159999999999982e+01,1.100370000000000061e+02,6.724880000000000280e+01,1.099030000000000058e+02,2.717669999999999959e+02
8.609999999999999432e+01,1.365509999999999913e+01,2.410330000000000084e+01,1.124620000000000033e+02,6.689279999999999404e+01,1.066359999999999957e+02,2.707640000000000100e+02
8.620000000000000284e+01,1.350619999999999976e+01,2.414999999999999858e+01,1.106659999999999968e+02,6.817440000000000566e+01,1.054129999999999967e+02,2.760480000000000018e+02
8.629999999999999716e+01,1.322770000000000046e+01,2.349790000000000134e+01,1.132069999999999936e+02,6.697679999999999723e+01,1.073460000000000036e+02,2.765799999999999841e+02
8.640000000000000568e+01,1.301110000000000078e+01,2.287689999999999912e+01,1.110840000000000032e+02,6.833799999999999386e+01,1.085520000000000067e+02,2.759529999999999745e+02
8.650000000000000000e+01,1.287739999999999974e+01,2.283419999999999916e+01,1.095190000000000055e+02,6.743779999999999575e+01,1.085220000000000056e+02,2.749209999999999923e+02
8.659999999999999432e+01,1.339579999999999949e+01,2.155930000000000035e+01,1.122939999999999969e+02,6.564499999999999602e+01,1.096610000000000014e+02,2.790459999999999923e+02
8.670000000000000284e+01,1.298559999999999981e+01,2.220870000000000033e+01,1.164729999999999990e+02,6.686889999999999645e+01,1.120400000000000063e+02,2.715419999999999732e+02
8.679999999999999716e+01,1.297250000000000014e+01,2.197520000000000095e+01,1.153910000000000053e+02,6.746469999999999345e+01,1.112390000000000043e+02,2.711990000000000123e+02
8.690000000000000568e+01,1.298550000000000004e+01,2.057989999999999853e+01,1.176460000000000008e+02,6.585989999999999611e+01,1.103949999999999960e+02,2.714710000000000036e+02
8.700000000000000000e+01,1.307939999999999969e+01,2.118789999999999907e+01,1.123780000000000001e+02,6.878780000000000427e+01,1.104000000000000057e+02,2.709159999999999968e+02
8.709999999999999432e+01,1.428800000000000026e+01,2.097360000000000113e+01,1.118550000000000040e+02,6.479529999999999745e+01,1.106670000000000016e+02,2.702599999999999909e+02
8.720000000000000284e+01,1.361689999999999934e+01,2.051950000000000074e+01,1.125810000000000031e+02,6.739669999999999561e+01,1.098259999999999934e+02,2.722049999999999841e+02
8.729999999999999716e+01,1.393069999999999986e+01,2.125560000000000116e+01,1.141129999999999995e+02,6.921330000000000382e+01,1.081250000000000000e+02,2.754139999999999873e+02
8.740000000000000568e+01,1.426449999999999996e+01,2.214460000000000051e+01,1.141860000000000070e+02,6.695659999999999457e+01,1.089290000000000020e+02,2.755380000000000109e+02
8.750000000000000000e+01,1.426440000000000019e+01,2.287539999999999907e+01,1.128110000000000070e+02,6.790000000000000568e+01,1.131880000000000024e+02,2.695869999999999891e+02
8.759999999999999432e+01,1.366249999999999964e+01,2.190640000000000143e+01,1.099779999999999944e+02,6.785840000000000316e+01,1.071680000000000064e+02,2.670930000000000177e+02
8.770000000000000284e+01,1.424179999999999957e+01,2.257910000000000039e+01,1.095120000000000005e+02,6.671059999999999945e+01,1.024030000000000058e+02,2.692880000000000109e+02
8.779999999999999716e+01,1.400799999999999912e+01,2.153650000000000020e+01,1.113689999999999998e+02,6.662789999999999679e+01,1.054150000000000063e+02,2.748539999999999850e+02
8.790000000000000568e+01,1.470989999999999931e+01,2.200570000000000093e+01,1.099909999999999997e+02,6.701380000000000337e+01,1.078539999999999992e+02,2.729080000000000155e+02
8.800000000000000000e+01,1.388669999999999938e+01,2.218220000000000169e+01,1.123149999999999977e+02,6.782359999999999900e+01,1.080040000000000049e+02,2.745210000000000150e+02
8.809999999999999432e+01,1.324649999999999928e+01,2.243969999999999843e+01,1.119659999999999940e+02,6.634300000000000352e+01,1.081020000000000039e+02,2.745430000000000064e+02
8.820000000000000284e+01,1.382869999999999955e+01,2.162490000000000023e+01,1.078179999999999978e+02,6.667640000000000100e+01,1.097369999999999948e+02,2.746909999999999741e+02
8.829999999999999716e+01,1.413790000000000013e+01,2.114590000000000103e+01,1.117800000000000011e+02,6.538169999999999504e+01,1.084689999999999941e+02,2.774150000000000205e+02
8.840000000000000568e+01,1.293169999999999931e+01,2.092030000000000101e+01,1.136219999999999999e+02,6.621299999999999386e+01,1.098400000000000034e+02,2.794950000000000045e+02
8.850000000000000000e+01,1.335599999999999987e+01,1.996770000000000067e+01,1.153409999999999940e+02,6.631350000000000477e+01,1.118979999999999961e+02,2.773240000000000123e+02
8.859999999999999432e+01,1.252459999999999951e+01,2.043680000000000163e+01,1.173139999999999930e+02,6.833799999999999386e+01,1.090139999999999958e+02,2.816299999999999955e+02
8.870000000000000284e+01,1.217249999999999943e+01,2.111570000000000036e+01,1.139939999999999998e+02,6.776250000000000284e+01,1.106200000000000045e+02,2.784730000000000132e+02
8.879999999999999716e+01,1.274109999999999943e+01,2.106589999999999918e+01,1.189899999999999949e+02,6.561050000000000182e+01,1.101530000000000058e+02,2.782359999999999900e+02
8.890000000000000568e+01,1.184099999999999930e+01,2.098270000000000124e+01,1.196650000000000063e+02,6.566769999999999641e+01,1.074369999999999976e+02,2.832540000000000191e+02
8.900000000000000000e+01,1.263209999999999944e+01,2.094180000000000064e+01,1.177199999999999989e+02,6.463490000000000180e+01,1.070900000000000034e+02,2.845810000000000173e+02
8.909999999999999432e+01,1.265799999999999947e+01,2.199749999999999872e+01,1.183599999999999994e+02,6.514289999999999736e+01,1.071449999999999960e+02,2.839789999999999850e+02
8.920000000000000284e+01,1.221400000000000041e+01,2.199579999999999913e+01,1.171359999999999957e+02,6.639090000000000202e+01,1.042289999999999992e+02,2.839479999999999791e+02
8.929999999999999716e+01,1.212100000000000044e+01,2.178010000000000090e+01,1.173220000000000027e+02,6.712099999999999511e+01,1.025180000000000007e+02,2.829780000000000086e+02
8.940000000000000568e+01,1.229390000000000072e+01,2.191460000000000008e+01,1.139090000000000060e+02,6.882869999999999777e+01,1.060120000000000005e+02,2.813530000000000086e+02
8.950000000000000000e+01,1.234029999999999916e+01,2.253160000000000096e+01,1.153610000000000042e+02,6.910020000000000095e+01,1.048059999999999974e+02,2.814759999999999991e+02
8.959999999999999432e+01,1.233510000000000062e+01,2.356929999999999836e+01,1.145870000000000033e+02,6.832980000000000587e+01,1.065229999999999961e+02,2.814370000000000118e+02
8.970000000000000284e+01,1.231290000000000084e+01,2.422820000000000107e+01,1.164549999999999983e+02,6.719929999999999382e+01,1.061099999999999994e+02,2.837939999999999827e+02
8.979999999999999716e+01,1.323150000000000048e+01,2.438019999999999854e+01,1.141730000000000018e+02,6.692340000000000089e+01,1.071640000000000015e+02,2.837040000000000077e+02
8.990000000000000568e+01,1.243970000000000020e+01,2.388419999999999987e+01,1.106830000000000069e+02,6.915269999999999584e+01,1.084680000000000035e+02,2.872769999999999868e+02
9.000000000000000000e+01,1.258109999999999928e+01,2.232770000000000010e+01,1.135769999999999982e+02,6.642069999999999652e+01,1.122390000000000043e+02,2.857149999999999750e+02
9.009999999999999432e+01,1.331850000000000023e+01,2.350540000000000163e+01,1.148199999999999932e+02,6.665399999999999636e+01,1.150439999999999969e+02,2.836190000000000282e+02
9.020000000000000284e+01,1.289370000000000083e+01,2.506690000000000040e+01,1.099509999999999934e+02,6.541589999999999350e+01,1.153209999999999980e+02,2.848090000000000259e+02
9.029999999999999716e+01,1.274879999999999924e+01,2.492739999999999867e+01,1.087990000000000066e+02,6.555249999999999488e+01,1.161839999999999975e+02,2.799209999999999923e+02
9.040000000000000568e+01,1.333409999999999940e+01,2.564499999999999957e+01,1.052289999999999992e+02,6.563429999999999609e+01,1.159470000000000027e+02,2.808809999999999718e+02
9.050000000000000000e+01,1.331969999999999921e+01,2.599790000000000134e+01,1.041050000000000040e+02,6.616070000000000562e+01,1.134369999999999976e+02,2.727149999999999750e+02
9.059999999999999432e+01,1.373850000000000016e+01,2.487310000000000088e+01,1.042849999999999966e+02,6.764870000000000516e+01,1.153110000000000070e+02,2.771630000000000109e+02
9.070000000000000284e+01,1.309089999999999954e+01,2.412969999999999970e+01,1.031140000000000043e+02,6.747169999999999845e+01,1.119249999999999972e+02,2.753109999999999786e+02
9.079999999999999716e+01,1.260609999999999964e+01,2.371610000000000085e+01,1.058499999999999943e+02,6.810769999999999413e+01,1.125540000000000020e+02,2.775240000000000009e+02
9.090000000000000568e+01,1.274460000000000015e+01,2.410849999999999937e+01,1.056989999999999981e+02,6.633220000000000027e+01,1.161899999999999977e+02,2.763580000000000041e+02
9.100000000000000000e+01,1.253279999999999994e+01,2.456480000000000175e+01,1.061370000000000005e+02,6.588559999999999661e+01,1.107690000000000055e+02,2.761270000000000095e+02
9.109999999999999432e+01,1.255230000000000068e+01,2.583139999999999858e+01,1.045079999999999956e+02,6.378199999999999648e+01,1.117690000000000055e+02,2.788570000000000277e+02
9.120000000000000284e+01,1.284890000000000043e+01,2.515960000000000107e+01,1.036730000000000018e+02,6.656940000000000168e+01,1.112459999999999951e+02,2.761360000000000241e+02
9.129999999999999716e+01,1.290249999999999986e+01,2.361619999999999919e+01,1.033970000000000056e+02,6.969209999999999638e+01,1.117860000000000014e+02,2.823519999999999754e+02
9.140000000000000568e+01,1.269069999999999965e+01,2.361159999999999926e+01,1.059989999999999952e+02,6.964260000000000161e+01,1.105349999999999966e+02,2.880280000000000200e+02
9.150000000000000000e+01,1.308709999999999951e+01,2.488670000000000115e+01,1.006140000000000043e+02,7.052160000000000650e+01,1.104969999999999999e+02,2.824460000000000264e+02
9.159999999999999432e+01,1.303430000000000000e+01,2.353470000000000084e+01,1.037530000000000001e+02,7.195090000000000430e+01,1.092560000000000002e+02,2.878679999999999950e+02
9.170000000000000284e+01,1.340000000000000036e+01,2.294709999999999894e+01,1.026410000000000053e+02,7.377899999999999636e+01,1.111650000000000063e+02,2.785169999999999959e+02
9.179999999999999716e+01,1.289240000000000030e+01,2.184959999999999880e+01,1.021110000000000042e+02,7.386549999999999727e+01,1.113599999999999994e+02,2.817269999999999754e+02
9.190000000000000568e+01,1.280790000000000006e+01,2.142279999999999873e+01,1.003289999999999935e+02,7.416089999999999804e+01,1.143829999999999956e+02,2.797850000000000250e+02
9.200000000000000000e+01,1.293379999999999974e+01,2.202359999999999829e+01,9.924330000000000496e+01,7.330880000000000507e+01,1.121959999999999980e+02,2.905330000000000155e+02
9.209999999999999432e+01,1.218190000000000062e+01,2.140980000000000061e+01,1.012390000000000043e+02,7.182110000000000127e+01,1.106809999999999974e+02,2.952930000000000064e+02
9.220000000000000284e+01,1.220640000000000036e+01,2.266479999999999961e+01,1.005669999999999931e+02,7.183069999999999311e+01,1.074779999999999944e+02,2.867219999999999800e+02
9.229999999999999716e+01,1.192290000000000028e+01,2.329329999999999856e+01,1.030109999999999957e+02,7.024530000000000030e+01,1.076860000000000070e+02,2.900539999999999736e+02
9.240000000000000568e+01,1.234350000000000058e+01,2.459459999999999980e+01,1.017570000000000050e+02,6.730410000000000537e+01,1.075639999999999930e+02,2.870330000000000155e+02
9.250000000000000000e+01,1.181189999999999962e+01,2.485960000000000036e+01,1.015550000000000068e+02,6.480450000000000443e+01,1.092830000000000013e+02,2.833890000000000100e+02
9.259999999999999432e+01,1.180780000000000030e+01,2.514969999999999928e+01,1.072000000000000028e+02,6.491910000000000025e+01,1.056650000000000063e+02,2.867799999999999727e+02
9.270000000000000284e+01,1.258189999999999920e+01,2.428709999999999880e+01,1.098439999999999941e+02,6.772140000000000271e+01,1.083589999999999947e+02,2.870369999999999777e+02
9.279999999999999716e+01,1.298119999999999941e+01,2.353440000000000154e+01,1.078730000000000047e+02,6.820900000000000318e+01,1.098649999999999949e+02,2.852540000000000191e+02
9.290000000000000568e+01,1.309019999999999939e+01,2.280760000000000076e+01,1.066140000000000043e+02,6.675620000000000687e+01,1.106670000000000016e+02,2.851899999999999977e+02
9.300000000000000000e+01,1.307949999999999946e+01,2.367500000000000071e+01,1.075109999999999957e+02,6.831719999999999970e+01,1.120600000000000023e+02,2.866240000000000236e+02
9.309999999999999432e+01,1.349380000000000024e+01,2.315719999999999956e+01,1.075070000000000050e+02,6.881369999999999720e+01,1.140600000000000023e+02,2.910000000000000000e+02
9.320000000000000284e+01,1.317009999999999970e+01,2.232789999999999964e+01,1.120930000000000035e+02,7.053470000000000084e+01,1.133739999999999952e+02,2.903570000000000277e+02
9.329999999999999716e+01,1.322230000000000061e+01,2.245250000000000057e+01,1.131569999999999965e+02,6.778329999999999700e+01,1.132980000000000018e+02,2.843840000000000146e+02
9.340000000000000568e+01,1.290690000000000026e+01,2.274259999999999948e+01,1.126149999999999949e+02,6.877360000000000184e+01,1.122099999999999937e+02,2.842660000000000196e+02
9.350000000000000000e+01,1.352500000000000036e+01,2.399630000000000152e+01,1.111760000000000019e+02,6.889010000000000389e+01,1.109959999999999951e+02,2.855819999999999936e+02
9.359999999999999432e+01,1.319870000000000054e+01,2.412600000000000122e+01,1.154069999999999965e+02,6.838599999999999568e+01,1.127000000000000028e+02,2.849409999999999741e+02
9.370000000000000284e+01,1.280380000000000074e+01,2.484059999999999846e+01,1.164020000000000010e+02,6.480899999999999750e+01,1.135270000000000010e+02,2.849049999999999727e+02
9.379999999999999716e+01,1.349009999999999998e+01,2.423890000000000100e+01,1.137960000000000065e+02,6.397140000000000271e+01,1.128499999999999943e+02,2.809340000000000259e+02
9.390000000000000568e+01,1.309060000000000024e+01,2.411390000000000100e+01,1.142600000000000051e+02,6.523669999999999902e+01,1.122189999999999941e+02,2.775520000000000209e+02
9.400000000000000000e+01,1.292549999999999955e+01,2.321829999999999927e+01,1.108520000000000039e+02,6.700379999999999825e+01,1.131539999999999964e+02,2.764619999999999891e+02
9.409999999999999432e+01,1.284709999999999930e+01,2.236410000000000053e+01,1.070990000000000038e+02,6.768720000000000425e+01,1.117360000000000042e+02,2.744100000000000250e+02
9.420000000000000284e+01,1.278209999999999980e+01,2.408200000000000074e+01,1.078349999999999937e+02,6.826030000000000086e+01,1.094449999999999932e+02,2.717330000000000041e+02
9.429999999999999716e+01,1.290590000000000082e+01,2.382700000000000173e+01,1.072720000000000056e+02,6.824880000000000280e+01,1.104140000000000015e+02,2.721739999999999782e+02
9.440000000000000568e+01,1.297419999999999973e+01,2.418680000000000163e+01,1.047480000000000047e+02,6.862789999999999679e+01,1.102439999999999998e+02,2.727320000000000277e+02
9.450000000000000000e+01,1.274210000000000065e+01,2.537890000000000157e+01,1.074020000000000010e+02,6.867900000000000205e+01,1.127699999999999960e+02,2.760720000000000027e+02
9.459999999999999432e+01,1.302469999999999928e+01,2.436830000000000140e+01,1.100150000000000006e+02,6.864919999999999334e+01,1.128080000000000069e+02,2.736360000000000241e+02
9.470000000000000284e+01,1.278940000000000055e+01,2.532710000000000150e+01,1.068439999999999941e+02,6.636029999999999518e+01,1.183319999999999936e+02,2.810960000000000036e+02
9.479999999999999716e+01,1.248000000000000043e+01,2.473019999999999996e+01,1.055889999999999986e+02,6.780899999999999750e+01,1.175540000000000020e+02,2.839259999999999877e+02
9.490000000000000568e+01,1.164370000000000083e+01,2.495730000000000004e+01,1.044569999999999936e+02,6.723779999999999291e+01,1.180120000000000005e+02,2.811259999999999764e+02
9.500000000000000000e+01,1.106000000000000050e+01,2.515269999999999939e+01,1.072609999999999957e+02,6.769830000000000325e+01,1.186329999999999956e+02,2.860980000000000132e+02
9.509999999999999432e+01,1.121739999999999959e+01,2.695279999999999987e+01,1.057570000000000050e+02,6.630289999999999395e+01,1.188870000000000005e+02,2.875040000000000191e+02
9.520000000000000284e+01,1.148429999999999929e+01,2.779739999999999966e+01,1.075409999999999968e+02,6.635349999999999682e+01,1.170520000000000067e+02,2.892830000000000155e+02
9.529999999999999716e+01,1.093810000000000038e+01,2.821249999999999858e+01,1.082150000000000034e+02,6.843290000000000362e+01,1.173529999999999944e+02,2.874719999999999800e+02
9.540000000000000568e+01,1.122429999999999950e+01,2.794910000000000139e+01,1.115759999999999934e+02,6.873539999999999850e+01,1.140840000000000032e+02,2.823439999999999941e+02
9.550000000000000000e+01,1.079659999999999975e+01,2.824050000000000082e+01,1.088599999999999994e+02,6.647899999999999920e+01,1.152699999999999960e+02,2.849139999999999873e+02
9.559999999999999432e+01,1.127529999999999966e+01,2.892099999999999937e+01,1.067279999999999944e+02,6.639610000000000412e+01,1.153810000000000002e+02,2.831879999999999882e+02
9.570000000000000284e+01,1.164589999999999925e+01,2.728950000000000031e+01,1.047630000000000052e+02,6.766540000000000532e+01,1.163730000000000047e+02,2.828009999999999877e+02
9.579999999999999716e+01,1.140569999999999951e+01,2.884720000000000084e+01,1.074020000000000010e+02,6.848950000000000671e+01,1.199080000000000013e+02,2.828809999999999718e+02
9.590000000000000568e+01,1.189589999999999925e+01,2.655730000000000146e+01,1.086099999999999994e+02,6.723210000000000264e+01,1.206700000000000017e+02,2.796890000000000214e+02
9.600000000000000000e+01,1.128139999999999965e+01,2.728310000000000102e+01,1.121250000000000000e+02,6.762949999999999307e+01,1.194110000000000014e+02,2.807110000000000127e+02
9.609999999999999432e+01,1.130640000000000001e+01,2.622700000000000031e+01,1.118670000000000044e+02,6.728390000000000271e+01,1.184440000000000026e+02,2.776480000000000246e+02
9.620000000000000284e+01,1.162989999999999924e+01,2.707329999999999970e+01,1.131069999999999993e+02,6.756749999999999545e+01,1.219200000000000017e+02,2.801159999999999854e+02
9.629999999999999716e+01,1.199540000000000006e+01,2.739819999999999922e+01,1.165100000000000051e+02,6.616759999999999309e+01,1.230240000000000009e+02,2.818369999999999891e+02
9.640000000000000568e+01,1.211159999999999926e+01,2.766969999999999885e+01,1.122660000000000053e+02,6.621599999999999397e+01,1.214729999999999990e+02,2.824759999999999991e+02
9.650000000000000000e+01,1.188240000000000052e+01,2.778709999999999880e+01,1.139249999999999972e+02,6.697809999999999775e+01,1.196929999999999978e+02,2.815419999999999732e+02
9.659999999999999432e+01,1.137860000000000049e+01,2.888289999999999935e+01,1.118460000000000036e+02,6.773019999999999641e+01,1.214230000000000018e+02,2.791250000000000000e+02
9.670000000000000284e+01,1.097339999999999982e+01,2.800499999999999901e+01,1.111770000000000067e+02,6.786360000000000525e+01,1.220190000000000055e+02,2.810699999999999932e+02
9.679999999999999716e+01,1.060670000000000002e+01,2.781759999999999877e+01,1.115379999999999967e+02,6.762290000000000134e+01,1.276869999999999976e+02,2.861560000000000059e+02
9.690000000000000568e+01,1.021480000000000032e+01,2.767820000000000036e+01,1.077849999999999966e+02,6.936820000000000164e+01,1.259659999999999940e+02,2.829150000000000205e+02
9.700000000000000000e+01,9.996900000000000119e+00,2.689209999999999923e+01,1.056580000000000013e+02,6.820120000000000005e+01,1.250870000000000033e+02,2.839510000000000218e+02
9.709999999999999432e+01,9.368529999999999802e+00,2.570810000000000173e+01,1.065040000000000049e+02,6.802679999999999438e+01,1.262049999999999983e+02,2.843360000000000127e+02
9.720000000000000284e+01,9.812409999999999854e+00,2.554220000000000113e+01,1.067750000000000057e+02,6.636220000000000141e+01,1.244129999999999967e+02,2.892649999999999864e+02
9.729999999999999716e+01,9.798030000000000683e+00,2.559390000000000143e+01,1.105570000000000022e+02,6.561669999999999447e+01,1.262650000000000006e+02,2.883840000000000146e+02
9.740000000000000568e+01,9.719689999999999941e+00,2.621689999999999898e+01,1.135979999999999990e+02,6.635490000000000066e+01,1.276310000000000002e+02,2.885760000000000218e+02
9.750000000000000000e+01,9.955470000000000041e+00,2.770129999999999981e+01,1.123319999999999936e+02,6.541410000000000480e+01,1.297839999999999918e+02,2.918940000000000055e+02
9.759999999999999432e+01,1.057879999999999932e+01,2.683050000000000068e+01,1.136599999999999966e+02,6.341290000000000049e+01,1.294759999999999991e+02,2.879119999999999777e+02
9.770000000000000284e+01,1.082140000000000057e+01,2.719359999999999999e+01,1.097399999999999949e+02,6.441530000000000200e+01,1.356570000000000107e+02,2.926360000000000241e+02
9.779999999999999716e+01,1.073300000000000054e+01,2.573059999999999903e+01,1.158550000000000040e+02,6.380830000000000268e+01,1.323170000000000073e+02,2.921059999999999945e+02
9.790000000000000568e+01,1.132659999999999911e+01,2.502779999999999916e+01,1.162069999999999936e+02,6.288589999999999947e+01,1.345939999999999941e+02,2.901720000000000255e+02
9.800000000000000000e+01,1.103710000000000058e+01,2.562239999999999895e+01,1.150889999999999986e+02,6.437770000000000437e+01,1.349470000000000027e+02,2.876899999999999977e+02
9.809999999999999432e+01,1.139799999999999969e+01,2.682010000000000005e+01,1.145079999999999956e+02,6.441209999999999525e+01,1.370020000000000095e+02,2.921920000000000073e+02
9.820000000000000284e+01,1.147480000000000011e+01,2.691600000000000037e+01,1.166599999999999966e+02,6.578629999999999711e+01,1.374890000000000043e+02,2.944279999999999973e+02
9.829999999999999716e+01,1.206250000000000000e+01,2.696130000000000138e+01,1.157660000000000053e+02,6.395799999999999841e+01,1.350550000000000068e+02,2.897529999999999859e+02
9.840000000000000568e+01,1.172310000000000052e+01,2.626679999999999993e+01,1.165160000000000053e+02,6.304529999999999745e+01,1.345080000000000098e+02,2.818770000000000095e+02
9.850000000000000000e+01,1.226270000000000060e+01,2.427499999999999858e+01,1.155520000000000067e+02,6.506600000000000250e+01,1.316129999999999995e+02,2.862919999999999732e+02
9.859999999999999432e+01,1.223859999999999992e+01,2.428340000000000032e+01,1.155939999999999941e+02,6.464589999999999748e+01,1.294790000000000134e+02,2.907300000000000182e+02
9.870000000000000284e+01,1.172189999999999976e+01,2.356970000000000098e+01,1.169989999999999952e+02,6.531579999999999586e+01,1.334600000000000080e+02,2.899069999999999823e+02
9.879999999999999716e+01,1.177679999999999971e+01,2.464199999999999946e+01,1.174800000000000040e+02,6.835429999999999495e+01,1.332649999999999864e+02,2.971820000000000164e+02
9.890000000000000568e+01,1.165150000000000041e+01,2.567989999999999995e+01,1.205570000000000022e+02,6.672360000000000468e+01,1.345049999999999955e+02,2.975210000000000150e+02
9.900000000000000000e+01,1.191280000000000072e+01,2.622469999999999857e+01,1.217879999999999967e+02,6.647050000000000125e+01,1.338029999999999973e+02,3.045059999999999718e+02
9.909999999999999432e+01,1.183060000000000045e+01,2.524149999999999849e+01,1.186370000000000005e+02,6.608939999999999770e+01,1.348760000000000048e+02,3.058129999999999882e+02
9.920000000000000284e+01,1.117300000000000004e+01,2.486759999999999948e+01,1.189339999999999975e+02,6.618569999999999709e+01,1.397040000000000077e+02,3.097010000000000218e+02
9.929999999999999716e+01,1.159079999999999977e+01,2.262950000000000017e+01,1.225919999999999987e+02,6.656270000000000664e+01,1.370550000000000068e+02,3.152500000000000000e+02
9.940000000000000568e+01,1.186020000000000074e+01,2.315530000000000044e+01,1.187890000000000015e+02,6.624330000000000496e+01,1.361819999999999879e+02,3.152629999999999768e+02
