case_id,block,d_am_p_um,d_am_s_um,ps_frac,ps_label,d_se_um,am_pct,rve_um,loading_mAh_cm2,pressure_MPa,e_se_gpa,thickness_est_um,phi_am_est,phi_se_est,se_percolation,d_am_max_um,sv_inv_um,r_AM_P_um,r_AM_S_um,r_SE_um,size_ratio_P_over_S,size_ratio_AM_over_SE,n_am_p_est,n_am_s_est,n_se_est,n_total_est,rve_min_um,rve_recommended_um,rve_over_d_am_max,thick_over_d_am_max,finite_size_flag,phi_se,phi_se_status,phi_am,phi_am_status,coverage_AM_P_hertz_pct,coverage_AM_P_hertz_pct_status,coverage_AM_S_hertz_pct,coverage_AM_S_hertz_pct_status,coverage_AM_total_hertz_pct,coverage_AM_total_hertz_pct_status,porosity_sphere_pct_RECORD_ONLY,porosity_sphere_pct_RECORD_ONLY_status,n_AM_P_measured,n_AM_S_measured,n_SE_measured,cov_AM_P_n_valid,cov_AM_S_n_valid,cov_n_capped,cov_n_free_surf_invalid,closure_residual,tau_status,tau_n_sampled,tau_n_valid,tau_n_truncated,tau_convention,plate_z_sim,plate_z_source,V_box_sim,timestep,area_channel,atom_sha256
lhs00_056,bimodal,6.0000,2.0000,0.6000,6:4,2.0000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,6.0000,0.3000,3.0000,1.0000,1.0000,3.0000,3.0000,276.1723,4971.1007,9942.2013,15189.4742,16.4794,50.0000,8.3333,7.6461,,0.23710987780274886,OK,0.29682237844574516,OK,36.52780682560641,OK,33.83770419917042,OK,33.97963913774618,OK,46.60677437515059,OK,277,4973,9947,277,4973,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0602896,mesh_stl,0.00017572400000000001,3290000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),a3f55d0c244c81c4a4a6c6368cefe2f30c4e63a9f9afbb4d46b5cfe239d2b424
lhs00_057,bimodal,14.0000,4.0000,0.5000,5:5,1.5000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,14.0000,0.1607,7.0000,2.0000,0.7500,3.5000,9.3333,18.1163,776.7345,30300.0421,31094.8928,64.3423,64.3423,3.5714,3.6930,n_am_p_low,0.27131609284116265,OK,0.2701340046395597,OK,48.3376075267317,OK,50.04789239141873,OK,50.00706900897016,OK,45.85499025192776,OK,19,777,30314,19,777,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0689769,mesh_stl,0.00019744225000000002,3810000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),4d71a6bca9ded139b585093317ee1a24b72886bb167e968e509272286680aa25
lhs00_058,bimodal,12.0000,2.0000,0.1000,1:9,2.0000,85.0000,50.0000,2.0000,300.0000,1.3500,36.2815,0.5739,0.2431,OK,12.0000,0.4583,6.0000,1.0000,1.0000,6.0000,6.0000,5.7536,11184.9765,5263.5183,16454.2484,114.1724,114.1724,4.1667,3.0235,n_am_p_CRIT,0.13497671492432478,OK,0.32012426196771965,OK,15.132261597236228,OK,15.654742337395469,OK,15.654462362005546,OK,54.48990231079557,OK,6,11191,5265,6,11191,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.05535639999999999,mesh_stl,0.000163391,3100000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),24fc69bc74534f6de701bb9a849693af0a92c030a8f9b26b0b09ae5d7cad0990
lhs00_059,bimodal,9.0000,4.0000,0.2000,2:8,1.0000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,9.0000,0.2222,4.5000,2.0000,0.5000,2.2500,9.0000,27.2763,1242.7752,26512.5368,27782.5882,52.4370,52.4370,5.5556,3.5871,n_am_p_low+se_BELOW_phic,0.10522614976688857,OK,0.39656274591130053,OK,8.789234484776495,OK,9.871756473164321,OK,9.847908624482292,OK,49.821110432181094,OK,28,1243,26525,28,1243,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0427947,mesh_stl,0.00013198675000000002,2200000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),864041635b3834328d42c1bfef8e6600eaf2693403fdbc87780847bf9a6ed609
lhs00_060,bimodal,6.0000,3.0000,0.4000,4:6,2.0000,85.0000,50.0000,2.0000,300.0000,1.3500,36.2815,0.5739,0.2431,OK,6.0000,0.2667,3.0000,1.5000,1.0000,2.0000,3.0000,184.1148,2209.3781,5263.5183,7657.0112,20.1830,50.0000,8.3333,6.0469,,0.14708831327957975,OK,0.3477318585737757,OK,21.629069666057337,OK,20.671245648994553,OK,20.745293891015706,OK,50.517982814664464,OK,185,2208,5265,185,2208,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.04997479999999999,mesh_stl,0.00014993700000000002,2720000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),6756fe057fe60c9b7c2c73fc616bd6e67abeb6575d91c829cf3e8cfd8ad2aa1e
lhs00_061,bimodal,6.0000,4.0000,0.2000,2:8,1.0000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,6.0000,0.2333,3.0000,2.0000,0.5000,1.5000,6.0000,92.0574,1242.7752,79537.6104,80872.4430,28.5431,50.0000,8.3333,7.6461,,0.2494886884598473,OK,0.31191337493865423,OK,36.97645049544085,OK,37.30961825682126,OK,37.286675566666325,OK,43.85979366014985,OK,92,1244,79577,92,1244,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.056802899999999996,mesh_stl,0.00016700725000000003,2870000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),ac9bf0de77a705fc8222c5224616d2f7b517e5b35de51746b289d9804e115962
lhs00_062,bimodal,6.0000,3.0000,0.7000,7:3,1.0000,95.0000,50.0000,2.0000,300.0000,1.3500,28.7064,0.7254,0.0916,BELOW_phic,6.0000,0.2167,3.0000,1.5000,0.5000,2.0000,6.0000,322.2010,1104.6890,12558.5701,13985.4601,15.2569,50.0000,8.3333,4.7844,se_BELOW_phic,0.0535868339219772,OK,0.42450600060359894,OK,2.9285241092244294,OK,3.641099713778247,OK,3.479582576746048,OK,52.190716547442385,OK,323,1102,12563,323,1102,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0391014,mesh_stl,0.00012275350000000003,1960000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),241553b70b0214502df9cdd6a9943f688d34dd67c87408af9fdee3973e93a6cc
lhs00_063,bimodal,8.0000,2.0000,0.9000,9:1,1.5000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,8.0000,0.1625,4.0000,1.0000,0.7500,4.0000,5.3333,174.7653,1242.7752,7855.5665,9273.1069,20.7159,50.0000,6.2500,4.0354,se_BELOW_phic,0.10993401162535962,OK,0.4126636963633308,OK,13.634830473346156,OK,15.576529776856532,OK,15.337067212998663,OK,47.74022920113096,OK,175,1244,7858,175,1244,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0405257,mesh_stl,0.00012631425000000001,2080000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),282e53a24ae762a6cb2ae857ac5a5309fc2193a93eaef6575bf8021be8a8b587
lhs00_064,bimodal,9.0000,2.0000,0.8000,8:2,1.5000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,9.0000,0.1889,4.5000,1.0000,0.7500,4.5000,6.0000,109.1051,2485.5503,30300.0421,32894.6975,26.2185,50.0000,5.5556,5.7447,,0.28306529466540564,OK,0.27488671157361977,OK,46.875437679970034,OK,45.261985845234435,OK,45.32973093382696,OK,44.20479937609746,OK,109,2487,30315,109,2487,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0657013,mesh_stl,0.00018925325000000004,3490000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),461cdc15a1c34047c14b4133077fdbe8da630d30db7acd60f8b9d6418613190c
lhs00_065,bimodal,6.0000,3.0000,0.6000,6:4,1.0000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,6.0000,0.2333,3.0000,1.5000,0.5000,2.0000,6.0000,276.1723,1472.9187,26512.5368,28261.6278,16.4794,50.0000,8.3333,5.3806,se_BELOW_phic,0.10714117640591085,OK,0.4023368494027271,OK,10.30902461000897,OK,11.548327079166434,OK,11.352163202619796,OK,49.0521974191362,OK,277,1473,26524,277,1473,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0418491,mesh_stl,0.00012962275000000004,2150000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),32c800a46bdd05183d686a17f5a7ffb9e928ce2ac60735b138e1a36e71f9d204
lhs00_066,bimodal,8.0000,3.0000,0.7000,7:3,1.0000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,8.0000,0.1875,4.0000,1.5000,0.5000,2.6667,8.0000,135.9285,1104.6890,59653.2078,60893.8254,23.4896,50.0000,6.2500,5.0974,,0.2013578665118427,OK,0.3373250357906756,OK,32.64099567781245,OK,33.34753706872291,OK,33.269601343638584,OK,46.13170976974816,OK,137,1105,59680,137,1105,0,0,-1.1102230246251565e-16,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0520753,mesh_stl,0.00015518825000000004,2770000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),f21f58fa0994dc84dddc97e29e57460a602c5120cfa18754fa908a2d4c0391bf
lhs00_067,bimodal,13.0000,3.0000,0.3000,3:7,1.5000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,13.0000,0.2564,6.5000,1.5000,0.7500,4.3333,8.6667,13.5761,2577.6077,17675.0245,20266.2083,74.3265,74.3265,3.8462,3.1369,n_am_p_low,0.18823851388096965,OK,0.3166456612988733,OK,32.56628458200068,OK,33.99401642066512,OK,33.98630788007842,OK,49.51158248201571,OK,14,2579,17683,14,2579,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0564018,mesh_stl,0.0001660045,3230000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),2c1ca88c4596bafd4a222e44faa70d9507eba5ec521d4291a1a5faf1fde8320a
lhs00_068,bimodal,7.0000,4.0000,0.7000,7:3,2.0000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,7.0000,0.1750,3.5000,2.0000,1.0000,1.7500,3.5000,202.9021,466.0407,12782.8302,13451.7730,19.2259,50.0000,7.1429,7.3860,,0.27664587488248504,OK,0.2698638540992774,OK,47.45361456486742,OK,47.23133630425835,OK,47.29901505823484,OK,45.349027101823744,OK,204,466,12788,204,466,0,0,-2.220446049250313e-16,OK,200,200,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.067451,mesh_stl,0.00019362750000000002,3700000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),6b6cd016f41f4993236906a3090393954b7c8e7ef1e31132bef2c073e783d44f
lhs00_069,bimodal,6.0000,3.0000,0.7000,7:3,1.5000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,6.0000,0.2167,3.0000,1.5000,0.7500,2.0000,4.0000,322.2010,1104.6890,23566.6994,24993.5894,15.2569,50.0000,8.3333,7.6461,,0.24178560754919154,OK,0.30263707057391387,OK,40.89641514862904,OK,41.226628093245466,OK,41.151937070058416,OK,45.55773218768946,OK,323,1105,23578,323,1105,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.05893009999999999,mesh_stl,0.00017232525000000003,3190000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),1e9d4da6ca0c533397faa5259485f2d6b3d0926fa1c4fa3d878f5fc82eaf525e
lhs00_070,bimodal,9.0000,2.0000,0.3000,3:7,1.5000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,9.0000,0.3833,4.5000,1.0000,0.7500,4.5000,6.0000,40.9144,8699.4261,17675.0245,26415.3651,42.8147,50.0000,5.5556,4.5310,,0.19002279096634256,OK,0.3168515145944089,OK,29.83058101411317,OK,28.73347118471202,OK,28.738615455412553,OK,49.31256944392486,OK,41,8703,17683,41,8703,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0557783,mesh_stl,0.00016444575000000003,3110000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),91a23a8a3c865e6a1096527da3901e801d3c682d01eb35994975baafafa4a642
lhs00_071,bimodal,13.0000,5.0000,0.7000,7:3,1.0000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,13.0000,0.1138,6.5000,2.5000,0.5000,2.6000,13.0000,31.6775,238.6128,59653.2078,59923.4981,48.6581,50.0000,3.8462,3.1369,,0.18811522436570893,OK,0.3158024443096215,OK,30.10166662414038,OK,33.041092219725265,OK,32.69400137449015,OK,49.60823313246695,OK,32,239,59674,32,239,0,0,-1.1102230246251565e-16,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0564385,mesh_stl,0.00016609625000000002,3190000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),c82408f9af6270890174b244f18368f14355296c0fab00be1a6f30915b7b160f
lhs00_072,bimodal,10.0000,4.0000,0.4000,4:6,1.5000,85.0000,50.0000,2.0000,300.0000,1.3500,36.2815,0.5739,0.2431,OK,10.0000,0.1900,5.0000,2.0000,0.7500,2.5000,6.6667,39.7688,932.0814,12476.4879,13448.3381,43.4270,50.0000,5.0000,3.6282,,0.1537553698103328,OK,0.3639315977265731,OK,22.4395846567371,OK,24.15688056114378,OK,24.086282579462107,OK,48.23130324630941,OK,40,933,12482,40,933,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0473834,mesh_stl,0.00014345850000000004,2560000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),6aebf804152b87e59d2806fa99442efd496a91f1a546b0d585333e556a0b8fbb
lhs00_073,bimodal,5.0000,4.0000,0.8000,8:2,1.5000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,5.0000,0.2100,2.5000,2.0000,0.7500,1.2500,3.3333,636.3009,310.6938,23566.6994,24513.6941,10.8567,50.0000,10.0000,9.1753,,0.24695982578474213,OK,0.30888385595523266,OK,39.47738401852643,OK,39.75432053324355,OK,39.56823555447266,OK,44.415631826002524,OK,637,311,23578,637,311,0,0,0.0,OK,200,200,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0574859,mesh_stl,0.00016871475000000002,3010000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),a26d5102e88bc5fbcd3280f3edf2b2f75a3763c0f5c97186544fbd0e51be2334
lhs00_074,bimodal,14.0000,1.0000,0.4000,4:6,1.0000,95.0000,50.0000,2.0000,300.0000,1.3500,28.7064,0.7254,0.0916,BELOW_phic,14.0000,0.6286,7.0000,0.5000,0.5000,14.0000,14.0000,14.4930,59653.2078,12558.5701,72226.2709,71.9368,71.9368,3.5714,2.0505,thin+n_am_p_low+se_BELOW_phic,0.04760962047694351,OK,0.3820668253906641,OK,5.133189092825678,OK,5.11471142985188,OK,5.114716073958792,OK,57.03235541323923,OK,15,59666,12564,15,59666,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.04527029999999999,mesh_stl,0.00013817575000000002,2580000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),b7685e2062d19696a45b3de7d2726c4aad37e8be2b2cad9f6037a3c5e0b071e4
lhs00_075,bimodal,15.0000,2.0000,0.1000,1:9,1.5000,95.0000,50.0000,2.0000,300.0000,1.3500,28.7064,0.7254,0.0916,BELOW_phic,15.0000,0.4567,7.5000,1.0000,0.7500,7.5000,10.0000,2.9458,11184.9765,3721.0578,14908.9801,159.5608,159.5608,3.3333,1.9138,thin+n_am_p_CRIT+se_BELOW_phic,0.04679723953967686,OK,0.371036254218815,OK,5.851788272525435,OK,5.288464906128631,OK,5.288615971659979,OK,58.21665062415082,OK,3,11184,3722,3,11184,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0462197,mesh_stl,0.00014054925000000004,2570000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),17a4a7fc5dd46f55c6c1c54d01bea14dff12c7b74a22ba2e99e9c3e417c873f9
lhs00_076,bimodal,8.0000,1.0000,0.8000,8:2,1.5000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,8.0000,0.3000,4.0000,0.5000,0.7500,8.0000,5.3333,155.3469,19884.4026,23566.6994,43606.4489,21.9725,50.0000,6.2500,5.7346,,0.23623798146710542,OK,0.29609698976821,OK,34.4754000571132,OK,32.46122940612927,OK,32.47692189084952,OK,46.766502876468465,OK,156,19867,23578,156,19867,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.06054880000000001,mesh_stl,0.00017637200000000005,3290000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),3ea77ea577ff8f03fe8f2e3f014ce3889fe3bd15abaa1bfcf7025605405f1e80
lhs00_077,bimodal,12.0000,5.0000,0.3000,3:7,1.5000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,12.0000,0.1650,6.0000,2.5000,0.7500,2.4000,8.0000,17.2608,556.7633,7855.5665,8429.5905,65.9175,65.9175,4.1667,2.6903,thin+n_am_p_low+se_BELOW_phic,0.10211685019679616,OK,0.3816798126978919,OK,10.999368975518594,OK,12.616850768052455,OK,12.569029567229716,OK,51.620333710531185,OK,17,558,7858,17,558,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0443935,mesh_stl,0.00013598375000000004,2420000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),65e15e08fbfebcb66e254064baf50a547abb6f59b8587c5d35227853aaaa7eb7
lhs00_078,bimodal,15.0000,3.0000,0.5000,5:5,2.0000,75.0000,50.0000,2.0000,300.0000,1.3500,45.8766,0.4539,0.3631,OK,15.0000,0.2000,7.5000,1.5000,1.0000,5.0000,7.5000,14.7292,1841.1484,9942.2013,11798.0789,71.3578,71.3578,3.3333,3.0584,n_am_p_low,0.22931810724861476,OK,0.28866485879025994,OK,36.83246361101613,OK,37.19629247401486,OK,37.19334251026082,OK,48.20170339611253,OK,15,1835,9947,15,1835,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0626779,mesh_stl,0.00018169475,3520000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),e7a2d586c2d927621b0854e3c9e768ab36b06390e32cf7ff7cbe4b31b38d9d68
lhs00_079,bimodal,7.0000,2.0000,0.1000,1:9,1.5000,95.0000,50.0000,2.0000,300.0000,1.3500,28.7064,0.7254,0.0916,BELOW_phic,7.0000,0.4643,3.5000,1.0000,0.7500,3.5000,4.6667,28.9860,11184.9765,3721.0578,14935.0203,50.8670,50.8670,7.1429,4.1009,n_am_p_low+se_BELOW_phic,0.04990462219098526,OK,0.3951887509660884,OK,4.530169089284049,OK,5.142058105470138,OK,5.14047657414488,OK,55.490662684292644,OK,29,11191,3722,29,11191,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0427191,mesh_stl,0.00013179775000000005,2200000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),a761b9c512354d8ed08adf5666c211bad883a7457dc465a2d8c0f2b7ebd63fca
lhs00_080,bimodal,7.0000,1.0000,0.5000,5:5,1.0000,90.0000,50.0000,2.0000,300.0000,1.3500,32.2836,0.6450,0.1720,BELOW_phic,7.0000,0.5714,3.5000,0.5000,0.5000,7.0000,7.0000,144.9300,49711.0065,26512.5368,76368.4733,22.7484,50.0000,7.1429,4.6119,se_BELOW_phic,0.10720559107790543,OK,0.40325064801567784,OK,12.408244816039202,OK,12.050923892192923,OK,12.051970597814432,OK,48.95437609064166,OK,146,49695,26525,146,49695,0,0,-1.1102230246251565e-16,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0418199,mesh_stl,0.00012954975000000003,2120000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),11718902d66d149e0a3937bc2d99ebe70a5e20e9faae5693198fb6184ffe3962
lhs00_081,bimodal,9.0000,3.0000,0.2000,2:8,1.5000,70.0000,50.0000,2.0000,300.0000,1.3500,51.7022,0.4027,0.4143,OK,9.0000,0.2889,4.5000,1.5000,0.7500,3.0000,6.0000,27.2763,2945.8374,30300.0421,33273.1558,52.4370,52.4370,5.5556,5.7447,n_am_p_low,0.273789936441566,OK,0.26567938148595066,OK,44.89163716168495,OK,44.89946093994039,OK,44.899389934221766,OK,46.05306820724833,OK,27,2948,30314,27,2948,0,0,0.0,OK,200,200,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.06826330000000001,mesh_stl,0.00019565825000000006,3750000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),e5cd41be3fd6f4289d64c4620d0cffb42ecfcf8c0db2c8861f8a3fb0b2279787
lhs00_082,bimodal,7.0000,2.0000,0.8000,8:2,1.0000,95.0000,50.0000,2.0000,300.0000,1.3500,28.7064,0.7254,0.0916,BELOW_phic,7.0000,0.2143,3.5000,1.0000,0.5000,3.5000,7.0000,231.8881,2485.5503,12558.5701,15276.0085,17.9842,50.0000,7.1429,4.1009,se_BELOW_phic,0.05237415838878312,OK,0.4160537096177013,OK,4.590988282637492,OK,5.846272656935815,OK,5.738584417167218,OK,53.15721319935156,OK,233,2483,12561,233,2483,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0402303,mesh_stl,0.00012557575000000001,2180000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),355b397ffc7f1a7832ff88721dfee35e8b3201e0b9468290b4bca34c5c3b4333
lhs00_083,bimodal,14.0000,3.0000,0.2000,2:8,1.0000,95.0000,50.0000,2.0000,300.0000,1.3500,28.7064,0.7254,0.0916,BELOW_phic,14.0000,0.2810,7.0000,1.5000,0.5000,4.6667,14.0000,7.2465,2945.8374,12558.5701,15511.6540,101.7341,101.7341,3.5714,2.0505,thin+n_am_p_CRIT+se_BELOW_phic,0.04331647697622005,OK,0.35001051091235547,OK,3.2371729641078963,OK,4.149665313771128,OK,4.147194945311803,OK,60.667301211142444,OK,8,2947,12564,8,2947,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.0507482,mesh_stl,0.00015187050000000003,3090000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),cc050c4404e9a0068c0eb2406e07352515a0dff4154483e1c6daa9f14e786a0d
lhs00_084,bimodal,9.0000,2.0000,0.1000,1:9,1.0000,80.0000,50.0000,2.0000,300.0000,1.3500,40.7792,0.5106,0.3064,OK,9.0000,0.4611,4.5000,1.0000,0.5000,4.5000,9.0000,13.6381,11184.9765,59653.2078,70851.8224,74.1572,74.1572,5.5556,4.5310,n_am_p_low,0.18980484436630687,OK,0.31718099842547587,OK,25.886711330290854,OK,27.97881258142878,OK,27.976198621811115,OK,49.30141572082173,OK,14,11191,59682,14,11191,0,0,0.0,NOT_PERCOLATING,0,0,0,harvest_v1/solid_zrange/rSEmax/no_fallback/same_component,0.05585590000000001,mesh_stl,0.00016463975000000005,3030000,dem_geometric_c_cpl22 — LIGGGHTS 기하 교차 원판 pi(r d - d^2/4); Hertz 탄성 pi R* d 가 **아니다** (동일 반경 비 = 2 - d/(2r)),8ba3602a0b3d50ca772d92cee09f50b1cc744c393bce715ad4015508205ad259
