time_s_exact,V_V_old2,V_V_control16,V_V_lateA16,V_V_control_minus_old,V_V_A_minus_control,V_V_A_minus_old,V_V_identity_residual,delta_Eeq_V_old2,delta_Eeq_V_control16,delta_Eeq_V_lateA16,delta_Eeq_V_control_minus_old,delta_Eeq_V_A_minus_control,delta_Eeq_V_A_minus_old,delta_Eeq_V_identity_residual,delta_etaMid_V_old2,delta_etaMid_V_control16,delta_etaMid_V_lateA16,delta_etaMid_V_control_minus_old,delta_etaMid_V_A_minus_control,delta_etaMid_V_A_minus_old,delta_etaMid_V_identity_residual,delta_phiL_V_old2,delta_phiL_V_control16,delta_phiL_V_lateA16,delta_phiL_V_control_minus_old,delta_phiL_V_A_minus_control,delta_phiL_V_A_minus_old,delta_phiL_V_identity_residual
0.65,2.2735832244261327,2.273583224426134,2.273582451290152,1.3E-15,-7.73135982E-7,-7.731359807E-7,0E-16,2.2090979400426084,2.2090979400426086,2.2090971532385219,2E-16,-7.868040867E-7,-7.868040865E-7,0E-16,0.061811915140147501,0.061811915140147721,0.061811928999944366,2.20E-16,1.3859796645E-8,1.3859796865E-8,0E-18,0.0026733692433769,0.0026733692433781,0.002673369051686,1.2E-15,-1.916921E-10,-1.916909E-10,0E-16
0.66,2.273916386196209,2.2739163861962086,2.2739156279224915,-4E-16,-7.582737171E-7,-7.582737175E-7,0E-16,2.2094373513003729,2.2094373513003726,2.2094365796014230,-3E-16,-7.716989496E-7,-7.716989499E-7,0E-16,0.061804064719039656,0.061804064719040318,0.061804078332678313,6.62E-16,1.3613637995E-8,1.3613638657E-8,0E-18,0.0026749701767963,0.0026749701767954,0.002674969988390,-9E-16,-1.884054E-10,-1.884063E-10,0E-16
0.67,2.27424708844346,2.2742470884434627,2.2742463445786933,2.7E-15,-7.438647694E-7,-7.438647667E-7,0E-16,2.2097742507330198,2.2097742507330198,2.2097734936788422,0E-16,-7.570541776E-7,-7.570541776E-7,0E-16,0.061796267429030663,0.061796267429030215,0.061796280803656955,-4.48E-16,1.3374626740E-8,1.3374626292E-8,0E-18,0.0026765702814098,0.0026765702814129,0.0026765700961942,3.1E-15,-1.852187E-10,-1.852156E-10,0E-16
0.68,2.274575386045023,2.2745753860450204,2.2745746561539826,-2.6E-15,-7.298910378E-7,-7.298910404E-7,0E-16,2.2101086942906273,2.2101086942906278,2.2101079514392293,5E-16,-7.428513985E-7,-7.428513980E-7,0E-16,0.061788522183502173,0.06178852218350417,0.061788535325995264,1.997E-15,1.3142491094E-8,1.3142493091E-8,0E-18,0.0026781695708933,0.0026781695708881,0.0026781693887578,-5.2E-15,-1.821303E-10,-1.821355E-10,0E-16
0.69,2.2749013318668974,2.2749013318668965,2.2749006155316374,-9E-16,-7.163352591E-7,-7.163352600E-7,0E-16,2.2104407358748317,2.2104407358748317,2.2104400068017449,0E-16,-7.290730868E-7,-7.290730868E-7,0E-16,0.061780827933645369,0.061780827933643143,0.061780840850605978,-2.226E-15,1.2916962835E-8,1.2916960609E-8,0E-18,0.0026797680584206,0.0026797680584216,0.0026797678792863,1.0E-15,-1.791353E-10,-1.791343E-10,0E-16
0.7,2.275224976865683,2.2752249768656823,2.275224273684716,-7E-16,-7.031809663E-7,-7.03180967E-7,0E-16,2.2107704274423650,2.2107704274423653,2.2107697117398360,3E-16,-7.157025293E-7,-7.157025290E-7,0E-16,0.061773183666575583,0.061773183666576027,0.061773196364371506,4.44E-16,1.2697795479E-8,1.2697795923E-8,0E-18,0.0026813657567429,0.0026813657567410,0.0026813655805087,-1.9E-15,-1.762323E-10,-1.762342E-10,0E-16
0.71,2.275546370183765,2.275546370183762,2.2755456797713096,-3E-15,-6.904124524E-7,-6.904124554E-7,0E-16,2.211097819101956,2.211097819101956,2.2110971163781693,0E-15,-7.027237867E-7,-7.027237867E-7,0E-16,0.061765588403631888,0.061765588403630778,0.061765600888380458,-1.110E-15,1.2484749680E-8,1.2484748570E-8,0E-18,0.0026829626781772,0.0026829626781757,0.0026829625047595,-1.5E-15,-1.734162E-10,-1.734177E-10,0E-16
0.72,2.2758655592384645,2.275865559238465,2.2758648812237223,5E-16,-6.780147427E-7,-6.780147422E-7,0E-16,2.2114229592051027,2.2114229592051029,2.2114222690834503,2E-16,-6.901216526E-7,-6.901216524E-7,0E-16,0.061758041198730848,0.061758041198730406,0.061758053476322685,-4.42E-16,1.2277592279E-8,1.2277591837E-8,0E-18,0.0026845588346309,0.0026845588346315,0.0026845586639490,6E-16,-1.706825E-10,-1.706819E-10,0E-16
0.73,2.2761825898056833,2.2761825898056824,2.2761819238321377,-9E-16,-6.659735447E-7,-6.659735456E-7,0E-16,2.2117458944312015,2.2117458944312025,2.2117452165495792,1.0E-15,-6.778816233E-7,-6.778816223E-7,0E-16,0.061750541136847527,0.061750541136846193,0.061750553212954753,-1.334E-15,1.2076108560E-8,1.2076107226E-8,0E-18,0.0026861542376341,0.0026861542376339,0.0026861540696037,-2E-16,-1.680302E-10,-1.680304E-10,0E-16
0.74,2.2764975060983517,2.2764975060983517,2.276496851823128,0E-16,-6.542752237E-7,-6.542752237E-7,0E-16,2.212066669867431,2.2120666698674316,2.2120660038775735,6E-16,-6.659898581E-7,-6.659898575E-7,0E-16,0.061743087332578382,0.06174308733257683,0.061743099212666852,-1.552E-15,1.1880090022E-8,1.1880088470E-8,0E-18,0.0026877488983418,0.0026877488983430,0.0026877487328874,1.2E-15,-1.654556E-10,-1.654544E-10,0E-16
0.75,2.2768103508401625,2.276810350840162,2.2768097079333844,-5E-16,-6.429067776E-7,-6.429067781E-7,0E-16,2.2123853290837994,2.2123853290837994,2.2123846746506491,0E-16,-6.544331503E-7,-6.544331503E-7,0E-16,0.061735678928792839,0.061735678928793059,0.061735690618122564,2.20E-16,1.1689329505E-8,1.1689329725E-8,0E-18,0.0026893428275702,0.0026893428275696,0.0026893426646128,-6E-16,-1.629568E-10,-1.629574E-10,0E-16
0.76,2.2771211653348513,2.2771211653348495,2.2771205334790747,-1.8E-15,-6.318557748E-7,-6.318557766E-7,0E-16,2.2127019142037031,2.2127019142037038,2.2127012710048089,7E-16,-6.431988949E-7,-6.431988942E-7,0E-16,0.06172831509536203,0.061728315095363807,0.061728326599004511,1.777E-15,1.1503640704E-8,1.1503642481E-8,0E-18,0.0026909360357863,0.0026909360357816,0.0026909358752616,-4.7E-15,-1.605200E-10,-1.605247E-10,0E-16
0.77,2.2774299895314263,2.2774299895314267,2.277429368421052,4E-16,-6.211103747E-7,-6.211103743E-7,0E-16,2.213016465970321,2.213016465970321,2.2130158336952638,0E-15,-6.322750572E-7,-6.322750572E-7,0E-16,0.061720995027961575,0.061720995027961800,0.061721006350806240,2.25E-16,1.1322844440E-8,1.1322844665E-8,0E-18,0.0026925285331434,0.0026925285331436,0.0026925283749822,2E-16,-1.581614E-10,-1.581612E-10,0E-16
0.78,2.277736862085569,2.277736862085571,2.27773625142632,2E-15,-6.10659251E-7,-6.10659249E-7,0E-15,2.2133290238091337,2.2133290238091344,2.2133284021589880,7E-16,-6.216501464E-7,-6.216501457E-7,0E-16,0.06171371794693603,0.061713717946938027,0.06171372909369688,1.997E-15,1.1146758853E-8,1.114676085E-8,0E-18,0.0026941203294995,0.0026941203294984,0.0026941201736353,-1.1E-15,-1.558631E-10,-1.558642E-10,0E-16
0.79,2.27804182041751,2.2780418204175086,2.278041219925913,-1.4E-15,-6.004915956E-7,-6.00491597E-7,0E-16,2.2136396258868560,2.2136396258868567,2.2136390145736726,7E-16,-6.113131841E-7,-6.113131834E-7,0E-16,0.061706483096243938,0.061706483096243494,0.061706494071467555,-4.44E-16,1.0975224061E-8,1.0975223617E-8,0E-18,0.002695711434410,0.0026957114344084,0.0026957112807729,-1.6E-15,-1.536355E-10,-1.536371E-10,0E-16
0.8,2.2783449007666072,2.2783449007666063,2.2783443101695293,-9E-16,-5.905970770E-7,-5.905970779E-7,0E-16,2.2139483091670154,2.2139483091670168,2.2139477079133296,1.4E-15,-6.012536872E-7,-6.012536858E-7,0E-16,0.061699289742442435,0.061699289742441547,0.061699300550512202,-8.88E-16,1.0808070655E-8,1.0808069767E-8,0E-18,0.0026973018571495,0.0026973018571483,0.0026973017056872,-1.2E-15,-1.514611E-10,-1.514623E-10,0E-16
0.81,2.278646138242887,2.2786461382428835,2.2786455572770588,-3.5E-15,-5.809658247E-7,-5.809658282E-7,0E-16,2.2142551094624174,2.2142551094624181,2.214254518000787,7E-16,-5.914616311E-7,-5.914616304E-7,0E-16,0.061692137173733785,0.061692137173731120,0.061692147818887655,-2.665E-15,1.0645156535E-8,1.0645153870E-8,0E-18,0.0026988916067356,0.0026988916067345,0.0026988914573842,-1.1E-15,-1.493503E-10,-1.493514E-10,0E-16
0.82,2.2789455668756933,2.2789455668756937,2.2789449952872864,4E-16,-5.715884073E-7,-5.715884069E-7,0E-16,2.2145600614847018,2.2145600614847025,2.2145594795572638,7E-16,-5.819274387E-7,-5.819274380E-7,0E-16,0.06168502469907100,0.061685024699071222,0.061685035185395034,2.22E-16,1.0486323812E-8,1.0486324034E-8,0E-18,0.0027004806919208,0.0027004806919200,0.0027004805446275,-8E-16,-1.472925E-10,-1.472933E-10,0E-16
0.83,2.279243219659716,2.2792432196597168,2.2792426572039175,8E-16,-5.624557993E-7,-5.624557985E-7,0E-16,2.2148631988911884,2.2148631988911898,2.2148626262492417,1.4E-15,-5.726419481E-7,-5.726419467E-7,0E-16,0.061677951647307605,0.061677951647305609,0.061677961978746644,-1.996E-15,1.0331441035E-8,1.0331439039E-8,0E-18,0.0027020691212198,0.0027020691212214,0.0027020689759294,1.6E-15,-1.452920E-10,-1.452904E-10,0E-16
0.84,2.279539128598485,2.279539128598484,2.2795385750391124,-1E-15,-5.535593716E-7,-5.535593726E-7,0E-16,2.2151645543291964,2.2151645543291973,2.2151639907327985,9E-16,-5.635963988E-7,-5.635963979E-7,0E-16,0.061670917366377642,0.061670917366376532,0.061670927546744858,-1.110E-15,1.0180368326E-8,1.0180367216E-8,0E-18,0.0027036569029112,0.0027036569029104,0.0027036567595691,-8E-16,-1.433413E-10,-1.433421E-10,0E-16
0.85,2.2798333247455713,2.2798333247455713,2.279832779854698,0E-16,-5.448908733E-7,-5.448908733E-7,0E-16,2.215464159477983,2.2154641594779840,2.2154636046955748,1.0E-15,-5.547824092E-7,-5.547824082E-7,0E-16,0.06166392122254383,0.061663921222543386,0.06166393125552316,-4.44E-16,1.0032979774E-8,1.003297933E-8,0E-18,0.0027052440450445,0.0027052440450436,0.0027052439035999,-9E-16,-1.414437E-10,-1.414446E-10,0E-16
0.86,2.280125838243602,2.280125838243602,2.2801253018012004,0E-15,-5.364424016E-7,-5.364424016E-7,0E-16,2.215762045088483,2.2157620450884834,2.215761498896528,4E-16,-5.461919554E-7,-5.46191955E-7,0E-16,0.061656962599667245,0.061656962599666795,0.061656972488816299,-4.50E-16,9.889149504E-9,9.889149054E-9,0E-18,0.0027068305554522,0.0027068305554522,0.0027068304158559,0E-16,-1.395963E-10,-1.395963E-10,0E-16
0.87,2.2804166983612393,2.280416698361239,2.280416170154848,-3E-16,-5.28206391E-7,-5.282063913E-7,0E-16,2.2160582410209637,2.2160582410209637,2.2160577032036035,0E-16,-5.378173602E-7,-5.378173602E-7,0E-16,0.061650040898514336,0.06165004089851234,0.061650050647275023,-1.996E-15,9.748762683E-9,9.748760687E-9,0E-18,0.0027084164417612,0.0027084164417627,0.0027084163039698,1.5E-15,-1.377929E-10,-1.377914E-10,0E-16
0.88,2.2807059335282527,2.2807059335282514,2.2807054133526505,-1.3E-15,-5.201756009E-7,-5.201756022E-7,0E-16,2.2163527762807443,2.2163527762807449,2.2163522466294764,6E-16,-5.296512685E-7,-5.296512679E-7,0E-16,0.061643155536106331,0.061643155536103667,0.061643165147808879,-2.664E-15,9.611705212E-9,9.611702548E-9,0E-18,0.0027100017114018,0.002710001711403,0.0027100015753654,1.2E-15,-1.360376E-10,-1.360364E-10,0E-16
0.89,2.2809935713687994,2.2809935713687994,2.280993059025704,0E-16,-5.123430954E-7,-5.123430954E-7,0E-16,2.2166456790520925,2.2166456790520925,2.2166451573654570,0E-16,-5.216866355E-7,-5.216866355E-7,0E-16,0.061636305945094396,0.061636305945093728,0.06163631542296133,-6.68E-16,9.477867602E-9,9.477866934E-9,0E-18,0.0027115863716125,0.002711586371613,0.0027115862372855,5E-16,-1.343275E-10,-1.343270E-10,0E-16
0.9,2.281279638733027,2.281279638733025,2.2812791340308007,-2E-15,-5.047022243E-7,-5.047022263E-7,0E-16,2.2169369767304084,2.2169369767304086,2.2169364628136987,2E-16,-5.139167099E-7,-5.139167097E-7,0E-16,0.061629491573182095,0.061629491573182316,0.06162950092032249,2.21E-16,9.347140174E-9,9.347140395E-9,0E-18,0.0027131704294363,0.0027131704294341,0.0027131702967797,-2.2E-15,-1.326544E-10,-1.326566E-10,0E-16
0.91,2.281564161727097,2.2815641617270974,2.2815636644804824,4E-16,-4.972466150E-7,-4.972466146E-7,0E-16,2.2172266959528110,2.2172266959528113,2.217226189617787,3E-16,-5.063350243E-7,-5.063350240E-7,0E-16,0.061622711882538986,0.061622711882537648,0.061622721101971532,-1.338E-15,9.219433884E-9,9.219432546E-9,0E-18,0.0027147538917466,0.0027147538917483,0.0027147537607237,1.7E-15,-1.310246E-10,-1.310229E-10,0E-16
0.92,2.2818471657417483,2.2818471657417487,2.2818466757715825,4E-16,-4.899701662E-7,-4.899701658E-7,0E-16,2.2175148626272085,2.2175148626272088,2.2175143636918362,3E-16,-4.989353726E-7,-4.989353723E-7,0E-16,0.061615966349286344,0.061615966349285456,0.061615975443929158,-8.88E-16,9.094643702E-9,9.094642814E-9,0E-18,0.0027163367652537,0.0027163367652548,0.0027163366358175,1.1E-15,-1.294373E-10,-1.294362E-10,0E-16
0.93,2.28212867547942,2.28212867547942,2.282128192612412,0E-14,-4.82867008E-7,-4.82867008E-7,0E-15,2.2178015019599558,2.2178015019599557,2.2178010102481503,-1E-16,-4.917118054E-7,-4.917118055E-7,0E-16,0.061609254462975159,0.061609254462977159,0.06160926343565465,2.000E-15,8.972677491E-9,8.972679491E-9,0E-18,0.0027179190564892,0.0027179190564874,0.0027179189286068,-1.8E-15,-1.278806E-10,-1.278824E-10,0E-16
0.94,2.2824087149801175,2.2824087149801184,2.282408239048587,9E-16,-4.759315314E-7,-4.759315305E-7,0E-16,2.2180866384821767,2.2180866384821772,2.2180861538235608,5E-16,-4.846586164E-7,-4.846586159E-7,0E-16,0.061602575726105833,0.061602575726104055,0.061602584579561136,-1.778E-15,8.853457081E-9,8.853455303E-9,0E-18,0.0027195007718353,0.0027195007718370,0.0027195006454647,1.7E-15,-1.263723E-10,-1.263706E-10,0E-16
0.95,2.282687307646007,2.282687307646006,2.28268683848767,-1E-15,-4.69158336E-7,-4.69158337E-7,0E-15,2.2183702960748284,2.2183702960748281,2.2183698183045025,-3E-16,-4.777703256E-7,-4.777703259E-7,0E-16,0.06159592965366123,0.061595929653662118,0.06159593839054556,8.88E-16,8.736883442E-9,8.73688433E-9,0E-18,0.0027210819175176,0.0027210819175160,0.0027210817926220,-1.6E-15,-1.248940E-10,-1.248956E-10,0E-16
0.96,2.2829644762648664,2.282964476264867,2.282964013722622,6E-16,-4.62542245E-7,-4.625422444E-7,0E-16,2.2186524979925815,2.2186524979925817,2.2186520269509053,2E-16,-4.710416764E-7,-4.710416762E-7,0E-16,0.061589315772669016,0.06158931577266924,0.061589324395552533,2.24E-16,8.622883293E-9,8.622883517E-9,0E-18,0.0027226624996159,0.0027226624996157,0.0027226623761642,-2E-16,-1.234515E-10,-1.234517E-10,0E-16
0.97,2.2832402430324272,2.2832402430324272,2.2832397869541396,0E-16,-4.560782876E-7,-4.560782876E-7,0E-16,2.2189332668865867,2.2189332668865868,2.2189328024189683,1E-16,-4.644676185E-7,-4.644676184E-7,0E-16,0.061582733621781124,0.061582733621781347,0.061582742133155177,2.23E-16,8.511373830E-9,8.511374053E-9,0E-18,0.0027242425240597,0.002724242524059,0.0027242424020162,-7E-16,-1.220428E-10,-1.220435E-10,0E-16
0.98,2.2835146295736917,2.2835146295736948,2.283514179812009,3.1E-15,-4.497616858E-7,-4.497616827E-7,0E-16,2.2192126248261825,2.2192126248261825,2.2192121667828812,0E-16,-4.580433013E-7,-4.580433013E-7,0E-16,0.061576182750854748,0.061576182750854968,0.061576191153137614,2.20E-16,8.402282646E-9,8.402282866E-9,0E-18,0.0027258219966542,0.0027258219966573,0.0027258218759903,3.1E-15,-1.206670E-10,-1.206639E-10,0E-16
0.99,2.28378765696328,2.283787656963279,2.283787213375431,-1E-15,-4.43587848E-7,-4.43587849E-7,0E-15,2.219490593319616,2.2194905933196165,2.2194901415555519,5E-16,-4.517640646E-7,-4.517640641E-7,0E-16,0.061569662720595056,0.061569662720593718,0.06156967101612776,-1.338E-15,8.295534042E-9,8.295532704E-9,0E-18,0.0027274009230686,0.0027274009230689,0.0027274008037512,3E-16,-1.193177E-10,-1.193174E-10,0E-16
1.0,2.284059345744816,2.2840593457448137,2.284058908192442,-2.3E-15,-4.375523717E-7,-4.37552374E-7,0E-16,2.2197671933338192,2.2197671933338202,2.219766747708390,1.0E-15,-4.456254302E-7,-4.456254292E-7,0E-16,0.061563173102154423,0.061563173102156865,0.061563181293216473,2.442E-15,8.191059608E-9,8.191062050E-9,0E-18,0.0027289793088423,0.0027289793088370,0.0027289791908355,-5.3E-15,-1.180015E-10,-1.180068E-10,0E-16
1.05,2.285398521772328,2.285398521772329,2.2853980345225864,1E-15,-4.872497426E-7,-4.872497416E-7,0E-16,2.2211304939347136,2.2211304939347138,2.2211299976595542,2E-16,-4.962751596E-7,-4.962751594E-7,0E-16,0.061531164489196491,0.061531164489196486,0.061531173647905390,-5E-18,9.158708904E-9,9.158708899E-9,0E-18,0.0027368633484177,0.0027368633484189,0.0027368632151268,1.2E-15,-1.332921E-10,-1.332909E-10,0E-16
1.1,2.28670736597933,2.2867073659793298,2.286706586403126,-2E-16,-7.795762038E-7,-7.79576204E-7,0E-16,2.2224627801233363,2.2224627801233363,2.222461986074286,0E-16,-7.940490503E-7,-7.940490503E-7,0E-16,0.06149985112799139,0.061499851127993387,0.061499865817282950,1.997E-15,1.4689289563E-8,1.4689291560E-8,0E-18,0.0027447347280025,0.0027447347279998,0.0027447345115569,-2.7E-15,-2.164429E-10,-2.164456E-10,0E-16
1.15,2.2879876452927648,2.287987645292767,2.287986533312862,2.2E-15,-0.000001111979905,-0.0000011119799028,0E-16,2.2237658564079815,2.223765856407982,2.2237647237340885,5E-16,-0.0000011326738935,-0.0000011326738930,0E-16,0.061469194947886049,0.061469194947884053,0.061469215954410126,-1.996E-15,2.1006526073E-8,2.1006524077E-8,0E-18,0.0027525939368974,0.0027525939369009,0.0027525936243632,3.5E-15,-3.125377E-10,-3.125342E-10,0E-16
1.2,2.289241119119498,2.2892411191195,2.289239708596022,2E-15,-0.000001410523478,-0.000001410523476,0E-15,2.2250415193193886,2.2250415193193886,2.2250400824695802,0E-16,-0.0000014368498084,-0.0000014368498084,0E-16,0.061439158332119659,0.061439158332123878,0.061439185059681381,4.219E-15,2.6727557503E-8,2.6727561722E-8,0E-18,0.0027604414679896,0.0027604414679878,0.0027604410667606,-1.8E-15,-4.012272E-10,-4.012290E-10,0E-16
1.25,2.2904694272554447,2.2904694272554442,2.2904677712012353,-5E-16,-0.0000016560542089,-0.0000016560542094,0E-16,2.2262914432870294,2.2262914432870296,2.2262897562241422,2E-16,-0.0000016870628874,-0.0000016870628872,0E-16,0.06140970618200048,0.06140970618200048,0.061409737667593725,0E-17,3.1485593245E-8,3.1485593245E-8,0E-18,0.002768277786415,0.0027682777864142,0.0027682773094995,-8E-16,-4.769147E-10,-4.769155E-10,0E-16
1.3,2.2916740668938425,2.291674066893842,2.2916722167516395,-5E-16,-0.0000018501422025,-0.0000018501422030,0E-16,2.2275171572506931,2.2275171572506936,2.2275152723488862,5E-16,-0.0000018849018074,-0.0000018849018069,0E-16,0.061380806320574966,0.061380806320574302,0.061380841619811610,-6.64E-16,3.5299237308E-8,3.5299236644E-8,0E-18,0.0027761033225742,0.0027761033225739,0.0027761027829416,-3E-16,-5.396323E-10,-5.396326E-10,0E-16
1.35,2.2928563980397296,2.2928563980397256,2.292854397942795,-4.0E-15,-0.0000020000969306,-0.0000020000969346,0E-16,2.2287200501960521,2.2287200501960531,2.2287180123945017,1.0E-15,-0.0000020378015514,-0.0000020378015504,0E-16,0.061352429370825415,0.061352429370824527,0.061352467666469404,-8.88E-16,3.8295644877E-8,3.8295643989E-8,0E-18,0.0027839184728522,0.0027839184728479,0.0027839178818236,-4.3E-15,-5.910243E-10,-5.910286E-10,0E-16
1.4,2.294017656633075,2.2940176566330783,2.294015542854007,3.3E-15,-0.0000021137790713,-0.000002113779068,0E-16,2.2299013845373703,2.2299013845373708,2.2298992307767797,5E-16,-0.0000021537605911,-0.0000021537605906,0E-16,0.06132454849313218,0.061324548493133955,0.061324589107609963,1.775E-15,4.0614476008E-8,4.0614477783E-8,0E-18,0.0027917236025728,0.0027917236025736,0.0027917229696172,8E-16,-6.329564E-10,-6.329556E-10,0E-16
1.45,2.295158968566758,2.2951589685667586,2.295156770467713,6E-16,-0.0000021980990456,-0.000002198099045,0E-16,2.231062310409389,2.2310623104093897,2.2310600705976798,7E-16,-0.0000022398117099,-0.0000022398117092,0E-16,0.061297139108073659,0.061297139108075216,0.061297181487836025,1.557E-15,4.2379760809E-8,4.2379762366E-8,0E-18,0.0027995190492954,0.0027995190492940,0.0027995183821975,-1.4E-15,-6.670965E-10,-6.670979E-10,0E-16
1.5,2.296281362554886,2.2962813625548884,2.296279103797609,2.4E-15,-0.0000022587572794,-0.000002258757277,0E-16,2.2322038787870202,2.2322038787870205,2.2322015770299545,3E-16,-0.0000023017570660,-0.0000023017570657,0E-16,0.061270178642026217,0.061270178642025777,0.06127022233663992,-4.40E-16,4.3694614143E-8,4.3694613703E-8,0E-18,0.0028073051258397,0.0028073051258423,0.0028073044310144,2.6E-15,-6.948279E-10,-6.948253E-10,0E-16
1.55,2.297385781405174,2.2973857814051715,2.2973834810500247,-2.5E-15,-0.0000023003551468,-0.0000023003551493,0E-16,2.2333270529785156,2.233327052978516,2.2333247086977416,4E-16,-0.0000023442807744,-0.0000023442807740,0E-16,0.06124364630363255,0.061243646303631441,0.061243690946549022,-1.109E-15,4.4642917581E-8,4.4642916472E-8,0E-18,0.0028150821230259,0.0028150821230236,0.0028150814057342,-2.3E-15,-7.172894E-10,-7.172917E-10,0E-16
1.6,2.2984730917522014,2.298473091752201,2.298470765166662,-4E-16,-0.000002326585539,-0.0000023265855394,0E-16,2.234432718550248,2.234432718550248,2.2344303474076135,0E-15,-0.0000023711426345,-0.0000023711426345,0E-16,0.061217522889986942,0.06121752288998561,0.06121756818247248,-1.332E-15,4.529248687E-8,4.5292485538E-8,0E-18,0.0028228503119666,0.0028228503119672,0.0028228495765761,6E-16,-7.353911E-10,-7.353905E-10,0E-16
1.65,2.299544092441266,2.2995440924412676,2.2995417520271153,1.6E-15,-0.0000023404141523,-0.0000023404141507,0E-16,2.2355216918762694,2.2355216918762696,2.2355193065137844,2E-16,-0.0000023853624852,-0.0000023853624850,0E-16,0.061191790618854602,0.061191790618854828,0.061191836317057605,2.26E-16,4.5698202777E-8,4.5698203003E-8,0E-18,0.0028306099461417,0.0028306099461428,0.0028306091962729,1.1E-15,-7.498699E-10,-7.498688E-10,0E-16
1.7,2.3005995217649353,2.3005995217649353,2.300597177534794,0E-16,-0.0000023442301413,-0.0000023442301413,0E-16,2.2365947275186424,2.2365947275186431,2.2365923381452134,7E-16,-0.0000023893734297,-0.0000023893734290,0E-16,0.061166432983170258,0.06116643298316915,0.061166478887790586,-1.108E-15,4.5904621436E-8,4.5904620328E-8,0E-18,0.0028383612631226,0.0028383612631229,0.0028383605017898,3E-16,-7.613331E-10,-7.613328E-10,0E-16
1.75,2.301640063732673,2.301640063732675,2.3016377237669436,2E-15,-0.0000023399657314,-0.0000023399657294,0E-16,2.2376525246222099,2.2376525246222099,2.2376501394786872,0E-16,-0.0000023851435227,-0.0000023851435227,0E-16,0.061141434624364165,0.061141434624361948,0.061141480572417528,-2.217E-15,4.5948055580E-8,4.5948053363E-8,0E-18,0.0028461044860988,0.0028461044861030,0.0028461037158389,4.2E-15,-7.702641E-10,-7.702599E-10,0E-16
1.8,2.3026663535255847,2.3026663535255856,2.302664024335755,9E-16,-0.0000023291898306,-0.0000023291898297,0E-16,2.2386957324787193,2.2386957324787198,2.2386933582077316,5E-16,-0.0000023742709882,-0.0000023742709877,0E-16,0.061116781221631555,0.061116781221632000,0.061116827079852110,4.45E-16,4.5858220110E-8,4.5858220555E-8,0E-18,0.0028538398252335,0.0028538398252338,0.0028538390481708,3E-16,-7.770630E-10,-7.770627E-10,0E-16
1.85,2.3036789822621757,2.303678982262176,2.3036766690810992,3E-16,-0.0000023131810768,-0.0000023131810765,0E-16,2.2397249553886152,2.2397249553886154,2.2397225973300579,2E-16,-0.0000023580585575,-0.0000023580585573,0E-16,0.061092459394759047,0.061092459394759271,0.061092505054302746,2.24E-16,4.5659543475E-8,4.5659543699E-8,0E-18,0.0028615674788011,0.0028615674788015,0.0028615666967386,4E-16,-7.820629E-10,-7.820625E-10,0E-16
1.9,2.3046785011791124,2.3046785011791115,2.304676208194074,-9E-16,-0.0000022929850375,-0.0000022929850384,0E-16,2.2407407569263808,2.2407407569263813,2.2407384193547218,5E-16,-0.0000023375716595,-0.0000023375716590,0E-16,0.061068456618488031,0.061068456618486699,0.061068501990643173,-1.332E-15,4.5372156474E-8,4.5372155142E-8,0E-18,0.0028692876342437,0.0028692876342435,0.0028692868487088,-2E-16,-7.855347E-10,-7.855349E-10,0E-16
1.95,2.3056654253128697,2.305665425312872,2.305663155853676,2.3E-15,-0.000002269459196,-0.0000022694591937,0E-16,2.241743663697021,2.2417436636970210,2.2417413500128124,0E-16,-0.0000023136842086,-0.0000023136842086,0E-16,0.061044761146792136,0.061044761146793247,0.061044806159499477,1.111E-15,4.5012706230E-8,4.5012707341E-8,0E-18,0.0028770004690566,0.0028770004690577,0.0028769996813642,1.1E-15,-7.876935E-10,-7.876924E-10,0E-16
2.0,2.3066402367536716,2.3066402367536725,2.3066379934451318,9E-16,-0.0000022433085407,-0.0000022433085398,0E-16,2.2427341686563808,2.2427341686563808,2.2427318815415567,0E-16,-0.0000022871148241,-0.0000022871148241,0E-16,0.061021361945665431,0.061021361945665875,0.061021406540685332,4.44E-16,4.4595019457E-8,4.4595019901E-8,0E-18,0.0028847061516252,0.0028847061516259,0.0028847053628900,7E-16,-7.887359E-10,-7.887352E-10,0E-16
2.05,2.3076033875311963,2.3076033875311923,2.3076011724173084,-4.0E-15,-0.0000022151138839,-0.0000022151138879,0E-16,2.2437127340560056,2.2437127340560058,2.2437104756003564,2E-16,-0.0000022584556494,-0.0000022584556492,0E-16,0.060998248633292285,0.060998248633293839,0.060998292763865038,1.554E-15,4.4130571199E-8,4.4130572753E-8,0E-18,0.0028924048418986,0.0028924048418930,0.0028924040530872,-5.6E-15,-7.888058E-10,-7.888114E-10,0E-16
2.1,2.3085553021820524,2.3085553021820537,2.308553116827558,1.3E-15,-0.0000021853544957,-0.0000021853544944,0E-16,2.2446797940634053,2.2446797940634047,2.2446775658680094,-6E-16,-0.0000022281953953,-0.0000022281953959,0E-16,0.060975411426581474,0.060975411426581248,0.060975455055520598,-2.26E-16,4.3628939350E-8,4.3628939124E-8,0E-18,0.0029000966920658,0.0029000966920679,0.002900095904028,2.1E-15,-7.880399E-10,-7.880378E-10,0E-16
