# SEI decomposition phases — DOS / PDOS — total DOS as plotted (Gaussian 0.1 eV, E referenced to each phase's own VBM). Gaps are fixed-occ nscf eigenvalues, NOT read off these curves. QE/PBE — our calculation, do not mix with Materials Project values.
E_minus_VBM_eV,licl_DOS_states_per_eV,li3po4_DOS_states_per_eV,li3po4g_DOS_states_per_eV,li2o_DOS_states_per_eV,li2s_DOS_states_per_eV,li3p_DOS_states_per_eV
1.940,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.6428e-75,1.7963
1.950,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.4397e-74,1.718
1.960,5.739e-85,9.674e-85,1.804e-84,2.623e-85,8.741e-73,1.6366
1.970,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.1605e-71,1.5535
1.980,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.5073e-70,1.4705
1.990,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.9154e-69,1.389
2.000,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.3811e-68,1.3103
2.010,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.8958e-67,1.2358
2.020,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.4456e-66,1.1666
2.030,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.0111e-65,1.1037
2.040,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.5678e-64,1.0478
2.050,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.0895e-63,0.99948
2.060,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.5475e-62,0.95931
2.070,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.9159e-61,0.92752
2.080,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.1723e-60,0.90426
2.090,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.3004e-59,0.8895
2.100,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.2914e-58,0.88311
2.110,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.1468e-57,0.88484
2.120,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.8756e-56,0.89433
2.130,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.4948e-55,0.91112
2.140,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.0271e-54,0.93469
2.150,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.5001e-53,0.96443
2.160,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.941e-52,0.99969
2.170,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.3767e-51,1.0398
2.180,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.8309e-50,1.0839
2.190,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.3219e-49,1.1314
2.200,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.8634e-48,1.1814
2.210,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.4632e-47,1.233
2.220,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.1237e-46,1.2857
2.230,5.739e-85,9.674e-85,1.804e-84,2.623e-85,8.4455e-46,1.3384
2.240,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.2108e-45,1.3905
2.250,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.4688e-44,1.4413
2.260,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.1461e-43,1.4901
2.270,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.1667e-42,1.5362
2.280,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.46e-41,1.5791
2.290,5.739e-85,9.674e-85,1.804e-84,2.623e-85,9.6304e-41,1.6184
2.300,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.2133e-40,1.6536
2.310,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.9219e-39,1.6843
2.320,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.4223e-38,1.7104
2.330,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.4638e-37,1.7317
2.340,5.739e-85,9.674e-85,1.804e-84,2.623e-85,8.6587e-37,1.7482
2.350,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.0102e-36,1.7597
2.360,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.8368e-35,1.7664
2.370,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.5716e-34,1.7684
2.380,5.739e-85,9.674e-85,1.804e-84,2.623e-85,8.5196e-34,1.7658
2.390,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.5194e-33,1.759
2.400,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.3461e-32,1.748
2.410,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.1919e-31,1.7333
2.420,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.9236e-31,1.7151
2.430,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.8806e-30,1.6938
2.440,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.3712e-29,1.6696
2.450,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.3865e-29,1.643
2.460,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.9106e-28,1.6142
2.470,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.298e-27,1.5837
2.480,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.6663e-27,1.5518
2.490,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.4205e-26,1.5189
2.500,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.012e-25,1.4855
2.510,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.1405e-25,1.452
2.520,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.6578e-24,1.4187
2.530,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.4967e-24,1.3863
2.540,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.4916e-23,1.355
2.550,5.739e-85,9.674e-85,1.804e-84,2.623e-85,9.3532e-23,1.3255
2.560,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.4364e-22,1.2982
2.570,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.2357e-21,1.2736
2.580,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.3495e-21,1.2522
2.590,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.4986e-20,1.2344
2.600,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.0544e-20,1.2208
2.610,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.6688e-19,1.2117
2.620,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.3925e-19,1.2076
2.630,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.7057e-18,1.2088
2.640,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.2822e-18,1.2157
2.650,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.6015e-17,1.2285
2.660,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.7537e-17,1.2474
2.670,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.3816e-16,1.2726
2.680,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.9312e-16,1.3042
2.690,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.0953e-15,1.3422
2.700,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.9885e-15,1.3865
2.710,5.739e-85,9.674e-85,1.804e-84,2.623e-85,7.9851e-15,1.437
2.720,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.0894e-14,1.4935
2.730,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.3545e-14,1.5558
2.740,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.344e-13,1.6234
2.750,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.3043e-13,1.696
2.760,5.739e-85,9.674e-85,1.804e-84,2.623e-85,7.9581e-13,1.7731
2.770,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.8776e-12,1.8541
2.780,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.3405e-12,1.9385
2.790,5.739e-85,9.674e-85,1.804e-84,2.623e-85,9.8315e-12,2.0254
2.800,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.1824e-11,2.1142
2.810,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.748e-11,2.2041
2.820,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.0125e-10,2.2943
2.830,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.1166e-10,2.3838
2.840,5.739e-85,9.674e-85,1.804e-84,2.623e-85,4.3384e-10,2.4718
2.850,5.739e-85,9.674e-85,1.804e-84,2.623e-85,8.7202e-10,2.5573
2.860,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.7191e-09,2.6394
2.870,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.3248e-09,2.7173
2.880,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.3094e-09,2.7901
2.890,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.1751e-08,2.8569
2.900,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.1483e-08,2.917
2.910,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.8565e-08,2.9698
2.920,5.739e-85,9.674e-85,1.804e-84,2.623e-85,6.7998e-08,3.0146
2.930,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.178e-07,3.051
2.940,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.0057e-07,3.0787
2.950,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.3576e-07,3.0975
2.960,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.5282e-07,3.1072
2.970,5.739e-85,9.674e-85,1.804e-84,2.623e-85,8.9564e-07,3.1081
2.980,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.4284e-06,3.1002
2.990,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.2435e-06,3.0839
3.000,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.4721e-06,3.0597
3.010,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.2974e-06,3.0281
3.020,5.739e-85,9.674e-85,1.804e-84,2.623e-85,7.9719e-06,2.9898
3.030,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.1839e-05,2.9455
3.040,5.739e-85,9.674e-85,1.804e-84,2.623e-85,1.7361e-05,2.896
3.050,5.739e-85,9.674e-85,1.804e-84,2.623e-85,2.5153e-05,2.8421
3.060,5.739e-85,9.674e-85,1.804e-84,2.623e-85,3.6021e-05,2.7846
3.070,5.739e-85,9.674e-85,1.804e-84,2.623e-85,5.102e-05,2.7245
3.080,5.739e-85,9.674e-85,1.804e-84,2.623e-85,7.1507e-05,2.6625
3.090,5.739e-85,9.674e-85,1.804e-84,2.623e-85,9.9221e-05,2.5996
3.100,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.00013636,2.5366
3.110,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.00018571,2.4743
3.120,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.00025069,2.4135
3.130,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.00033558,2.3549
3.140,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.00044558,2.2992
3.150,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.00058701,2.247
3.160,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.00076743,2.1989
3.170,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.00099583,2.1554
3.180,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.0012828,2.117
3.190,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.0016406,2.0839
3.200,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.0020832,2.0563
3.210,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.0026268,2.0345
3.220,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.003289,2.0183
3.230,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.0040897,2.0076
3.240,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.0050502,2.0021
3.250,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.0061934,2.0014
3.260,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.0075431,2.0049
3.270,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.0091239,2.012
3.280,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.01096,2.0217
3.290,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.013076,2.0332
3.300,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.015494,2.0454
3.310,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.018233,2.0574
3.320,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.02131,2.0682
3.330,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.024735,2.0766
3.340,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.028516,2.0818
3.350,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.032649,2.0829
3.360,5.739e-85,9.674e-85,1.804e-84,2.623e-85,0.037127,2.0791
3.370,5.739e-85,9.674e-85,1.804e-84,2.6232e-85,0.041931,2.0699
3.380,5.739e-85,9.674e-85,1.804e-84,2.6274e-85,0.047035,2.0548
3.390,5.739e-85,9.674e-85,1.804e-84,2.6999e-85,0.052401,2.0336
3.400,5.739e-85,9.674e-85,1.804e-84,3.9455e-85,0.057984,2.0063
3.410,5.739e-85,9.674e-85,1.804e-84,2.4854e-84,0.063727,1.9731
3.420,5.739e-85,9.674e-85,1.804e-84,3.6834e-83,0.069567,1.9342
3.430,5.739e-85,9.674e-85,1.804e-84,5.8874e-82,0.075431,1.8901
3.440,5.739e-85,9.674e-85,1.804e-84,9.2643e-81,0.081243,1.8416
3.450,5.739e-85,9.674e-85,1.804e-84,1.4265e-79,0.086921,1.7895
3.460,5.739e-85,9.674e-85,1.804e-84,2.1487e-78,0.092383,1.7346
3.470,5.739e-85,9.674e-85,1.804e-84,3.1673e-77,0.097546,1.6778
3.480,5.739e-85,9.674e-85,1.804e-84,4.5655e-76,0.10233,1.6201
3.490,5.739e-85,9.674e-85,1.804e-84,6.4396e-75,0.10667,1.5625
3.500,5.739e-85,9.674e-85,1.804e-84,8.8835e-74,0.1105,1.5059
3.510,5.739e-85,9.674e-85,1.804e-84,1.1994e-72,0.11378,1.4511
3.520,5.739e-85,9.674e-85,1.804e-84,1.5837e-71,0.11646,1.3989
3.530,5.739e-85,9.674e-85,1.804e-84,2.0451e-70,0.11854,1.35
3.540,5.739e-85,9.674e-85,1.804e-84,2.5844e-69,0.12,1.3049
3.550,5.739e-85,9.674e-85,1.804e-84,3.1945e-68,0.12089,1.264
3.560,5.739e-85,9.674e-85,1.804e-84,3.8622e-67,0.12123,1.2275
3.570,5.739e-85,9.674e-85,1.804e-84,4.569e-66,0.12108,1.1955
3.580,5.739e-85,9.674e-85,1.804e-84,5.2887e-65,0.12053,1.1681
3.590,5.739e-85,9.674e-85,1.804e-84,5.9873e-64,0.11968,1.1451
3.600,5.739e-85,9.674e-85,1.804e-84,6.6319e-63,0.11863,1.1262
3.610,5.739e-85,9.674e-85,1.804e-84,7.1864e-62,0.11751,1.1112
3.620,5.739e-85,9.674e-85,1.804e-84,7.6176e-61,0.11644,1.0996
3.630,5.739e-85,9.674e-85,1.804e-84,7.8993e-60,0.11557,1.091
3.640,5.739e-85,9.674e-85,1.804e-84,8.0142e-59,0.11502,1.0849
3.650,5.739e-85,9.674e-85,1.804e-84,7.9541e-58,0.11493,1.0808
3.660,5.739e-85,9.674e-85,1.804e-84,7.7236e-57,0.11541,1.0783
3.670,5.739e-85,9.674e-85,1.804e-84,7.3369e-56,0.11657,1.0769
3.680,5.739e-85,9.674e-85,1.804e-84,6.8183e-55,0.11849,1.0763
3.690,5.739e-85,9.674e-85,1.804e-84,6.1984e-54,0.12124,1.0759
3.700,5.739e-85,9.674e-85,1.804e-84,5.5138e-53,0.12487,1.0757
3.710,5.739e-85,9.674e-85,1.804e-84,4.7979e-52,0.12937,1.0753
3.720,5.739e-85,9.674e-85,1.804e-84,4.0837e-51,0.13473,1.0745
3.730,5.739e-85,9.674e-85,1.804e-84,3.4012e-50,0.14091,1.0734
3.740,5.739e-85,9.674e-85,1.804e-84,2.7716e-49,0.14782,1.072
3.750,5.739e-85,9.674e-85,1.804e-84,2.2096e-48,0.15537,1.0703
3.760,5.739e-85,9.674e-85,1.804e-84,1.7228e-47,0.16342,1.0684
3.770,5.739e-85,9.674e-85,1.804e-84,1.3146e-46,0.17181,1.0666
3.780,5.739e-85,9.674e-85,1.804e-84,9.8133e-46,0.18037,1.0651
3.790,5.739e-85,9.674e-85,1.804e-84,7.1666e-45,0.18892,1.0643
3.800,5.739e-85,9.674e-85,1.804e-84,5.1208e-44,0.19724,1.0644
3.810,5.739e-85,9.674e-85,1.804e-84,3.5796e-43,0.20514,1.0659
3.820,5.739e-85,9.674e-85,1.804e-84,2.4486e-42,0.21243,1.069
3.830,5.739e-85,9.674e-85,1.804e-84,1.638e-41,0.2189,1.0742
3.840,5.739e-85,9.674e-85,1.804e-84,1.0724e-40,0.2244,1.0818
3.850,5.739e-85,9.674e-85,1.804e-84,6.8694e-40,0.22876,1.0923
3.860,5.739e-85,9.674e-85,1.804e-84,4.3047e-39,0.23185,1.1059
3.870,5.739e-85,9.674e-85,1.804e-84,2.6392e-38,0.23358,1.1231
3.880,5.739e-85,9.674e-85,1.804e-84,1.5831e-37,0.23388,1.1441
3.890,5.739e-85,9.674e-85,1.804e-84,9.2945e-37,0.23271,1.1693
3.900,5.739e-85,9.674e-85,1.804e-84,5.3384e-36,0.23009,1.199
3.910,5.739e-85,9.674e-85,1.804e-84,2.9994e-35,0.22605,1.2335
3.920,5.739e-85,9.674e-85,1.804e-84,1.6494e-34,0.22065,1.2732
3.930,5.739e-85,9.674e-85,1.804e-84,8.8711e-34,0.21401,1.3183
3.940,5.739e-85,9.674e-85,1.804e-84,4.6696e-33,0.20625,1.3692
3.950,5.739e-85,9.674e-85,1.804e-84,2.4048e-32,0.19752,1.4262
3.960,5.739e-85,9.674e-85,1.804e-84,1.2118e-31,0.188,1.4896
3.970,5.739e-85,9.674e-85,1.804e-84,5.9748e-31,0.17788,1.5599
3.980,5.739e-85,9.674e-85,1.804e-84,2.8828e-30,0.16734,1.6374
3.990,5.739e-85,9.674e-85,1.804e-84,1.361e-29,0.15659,1.7225
4.000,5.739e-85,9.674e-85,1.804e-84,6.2871e-29,0.14583,1.8156
4.010,5.739e-85,9.674e-85,1.804e-84,2.8425e-28,0.13526,1.9171
4.020,5.739e-85,9.674e-85,1.804e-84,1.2573e-27,0.12506,2.0274
4.030,5.739e-85,9.674e-85,1.804e-84,5.4422e-27,0.11541,2.1468
4.040,5.739e-85,9.674e-85,1.804e-84,2.3049e-26,0.10648,2.2756
4.050,5.739e-85,9.674e-85,1.804e-84,9.5544e-26,0.098438,2.414
4.060,5.739e-85,9.674e-85,1.804e-84,3.8758e-25,0.091415,2.5622
4.070,5.739e-85,9.674e-85,1.804e-84,1.5386e-24,0.085551,2.7203
4.080,5.739e-85,9.674e-85,1.804e-84,5.9776e-24,0.080967,2.8881
4.090,5.739e-85,9.674e-85,1.804e-84,2.2725e-23,0.07778,3.0656
4.100,5.739e-85,9.674e-85,1.804e-84,8.456e-23,0.076095,3.2524
4.110,5.739e-85,9.674e-85,1.8043e-84,3.0795e-22,0.076014,3.448
4.120,5.739e-85,9.674e-85,1.8096e-84,1.0975e-21,0.077636,3.6518
4.130,5.739e-85,9.674e-85,1.9002e-84,3.8286e-21,0.081053,3.863
4.140,5.739e-85,9.674e-85,3.4296e-84,1.3071e-20,0.086359,4.0806
4.150,5.739e-85,9.674e-85,2.8671e-83,4.3678e-20,0.093642,4.3035
4.160,5.739e-85,9.674e-85,4.3619e-82,1.4287e-19,0.10299,4.5304
4.170,5.739e-85,9.674e-85,6.8706e-81,4.5749e-19,0.11449,4.7597
4.180,5.739e-85,9.674e-85,1.0631e-79,1.4339e-18,0.12821,4.99
4.190,5.739e-85,9.674e-85,1.6095e-78,4.3991e-18,0.14423,5.2193
4.200,5.739e-85,9.6747e-85,2.3835e-77,1.3214e-17,0.16259,5.4458
4.210,5.739e-85,9.6863e-85,3.453e-76,3.8851e-17,0.18334,5.6676
4.220,5.739e-85,9.8883e-85,4.8941e-75,1.1185e-16,0.2065,5.8824
4.230,5.739e-85,1.3339e-84,6.7879e-74,3.1523e-16,0.23207,6.0883
4.240,5.739e-85,7.1005e-84,9.2043e-73,8.6998e-16,0.26,6.283
4.250,5.739e-85,1.0136e-82,1.2216e-71,2.351e-15,0.29022,6.4644
4.260,5.739e-85,1.6082e-81,1.5862e-70,6.2212e-15,0.32264,6.6304
4.270,5.739e-85,2.5189e-80,2.0143e-69,1.6122e-14,0.3571,6.7791
4.280,5.739e-85,3.8592e-79,2.503e-68,4.0911e-14,0.39341,6.9084
4.290,5.739e-85,5.7856e-78,3.0425e-67,1.0169e-13,0.43134,7.0169
4.300,5.739e-85,8.4858e-77,3.6185e-66,2.4758e-13,0.4706,7.103
4.310,5.739e-85,1.2175e-75,4.2098e-65,5.9046e-13,0.51087,7.1655
4.320,5.739e-85,1.708e-74,4.7922e-64,1.3796e-12,0.55178,7.2038
4.330,5.739e-85,2.3456e-73,5.3362e-63,3.158e-12,0.59293,7.2172
4.340,5.739e-85,3.1509e-72,5.8133e-62,7.0831e-12,0.63389,7.2057
4.350,5.739e-85,4.1402e-71,6.1962e-61,1.5569e-11,0.6742,7.1697
4.360,5.739e-85,5.3212e-70,6.4613e-60,3.354e-11,0.71338,7.11
4.370,5.739e-85,6.6898e-69,6.5912e-59,7.0819e-11,0.75094,7.0277
4.380,5.739e-85,8.2294e-68,6.5786e-58,1.466e-10,0.7864,6.9246
4.390,5.739e-85,9.9019e-67,6.4233e-57,2.9758e-10,0.81929,6.8027
4.400,5.739e-85,1.1656e-65,6.1363e-56,5.9237e-10,0.84916,6.6643
4.410,5.739e-85,1.3423e-64,5.7352e-55,1.1566e-09,0.8756,6.5123
4.420,5.739e-85,1.5121e-63,5.2442e-54,2.2154e-09,0.89821,6.3496
4.430,5.739e-85,1.667e-62,4.6915e-53,4.164e-09,0.91669,6.1795
4.440,5.739e-85,1.7974e-61,4.106e-52,7.6813e-09,0.93076,6.0052
4.450,5.739e-85,1.895e-60,3.5164e-51,1.3911e-08,0.94023,5.8301
4.460,5.739e-85,1.9559e-59,2.9461e-50,2.4742e-08,0.94498,5.6575
4.470,5.739e-85,1.9743e-58,2.415e-49,4.3228e-08,0.94498,5.4906
4.480,5.739e-85,1.9492e-57,1.9366e-48,7.4213e-08,0.94024,5.3324
4.490,5.739e-85,1.8831e-56,1.5193e-47,1.2524e-07,0.9309,5.1857
4.500,5.739e-85,1.7792e-55,1.1663e-46,2.0783e-07,0.91716,5.0528
4.510,5.739e-85,1.6458e-54,8.759e-46,3.3928e-07,0.89929,4.9357
4.520,5.739e-85,1.4882e-53,6.4374e-45,5.4509e-07,0.87764,4.836
4.530,5.739e-85,1.3168e-52,4.6288e-44,8.6227e-07,0.85263,4.7547
4.540,5.739e-85,1.14e-51,3.2564e-43,1.3437e-06,0.82473,4.6927
4.550,5.7393e-85,9.6548e-51,2.2414e-42,2.0636e-06,0.79446,4.6499
4.560,5.7449e-85,7.9995e-50,1.5094e-41,3.1252e-06,0.76237,4.6261
4.570,5.8405e-85,6.4835e-49,9.9468e-41,4.6696e-06,0.72903,4.6205
4.580,7.4501e-85,5.142e-48,6.4127e-40,6.8877e-06,0.69502,4.6319
4.590,3.3961e-84,3.9895e-47,4.0454e-39,1.0034e-05,0.66095,4.6589
4.600,4.6109e-83,3.0281e-46,2.4969e-38,1.4446e-05,0.62736,4.6995
4.610,7.192e-82,2.2476e-45,1.5079e-37,2.0565e-05,0.59482,4.7516
4.620,1.1097e-80,1.6331e-44,8.9081e-37,2.8961e-05,0.56382,4.8128
4.630,1.6763e-79,1.1607e-43,5.1511e-36,4.0369e-05,0.53484,4.8808
4.640,2.4778e-78,8.0704e-43,2.9147e-35,5.5723e-05,0.50828,4.9528
4.650,3.582e-77,5.4902e-42,1.6139e-34,7.6203e-05,0.4845,5.0265
4.660,5.0662e-76,3.6539e-41,8.7419e-34,0.00010328,0.4638,5.0993
4.670,7.0126e-75,2.3788e-40,4.6332e-33,0.00013879,0.44639,5.1688
4.680,9.4889e-74,1.5158e-39,2.403e-32,0.00018497,0.43243,5.233
4.690,1.2567e-72,9.4485e-39,1.2198e-31,0.00024457,0.42202,5.2898
4.700,1.6283e-71,5.7621e-38,6.0575e-31,0.00032087,0.41517,5.3377
4.710,2.0639e-70,3.4381e-37,2.9438e-30,0.00041781,0.41186,5.3752
4.720,2.5591e-69,2.0072e-36,1.4e-29,0.00054005,0.41197,5.4013
4.730,3.1043e-68,1.1462e-35,6.5148e-29,0.00069302,0.41536,5.4153
4.740,3.6841e-67,6.4052e-35,2.9668e-28,0.00088298,0.42182,5.4169
4.750,4.2771e-66,3.5015e-34,1.3224e-27,0.0011171,0.43108,5.406
4.760,4.8585e-65,1.8733e-33,5.7675e-27,0.0014035,0.44286,5.383
4.770,5.3993e-64,9.805e-33,2.4617e-26,0.001751,0.45682,5.3483
4.780,5.8699e-63,5.0212e-32,1.0282e-25,0.0021696,0.47258,5.3029
4.790,6.2437e-62,2.5162e-31,4.2027e-25,0.0026697,0.48975,5.2478
4.800,6.4971e-61,1.2335e-30,1.6815e-24,0.0032628,0.50791,5.1841
4.810,6.6146e-60,5.9183e-30,6.5836e-24,0.0039604,0.52664,5.1131
4.820,6.5883e-59,2.7775e-29,2.5225e-23,0.0047744,0.54549,5.0363
4.830,6.4198e-58,1.2759e-28,9.46e-23,0.0057167,0.56402,4.955
4.840,6.1205e-57,5.735e-28,3.4725e-22,0.0067986,0.5818,4.8707
4.850,5.7089e-56,2.5219e-27,1.2476e-21,0.0080307,0.59841,4.7846
4.860,5.2093e-55,1.0853e-26,4.3876e-21,0.0094221,0.61346,4.6981
4.870,4.6508e-54,4.5701e-26,1.5101e-20,0.01098,0.62657,4.6122
4.880,4.0627e-53,1.8834e-25,5.0883e-20,0.01271,0.63744,4.5281
4.890,3.4719e-52,7.5946e-25,1.6784e-19,0.014615,0.6458,4.4465
4.900,2.9028e-51,2.9968e-24,5.4188e-19,0.016694,0.65144,4.3683
4.910,2.3744e-50,1.1574e-23,1.7127e-18,0.018942,0.65422,4.2941
4.920,1.9005e-49,4.3743e-23,5.2991e-18,0.021351,0.65408,4.2245
4.930,1.4883e-48,1.6179e-22,1.6048e-17,0.023911,0.65104,4.1597
4.940,1.1404e-47,5.8556e-22,4.7592e-17,0.026604,0.6452,4.1002
4.950,8.5499e-47,2.0744e-21,1.3819e-16,0.029411,0.63674,4.0461
4.960,6.2695e-46,7.1925e-21,3.9288e-16,0.032309,0.62593,3.9977
4.970,4.4986e-45,2.4409e-20,1.0937e-15,0.035271,0.61313,3.9549
4.980,3.1583e-44,8.1064e-20,2.9809e-15,0.03827,0.59877,3.9179
4.990,2.1695e-43,2.635e-19,7.9568e-15,0.041276,0.58335,3.8867
5.000,1.4581e-42,8.3855e-19,2.0801e-14,0.044257,0.56742,3.8613
5.010,9.5881e-42,2.6118e-18,5.3256e-14,0.047185,0.55159,3.8415
5.020,6.1703e-41,7.9642e-18,1.3354e-13,0.050032,0.53651,3.8272
5.030,3.8847e-40,2.3771e-17,3.2799e-13,0.052774,0.52283,3.8183
5.040,2.3932e-39,6.9455e-17,7.8913e-13,0.05539,0.51122,3.8144
5.050,1.4427e-38,1.9868e-16,1.8601e-12,0.057865,0.50233,3.8151
5.060,8.5107e-38,5.5638e-16,4.2961e-12,0.060192,0.4968,3.8202
5.070,4.9107e-37,1.5258e-15,9.7224e-12,0.062368,0.4952,3.8288
