"# lpscl16 element PDOS normalized. _perTOT = /total atoms (62); _perEL = /count of that element {'Li': 27, 'P': 5, 'S': 22, 'Cl': 8}"
E_minus_VBM,Li_perTOT,P_perTOT,S_perTOT,Cl_perTOT,Li_perEL,P_perEL,S_perEL,Cl_perEL
1.7100,0.00082,0.00189,0.00328,0.00007,0.00187,0.02340,0.00923,0.00051
1.7200,0.00088,0.00202,0.00351,0.00007,0.00201,0.02510,0.00990,0.00055
1.7300,0.00094,0.00217,0.00375,0.00008,0.00215,0.02686,0.01058,0.00059
1.7400,0.00100,0.00231,0.00401,0.00008,0.00230,0.02868,0.01129,0.00063
1.7500,0.00106,0.00246,0.00426,0.00009,0.00244,0.03056,0.01202,0.00066
1.7600,0.00113,0.00262,0.00453,0.00009,0.00260,0.03250,0.01277,0.00071
1.7700,0.00120,0.00278,0.00480,0.00010,0.00276,0.03450,0.01354,0.00075
1.7800,0.00127,0.00295,0.00508,0.00010,0.00292,0.03654,0.01433,0.00080
1.7900,0.00135,0.00312,0.00537,0.00011,0.00309,0.03864,0.01514,0.00085
1.8000,0.00142,0.00329,0.00566,0.00012,0.00326,0.04080,0.01596,0.00090
1.8100,0.00150,0.00347,0.00596,0.00012,0.00344,0.04300,0.01680,0.00095
1.8200,0.00158,0.00365,0.00627,0.00013,0.00362,0.04526,0.01767,0.00100
1.8300,0.00166,0.00384,0.00658,0.00014,0.00381,0.04758,0.01855,0.00105
1.8400,0.00174,0.00403,0.00690,0.00014,0.00400,0.04994,0.01945,0.00110
1.8500,0.00182,0.00422,0.00723,0.00015,0.00419,0.05238,0.02037,0.00116
1.8600,0.00191,0.00442,0.00756,0.00016,0.00439,0.05486,0.02131,0.00121
1.8700,0.00200,0.00463,0.00790,0.00016,0.00459,0.05742,0.02228,0.00128
1.8800,0.00209,0.00484,0.00825,0.00017,0.00480,0.06004,0.02326,0.00133
1.8900,0.00219,0.00506,0.00861,0.00018,0.00502,0.06272,0.02426,0.00139
1.9000,0.00228,0.00528,0.00898,0.00019,0.00524,0.06548,0.02530,0.00145
1.9100,0.00238,0.00551,0.00935,0.00020,0.00547,0.06830,0.02635,0.00151
1.9200,0.00248,0.00574,0.00973,0.00020,0.00570,0.07122,0.02743,0.00159
1.9300,0.00259,0.00599,0.01013,0.00021,0.00594,0.07422,0.02854,0.00165
1.9400,0.00269,0.00623,0.01053,0.00022,0.00619,0.07728,0.02967,0.00172
1.9500,0.00280,0.00649,0.01094,0.00023,0.00644,0.08046,0.03084,0.00179
1.9600,0.00292,0.00675,0.01137,0.00024,0.00670,0.08372,0.03204,0.00186
1.9700,0.00304,0.00702,0.01180,0.00025,0.00697,0.08708,0.03327,0.00194
1.9800,0.00316,0.00730,0.01225,0.00026,0.00725,0.09054,0.03454,0.00202
1.9900,0.00328,0.00759,0.01272,0.00027,0.00753,0.09412,0.03584,0.00210
2.0000,0.00341,0.00789,0.01319,0.00028,0.00783,0.09780,0.03717,0.00219
2.0100,0.00354,0.00819,0.01368,0.00029,0.00813,0.10160,0.03855,0.00226
2.0200,0.00368,0.00851,0.01418,0.00030,0.00845,0.10550,0.03996,0.00235
2.0300,0.00382,0.00883,0.01470,0.00032,0.00877,0.10954,0.04142,0.00245
2.0400,0.00397,0.00917,0.01523,0.00033,0.00911,0.11370,0.04291,0.00254
2.0500,0.00412,0.00952,0.01577,0.00034,0.00945,0.11800,0.04445,0.00263
2.0600,0.00427,0.00987,0.01634,0.00035,0.00981,0.12244,0.04604,0.00272
2.0700,0.00443,0.01024,0.01692,0.00036,0.01018,0.12702,0.04767,0.00282
2.0800,0.00460,0.01062,0.01751,0.00038,0.01056,0.13174,0.04935,0.00293
2.0900,0.00477,0.01102,0.01813,0.00039,0.01095,0.13660,0.05109,0.00304
2.1000,0.00495,0.01142,0.01876,0.00040,0.01136,0.14162,0.05287,0.00314
2.1100,0.00513,0.01184,0.01941,0.00042,0.01177,0.14682,0.05470,0.00325
2.1200,0.00532,0.01227,0.02008,0.00043,0.01221,0.15216,0.05659,0.00336
2.1300,0.00551,0.01272,0.02077,0.00045,0.01266,0.15770,0.05854,0.00349
2.1400,0.00571,0.01318,0.02148,0.00046,0.01312,0.16340,0.06054,0.00360
2.1500,0.00592,0.01365,0.02221,0.00048,0.01360,0.16928,0.06260,0.00373
2.1600,0.00614,0.01414,0.02297,0.00050,0.01410,0.17536,0.06473,0.00385
2.1700,0.00636,0.01465,0.02375,0.00051,0.01461,0.18162,0.06693,0.00398
2.1800,0.00659,0.01517,0.02455,0.00053,0.01514,0.18810,0.06918,0.00411
2.1900,0.00683,0.01571,0.02537,0.00055,0.01569,0.19476,0.07151,0.00425
2.2000,0.00708,0.01626,0.02622,0.00057,0.01625,0.20164,0.07390,0.00439
2.2100,0.00733,0.01683,0.02710,0.00058,0.01684,0.20874,0.07637,0.00453
2.2200,0.00760,0.01742,0.02800,0.00060,0.01744,0.21604,0.07891,0.00468
2.2300,0.00787,0.01803,0.02893,0.00062,0.01807,0.22358,0.08152,0.00481
2.2400,0.00815,0.01865,0.02988,0.00064,0.01872,0.23132,0.08420,0.00498
2.2500,0.00844,0.01930,0.03086,0.00066,0.01939,0.23928,0.08696,0.00513
2.2600,0.00874,0.01996,0.03186,0.00068,0.02007,0.24746,0.08979,0.00529
2.2700,0.00905,0.02063,0.03289,0.00070,0.02078,0.25584,0.09270,0.00545
2.2800,0.00937,0.02133,0.03395,0.00072,0.02151,0.26444,0.09567,0.00561
2.2900,0.00969,0.02204,0.03502,0.00075,0.02226,0.27324,0.09870,0.00577
2.3000,0.01003,0.02276,0.03613,0.00077,0.02303,0.28222,0.10181,0.00595
2.3100,0.01037,0.02350,0.03725,0.00079,0.02381,0.29138,0.10497,0.00613
2.3200,0.01072,0.02425,0.03839,0.00081,0.02462,0.30070,0.10819,0.00630
2.3300,0.01108,0.02501,0.03955,0.00084,0.02544,0.31018,0.11145,0.00649
2.3400,0.01144,0.02579,0.04072,0.00086,0.02627,0.31976,0.11476,0.00666
2.3500,0.01181,0.02657,0.04191,0.00088,0.02711,0.32946,0.11810,0.00685
2.3600,0.01218,0.02736,0.04310,0.00091,0.02797,0.33924,0.12147,0.00702
2.3700,0.01256,0.02815,0.04430,0.00093,0.02883,0.34906,0.12486,0.00721
2.3800,0.01294,0.02895,0.04551,0.00095,0.02970,0.35892,0.12825,0.00740
2.3900,0.01331,0.02974,0.04671,0.00098,0.03057,0.36876,0.13164,0.00759
2.4000,0.01369,0.03053,0.04790,0.00100,0.03144,0.37856,0.13500,0.00776
2.4100,0.01407,0.03131,0.04909,0.00103,0.03231,0.38830,0.13835,0.00795
2.4200,0.01444,0.03209,0.05026,0.00105,0.03317,0.39792,0.14165,0.00813
2.4300,0.01481,0.03286,0.05141,0.00107,0.03401,0.40742,0.14490,0.00831
2.4400,0.01518,0.03361,0.05254,0.00109,0.03485,0.41672,0.14808,0.00847
2.4500,0.01553,0.03434,0.05365,0.00112,0.03567,0.42584,0.15119,0.00865
2.4600,0.01588,0.03506,0.05472,0.00114,0.03647,0.43470,0.15420,0.00881
2.4700,0.01622,0.03575,0.05575,0.00116,0.03724,0.44330,0.15712,0.00898
2.4800,0.01654,0.03642,0.05675,0.00118,0.03799,0.45160,0.15993,0.00912
2.4900,0.01685,0.03706,0.05770,0.00120,0.03870,0.45960,0.16262,0.00928
2.5000,0.01715,0.03768,0.05861,0.00122,0.03939,0.46722,0.16518,0.00942
2.5100,0.01743,0.03827,0.05947,0.00123,0.04003,0.47450,0.16760,0.00955
2.5200,0.01770,0.03882,0.06028,0.00125,0.04065,0.48140,0.16989,0.00969
2.5300,0.01795,0.03935,0.06104,0.00126,0.04122,0.48790,0.17202,0.00980
2.5400,0.01819,0.03984,0.06175,0.00128,0.04176,0.49402,0.17401,0.00991
2.5500,0.01840,0.04030,0.06240,0.00129,0.04226,0.49974,0.17585,0.01001
2.5600,0.01860,0.04073,0.06300,0.00130,0.04271,0.50506,0.17755,0.01011
2.5700,0.01878,0.04113,0.06355,0.00132,0.04313,0.51000,0.17910,0.01020
2.5800,0.01895,0.04150,0.06405,0.00133,0.04350,0.51456,0.18050,0.01027
2.5900,0.01909,0.04184,0.06450,0.00134,0.04384,0.51878,0.18178,0.01035
2.6000,0.01922,0.04215,0.06491,0.00134,0.04414,0.52266,0.18292,0.01041
2.6100,0.01934,0.04244,0.06527,0.00135,0.04441,0.52622,0.18394,0.01047
2.6200,0.01944,0.04270,0.06559,0.00136,0.04464,0.52952,0.18485,0.01052
2.6300,0.01953,0.04295,0.06588,0.00136,0.04484,0.53254,0.18566,0.01056
2.6400,0.01961,0.04317,0.06614,0.00137,0.04502,0.53534,0.18639,0.01060
2.6500,0.01967,0.04338,0.06637,0.00137,0.04517,0.53796,0.18704,0.01063
2.6600,0.01973,0.04358,0.06657,0.00138,0.04530,0.54042,0.18762,0.01066
2.6700,0.01978,0.04377,0.06676,0.00138,0.04541,0.54276,0.18815,0.01068
2.6800,0.01982,0.04395,0.06694,0.00138,0.04551,0.54498,0.18864,0.01070
2.6900,0.01985,0.04413,0.06710,0.00138,0.04559,0.54716,0.18910,0.01071
2.7000,0.01989,0.04430,0.06725,0.00138,0.04566,0.54930,0.18953,0.01073
2.7100,0.01991,0.04447,0.06740,0.00139,0.04573,0.55142,0.18996,0.01074
2.7200,0.01994,0.04464,0.06756,0.00139,0.04579,0.55356,0.19039,0.01074
2.7300,0.01997,0.04482,0.06771,0.00139,0.04585,0.55574,0.19082,0.01075
2.7400,0.01999,0.04500,0.06787,0.00139,0.04591,0.55796,0.19126,0.01075
2.7500,0.02002,0.04518,0.06803,0.00139,0.04597,0.56022,0.19172,0.01075
2.7600,0.02005,0.04537,0.06820,0.00139,0.04603,0.56254,0.19220,0.01076
2.7700,0.02007,0.04556,0.06837,0.00139,0.04610,0.56490,0.19268,0.01076
2.7800,0.02010,0.04575,0.06855,0.00139,0.04616,0.56734,0.19319,0.01076
2.7900,0.02013,0.04595,0.06874,0.00139,0.04623,0.56980,0.19371,0.01076
2.8000,0.02016,0.04615,0.06893,0.00139,0.04630,0.57232,0.19425,0.01076
2.8100,0.02019,0.04636,0.06912,0.00139,0.04637,0.57484,0.19479,0.01076
2.8200,0.02023,0.04656,0.06931,0.00139,0.04644,0.57736,0.19532,0.01076
2.8300,0.02026,0.04676,0.06950,0.00139,0.04651,0.57984,0.19585,0.01076
2.8400,0.02029,0.04696,0.06968,0.00139,0.04658,0.58228,0.19636,0.01076
2.8500,0.02031,0.04715,0.06985,0.00139,0.04664,0.58466,0.19685,0.01075
2.8600,0.02034,0.04733,0.07001,0.00139,0.04670,0.58692,0.19730,0.01075
2.8700,0.02036,0.04750,0.07015,0.00139,0.04675,0.58904,0.19770,0.01074
2.8800,0.02038,0.04766,0.07028,0.00139,0.04679,0.59102,0.19806,0.01074
2.8900,0.02039,0.04781,0.07038,0.00138,0.04681,0.59280,0.19834,0.01073
2.9000,0.02039,0.04793,0.07045,0.00138,0.04683,0.59436,0.19855,0.01071
2.9100,0.02039,0.04804,0.07050,0.00138,0.04683,0.59568,0.19868,0.01069
2.9200,0.02038,0.04812,0.07051,0.00138,0.04680,0.59674,0.19871,0.01068
2.9300,0.02036,0.04819,0.07049,0.00137,0.04676,0.59750,0.19864,0.01065
2.9400,0.02034,0.04822,0.07042,0.00137,0.04670,0.59794,0.19846,0.01063
2.9500,0.02030,0.04823,0.07032,0.00137,0.04662,0.59804,0.19816,0.01060
2.9600,0.02026,0.04821,0.07017,0.00136,0.04652,0.59782,0.19775,0.01057
2.9700,0.02020,0.04816,0.06998,0.00136,0.04639,0.59724,0.19720,0.01054
2.9800,0.02014,0.04809,0.06974,0.00135,0.04624,0.59630,0.19654,0.01050
2.9900,0.02006,0.04799,0.06945,0.00135,0.04607,0.59502,0.19574,0.01046
3.0000,0.01998,0.04785,0.06913,0.00135,0.04588,0.59338,0.19481,0.01043
3.0100,0.01989,0.04769,0.06875,0.00134,0.04567,0.59140,0.19375,0.01039
3.0200,0.01979,0.04751,0.06833,0.00133,0.04544,0.58910,0.19258,0.01034
3.0300,0.01968,0.04730,0.06787,0.00133,0.04520,0.58650,0.19128,0.01030
3.0400,0.01957,0.04707,0.06737,0.00132,0.04494,0.58362,0.18986,0.01025
3.0500,0.01946,0.04681,0.06683,0.00132,0.04468,0.58048,0.18834,0.01021
3.0600,0.01934,0.04654,0.06625,0.00131,0.04440,0.57712,0.18671,0.01018
3.0700,0.01922,0.04625,0.06565,0.00131,0.04413,0.57356,0.18500,0.01014
3.0800,0.01910,0.04596,0.06501,0.00130,0.04385,0.56988,0.18321,0.01010
3.0900,0.01898,0.04565,0.06435,0.00130,0.04358,0.56610,0.18135,0.01008
3.1000,0.01886,0.04534,0.06367,0.00130,0.04332,0.56226,0.17942,0.01005
3.1100,0.01876,0.04504,0.06297,0.00129,0.04308,0.55846,0.17746,0.01002
3.1200,0.01866,0.04473,0.06226,0.00129,0.04286,0.55470,0.17547,0.01002
3.1300,0.01858,0.04444,0.06155,0.00129,0.04266,0.55108,0.17347,0.01002
3.1400,0.01851,0.04417,0.06084,0.00130,0.04251,0.54768,0.17147,0.01004
3.1500,0.01846,0.04391,0.06014,0.00130,0.04239,0.54452,0.16949,0.01008
3.1600,0.01843,0.04369,0.05945,0.00130,0.04233,0.54172,0.16755,0.01011
3.1700,0.01843,0.04349,0.05878,0.00131,0.04233,0.53932,0.16566,0.01019
3.1800,0.01846,0.04334,0.05814,0.00133,0.04239,0.53742,0.16385,0.01027
3.1900,0.01852,0.04323,0.05753,0.00134,0.04252,0.53606,0.16212,0.01038
3.2000,0.01861,0.04317,0.05695,0.00136,0.04274,0.53534,0.16051,0.01051
3.2100,0.01875,0.04317,0.05643,0.00138,0.04305,0.53536,0.15902,0.01068
3.2200,0.01893,0.04324,0.05595,0.00140,0.04346,0.53614,0.15768,0.01086
3.2300,0.01915,0.04337,0.05553,0.00143,0.04399,0.53780,0.15650,0.01109
3.2400,0.01943,0.04358,0.05518,0.00146,0.04463,0.54040,0.15550,0.01135
3.2500,0.01977,0.04387,0.05489,0.00150,0.04539,0.54402,0.15469,0.01165
3.2600,0.02016,0.04425,0.05468,0.00155,0.04630,0.54868,0.15410,0.01200
3.2700,0.02062,0.04472,0.05455,0.00160,0.04734,0.55450,0.15373,0.01239
3.2800,0.02114,0.04528,0.05450,0.00165,0.04854,0.56150,0.15360,0.01281
3.2900,0.02173,0.04595,0.05455,0.00172,0.04990,0.56974,0.15373,0.01330
3.3000,0.02239,0.04671,0.05469,0.00179,0.05142,0.57926,0.15413,0.01384
3.3100,0.02313,0.04759,0.05493,0.00186,0.05312,0.59008,0.15480,0.01443
3.3200,0.02395,0.04857,0.05527,0.00194,0.05499,0.60228,0.15575,0.01506
3.3300,0.02484,0.04966,0.05571,0.00203,0.05704,0.61582,0.15700,0.01576
3.3400,0.02582,0.05087,0.05626,0.00213,0.05929,0.63074,0.15855,0.01653
3.3500,0.02688,0.05218,0.05691,0.00224,0.06171,0.64702,0.16040,0.01735
3.3600,0.02802,0.05360,0.05768,0.00235,0.06434,0.66468,0.16255,0.01824
3.3700,0.02924,0.05513,0.05855,0.00248,0.06714,0.68366,0.16500,0.01919
3.3800,0.03055,0.05677,0.05953,0.00261,0.07014,0.70394,0.16775,0.02020
3.3900,0.03193,0.05851,0.06061,0.00275,0.07332,0.72548,0.17081,0.02127
3.4000,0.03340,0.06034,0.06179,0.00289,0.07669,0.74824,0.17415,0.02241
3.4100,0.03494,0.06227,0.06308,0.00305,0.08023,0.77212,0.17777,0.02363
3.4200,0.03655,0.06428,0.06446,0.00321,0.08394,0.79706,0.18166,0.02489
3.4300,0.03824,0.06637,0.06593,0.00338,0.08781,0.82298,0.18580,0.02620
3.4400,0.03999,0.06853,0.06749,0.00356,0.09184,0.84976,0.19019,0.02759
3.4500,0.04181,0.07075,0.06912,0.00375,0.09601,0.87734,0.19480,0.02902
3.4600,0.04368,0.07303,0.07083,0.00394,0.10030,0.90558,0.19961,0.03050
3.4700,0.04560,0.07535,0.07260,0.00413,0.10472,0.93436,0.20460,0.03204
3.4800,0.04757,0.07771,0.07443,0.00434,0.10924,0.96356,0.20975,0.03361
3.4900,0.04958,0.08009,0.07630,0.00455,0.11384,0.99306,0.21504,0.03522
3.5000,0.05161,0.08248,0.07822,0.00476,0.11851,1.02272,0.22044,0.03687
3.5100,0.05367,0.08487,0.08016,0.00498,0.12324,1.05238,0.22592,0.03856
3.5200,0.05574,0.08725,0.08213,0.00520,0.12800,1.08194,0.23145,0.04026
3.5300,0.05782,0.08962,0.08410,0.00542,0.13277,1.11126,0.23702,0.04199
3.5400,0.05990,0.09195,0.08608,0.00564,0.13754,1.14020,0.24258,0.04371
3.5500,0.06197,0.09424,0.08804,0.00586,0.14229,1.16862,0.24811,0.04545
3.5600,0.06402,0.09648,0.08998,0.00609,0.14700,1.19638,0.25359,0.04719
3.5700,0.06604,0.09866,0.09190,0.00631,0.15166,1.22340,0.25899,0.04891
3.5800,0.06803,0.10077,0.09377,0.00653,0.15623,1.24950,0.26427,0.05063
3.5900,0.06998,0.10279,0.09560,0.00675,0.16070,1.27460,0.26941,0.05233
3.6000,0.07188,0.10473,0.09737,0.00697,0.16506,1.29860,0.27440,0.05399
3.6100,0.07373,0.10656,0.09907,0.00718,0.16930,1.32140,0.27920,0.05563
3.6200,0.07551,0.10830,0.10070,0.00738,0.17339,1.34290,0.28379,0.05722
3.6300,0.07722,0.10992,0.10225,0.00758,0.17731,1.36302,0.28815,0.05878
3.6400,0.07886,0.11143,0.10371,0.00778,0.18108,1.38170,0.29226,0.06029
3.6500,0.08041,0.11281,0.10507,0.00797,0.18466,1.39888,0.29612,0.06174
3.6600,0.08189,0.11408,0.10635,0.00815,0.18805,1.41454,0.29970,0.06314
3.6700,0.08328,0.11521,0.10752,0.00832,0.19124,1.42862,0.30300,0.06448
3.6800,0.08459,0.11622,0.10858,0.00848,0.19423,1.44114,0.30600,0.06575
3.6900,0.08580,0.11710,0.10954,0.00864,0.19702,1.45206,0.30871,0.06696
3.7000,0.08693,0.11786,0.11040,0.00879,0.19961,1.46142,0.31112,0.06810
3.7100,0.08796,0.11849,0.11115,0.00893,0.20199,1.46922,0.31323,0.06918
3.7200,0.08891,0.11900,0.11179,0.00906,0.20416,1.47554,0.31505,0.07019
3.7300,0.08977,0.11939,0.11233,0.00918,0.20614,1.48040,0.31657,0.07112
3.7400,0.09055,0.11967,0.11278,0.00929,0.20794,1.48386,0.31783,0.07200
3.7500,0.09125,0.11984,0.11313,0.00939,0.20955,1.48604,0.31881,0.07280
3.7600,0.09188,0.11992,0.11339,0.00949,0.21099,1.48700,0.31955,0.07355
3.7700,0.09244,0.11991,0.11357,0.00958,0.21227,1.48686,0.32006,0.07424
3.7800,0.09294,0.11982,0.11368,0.00966,0.21341,1.48572,0.32036,0.07486
3.7900,0.09338,0.11965,0.11372,0.00973,0.21443,1.48370,0.32047,0.07544
3.8000,0.09377,0.11943,0.11370,0.00980,0.21533,1.48096,0.32042,0.07596
3.8100,0.09412,0.11916,0.11363,0.00986,0.21613,1.47760,0.32024,0.07645
3.8200,0.09443,0.11885,0.11353,0.00992,0.21685,1.47376,0.31994,0.07690
3.8300,0.09472,0.11852,0.11339,0.00998,0.21751,1.46962,0.31955,0.07731
3.8400,0.09499,0.11817,0.11324,0.01002,0.21812,1.46528,0.31912,0.07769
3.8500,0.09525,0.11781,0.11307,0.01007,0.21871,1.46090,0.31866,0.07805
3.8600,0.09550,0.11747,0.11291,0.01012,0.21929,1.45662,0.31820,0.07840
3.8700,0.09575,0.11714,0.11276,0.01016,0.21988,1.45258,0.31778,0.07873
3.8800,0.09602,0.11685,0.11263,0.01020,0.22049,1.44890,0.31741,0.07906
3.8900,0.09630,0.11659,0.11253,0.01024,0.22114,1.44570,0.31713,0.07939
3.9000,0.09661,0.11638,0.11247,0.01029,0.22184,1.44310,0.31695,0.07973
3.9100,0.09694,0.11623,0.11245,0.01033,0.22261,1.44120,0.31691,0.08007
3.9200,0.09731,0.11614,0.11249,0.01038,0.22346,1.44008,0.31701,0.08044
3.9300,0.09772,0.11612,0.11258,0.01043,0.22440,1.43984,0.31728,0.08082
3.9400,0.09817,0.11617,0.11274,0.01048,0.22544,1.44050,0.31773,0.08124
3.9500,0.09867,0.11630,0.11297,0.01054,0.22658,1.44216,0.31837,0.08167
3.9600,0.09922,0.11652,0.11327,0.01060,0.22783,1.44482,0.31921,0.08215
3.9700,0.09981,0.11681,0.11364,0.01067,0.22919,1.44850,0.32026,0.08266
3.9800,0.10045,0.11719,0.11409,0.01074,0.23067,1.45320,0.32152,0.08321
3.9900,0.10115,0.11765,0.11461,0.01081,0.23226,1.45892,0.32299,0.08380
4.0000,0.10189,0.11820,0.11520,0.01090,0.23397,1.46562,0.32466,0.08444
4.0100,0.10268,0.11881,0.11586,0.01098,0.23578,1.47328,0.32653,0.08511
4.0200,0.10351,0.11950,0.11659,0.01107,0.23770,1.48182,0.32858,0.08582
4.0300,0.10439,0.12025,0.11739,0.01117,0.23971,1.49116,0.33081,0.08659
4.0400,0.10531,0.12107,0.11824,0.01128,0.24181,1.50128,0.33321,0.08739
4.0500,0.10626,0.12194,0.11914,0.01138,0.24400,1.51202,0.33575,0.08822
4.0600,0.10724,0.12285,0.12008,0.01150,0.24625,1.52334,0.33841,0.08910
4.0700,0.10824,0.12380,0.12107,0.01161,0.24856,1.53512,0.34119,0.09001
4.0800,0.10927,0.12478,0.12208,0.01174,0.25091,1.54724,0.34404,0.09095
4.0900,0.11030,0.12577,0.12311,0.01186,0.25329,1.55960,0.34696,0.09191
4.1000,0.11135,0.12678,0.12416,0.01199,0.25569,1.57208,0.34992,0.09290
4.1100,0.11240,0.12779,0.12522,0.01212,0.25810,1.58454,0.35289,0.09390
4.1200,0.11344,0.12878,0.12627,0.01225,0.26049,1.59690,0.35585,0.09492
4.1300,0.11447,0.12976,0.12731,0.01238,0.26286,1.60900,0.35878,0.09594
4.1400,0.11548,0.13071,0.12833,0.01251,0.26519,1.62076,0.36165,0.09696
4.1500,0.11647,0.13162,0.12932,0.01264,0.26746,1.63206,0.36444,0.09799
4.1600,0.11743,0.13248,0.13027,0.01277,0.26966,1.64278,0.36713,0.09899
4.1700,0.11836,0.13329,0.13118,0.01290,0.27179,1.65280,0.36968,0.09999
4.1800,0.11924,0.13404,0.13203,0.01303,0.27381,1.66204,0.37209,0.10095
4.1900,0.12008,0.13471,0.13282,0.01315,0.27573,1.67040,0.37432,0.10190
4.2000,0.12086,0.13530,0.13355,0.01327,0.27753,1.67778,0.37637,0.10281
4.2100,0.12159,0.13581,0.13420,0.01338,0.27920,1.68410,0.37821,0.10369
4.2200,0.12225,0.13623,0.13478,0.01349,0.28073,1.68930,0.37982,0.10451
4.2300,0.12285,0.13656,0.13526,0.01359,0.28211,1.69330,0.38120,0.10529
4.2400,0.12339,0.13678,0.13566,0.01368,0.28333,1.69604,0.38232,0.10602
4.2500,0.12385,0.13689,0.13597,0.01377,0.28439,1.69748,0.38318,0.10670
4.2600,0.12424,0.13690,0.13618,0.01385,0.28529,1.69758,0.38377,0.10733
4.2700,0.12455,0.13680,0.13628,0.01392,0.28601,1.69626,0.38407,0.10789
4.2800,0.12479,0.13657,0.13629,0.01398,0.28656,1.69352,0.38409,0.10837
4.2900,0.12495,0.13624,0.13619,0.01404,0.28693,1.68934,0.38380,0.10881
4.3000,0.12504,0.13578,0.13598,0.01409,0.28713,1.68370,0.38322,0.10919
4.3100,0.12505,0.13521,0.13567,0.01413,0.28715,1.67658,0.38234,0.10950
4.3200,0.12498,0.13452,0.13525,0.01416,0.28700,1.66800,0.38115,0.10975
4.3300,0.12485,0.13370,0.13472,0.01418,0.28668,1.65794,0.37966,0.10992
4.3400,0.12464,0.13278,0.13408,0.01420,0.28620,1.64644,0.37787,0.11006
4.3500,0.12436,0.13173,0.13335,0.01421,0.28556,1.63348,0.37579,0.11013
4.3600,0.12401,0.13058,0.13250,0.01421,0.28477,1.61914,0.37342,0.11015
4.3700,0.12361,0.12931,0.13156,0.01421,0.28384,1.60340,0.37076,0.11013
4.3800,0.12315,0.12793,0.13052,0.01420,0.28279,1.58634,0.36783,0.11005
4.3900,0.12263,0.12645,0.12939,0.01419,0.28160,1.56798,0.36463,0.10994
4.4000,0.12207,0.12487,0.12816,0.01417,0.28031,1.54838,0.36118,0.10979
4.4100,0.12147,0.12319,0.12685,0.01414,0.27892,1.52760,0.35748,0.10961
4.4200,0.12082,0.12142,0.12545,0.01412,0.27744,1.50566,0.35355,0.10941
4.4300,0.12015,0.11957,0.12398,0.01409,0.27589,1.48266,0.34939,0.10919
4.4400,0.11945,0.11763,0.12243,0.01406,0.27428,1.45866,0.34503,0.10896
4.4500,0.11872,0.11562,0.12081,0.01403,0.27262,1.43370,0.34048,0.10873
4.4600,0.11798,0.11354,0.11914,0.01400,0.27093,1.40788,0.33575,0.10849
4.4700,0.11724,0.11139,0.11740,0.01397,0.26921,1.38124,0.33085,0.10826
4.4800,0.11648,0.10918,0.11561,0.01394,0.26748,1.35386,0.32580,0.10804
4.4900,0.11573,0.10692,0.11377,0.01391,0.26576,1.32584,0.32062,0.10784
4.5000,0.11499,0.10461,0.11189,0.01389,0.26405,1.29720,0.31532,0.10766
4.5100,0.11426,0.10226,0.10997,0.01387,0.26238,1.26806,0.30992,0.10752
4.5200,0.11355,0.09987,0.10802,0.01386,0.26075,1.23844,0.30442,0.10741
4.5300,0.11287,0.09746,0.10604,0.01385,0.25917,1.20846,0.29885,0.10734
4.5400,0.11221,0.09501,0.10405,0.01385,0.25767,1.17816,0.29322,0.10731
4.5500,0.11159,0.09255,0.10203,0.01385,0.25624,1.14760,0.28754,0.10734
4.5600,0.11101,0.09007,0.10000,0.01386,0.25491,1.11684,0.28183,0.10741
4.5700,0.11048,0.08758,0.09797,0.01388,0.25369,1.08598,0.27610,0.10755
4.5800,0.11000,0.08508,0.09594,0.01390,0.25258,1.05504,0.27037,0.10776
4.5900,0.10957,0.08259,0.09391,0.01394,0.25161,1.02412,0.26465,0.10802
4.6000,0.10921,0.08010,0.09189,0.01398,0.25078,0.99324,0.25896,0.10837
4.6100,0.10891,0.07762,0.08988,0.01404,0.25010,0.96248,0.25330,0.10880
4.6200,0.10869,0.07515,0.08790,0.01410,0.24959,0.93192,0.24770,0.10930
4.6300,0.10855,0.07271,0.08593,0.01418,0.24927,0.90158,0.24217,0.10989
4.6400,0.10849,0.07028,0.08400,0.01427,0.24913,0.87152,0.23672,0.11056
4.6500,0.10852,0.06789,0.08210,0.01437,0.24920,0.84182,0.23136,0.11134
4.6600,0.10865,0.06553,0.08023,0.01448,0.24949,0.81254,0.22611,0.11220
4.6700,0.10887,0.06320,0.07842,0.01460,0.25000,0.78372,0.22099,0.11315
4.6800,0.10920,0.06092,0.07665,0.01474,0.25076,0.75544,0.21601,0.11421
4.6900,0.10964,0.05869,0.07493,0.01489,0.25176,0.72772,0.21118,0.11538
4.7000,0.11019,0.05650,0.07328,0.01505,0.25302,0.70066,0.20651,0.11663
4.7100,0.11085,0.05438,0.07169,0.01522,0.25455,0.67428,0.20203,0.11799
4.7200,0.11164,0.05231,0.07016,0.01541,0.25635,0.64866,0.19774,0.11945
4.7300,0.11255,0.05031,0.06871,0.01561,0.25844,0.62382,0.19365,0.12101
4.7400,0.11358,0.04837,0.06734,0.01583,0.26081,0.59984,0.18977,0.12268
4.7500,0.11473,0.04651,0.06604,0.01606,0.26346,0.57674,0.18612,0.12444
4.7600,0.11602,0.04472,0.06483,0.01630,0.26641,0.55456,0.18270,0.12629
4.7700,0.11743,0.04301,0.06370,0.01655,0.26965,0.53338,0.17952,0.12824
