"# Slide: Step 3 - volume change vs relative energy, one row per structure.",,,
# dV_pct = |screen_dV_over_V0| x 100.  dE_per_atom = screen_de_per_atom.,,,
# ** dE compares structures INSIDE this screen only ** - not a formation energy or hull distance.,,,
"# group: 'carried_forward' if dV_pct <= 25, else 'dropped'.",,,
# In Origin: plot dE vs dV as two scatter series split by the group column.,,,
dV_pct,dE_per_atom,group,dopant
15.982,-0.4768,carried_forward,YCl3
15.983,-0.4768,carried_forward,YCl3
15.983,-0.4768,carried_forward,YCl3
15.983,-0.4768,carried_forward,YCl3
15.983,-0.4768,carried_forward,YCl3
15.983,-0.4768,carried_forward,YCl3
15.983,-0.4768,carried_forward,YCl3
15.983,-0.4768,carried_forward,YCl3
15.984,-0.4768,carried_forward,YCl3
15.988,-0.4030,carried_forward,LiBr
15.990,-0.4353,carried_forward,SiS2
15.990,-0.4353,carried_forward,SiS2
15.990,-0.9426,carried_forward,Sc2O3+Clrich
15.992,-0.9426,carried_forward,Sc2O3+Clrich
16.005,-1.0296,carried_forward,Ta2O5
16.018,-1.0296,carried_forward,Ta2O5
16.018,-0.4437,carried_forward,ZnO+Clrich
16.019,-0.4437,carried_forward,ZnO+Clrich
16.026,-1.0296,carried_forward,Ta2O5
16.028,-0.5298,carried_forward,CoO
16.028,-0.5298,carried_forward,CoO
16.036,-0.7790,carried_forward,HfO2
16.036,-0.7790,carried_forward,HfO2
16.036,-0.7790,carried_forward,HfO2
16.038,-0.7767,carried_forward,HfO2
16.052,-0.7767,carried_forward,HfO2
16.061,-0.4696,carried_forward,MgO+Clrich
16.061,-0.4696,carried_forward,MgO+Clrich
16.062,-0.4696,carried_forward,MgO+Clrich
16.064,-0.7767,carried_forward,HfO2
16.109,-0.5300,carried_forward,CoO
16.110,-0.4938,carried_forward,MgO
16.111,-0.4624,carried_forward,ZnO
16.111,-0.4624,carried_forward,ZnO
16.112,-0.4624,carried_forward,ZnO
16.125,-0.3997,carried_forward,SnS2
16.130,-0.3998,carried_forward,SnS2
16.132,-0.4355,carried_forward,SiS2
16.132,-0.3998,carried_forward,SnS2
16.133,-0.4355,carried_forward,SiS2
16.134,-0.4355,carried_forward,SiS2
16.137,-0.3998,carried_forward,SnS2
16.140,-0.3998,carried_forward,SnS2
16.161,-0.4667,carried_forward,MgO+Clrich
16.161,-0.4667,carried_forward,MgO+Clrich
16.162,-0.4667,carried_forward,MgO+Clrich
16.162,-0.4667,carried_forward,MgO+Clrich
16.163,-0.4667,carried_forward,MgO+Clrich
16.163,-0.4667,carried_forward,MgO+Clrich
16.190,-0.8099,carried_forward,Cr2O3
16.194,-0.4001,carried_forward,SnS2
16.204,-0.4940,carried_forward,MgO
16.205,-0.4940,carried_forward,MgO
16.210,-0.4411,carried_forward,AlBr3
16.210,-0.4457,carried_forward,MgCl2
16.223,-0.4745,carried_forward,GaN
16.227,-0.4744,carried_forward,GaN
16.227,-0.7304,carried_forward,ZrO2
16.229,-0.7304,carried_forward,ZrO2
16.229,-0.7304,carried_forward,ZrO2
16.236,-0.4745,carried_forward,GaN
16.255,-0.4970,carried_forward,MgO+Clrich
16.255,-0.4970,carried_forward,MgO+Clrich
16.255,-0.4970,carried_forward,MgO+Clrich
16.256,-0.4970,carried_forward,MgO+Clrich
16.256,-0.4970,carried_forward,MgO+Clrich
16.256,-0.4970,carried_forward,MgO+Clrich
16.258,-0.3981,carried_forward,LiBr
16.277,-0.6272,carried_forward,ZrO2
16.280,-0.6272,carried_forward,ZrO2
16.280,-0.6272,carried_forward,ZrO2
16.290,-0.6283,carried_forward,AlF3
16.290,-0.6283,carried_forward,AlF3
16.290,-0.6283,carried_forward,AlF3
16.292,-0.4151,carried_forward,Ga2S3
16.303,-0.6668,carried_forward,Sb2O5
16.303,-0.6668,carried_forward,Sb2O5
16.303,-0.6668,carried_forward,Sb2O5
16.306,-0.3961,carried_forward,Ag2O
16.306,-0.3961,carried_forward,Ag2O
16.306,-0.3961,carried_forward,Ag2O
16.306,-0.3961,carried_forward,Ag2O
16.306,-0.3961,carried_forward,Ag2O
16.306,-0.3961,carried_forward,Ag2O
16.316,-0.3914,carried_forward,Na2S
16.317,-0.3914,carried_forward,Na2S
16.317,-0.3914,carried_forward,Na2S
16.317,-0.3914,carried_forward,Na2S
16.317,-0.3914,carried_forward,Na2S
16.318,-0.3914,carried_forward,Na2S
16.319,-0.3870,carried_forward,MgBr2
16.319,-0.3914,carried_forward,Na2S
16.319,-0.3914,carried_forward,Na2S
16.319,-0.3914,carried_forward,Na2S
16.320,-0.3914,carried_forward,Na2S
16.321,-0.3914,carried_forward,Na2S
16.321,-0.3914,carried_forward,Na2S
16.325,-0.9057,carried_forward,Nd2O3
16.325,-0.9057,carried_forward,Nd2O3
16.329,-0.4149,carried_forward,Ga2S3
16.335,-0.4149,carried_forward,Ga2S3
16.335,-0.4149,carried_forward,Ga2S3
16.337,-0.4149,carried_forward,Ga2S3
16.338,-0.4149,carried_forward,Ga2S3
16.343,-0.7027,carried_forward,B2O3+Clrich
16.345,-0.7027,carried_forward,B2O3+Clrich
16.350,-0.8458,carried_forward,Cr2O3
16.351,-0.8458,carried_forward,Cr2O3
16.351,-0.8458,carried_forward,Cr2O3
16.352,-0.5041,carried_forward,GeO2
16.352,-0.9058,carried_forward,Nd2O3
16.352,-0.5041,carried_forward,GeO2
16.355,-0.5043,carried_forward,GeO2
16.376,-0.4010,carried_forward,LiI
16.392,-0.8163,carried_forward,B2O3+Clrich
16.396,-0.8163,carried_forward,B2O3+Clrich
16.401,-0.4537,carried_forward,ZnO+Clrich
16.408,-0.4536,carried_forward,ZnO+Clrich
16.410,-0.4536,carried_forward,ZnO+Clrich
16.416,-0.3974,carried_forward,ZrCl4
16.420,-0.4521,carried_forward,ZnO+Clrich
16.423,-0.3973,carried_forward,ZrCl4
16.428,-0.4520,carried_forward,ZnO+Clrich
16.435,-0.3969,carried_forward,ZrCl4
16.436,-0.4518,carried_forward,ZnO+Clrich
16.437,-0.8163,carried_forward,B2O3+Clrich
16.454,-0.5587,carried_forward,Ga2O3
16.454,-0.7471,carried_forward,MoO3
16.455,-0.7471,carried_forward,MoO3
16.455,-0.5587,carried_forward,Ga2O3
16.457,-0.5587,carried_forward,Ga2O3
16.463,-0.7472,carried_forward,MoO3
16.472,-0.5229,carried_forward,CaF2
16.485,-1.0029,carried_forward,Nb2O5
16.485,-1.0029,carried_forward,Nb2O5
16.491,-1.0028,carried_forward,Nb2O5
16.492,-0.7030,carried_forward,B2O3+Clrich
16.508,-0.3774,carried_forward,Cu2O
16.508,-0.3774,carried_forward,Cu2O
16.508,-0.3774,carried_forward,Cu2O
16.508,-0.3774,carried_forward,Cu2O
16.509,-0.3774,carried_forward,Cu2O
16.509,-0.3774,carried_forward,Cu2O
16.513,-0.3910,carried_forward,MgBr2
16.517,-0.3698,carried_forward,SnS2
16.517,-0.3698,carried_forward,SnS2
16.517,-0.3698,carried_forward,SnS2
16.529,-0.5230,carried_forward,CaF2
16.540,-0.5431,carried_forward,CaF2
16.559,-0.4570,carried_forward,ZnO+Clrich
16.559,-0.4339,carried_forward,BaCl2
16.559,-0.4339,carried_forward,BaCl2
16.559,-0.4339,carried_forward,BaCl2
16.561,-0.4570,carried_forward,ZnO+Clrich
16.562,-0.5432,carried_forward,CaF2
16.571,-0.4570,carried_forward,ZnO+Clrich
16.577,-0.3919,carried_forward,HfCl4
16.577,-0.3919,carried_forward,HfCl4
16.578,-0.6685,carried_forward,HfO2
16.578,-0.6685,carried_forward,HfO2
16.578,-0.6685,carried_forward,HfO2
16.597,-0.5414,carried_forward,SrO
16.597,-0.5414,carried_forward,SrO
16.598,-0.5414,carried_forward,SrO
16.614,-0.5433,carried_forward,CaF2
16.639,-0.4362,carried_forward,SiS2
16.674,-0.3914,carried_forward,HfCl4
16.679,-0.4541,carried_forward,Na2O
16.701,-0.9252,carried_forward,V2O5
16.704,-0.4539,carried_forward,Na2O
16.704,-0.4539,carried_forward,Na2O
16.705,-0.4539,carried_forward,Na2O
16.706,-0.9252,carried_forward,V2O5
16.709,-0.4570,carried_forward,SnO2
16.709,-0.5865,carried_forward,MoO3
16.709,-0.4570,carried_forward,SnO2
16.710,-0.9171,carried_forward,La2O3
16.710,-0.4570,carried_forward,SnO2
16.711,-0.9172,carried_forward,La2O3
16.712,-0.4539,carried_forward,Na2O
16.712,-0.9172,carried_forward,La2O3
16.715,-0.4540,carried_forward,Na2O
16.726,-0.9252,carried_forward,V2O5
16.748,-0.5866,carried_forward,MoO3
16.759,-1.0308,carried_forward,Ta2O5
16.762,-1.0306,carried_forward,Ta2O5
16.766,-0.2952,carried_forward,Sb2S3
16.766,-0.2952,carried_forward,Sb2S3
16.766,-0.2952,carried_forward,Sb2S3
16.766,-0.2952,carried_forward,Sb2S3
16.766,-0.2952,carried_forward,Sb2S3
16.766,-0.2952,carried_forward,Sb2S3
16.770,-0.3870,carried_forward,LiI
16.788,-0.7888,carried_forward,WO3
16.793,-0.9040,carried_forward,Sm2O3+Clrich
16.801,-0.7888,carried_forward,WO3
16.805,-0.9041,carried_forward,Sm2O3+Clrich
16.822,-0.5232,carried_forward,ZrCl4
16.823,-0.5232,carried_forward,ZrCl4
16.824,-0.5232,carried_forward,ZrCl4
16.828,-0.7889,carried_forward,WO3
16.837,-0.4740,carried_forward,SmCl3
16.839,-0.4395,carried_forward,Ag2O
16.839,-0.4395,carried_forward,Ag2O
16.839,-0.4395,carried_forward,Ag2O
16.839,-0.4395,carried_forward,Ag2O
16.839,-0.4395,carried_forward,Ag2O
16.839,-0.4395,carried_forward,Ag2O
16.845,-0.4341,carried_forward,CaS
16.845,-0.4341,carried_forward,CaS
16.845,-0.4341,carried_forward,CaS
16.850,-0.4674,carried_forward,SrCl2
16.871,-0.4740,carried_forward,SmCl3
16.876,-0.9046,carried_forward,Sm2O3+Clrich
16.880,-0.4740,carried_forward,SmCl3
16.885,-0.4306,carried_forward,ZnO+Clrich
16.885,-0.4307,carried_forward,ZnO+Clrich
16.885,-0.4306,carried_forward,ZnO+Clrich
16.893,-1.0303,carried_forward,Ta2O5
16.901,-0.7893,carried_forward,WO3
16.901,-0.7893,carried_forward,WO3
16.903,-0.3904,carried_forward,YCl3
16.904,-0.3904,carried_forward,YCl3
16.904,-0.3904,carried_forward,YCl3
16.910,-0.5081,carried_forward,NiO
16.910,-0.5081,carried_forward,NiO
16.910,-0.5081,carried_forward,NiO
16.914,-0.7893,carried_forward,WO3
16.926,-0.4050,carried_forward,LiBr
16.933,-0.3714,carried_forward,ZrBr4
16.938,-0.4027,carried_forward,ZnO
16.956,-0.3775,carried_forward,ZrBr4
16.972,-0.6995,carried_forward,Fe2O3
16.981,-1.2427,carried_forward,Gd2O3
16.981,-1.2427,carried_forward,Gd2O3
16.985,-0.5870,carried_forward,MoO3
16.994,-0.4308,carried_forward,ZnO+Clrich
16.995,-0.4308,carried_forward,ZnO+Clrich
16.995,-0.4308,carried_forward,ZnO+Clrich
17.006,-0.3121,carried_forward,TiCl4
17.006,-0.3121,carried_forward,TiCl4
17.006,-0.3121,carried_forward,TiCl4
17.008,-1.2428,carried_forward,Gd2O3
17.011,-0.6095,carried_forward,MnO
17.011,-0.6095,carried_forward,MnO
17.011,-0.6095,carried_forward,MnO
17.020,-0.4735,carried_forward,CaCl2
17.021,-0.4735,carried_forward,CaS
17.021,-0.4735,carried_forward,CaS
17.021,-0.4735,carried_forward,CaS
17.021,-0.4735,carried_forward,CaCl2
17.022,-0.4735,carried_forward,CaS
17.022,-0.4735,carried_forward,CaS
17.023,-0.4735,carried_forward,CaS
17.024,-0.4735,carried_forward,CaCl2
17.051,-0.6996,carried_forward,Fe2O3
17.055,-0.6996,carried_forward,Fe2O3
17.064,-0.5229,carried_forward,BaO
17.064,-0.5568,carried_forward,CaF2
17.065,-0.5229,carried_forward,BaO
17.076,-0.5227,carried_forward,BaO
17.076,-0.8814,carried_forward,Sm2O3
17.089,-0.6598,carried_forward,Ca3N2
17.091,-0.3773,carried_forward,ZrBr4
17.095,-0.6599,carried_forward,Ca3N2
17.095,-0.6599,carried_forward,Ca3N2
17.096,-0.5178,carried_forward,SrO
17.098,-0.5178,carried_forward,SrO
17.098,-0.5178,carried_forward,SrO
17.105,-0.4771,carried_forward,MgO
17.114,-0.4285,carried_forward,Cu2O
17.118,-0.4285,carried_forward,Cu2O
17.120,-0.4772,carried_forward,MgO
17.122,-0.4772,carried_forward,MgO
17.135,-0.4193,carried_forward,CaBr2
17.136,-0.5015,carried_forward,SrO
17.138,-0.5015,carried_forward,SrO
17.139,-0.5015,carried_forward,SrO
17.175,-0.4032,carried_forward,GeS2
17.175,-0.4032,carried_forward,GeS2
17.175,-0.4032,carried_forward,GeS2
17.182,-0.3864,carried_forward,Na2S
17.183,-0.3864,carried_forward,Na2S
17.184,-0.3864,carried_forward,Na2S
17.184,-0.3864,carried_forward,Na2S
17.184,-0.3864,carried_forward,Na2S
17.184,-0.3864,carried_forward,Na2S
17.205,-0.5287,carried_forward,CoO
17.205,-0.5287,carried_forward,CoO
17.211,-0.5287,carried_forward,CoO
17.216,-0.4286,carried_forward,Cu2O
17.216,-0.4286,carried_forward,Cu2O
17.217,-0.4286,carried_forward,Cu2O
17.220,-0.4197,carried_forward,CaBr2
17.221,-0.4197,carried_forward,CaBr2
17.257,-0.5991,carried_forward,AlF3
17.257,-0.5991,carried_forward,AlF3
17.258,-0.5991,carried_forward,AlF3
17.258,-0.4286,carried_forward,Cu2O
17.274,-0.4514,carried_forward,AlBr3
17.279,-1.0831,carried_forward,Ta2O5
17.285,-0.4513,carried_forward,AlBr3
17.288,-1.0831,carried_forward,Ta2O5
17.296,-1.0831,carried_forward,Ta2O5
17.304,-0.8938,carried_forward,Sm2O3
17.308,-1.2494,carried_forward,Gd2O3
17.310,-1.2494,carried_forward,Gd2O3
17.310,-0.8938,carried_forward,Sm2O3
17.348,-0.8942,carried_forward,Nd2O3+Clrich
17.348,-0.8942,carried_forward,Nd2O3+Clrich
17.348,-0.8942,carried_forward,Nd2O3+Clrich
17.383,-0.7617,carried_forward,CrO3
17.384,-0.7617,carried_forward,CrO3
17.394,-0.8941,carried_forward,Sm2O3
17.396,-0.7088,carried_forward,B2O3+Clrich
17.402,-0.9319,carried_forward,Cr2O3
17.405,-0.7618,carried_forward,CrO3
17.406,-0.7088,carried_forward,B2O3+Clrich
17.429,-0.7088,carried_forward,B2O3+Clrich
17.437,-0.9329,carried_forward,Y2O3
17.440,-0.9330,carried_forward,Y2O3
17.441,-0.9330,carried_forward,Y2O3
17.448,-0.3065,carried_forward,TiCl4
17.449,-0.3065,carried_forward,TiCl4
17.449,-0.3065,carried_forward,TiCl4
17.449,-0.3723,carried_forward,SnS2
17.450,-0.3723,carried_forward,SnS2
17.450,-0.3723,carried_forward,SnS2
17.461,-0.9320,carried_forward,Cr2O3
17.540,-0.5704,carried_forward,Sb2O5
17.553,-0.5704,carried_forward,Sb2O5
17.573,-0.9322,carried_forward,Cr2O3
17.581,-0.5138,carried_forward,BaO
17.581,-0.5138,carried_forward,BaO
17.582,-0.5138,carried_forward,BaO
17.604,-0.4743,carried_forward,NdCl3
17.634,-0.4999,carried_forward,CaO
17.636,-0.4999,carried_forward,CaO
17.645,-0.4997,carried_forward,CaO
17.650,-0.6718,carried_forward,ScF3
17.651,-0.6718,carried_forward,ScF3
17.651,-0.6718,carried_forward,ScF3
17.660,-0.5534,carried_forward,BaO
17.676,-0.5534,carried_forward,BaO
17.691,-0.4746,carried_forward,NdCl3
17.697,-0.5534,carried_forward,BaO
17.708,-0.9858,carried_forward,Y2O3+Clrich
17.708,-0.9858,carried_forward,Y2O3+Clrich
17.709,-0.9858,carried_forward,Y2O3+Clrich
17.729,-0.3050,carried_forward,Sb2S3
17.731,-0.5638,carried_forward,SiO2
17.735,-0.3050,carried_forward,Sb2S3
17.736,-0.3050,carried_forward,Sb2S3
17.743,-0.5639,carried_forward,SiO2
17.745,-0.5639,carried_forward,SiO2
17.745,-0.4747,carried_forward,NdCl3
17.746,-0.5003,carried_forward,MgO+Clrich
17.762,-0.5002,carried_forward,MgO+Clrich
17.765,-0.5003,carried_forward,MgO+Clrich
17.765,-0.4954,carried_forward,NiO
17.770,-0.7139,carried_forward,YF3
17.781,-0.7139,carried_forward,YF3
17.787,-0.7555,carried_forward,Al2O3+Clrich
17.832,-0.6510,carried_forward,Ga2O3
17.832,-0.4953,carried_forward,NiO
17.833,-0.6510,carried_forward,Ga2O3
17.839,-0.8955,carried_forward,Sc2O3
17.842,-0.8782,carried_forward,La2O3
17.843,-0.8782,carried_forward,La2O3
17.843,-0.8782,carried_forward,La2O3
17.850,-0.4951,carried_forward,NiO
17.854,-0.5608,carried_forward,CoO
17.855,-0.5608,carried_forward,CoO
17.855,-0.5608,carried_forward,CoO
17.861,-0.7555,carried_forward,Al2O3+Clrich
17.871,-0.7554,carried_forward,Al2O3+Clrich
17.873,-0.7824,carried_forward,HfO2
17.877,-0.8957,carried_forward,Sc2O3
17.877,-0.8957,carried_forward,Sc2O3
17.899,-0.4540,carried_forward,Na2O
17.907,-0.6512,carried_forward,Ga2O3
17.909,-0.5333,carried_forward,CaO
17.915,-0.7824,carried_forward,HfO2
17.916,-0.4540,carried_forward,Na2O
17.917,-0.4540,carried_forward,Na2O
17.922,-0.4540,carried_forward,Na2O
17.967,-0.4542,carried_forward,Na2O
17.973,-0.3692,carried_forward,GeS2
17.974,-0.5909,carried_forward,TiO2
17.975,-0.5908,carried_forward,TiO2
17.977,-0.3692,carried_forward,GeS2
17.977,-0.5334,carried_forward,CaO
17.977,-0.5334,carried_forward,CaO
17.977,-0.5908,carried_forward,TiO2
17.978,-0.3692,carried_forward,GeS2
17.980,-0.7143,carried_forward,YF3
17.983,-0.4542,carried_forward,Na2O
17.989,-0.7370,carried_forward,MoO3
17.991,-0.7370,carried_forward,MoO3
17.998,-0.7371,carried_forward,MoO3
17.999,-0.6589,carried_forward,HfO2
17.999,-0.6589,carried_forward,HfO2
17.999,-0.6589,carried_forward,HfO2
18.021,-0.4568,carried_forward,ZnO
18.022,-1.2486,carried_forward,Gd2O3
18.026,-0.4568,carried_forward,ZnO
18.033,-0.5520,carried_forward,ScCl3
18.034,-0.5520,carried_forward,ScCl3
18.035,-0.5520,carried_forward,ScCl3
18.041,-0.6378,carried_forward,HfO2
18.041,-0.6378,carried_forward,HfO2
18.043,-0.6378,carried_forward,HfO2
18.046,-0.7827,carried_forward,HfO2
18.048,-0.4570,carried_forward,ZnO
18.054,-0.9708,carried_forward,Y2O3
18.058,-0.6757,carried_forward,ZrF4
18.058,-0.6757,carried_forward,ZrF4
18.059,-0.5261,carried_forward,FeCl3
18.059,-0.6757,carried_forward,ZrF4
18.060,-0.5261,carried_forward,FeCl3
18.060,-0.5261,carried_forward,FeCl3
18.065,-0.4840,carried_forward,YCl3
18.066,-0.4840,carried_forward,YCl3
18.071,-0.4840,carried_forward,YCl3
18.075,-0.9708,carried_forward,Y2O3
18.104,-0.9709,carried_forward,Y2O3
18.148,-0.9050,carried_forward,Sm2O3+Clrich
18.153,-0.4192,carried_forward,GaCl3
18.179,-0.8345,carried_forward,Sm2O3+Clrich
18.194,-0.4856,carried_forward,MgO
18.194,-0.4856,carried_forward,MgO
18.194,-0.4856,carried_forward,MgO
18.196,-0.3771,carried_forward,NaI
18.215,-0.9051,carried_forward,Sm2O3+Clrich
18.216,-0.4170,carried_forward,GaCl3
18.249,-0.8356,carried_forward,Sm2O3+Clrich
18.251,-0.8356,carried_forward,Sm2O3+Clrich
18.253,-0.5795,carried_forward,YCl3
18.253,-0.5836,carried_forward,MnO
18.256,-0.5836,carried_forward,MnO
18.258,-0.5836,carried_forward,MnO
18.272,-0.5724,carried_forward,Sb2O5
18.273,-0.5795,carried_forward,YCl3
18.274,-0.5796,carried_forward,YCl3
18.280,-0.4682,carried_forward,ZnO
18.281,-0.4682,carried_forward,ZnO
18.282,-0.4682,carried_forward,ZnO
18.291,-0.6748,carried_forward,HfO2
18.312,-0.5527,carried_forward,CoO
18.318,-0.4672,carried_forward,SnO2
18.319,-0.4672,carried_forward,SnO2
18.324,-0.6749,carried_forward,HfO2
18.333,-0.4672,carried_forward,SnO2
18.355,-0.9228,carried_forward,Sm2O3
18.357,-0.4926,carried_forward,ScCl3
18.357,-0.4410,carried_forward,ZnO+Clrich
18.357,-0.4410,carried_forward,ZnO+Clrich
18.358,-0.4410,carried_forward,ZnO+Clrich
18.360,-0.5528,carried_forward,CoO
18.364,-0.5528,carried_forward,CoO
18.368,-0.9228,carried_forward,Sm2O3
18.368,-0.9228,carried_forward,Sm2O3
18.387,-0.6751,carried_forward,HfO2
18.396,-0.3765,carried_forward,ZrCl4
18.397,-0.3765,carried_forward,ZrCl4
18.397,-0.3765,carried_forward,ZrCl4
18.403,-0.7926,carried_forward,WO3
18.413,-0.7927,carried_forward,WO3
18.420,-0.7927,carried_forward,WO3
18.423,-0.4574,carried_forward,ZnO+Clrich
18.433,-0.9513,carried_forward,Nb2O5
18.438,-0.9513,carried_forward,Nb2O5
18.442,-0.9514,carried_forward,Nb2O5
18.445,-0.3917,carried_forward,SnS2
18.453,-0.4577,carried_forward,ZnO+Clrich
18.456,-0.4576,carried_forward,ZnO+Clrich
18.460,-0.6898,carried_forward,LaF3
18.460,-0.6898,carried_forward,LaF3
18.463,-0.5130,carried_forward,SrO
18.463,-0.5130,carried_forward,SrO
18.463,-0.5130,carried_forward,SrO
18.465,-0.3945,carried_forward,Na2S
18.468,-0.3945,carried_forward,Na2S
18.470,-0.3945,carried_forward,Na2S
18.470,-0.3945,carried_forward,Na2S
18.471,-0.3945,carried_forward,Na2S
18.480,-0.3918,carried_forward,SnS2
18.492,-0.3918,carried_forward,SnS2
18.506,-0.9056,carried_forward,Sm2O3+Clrich
18.517,-0.6899,carried_forward,LaF3
18.546,-0.5312,carried_forward,CaF2
18.546,-0.5312,carried_forward,CaF2
18.546,-0.5312,carried_forward,CaF2
18.557,-0.5100,carried_forward,GeO2
18.557,-0.5100,carried_forward,GeO2
18.557,-0.5100,carried_forward,GeO2
18.575,-0.5384,carried_forward,Al2S3
18.591,-0.5941,carried_forward,MoO3
18.597,-0.5383,carried_forward,Al2S3
18.598,-0.5383,carried_forward,Al2S3
18.638,-0.5449,carried_forward,SiO2
18.639,-0.5449,carried_forward,SiO2
18.640,-0.5449,carried_forward,SiO2
18.640,-0.5765,carried_forward,MnO
18.641,-0.5765,carried_forward,MnO
18.642,-0.5942,carried_forward,MoO3
18.642,-0.5942,carried_forward,MoO3
18.642,-0.5765,carried_forward,MnO
18.658,-0.9903,carried_forward,Ta2O5
18.658,-0.9903,carried_forward,Ta2O5
18.658,-0.9903,carried_forward,Ta2O5
18.695,-0.5141,carried_forward,SrO
18.696,-0.8731,carried_forward,Nd2O3+Clrich
18.696,-0.8731,carried_forward,Nd2O3+Clrich
18.696,-0.5141,carried_forward,SrO
18.696,-0.8731,carried_forward,Nd2O3+Clrich
18.720,-0.4837,carried_forward,MgO+Clrich
18.720,-0.4837,carried_forward,MgO+Clrich
18.720,-0.4837,carried_forward,MgO+Clrich
18.737,-0.3950,carried_forward,Na2S
18.747,-0.5143,carried_forward,SrO
18.791,-0.5516,carried_forward,CrCl3
18.791,-0.5516,carried_forward,CrCl3
18.791,-0.5516,carried_forward,CrCl3
18.839,-0.8635,carried_forward,Cr2O3
18.846,-0.3198,carried_forward,Sb2S3
18.846,-0.3198,carried_forward,Sb2S3
18.846,-0.3198,carried_forward,Sb2S3
18.846,-0.3198,carried_forward,Sb2S3
18.846,-0.3198,carried_forward,Sb2S3
18.846,-0.3198,carried_forward,Sb2S3
18.847,-0.8636,carried_forward,Cr2O3
18.855,-0.8636,carried_forward,Cr2O3
18.911,-0.5158,carried_forward,CaO
18.913,-0.5158,carried_forward,CaO
18.914,-0.5158,carried_forward,CaO
18.938,-0.3964,carried_forward,GeS2
18.938,-0.3964,carried_forward,GeS2
18.938,-0.3964,carried_forward,GeS2
18.940,-0.3964,carried_forward,GeS2
18.941,-0.3964,carried_forward,GeS2
18.952,-0.5693,carried_forward,LaCl3
18.956,-0.4029,carried_forward,Na2S
18.957,-0.9308,carried_forward,Y2O3+Clrich
18.957,-0.9308,carried_forward,Y2O3+Clrich
18.958,-0.9308,carried_forward,Y2O3+Clrich
18.962,-0.4246,carried_forward,MgS
18.962,-0.4246,carried_forward,MgS
18.963,-0.4246,carried_forward,MgS
18.965,-0.3965,carried_forward,GeS2
18.973,-0.4028,carried_forward,Na2S
18.977,-0.3850,carried_forward,YCl3
18.977,-0.3850,carried_forward,YCl3
18.977,-0.3850,carried_forward,YCl3
18.977,-0.4028,carried_forward,Na2S
18.977,-0.4029,carried_forward,Na2S
18.977,-0.4029,carried_forward,Na2S
18.979,-0.4028,carried_forward,Na2S
18.979,-0.4028,carried_forward,Na2S
18.980,-0.4028,carried_forward,Na2S
18.980,-0.4028,carried_forward,Na2S
18.983,-0.4028,carried_forward,Na2S
18.984,-0.7487,carried_forward,MoO3
18.994,-0.4028,carried_forward,Na2S
18.994,-0.4028,carried_forward,Na2S
18.999,-0.7488,carried_forward,MoO3
19.006,-0.5947,carried_forward,WO3
19.038,-0.7489,carried_forward,MoO3
19.053,-0.5380,carried_forward,SrO
19.053,-0.5380,carried_forward,SrO
19.055,-0.5380,carried_forward,SrO
19.060,-0.5011,carried_forward,GeO2
19.060,-0.5011,carried_forward,GeO2
19.060,-0.5011,carried_forward,GeO2
19.096,-0.4908,carried_forward,MgO
19.097,-0.4908,carried_forward,MgO
19.097,-0.4908,carried_forward,MgO
19.104,-0.5822,carried_forward,Y2O3
19.105,-0.5822,carried_forward,Y2O3
19.105,-0.5822,carried_forward,Y2O3
19.108,-0.7416,carried_forward,V2O5
19.109,-0.7416,carried_forward,V2O5
19.109,-0.7416,carried_forward,V2O5
19.129,-0.4637,carried_forward,ZnO+Clrich
19.130,-0.4637,carried_forward,ZnO+Clrich
19.134,-0.4637,carried_forward,ZnO+Clrich
19.139,-0.5948,carried_forward,WO3
19.142,-0.5948,carried_forward,WO3
19.147,-0.7876,carried_forward,WO3
19.148,-0.7876,carried_forward,WO3
19.150,-0.7876,carried_forward,WO3
19.153,-0.4637,carried_forward,ZnO+Clrich
19.154,-0.4637,carried_forward,ZnO+Clrich
19.161,-0.4410,carried_forward,ZnO
19.161,-0.4410,carried_forward,ZnO
19.161,-0.4410,carried_forward,ZnO
19.164,-0.7755,carried_forward,Al2O3+Clrich
19.165,-0.7756,carried_forward,Al2O3+Clrich
19.168,-0.7756,carried_forward,Al2O3+Clrich
19.184,-0.4637,carried_forward,ZnO+Clrich
19.185,-0.5647,carried_forward,LaCl3
19.185,-0.5647,carried_forward,LaCl3
19.189,-0.5793,carried_forward,ScCl3
19.252,-0.3654,carried_forward,NbCl5
19.258,-0.4157,carried_forward,Na2O
19.260,-0.4156,carried_forward,LiI
19.272,-0.4158,carried_forward,Na2O
19.272,-0.4158,carried_forward,Na2O
19.272,-0.4158,carried_forward,Na2O
19.272,-0.4158,carried_forward,Na2O
19.272,-0.4158,carried_forward,Na2O
19.293,-0.8691,carried_forward,La2O3
19.294,-0.8691,carried_forward,La2O3
19.317,-0.5793,carried_forward,ScCl3
19.323,-0.7652,carried_forward,ZrO2
19.343,-0.5472,carried_forward,SiO2
19.343,-0.5472,carried_forward,SiO2
19.343,-0.5472,carried_forward,SiO2
19.347,-0.5057,carried_forward,SnO2
19.349,-0.5057,carried_forward,SnO2
19.350,-0.4115,carried_forward,YCl3
19.354,-0.5057,carried_forward,SnO2
19.355,-0.4114,carried_forward,YCl3
19.376,-0.4116,carried_forward,YCl3
19.382,-0.6343,carried_forward,ZrO2
19.408,-0.7653,carried_forward,ZrO2
