,model,force_softening,energy_softening,model,dataset
wbm-3-52355,sevenn,1.0009440163,-0.00039432471250009374,sevenn,OAM
wbm-3-52431,sevenn,0.9725012693,-0.0076536263087501055,sevenn,OAM
wbm-3-52542,sevenn,0.960211888,0.013770118140625046,sevenn,OAM
wbm-3-52633,sevenn,1.0008969374,0.002132772559999907,sevenn,OAM
wbm-3-5266,sevenn,1.0082458914,-0.008002368640000057,sevenn,OAM
wbm-3-52816,sevenn,0.9636652823,-0.010237843920909158,sevenn,OAM
wbm-3-52847,sevenn,0.9860641261,-0.0017048029399999917,sevenn,OAM
wbm-3-53364,sevenn,0.9960571832,-0.003636438390999928,sevenn,OAM
wbm-3-53557,sevenn,0.9913042776000001,-0.11193007282333364,sevenn,OAM
wbm-3-53750,sevenn,1.0004815113,0.00245072128299995,sevenn,OAM
wbm-3-54048,sevenn,0.9906426388,0.00027027245299990457,sevenn,OAM
wbm-3-54295,sevenn,0.9403866630000001,-0.002598901553704096,sevenn,OAM
wbm-3-54341,sevenn,0.9835123487,-0.007095530035999928,sevenn,OAM
wbm-3-54781,sevenn,0.9918163259,-0.0012202398619999854,sevenn,OAM
wbm-3-54884,sevenn,1.0067878507,0.0007058386659999627,sevenn,OAM
wbm-3-54941,sevenn,0.9568398046000001,-0.0029021121930003346,sevenn,OAM
wbm-3-54994,sevenn,0.9669024506,-0.01974770894250035,sevenn,OAM
wbm-3-5506,sevenn,0.9783895851000001,-0.018651276797500078,sevenn,OAM
wbm-3-55447,sevenn,0.9668650037000001,-0.0015907973488890233,sevenn,OAM
wbm-3-55539,sevenn,0.9867845688,0.0007009279500002208,sevenn,OAM
wbm-3-55627,sevenn,0.9926192724,-0.0022366158961037766,sevenn,OAM
wbm-3-56074,sevenn,0.9414022559,-0.012465242901515221,sevenn,OAM
wbm-3-56128,sevenn,1.0006877567,0.006446279348333543,sevenn,OAM
wbm-3-56146,sevenn,0.9910987772000001,-0.0019427832733333854,sevenn,OAM
wbm-3-56178,sevenn,1.0216192648,-0.001049527101666688,sevenn,OAM
wbm-3-56716,sevenn,0.9902999691000001,0.0017961344116666092,sevenn,OAM
wbm-3-56851,sevenn,1.0372409372,0.0031264624099999598,sevenn,OAM
wbm-3-56962,sevenn,1.0311346411,-0.0005694103485714055,sevenn,OAM
wbm-3-57010,sevenn,1.0020440888,-0.002337652563888959,sevenn,OAM
wbm-3-57180,sevenn,1.0118516523,-0.0060427455800000016,sevenn,OAM
wbm-3-57785,sevenn,0.625280352,-0.06636658277916692,sevenn,OAM
wbm-3-58210,sevenn,0.9900153941000001,0.0004973076366666934,sevenn,OAM
wbm-3-58328,sevenn,0.9689071948,-0.009667912909999892,sevenn,OAM
wbm-3-58361,sevenn,1.0011783147,-0.0009426116874999835,sevenn,OAM
wbm-3-59267,sevenn,0.971524111,-0.0005350032455556825,sevenn,OAM
wbm-3-59295,sevenn,0.9301299528,0.002981096717999918,sevenn,OAM
wbm-3-59449,sevenn,0.9917480077,-0.01052720992999999,sevenn,OAM
wbm-3-59466,sevenn,0.9389441460000001,-0.001109448755555557,sevenn,OAM
wbm-3-595,sevenn,0.9481386233,-0.007368080973636315,sevenn,OAM
wbm-3-59933,sevenn,0.9566071107,-0.006977619241666607,sevenn,OAM
wbm-3-60022,sevenn,0.9745679321,-0.003740735176666791,sevenn,OAM
wbm-3-60241,sevenn,0.9777222849,-0.008109880247499878,sevenn,OAM
wbm-3-603,sevenn,1.0128924743,-0.017764313435555498,sevenn,OAM
wbm-3-60446,sevenn,0.9826130625,-0.016162427106666717,sevenn,OAM
wbm-3-61162,sevenn,0.991180688,-0.003313070053333433,sevenn,OAM
wbm-3-61232,sevenn,0.9288088792,-0.012272577039999977,sevenn,OAM
wbm-3-61906,sevenn,0.9732621136,-0.01372405460249979,sevenn,OAM
wbm-3-62045,sevenn,1.0848458268,-0.2984213047361109,sevenn,OAM
wbm-3-6216,sevenn,0.9486315603000001,-0.009733832773750173,sevenn,OAM
wbm-3-62502,sevenn,1.1108980274,-0.32152374265000006,sevenn,OAM
wbm-3-62783,sevenn,0.9543934298000001,-0.008239790180000383,sevenn,OAM
wbm-3-62830,sevenn,0.9646003139,-0.015548977207272557,sevenn,OAM
wbm-3-63055,sevenn,0.9471744413000001,-0.008772272224999848,sevenn,OAM
wbm-3-63253,sevenn,0.9602175651,-0.01471767050333344,sevenn,OAM
wbm-3-63360,sevenn,1.0037017482,-0.046833367455555476,sevenn,OAM
wbm-3-63525,sevenn,0.9537892909000001,-0.017477903314999994,sevenn,OAM
wbm-3-64157,sevenn,0.9907670314,-0.005181212011666799,sevenn,OAM
wbm-3-64616,sevenn,0.9589084834,-0.01905660888625018,sevenn,OAM
wbm-3-65153,sevenn,0.9498185795,-0.00601739119124991,sevenn,OAM
wbm-3-65435,sevenn,0.9606811953000001,0.049633532233333194,sevenn,OAM
wbm-3-65475,sevenn,0.9333183828,0.0018317856833332475,sevenn,OAM
wbm-3-65984,sevenn,0.9502128978000001,-0.0038861579200001255,sevenn,OAM
wbm-3-66716,sevenn,0.9813158526,0.0001394469074999627,sevenn,OAM
wbm-3-6686,sevenn,0.9745702362,-0.007939063050000071,sevenn,OAM
wbm-3-66915,sevenn,0.9705526788000001,-0.013729622123999832,sevenn,OAM
wbm-3-67124,sevenn,0.9618829541,-0.020824759860000222,sevenn,OAM
wbm-3-67497,sevenn,0.9508260537000001,0.006567423649999959,sevenn,OAM
wbm-3-67713,sevenn,0.997565985,0.0040317437974999315,sevenn,OAM
wbm-3-67920,sevenn,0.968293837,-0.00028251243583330424,sevenn,OAM
wbm-3-68136,sevenn,0.9964569706,-0.02243222912624998,sevenn,OAM
wbm-3-68514,sevenn,0.9819942152000001,-0.0030572010655554828,sevenn,OAM
wbm-3-68711,sevenn,0.9650748111,-0.023509345978571516,sevenn,OAM
wbm-3-69146,sevenn,0.9762342433000001,-0.005365893088000106,sevenn,OAM
wbm-3-69202,sevenn,0.9456394808,-0.009366385295000067,sevenn,OAM
wbm-3-69261,sevenn,0.9617903438000001,-0.007422462942856965,sevenn,OAM
wbm-3-69323,sevenn,0.9904397819,-0.010208921065000058,sevenn,OAM
wbm-3-69961,sevenn,0.9681391678000001,-0.0034076405027275575,sevenn,OAM
wbm-3-70170,sevenn,1.00198011,-0.008838691651818144,sevenn,OAM
wbm-3-70189,sevenn,0.9764823170000001,-0.005273031768181821,sevenn,OAM
wbm-3-70249,sevenn,0.9984698696000001,-0.016840429019090792,sevenn,OAM
wbm-3-70474,sevenn,1.0893128358,0.01519799053333415,sevenn,OAM
wbm-3-712,sevenn,0.9827871814,-0.012094424627499923,sevenn,OAM
wbm-3-71225,sevenn,0.976008179,-0.013267121643999786,sevenn,OAM
wbm-3-71404,sevenn,0.8768458492000001,-0.006662307892499974,sevenn,OAM
wbm-3-71848,sevenn,0.9776255979,-0.012209690461249955,sevenn,OAM
wbm-3-71989,sevenn,0.9845850823000001,-0.010672118961999785,sevenn,OAM
wbm-3-72169,sevenn,1.0137083195,-0.006814637009999824,sevenn,OAM
wbm-3-72274,sevenn,0.9838698819,-0.008794357054999934,sevenn,OAM
wbm-3-73083,sevenn,0.9727235215000001,0.002694003274073859,sevenn,OAM
wbm-3-73636,sevenn,0.9781143757,-0.01126417834400005,sevenn,OAM
wbm-3-73935,sevenn,0.9972038471,-0.006989880612500032,sevenn,OAM
wbm-3-75010,sevenn,0.9626949589,0.0025367098933331295,sevenn,OAM
wbm-3-75403,sevenn,0.9571704818000001,-0.019783036693749968,sevenn,OAM
wbm-3-75540,sevenn,0.9549770318,-0.035336681372222185,sevenn,OAM
wbm-3-75956,sevenn,0.9372390984000001,-0.02196957378333343,sevenn,OAM
wbm-3-75983,sevenn,0.9729422939000001,-0.03974466466833337,sevenn,OAM
wbm-3-76051,sevenn,0.9883553835000001,-0.0074276109924999115,sevenn,OAM
wbm-3-76585,sevenn,0.9867015082,-0.01092040327777788,sevenn,OAM
wbm-3-76650,sevenn,1.0451175799,0.007049586306000002,sevenn,OAM
wbm-3-76809,sevenn,1.0080815904,-0.008729316760000003,sevenn,OAM
wbm-3-76971,sevenn,0.9763072155,-0.0006225640562499635,sevenn,OAM
wbm-3-7741,sevenn,1.0107010102,-0.08652934308958304,sevenn,OAM
wbm-3-77528,sevenn,0.9845461253000001,-0.0017576118385714981,sevenn,OAM
wbm-3-77731,sevenn,0.9791589810000001,0.007554845780000008,sevenn,OAM
wbm-3-78067,sevenn,0.9927205888,-0.004383415500999917,sevenn,OAM
wbm-3-78151,sevenn,0.9739132894,-0.011539087352500043,sevenn,OAM
wbm-3-78206,sevenn,1.0133030673,0.0022829308933334977,sevenn,OAM
wbm-3-78592,sevenn,0.9963321118,0.005045670153333267,sevenn,OAM
wbm-3-79099,sevenn,0.9461175041000001,-0.006030315059999936,sevenn,OAM
wbm-3-7917,sevenn,0.9905871059,0.0012312318900001174,sevenn,OAM
wbm-3-8541,sevenn,0.9724305749000001,-0.025432829866363638,sevenn,OAM
wbm-3-8554,sevenn,0.9800151255,-0.017849762932727165,sevenn,OAM
wbm-3-9136,sevenn,1.0187695387,-0.031879488535,sevenn,OAM
wbm-3-9227,sevenn,0.9897630088,-0.018875234558333533,sevenn,OAM
wbm-3-924,sevenn,1.005608788,0.00617267717499982,sevenn,OAM
wbm-3-9240,sevenn,0.9570198148,-0.004040090481666662,sevenn,OAM
wbm-3-9643,sevenn,0.9515847108000001,0.0022419016675002015,sevenn,OAM
wbm-3-9769,sevenn,0.9677037133,-0.014798815902000087,sevenn,OAM
wbm-4-10054,sevenn,0.9977606065000001,-0.010621462497499979,sevenn,OAM
wbm-4-10294,sevenn,0.9139366484,-0.0032910423591666553,sevenn,OAM
wbm-4-10665,sevenn,0.9893474973,0.005549286081250049,sevenn,OAM
wbm-4-10830,sevenn,0.9789558273000001,0.010983497057500013,sevenn,OAM
wbm-4-11797,sevenn,1.0113378686,-0.019035508803749844,sevenn,OAM
wbm-4-12086,sevenn,0.9494644869000001,-0.007993343710833163,sevenn,OAM
wbm-4-12502,sevenn,0.9766907220000001,-0.006121027577777561,sevenn,OAM
wbm-4-12573,sevenn,0.9806906999999999,0.002221910126666573,sevenn,OAM
wbm-4-12645,sevenn,0.9971344188000001,-0.01343012213249981,sevenn,OAM
wbm-4-12995,sevenn,1.0071004104,0.0012535158839999737,sevenn,OAM
wbm-4-13409,sevenn,1.016896806,-0.0043651493042857125,sevenn,OAM
wbm-4-13566,sevenn,0.9835494037,-0.0036988423774999557,sevenn,OAM
wbm-4-14124,sevenn,1.0399206931,0.0025401506924999317,sevenn,OAM
wbm-4-14376,sevenn,0.973378103,-0.0031955789333333465,sevenn,OAM
wbm-4-14665,sevenn,1.0373291789,-0.010803730215000052,sevenn,OAM
wbm-4-14933,sevenn,1.0478165651,0.0025711322799998547,sevenn,OAM
wbm-4-15235,sevenn,0.9284857376000001,-0.017256810730000183,sevenn,OAM
wbm-4-15858,sevenn,0.9831992449,1.300019166805555e-06,sevenn,OAM
wbm-4-16373,sevenn,1.0027365549,-0.02748067136749981,sevenn,OAM
wbm-4-16740,sevenn,1.019715478,-0.01141936334666666,sevenn,OAM
wbm-4-16765,sevenn,1.0318476369,0.001344924562499905,sevenn,OAM
wbm-4-16869,sevenn,1.0053577509,-0.0025797536816663563,sevenn,OAM
wbm-4-1702,sevenn,0.9917218486,-0.0002902376583329887,sevenn,OAM
wbm-4-1741,sevenn,1.0396452621,-0.04628060276624994,sevenn,OAM
wbm-4-17711,sevenn,0.9847415840000001,-0.0020615105849998965,sevenn,OAM
wbm-4-17768,sevenn,0.9672109445,-0.003199104591666687,sevenn,OAM
wbm-4-18135,sevenn,0.9704239178,-0.0014635935500001789,sevenn,OAM
wbm-4-18169,sevenn,0.9717432618,7.054241833343392e-05,sevenn,OAM
wbm-4-18357,sevenn,0.9802986572000001,-0.011652779666666686,sevenn,OAM
wbm-4-18483,sevenn,1.0051746187,-0.0005408703149998929,sevenn,OAM
wbm-4-18752,sevenn,0.9968276154000001,-0.0156824121325001,sevenn,OAM
wbm-4-18898,sevenn,0.9573652838000001,0.0018864609480000638,sevenn,OAM
wbm-4-19359,sevenn,0.9540058961000001,0.0009391440511110084,sevenn,OAM
wbm-4-19479,sevenn,0.9973035218,-0.009654843298571438,sevenn,OAM
wbm-4-19743,sevenn,0.9794262643,-0.01176340448750004,sevenn,OAM
wbm-4-19788,sevenn,1.0261276953,2.2200140000055373e-05,sevenn,OAM
wbm-4-19793,sevenn,0.9909237383,0.0003351432850000435,sevenn,OAM
wbm-4-20225,sevenn,0.9957166933,-0.018154072124444476,sevenn,OAM
wbm-4-20419,sevenn,0.9799021837,-0.0029002966983333895,sevenn,OAM
wbm-4-20511,sevenn,0.9696188022000001,-0.018469828245833615,sevenn,OAM
wbm-4-2067,sevenn,0.9963410239,-0.0011184709008333017,sevenn,OAM
wbm-4-20703,sevenn,0.9507222433,-0.02997212629000018,sevenn,OAM
wbm-4-20837,sevenn,1.1682672462,-0.07095617539062504,sevenn,OAM
wbm-4-21132,sevenn,0.9566583914000001,0.0013629163624999663,sevenn,OAM
wbm-4-21175,sevenn,1.0180702563,-0.011431674389583257,sevenn,OAM
wbm-4-21368,sevenn,0.9492808853,0.01371043016999991,sevenn,OAM
wbm-4-21376,sevenn,0.9462925266000001,-0.004443827924999985,sevenn,OAM
wbm-4-21871,sevenn,0.9748210888000001,-0.0016973571555557183,sevenn,OAM
wbm-4-21957,sevenn,0.9660342756,-0.027833298411249707,sevenn,OAM
wbm-4-22087,sevenn,0.9645620459,0.01276361680400015,sevenn,OAM
wbm-4-22178,sevenn,0.9863253908,-0.00156474116399977,sevenn,OAM
wbm-4-22240,sevenn,0.9783718709,0.005129847145,sevenn,OAM
wbm-4-22865,sevenn,0.9788498642000001,-0.004124339851999679,sevenn,OAM
wbm-4-23032,sevenn,1.0002943435,-0.005208312364999894,sevenn,OAM
wbm-4-23297,sevenn,0.9770872418000001,-0.009814411988333245,sevenn,OAM
wbm-4-23326,sevenn,0.9832207766000001,-0.009539903840000126,sevenn,OAM
wbm-4-23428,sevenn,0.9451461219,0.00020380811666621907,sevenn,OAM
wbm-4-23579,sevenn,0.9855152214,0.015098856121666534,sevenn,OAM
wbm-4-24423,sevenn,0.9873477424,-0.006066666219999917,sevenn,OAM
wbm-4-24471,sevenn,0.9863404343000001,0.005639720794166673,sevenn,OAM
wbm-4-245,sevenn,0.9804646704000001,-0.0035219200137500016,sevenn,OAM
wbm-4-2486,sevenn,0.9725568980000001,-0.0011325511299999924,sevenn,OAM
wbm-4-24976,sevenn,1.0106875209,0.002379623114285628,sevenn,OAM
wbm-4-25275,sevenn,1.0013774753,-0.008550970738333183,sevenn,OAM
wbm-4-25460,sevenn,0.9593526003,-0.003593580631666645,sevenn,OAM
wbm-4-2551,sevenn,0.9777323511,-0.0016167695799998328,sevenn,OAM
wbm-4-25775,sevenn,0.9952856606,0.006780644186363557,sevenn,OAM
wbm-4-26367,sevenn,0.9844941594000001,-0.0013437469110001387,sevenn,OAM
wbm-4-26686,sevenn,0.9336928824,-0.00020482868222239224,sevenn,OAM
wbm-4-26775,sevenn,0.9978725199,0.0007131332355557321,sevenn,OAM
wbm-4-26883,sevenn,0.9538818714,-0.0020990884099997232,sevenn,OAM
wbm-4-26915,sevenn,0.9260774308,-0.01754253831555559,sevenn,OAM
wbm-4-27182,sevenn,1.0004259869,0.017408350745999994,sevenn,OAM
wbm-4-27263,sevenn,0.9406959424,-0.004274653958999864,sevenn,OAM
wbm-4-27275,sevenn,0.9637058678,-0.0031437150733332766,sevenn,OAM
wbm-4-27736,sevenn,0.9839945995,0.00809959527000018,sevenn,OAM
wbm-4-27942,sevenn,0.9642534053,-0.008258882969000184,sevenn,OAM
wbm-4-27954,sevenn,0.9596775337000001,-0.010927199286000047,sevenn,OAM
wbm-4-28454,sevenn,0.9622540787,-0.012286091711999987,sevenn,OAM
wbm-4-28465,sevenn,0.9406891232000001,-0.012352971947000383,sevenn,OAM
wbm-4-28726,sevenn,0.9584985043,-0.02112270815,sevenn,OAM
wbm-4-28844,sevenn,0.9458587061,-0.014043722382000112,sevenn,OAM
wbm-4-29036,sevenn,0.972849685,-0.005124772060000016,sevenn,OAM
wbm-4-29107,sevenn,0.9691340843,2.7855039999854134e-05,sevenn,OAM
wbm-4-29225,sevenn,0.9680872747,0.01350903439916659,sevenn,OAM
wbm-4-29341,sevenn,1.0242667269,-0.007488208438333348,sevenn,OAM
wbm-4-29856,sevenn,0.9560721623,-0.005185500632500162,sevenn,OAM
wbm-4-30094,sevenn,0.9913342254,-0.014690767073750255,sevenn,OAM
wbm-4-3031,sevenn,0.9673718758000001,-0.00933380286166674,sevenn,OAM
wbm-4-3082,sevenn,1.0002904485,-0.013674390458750097,sevenn,OAM
wbm-4-30986,sevenn,0.9614242757,-0.001953367373999839,sevenn,OAM
wbm-4-31067,sevenn,1.0179666535,-0.0015271542237499602,sevenn,OAM
wbm-4-31477,sevenn,1.0048046081,-0.007241855882499948,sevenn,OAM
wbm-4-31779,sevenn,0.9665862063,-0.0032186864099998935,sevenn,OAM
wbm-4-32151,sevenn,1.0042018668,-0.003582741704444538,sevenn,OAM
wbm-4-3228,sevenn,0.9690027847,-0.002358617781817946,sevenn,OAM
wbm-4-32502,sevenn,0.9920213555,-0.0029816511341665595,sevenn,OAM
wbm-4-32615,sevenn,0.9737231501,-0.017308099673333053,sevenn,OAM
wbm-4-32624,sevenn,0.9486620021000001,-0.00946087773500004,sevenn,OAM
wbm-4-33071,sevenn,0.9382868358,-0.004261730439393912,sevenn,OAM
wbm-4-33100,sevenn,0.9998588781000001,0.0029119760279998986,sevenn,OAM
wbm-4-33257,sevenn,0.9628646803,-0.006215012094000017,sevenn,OAM
wbm-4-33273,sevenn,1.000791132,-0.021992947116667213,sevenn,OAM
wbm-4-33725,sevenn,0.9784017431,-0.006370041014444578,sevenn,OAM
wbm-4-33762,sevenn,0.9953740486,-0.009937925873333302,sevenn,OAM
wbm-4-33836,sevenn,0.996028982,0.0015044877500000275,sevenn,OAM
wbm-4-34209,sevenn,1.0043773817,0.01086960371249992,sevenn,OAM
wbm-4-34327,sevenn,1.0029463902,-0.00761097783500011,sevenn,OAM
wbm-4-34644,sevenn,0.9526552476000001,-0.005559483339999929,sevenn,OAM
wbm-4-35087,sevenn,1.0056755722,-0.022069541379999908,sevenn,OAM
wbm-4-35344,sevenn,1.0050776969,-0.033013642604,sevenn,OAM
wbm-4-35488,sevenn,0.9797549794,-9.126757777898497e-06,sevenn,OAM
wbm-4-35828,sevenn,1.0171030113,-0.0033257282000001,sevenn,OAM
wbm-4-36211,sevenn,0.9819908538000001,-0.026086791607500093,sevenn,OAM
wbm-4-36238,sevenn,0.9893883901,0.0024789754960001177,sevenn,OAM
wbm-4-36284,sevenn,0.9894087506,-0.011426056032500131,sevenn,OAM
wbm-4-3650,sevenn,0.9573639081,-0.029136529208333307,sevenn,OAM
wbm-4-36563,sevenn,0.9966014812,-0.0021852996574999394,sevenn,OAM
wbm-4-36886,sevenn,0.9933410008,-0.013390241357999955,sevenn,OAM
wbm-4-38132,sevenn,0.9362183342,-0.014616426003333356,sevenn,OAM
wbm-4-38261,sevenn,0.9665874299,-0.01899794878874994,sevenn,OAM
wbm-4-38287,sevenn,0.9671307277000001,-0.03625099034444453,sevenn,OAM
wbm-4-38623,sevenn,0.9433001234,-0.008606622536666938,sevenn,OAM
wbm-4-3874,sevenn,0.9786566314,-0.01356259855899978,sevenn,OAM
wbm-4-38916,sevenn,1.1036088228,-0.2995832207416669,sevenn,OAM
wbm-4-390,sevenn,0.985839902,-0.008478246850833374,sevenn,OAM
wbm-4-39018,sevenn,0.9849507135000001,-0.00556821213125005,sevenn,OAM
wbm-4-39340,sevenn,0.965107691,-0.005335797741000015,sevenn,OAM
wbm-4-39520,sevenn,1.003238057,-0.008952515297777729,sevenn,OAM
wbm-4-39553,sevenn,1.0108433454,-0.018734554344444508,sevenn,OAM
wbm-4-39788,sevenn,0.9831208442,-0.003535867915000068,sevenn,OAM
wbm-4-39799,sevenn,0.9588316649,-0.005108882552500216,sevenn,OAM
wbm-4-39958,sevenn,0.994418372,-0.0011100591083331205,sevenn,OAM
wbm-4-4154,sevenn,0.9506064639,-0.007167809381666856,sevenn,OAM
wbm-4-419,sevenn,1.0434256974,-0.013202168625000076,sevenn,OAM
wbm-4-4316,sevenn,0.9667280207000001,-0.010449284009999954,sevenn,OAM
wbm-4-4524,sevenn,0.9743723563000001,-0.004248167191666467,sevenn,OAM
wbm-4-4590,sevenn,0.9962437954000001,-0.01209772512333321,sevenn,OAM
wbm-4-4672,sevenn,1.01503658,0.04107961134499991,sevenn,OAM
wbm-4-5750,sevenn,0.9809415863000001,-0.010807885198333207,sevenn,OAM
wbm-4-6051,sevenn,0.9980922062,-0.0109072158925001,sevenn,OAM
wbm-4-6066,sevenn,1.0015183797,-0.010514896750000035,sevenn,OAM
wbm-4-6167,sevenn,1.0011059006,0.0005208334162499995,sevenn,OAM
wbm-4-6225,sevenn,0.9759839378,-0.014469502847222296,sevenn,OAM
wbm-4-631,sevenn,0.9502860962,0.014851919599999963,sevenn,OAM
wbm-4-6515,sevenn,0.9940474216,0.00293211301999996,sevenn,OAM
wbm-4-671,sevenn,0.9879212031000001,0.0034311517166666287,sevenn,OAM
wbm-4-6758,sevenn,0.915372497,-0.0037828272166668363,sevenn,OAM
wbm-4-7429,sevenn,0.9580187524,-0.002210152356666484,sevenn,OAM
wbm-4-7784,sevenn,0.9721771998000001,-0.01454119007888887,sevenn,OAM
wbm-4-7967,sevenn,1.0072066066,-0.004266046705555699,sevenn,OAM
wbm-4-8012,sevenn,0.9904762207000001,-0.00568353347999988,sevenn,OAM
wbm-4-8174,sevenn,0.9902066166000001,-0.006160738695833483,sevenn,OAM
wbm-4-8734,sevenn,1.0542933939,-0.10455185538199999,sevenn,OAM
wbm-4-9164,sevenn,0.9407311185,-0.0022125775319999973,sevenn,OAM
wbm-4-9438,sevenn,0.9906312004000001,-0.01718902647166658,sevenn,OAM
wbm-4-9479,sevenn,0.9720773290000001,-0.007232434735000008,sevenn,OAM
wbm-4-9486,sevenn,1.001464616,0.006395694438333463,sevenn,OAM
wbm-4-9845,sevenn,0.9823688153000001,-0.005141083870000074,sevenn,OAM
wbm-5-10161,sevenn,0.9249659895000001,0.04979939858888866,sevenn,OAM
wbm-5-10176,sevenn,0.9748493676000001,0.0011167447266667333,sevenn,OAM
wbm-5-10611,sevenn,0.9850997185,-0.004235632013333341,sevenn,OAM
wbm-5-10798,sevenn,0.9067400482,0.0023920330260001066,sevenn,OAM
wbm-5-10867,sevenn,0.9868793933000001,-0.0021566002475000624,sevenn,OAM
wbm-5-10869,sevenn,0.9745777917,-0.017738961629999928,sevenn,OAM
wbm-5-1132,sevenn,0.9809122938,-0.004866254595000186,sevenn,OAM
wbm-5-1146,sevenn,0.9545955319,-0.0020943130028572097,sevenn,OAM
wbm-5-11469,sevenn,0.9632047233000001,-0.005372181818333506,sevenn,OAM
wbm-5-11500,sevenn,1.0013637102,0.0004535428516665737,sevenn,OAM
wbm-5-11734,sevenn,0.9743171545,-0.005304206315000037,sevenn,OAM
wbm-5-1206,sevenn,0.9851854762000001,0.0062396995033333034,sevenn,OAM
wbm-5-12443,sevenn,0.9641798561,0.009175219494999975,sevenn,OAM
wbm-5-12452,sevenn,0.9896825297,-0.0010705549525001246,sevenn,OAM
wbm-5-12772,sevenn,0.7270359045,-0.17261842522142853,sevenn,OAM
wbm-5-12958,sevenn,0.9575698381000001,-0.015389208498,sevenn,OAM
wbm-5-12975,sevenn,0.9469911248,-0.010302376653124834,sevenn,OAM
wbm-5-13145,sevenn,0.9937164235,0.0006026957650000497,sevenn,OAM
wbm-5-13166,sevenn,0.9976875657000001,0.005570618084999967,sevenn,OAM
wbm-5-13349,sevenn,0.9400754492000001,-0.0200536296355556,sevenn,OAM
wbm-5-13801,sevenn,0.9584787433,-0.00754418103000006,sevenn,OAM
wbm-5-13950,sevenn,0.9583298212,-0.036404337431250065,sevenn,OAM
wbm-5-14458,sevenn,0.9851418819000001,-0.011422573800000002,sevenn,OAM
wbm-5-14813,sevenn,0.9877642013000001,-0.004119411599999978,sevenn,OAM
wbm-5-15005,sevenn,0.9941769251,-0.008136088172500066,sevenn,OAM
wbm-5-15388,sevenn,0.9594275612000001,0.01929447267222219,sevenn,OAM
wbm-5-15524,sevenn,0.9326728122,0.0017351784933330647,sevenn,OAM
wbm-5-16875,sevenn,0.9592134002,-0.011341956174999801,sevenn,OAM
wbm-5-16887,sevenn,0.9907617644000001,-0.008825438535000086,sevenn,OAM
wbm-5-17752,sevenn,0.9840601662,-0.010635509060000103,sevenn,OAM
wbm-5-17774,sevenn,1.06740371,-0.05014679765000022,sevenn,OAM
wbm-5-1781,sevenn,0.9897326478,-0.012327510459999936,sevenn,OAM
wbm-5-18074,sevenn,0.9652769932,0.016144087813999945,sevenn,OAM
wbm-5-18353,sevenn,0.9836598221,-0.005015468788333403,sevenn,OAM
wbm-5-18394,sevenn,0.957933892,0.0002879254011107138,sevenn,OAM
wbm-5-18629,sevenn,0.9823743416,0.001995239904000101,sevenn,OAM
wbm-5-1864,sevenn,0.9347434457,0.0050730365299998855,sevenn,OAM
wbm-5-18736,sevenn,1.0094580793,-0.01747353658249997,sevenn,OAM
wbm-5-19472,sevenn,0.9992152542,-0.003946908853750042,sevenn,OAM
wbm-5-19507,sevenn,0.9225352804,-0.009489462842500008,sevenn,OAM
wbm-5-19558,sevenn,0.9844111276,-0.0059748272850001175,sevenn,OAM
wbm-5-20261,sevenn,0.9850531746000001,-0.004599345171666573,sevenn,OAM
wbm-5-20528,sevenn,0.9734258767,-0.00042702534166683863,sevenn,OAM
wbm-5-20727,sevenn,0.9673439920000001,-0.00016453901833332434,sevenn,OAM
wbm-5-21007,sevenn,0.9849591382,-0.018919227503333264,sevenn,OAM
wbm-5-21081,sevenn,1.0102452198,0.0006534386825000737,sevenn,OAM
wbm-5-21165,sevenn,0.9664659692,-0.005545895607500029,sevenn,OAM
wbm-5-21710,sevenn,0.9836939803,0.014975257905000117,sevenn,OAM
wbm-5-21754,sevenn,1.0037504026,-0.016475065771666724,sevenn,OAM
wbm-5-21768,sevenn,1.1815739813000001,0.027200099959999946,sevenn,OAM
wbm-5-21918,sevenn,0.9838102592,-0.0015667271666666989,sevenn,OAM
wbm-5-22235,sevenn,0.9727528991000001,-0.005131894045555738,sevenn,OAM
wbm-5-22562,sevenn,0.96980437,0.00023501688500005002,sevenn,OAM
wbm-5-22642,sevenn,1.0534280569,-0.002521075981250102,sevenn,OAM
wbm-5-22788,sevenn,0.9830165657000001,-0.01489205751,sevenn,OAM
wbm-5-22853,sevenn,0.9938503561,-0.009390330704444476,sevenn,OAM
wbm-5-22992,sevenn,1.0254304532,-0.006457186152777794,sevenn,OAM
wbm-5-23199,sevenn,0.9461667393000001,-0.009115858054999985,sevenn,OAM
wbm-5-2663,sevenn,0.9632068647,-0.004911490592500112,sevenn,OAM
wbm-5-2813,sevenn,0.8992624850000001,0.002699395881111065,sevenn,OAM
wbm-5-2829,sevenn,0.9800365118000001,-0.014211573758750174,sevenn,OAM
wbm-5-2847,sevenn,0.9793205871,-0.0428950541499999,sevenn,OAM
wbm-5-3057,sevenn,0.9968363934000001,0.0012696154906249868,sevenn,OAM
wbm-5-3160,sevenn,0.97490796,0.012135907972499993,sevenn,OAM
wbm-5-3442,sevenn,0.9902189802,-0.012590484829999938,sevenn,OAM
wbm-5-3649,sevenn,0.9843215048,0.0022288005800000714,sevenn,OAM
wbm-5-4145,sevenn,1.0034708709,0.0012123098324998693,sevenn,OAM
wbm-5-4303,sevenn,0.9972861018,0.011295575455555311,sevenn,OAM
