time_s_exact,R40_Eeq_surface_residual_N_V,R80_Eeq_surface_residual_N_V,R160_Eeq_surface_residual_N_V,difference_R80_minus_R40_Eeq_surface_residual_N_V,difference_R160_minus_R80_Eeq_surface_residual_N_V,R40_Eeq_surface_residual_P_V,R80_Eeq_surface_residual_P_V,R160_Eeq_surface_residual_P_V,difference_R80_minus_R40_Eeq_surface_residual_P_V,difference_R160_minus_R80_Eeq_surface_residual_P_V,R40_Li_total_mol_m2,R80_Li_total_mol_m2,R160_Li_total_mol_m2,difference_R80_minus_R40_Li_total_mol_m2,difference_R160_minus_R80_Li_total_mol_m2,R40_V_V,R80_V_V,R160_V_V,difference_R80_minus_R40_V_V,difference_R160_minus_R80_V_V,R40_boundary_N_Eeq_V,R80_boundary_N_Eeq_V,R160_boundary_N_Eeq_V,difference_R80_minus_R40_boundary_N_Eeq_V,difference_R160_minus_R80_boundary_N_Eeq_V,R40_boundary_N_etamid_V,R80_boundary_N_etamid_V,R160_boundary_N_etamid_V,difference_R80_minus_R40_boundary_N_etamid_V,difference_R160_minus_R80_boundary_N_etamid_V,R40_boundary_N_phil_V,R80_boundary_N_phil_V,R160_boundary_N_phil_V,difference_R80_minus_R40_boundary_N_phil_V,difference_R160_minus_R80_boundary_N_phil_V,R40_boundary_N_phis_V,R80_boundary_N_phis_V,R160_boundary_N_phis_V,difference_R80_minus_R40_boundary_N_phis_V,difference_R160_minus_R80_boundary_N_phis_V,R40_boundary_N_x_particle_average,R80_boundary_N_x_particle_average,R160_boundary_N_x_particle_average,difference_R80_minus_R40_boundary_N_x_particle_average,difference_R160_minus_R80_boundary_N_x_particle_average,R40_boundary_N_x_surface,R80_boundary_N_x_surface,R160_boundary_N_x_surface,difference_R80_minus_R40_boundary_N_x_surface,difference_R160_minus_R80_boundary_N_x_surface,R40_boundary_P_Eeq_V,R80_boundary_P_Eeq_V,R160_boundary_P_Eeq_V,difference_R80_minus_R40_boundary_P_Eeq_V,difference_R160_minus_R80_boundary_P_Eeq_V,R40_boundary_P_etamid_V,R80_boundary_P_etamid_V,R160_boundary_P_etamid_V,difference_R80_minus_R40_boundary_P_etamid_V,difference_R160_minus_R80_boundary_P_etamid_V,R40_boundary_P_phil_V,R80_boundary_P_phil_V,R160_boundary_P_phil_V,difference_R80_minus_R40_boundary_P_phil_V,difference_R160_minus_R80_boundary_P_phil_V,R40_boundary_P_phis_V,R80_boundary_P_phis_V,R160_boundary_P_phis_V,difference_R80_minus_R40_boundary_P_phis_V,difference_R160_minus_R80_boundary_P_phis_V,R40_boundary_P_x_particle_average,R80_boundary_P_x_particle_average,R160_boundary_P_x_particle_average,difference_R80_minus_R40_boundary_P_x_particle_average,difference_R160_minus_R80_boundary_P_x_particle_average,R40_boundary_P_x_surface,R80_boundary_P_x_surface,R160_boundary_P_x_surface,difference_R80_minus_R40_boundary_P_x_surface,difference_R160_minus_R80_boundary_P_x_surface,R40_delta_Eeq_V,R80_delta_Eeq_V,R160_delta_Eeq_V,difference_R80_minus_R40_delta_Eeq_V,difference_R160_minus_R80_delta_Eeq_V,R40_delta_etaMid_V,R80_delta_etaMid_V,R160_delta_etaMid_V,difference_R80_minus_R40_delta_etaMid_V,difference_R160_minus_R80_delta_etaMid_V,R40_delta_phiL_V,R80_delta_phiL_V,R160_delta_phiL_V,difference_R80_minus_R40_delta_phiL_V,difference_R160_minus_R80_delta_phiL_V,R40_eta_minus_etaMid_N_V,R80_eta_minus_etaMid_N_V,R160_eta_minus_etaMid_N_V,difference_R80_minus_R40_eta_minus_etaMid_N_V,difference_R160_minus_R80_eta_minus_etaMid_N_V,R40_eta_minus_etaMid_P_V,R80_eta_minus_etaMid_P_V,R160_eta_minus_etaMid_P_V,difference_R80_minus_R40_eta_minus_etaMid_P_V,difference_R160_minus_R80_eta_minus_etaMid_P_V,R40_identity_residual_V,R80_identity_residual_V,R160_identity_residual_V,difference_R80_minus_R40_identity_residual_V,difference_R160_minus_R80_identity_residual_V,R40_reaction_input_surface_residual_N_x,R80_reaction_input_surface_residual_N_x,R160_reaction_input_surface_residual_N_x,difference_R80_minus_R40_reaction_input_surface_residual_N_x,difference_R160_minus_R80_reaction_input_surface_residual_N_x,R40_reaction_input_surface_residual_P_x,R80_reaction_input_surface_residual_P_x,R160_reaction_input_surface_residual_P_x,difference_R80_minus_R40_reaction_input_surface_residual_P_x,difference_R160_minus_R80_reaction_input_surface_residual_P_x
3.85,0E-14,0E-15,0E-16,0E-15,0E-16,0E-16,0E-15,0E-15,0E-16,0E-15,1.236902963915191292,1.236902963915190586,1.236902963915189866,-7.06E-16,-7.20E-16,2.3365845287879616,2.336817718334874,2.336875766741194,0.0002331895469124,0.000058048406320,1.30563417593596,1.305395419897628,1.3053359864329952,-0.000238756038332,-0.0000594334646328,-0.05228445908042145,-0.05227882253248839,-0.05227741997612334,0.00000563654793306,0.00000140255636505,-1.2533497168555385,-1.2531165973651397,-1.2530585664568719,0.0002331194903988,0.0000580309082678,0.0,0.0,0.0,0.0,0.0,0.011819373039537099,0.011819374190287616,0.011819374477247156,1.150750517E-9,2.86959540E-10,0.013433980575366555,0.013437788649043991,0.013438736591612514,0.000003808073677436,9.47942568523E-7,3.5787447389859555,3.578744833435225,3.578744857018488,9.44492695E-8,2.3583263E-8,0.008023687283134517,0.008023663103752021,0.008023657068361612,-2.4179382496E-8,-6.035390409E-9,-1.2501838974811283,-1.249950778204103,-1.2498927473456556,0.0002331192770253,0.0000580308584474,2.3365845287879616,2.336817718334874,2.336875766741194,0.0002331895469124,0.000058048406320,0.9239595777640707,0.9239595782217417,0.9239595783361905,4.576710E-10,1.144488E-10,0.9233967681595732,0.9233965921397523,0.9233965481889442,-1.760198209E-7,-4.39508081E-8,2.2731105630499955,2.273349413537597,2.2734088705854928,0.0002388504876015,0.0000594570478958,0.060308146363555967,0.060302485636240411,0.060301077044484952,-0.000005660727315556,-0.000001408591755459,0.0031658193744102,0.0031658191610367,0.0031658191112163,-2.133735E-10,-4.98204E-11,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,-6.7E-17,-1.11E-16,-5.2E-17,-4.4E-17,5.9E-17,0E-13,0E-13,0E-12,0E-13,0E-13,0E-10,0E-11,0E-10,0E-11,0E-11
3.9,0E-15,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,1.236902963915192452,1.236902963915190696,1.236902963915190904,-1.756E-15,2.08E-16,2.3372928122286942,2.337524496958694,2.337582174089118,0.0002316847299998,0.000057677130424,1.304919103883949,1.3046818956908344,1.3046228441224434,-0.0002372081931146,-0.0000590515683910,-0.05226936158479267,-0.05226376846871994,-0.05226237663318467,0.00000559311607273,0.00000139183553527,-1.2526497422991563,-1.2524181272221144,-1.2523604674892588,0.0002316150770419,0.0000576597328556,0.0,0.0,0.0,0.0,0.0,0.011820656624143657,0.01182065777119058,0.011820658057236182,1.147046923E-9,2.86045602E-10,0.013445385719620742,0.013449169105718884,0.013450110957178523,0.000003783386098142,9.41851459639E-7,3.5787471532253567,3.5787472470551482,3.5787472704843317,9.38297915E-8,2.34291835E-8,0.008022073332424107,0.008022049338416437,0.008022043349083852,-2.3994007670E-8,-5.989332585E-9,-1.2494764143290866,-1.2492447994348708,-1.2491871397442973,0.0002316148942158,0.0000576596905735,2.3372928122286942,2.337524496958694,2.337582174089118,0.0002316847299998,0.000057677130424,0.92395823203294,0.9239582324932789,0.9239582326083922,4.603389E-10,1.151133E-10,0.9233922688766362,0.9233920940113011,0.9233920503476434,-1.748653351E-7,-4.36636577E-8,2.2738280493414077,2.2740653513643138,2.2741244263618883,0.0002373020229061,0.0000590749975745,0.060291434917216777,0.060285817807136377,0.060284419982268522,-0.000005617110080400,-0.000001397824867855,0.0031733279700697,0.0031733277872436,0.0031733277449615,-1.828261E-10,-4.22821E-11,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,2.3E-17,2.23E-16,-3.22E-16,2.00E-16,-5.45E-16,0E-13,0E-13,0E-13,0E-13,0E-13,0E-9,0E-10,0E-11,0E-10,0E-11
3.95,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-15,0E-16,0E-15,1.236902963915190953,1.236902963915190962,1.236902963915190962,9E-18,0E-18,2.3379967755294033,2.3382269844732715,2.3382842974257367,0.0002302089438682,0.0000573129524652,1.3042084449311684,1.3039727547163538,1.3039140777417462,-0.0002356902148146,-0.0000586769746076,-0.05225437091588825,-0.05224882038775558,-0.052247439066600565,0.00000555052813267,0.000001381321155015,-1.2519540740152801,-1.2517239343285982,-1.2516666386751456,0.0002301396866819,0.0000572956534526,0.0,0.0,0.0,0.0,0.0,0.011821940225378127,0.011821941368787356,0.011821941653935202,1.143409229E-9,2.85147846E-10,0.013456720476515797,0.013460479651401323,0.01346141552822369,0.000003759174885526,9.35876822367E-7,3.5787495531732763,3.578749646395529,3.578749669673584,9.32222527E-8,2.3278055E-8,0.008020463804681022,0.008020439992520334,0.008020434048373826,-2.3812160688E-8,-5.944146508E-9,-1.248773241448554,-1.2485431019147775,-1.248485806296221,0.0002301395337765,0.0000572956185565,2.3379967755294033,2.3382269844732715,2.3382842974257367,0.0002302089438682,0.0000573129524652,0.9239568865025738,0.9239568869655581,0.9239568870813328,4.629843E-10,1.157747E-10,0.9233877962279347,0.9233876224948367,0.9233875791128271,-1.737330980E-7,-4.33820096E-8,2.2745411082421079,2.2747768916791752,2.2748355919318378,0.0002357834370673,0.0000587002526626,0.060274834720569272,0.060269260380275914,0.060267873114974391,-0.000005574340293358,-0.000001387265301523,0.0031808325667261,0.0031808324138207,0.0031808323789246,-1.529054E-10,-3.48961E-11,0E-17,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,2.8E-17,-3.14E-16,-9.1E-17,-3.42E-16,2.23E-16,0E-12,0E-13,0E-12,0E-13,0E-13,0E-10,0E-10,0E-9,0E-10,0E-10
4,0E-14,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-16,0E-16,1.236902963915190322,1.236902963915191271,1.23690296391519161,9.49E-16,3.39E-16,2.3386965008745038,2.338925262142057,2.338982217791415,0.0002287612675532,0.000056955649358,1.30350211515093,1.3032679139947303,1.3032096045408992,-0.0002342011561997,-0.0000583094538311,-0.052239485122932416,-0.05223397636533167,-0.05223260535852803,0.000005508757600746,0.00000137100680364,-1.2512626300279976,-1.2510339376293986,-1.2509769991823712,0.0002286923985990,0.0000569384470274,0.0,0.0,0.0,0.0,0.0,0.011823223842865991,0.01182322498270225,0.0118232252669682,1.139836259E-9,2.8426595E-10,0.01346798618465247,0.013471721609584047,0.013472651624581075,0.000003735424931577,9.30014997028E-7,3.5787519390985643,3.5787520317248385,3.578752054854626,9.26262742E-8,2.31297875E-8,0.008018858604242673,0.00801883497051481,0.008018829070709277,-2.3633727863E-8,-5.899805533E-9,-1.2480742968283032,-1.2478456045532964,-1.2477886661339206,0.0002286922750068,0.0000569384193758,2.3386965008745038,2.338925262142057,2.338982217791415,0.0002287612675532,0.000056955649358,0.9239555411725069,0.9239555416381152,0.9239555417545442,4.656083E-10,1.164290E-10,0.9233833497124269,0.9233831770900204,0.9233831339843296,-1.726224065E-7,-4.31056908E-8,2.2752498239476343,2.2754841177301082,2.2755424503137268,0.0002342937824739,0.0000583325836186,0.060258343727175089,0.06025281133584648,0.060251434429237307,-0.000005532391328609,-0.000001376906609173,0.0031883331996944,0.0031883330761022,0.0031883330484506,-1.235922E-10,-2.76516E-11,0E-18,0E-17,0E-17,0E-18,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,1.1E-17,1.2E-16,2.93E-16,1.09E-16,1.73E-16,0E-13,0E-13,0E-12,0E-13,0E-13,0E-11,0E-10,0E-11,0E-11,0E-11
4.05,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-15,0E-16,0E-15,1.236902963915190587,1.236902963915191328,1.23690296391519086,7.41E-16,-4.68E-16,2.339392067872741,2.3396194086932325,2.339676013700934,0.0002273408204915,0.0000566050077015,1.3028000332447172,1.3025672931331391,1.3025093443465645,-0.0002327401115781,-0.0000579487865746,-0.05222470231397236,-0.052219234534859105,-0.05221787364853081,0.000005467779113255,0.000001360886328295,-1.2505753309307448,-1.25034805859828,-1.2502914706980337,0.0002272723324648,0.0000565879002463,0.0,0.0,0.0,0.0,0.0,0.011824507476242843,0.011824508612569666,0.011824508895969308,1.136326823E-9,2.83399642E-10,0.013479184140713111,0.013482896262503942,0.013483820524986836,0.000003712121790831,9.24262482894E-7,3.5787543112616897,3.578754403303185,3.578754426287476,9.20414953E-8,2.2984291E-8,0.008017257638776698,0.008017234180171418,0.008017228323894177,-2.3458605280E-8,-5.856277241E-9,-1.2473795010277255,-1.2471522287901242,-1.2470956409104361,0.0002272722376013,0.0000565878796881,2.339392067872741,2.3396194086932325,2.339676013700934,0.0002273408204915,0.0000566050077015,0.9239541960422845,0.9239541965104975,0.9239541966275758,4.682130E-10,1.170783E-10,0.9233789288446923,0.9233787573121052,0.9233787144775686,-1.715325871E-7,-4.28345366E-8,2.2759542780169725,2.2761871101700459,2.2762450819409115,0.0002328321530734,0.0000579717708656,0.060241959952749058,0.060236468715030523,0.060235101972424987,-0.000005491237718535,-0.000001366742605536,0.0031958299030193,0.0031958298081558,0.0031958297875976,-9.48635E-11,-2.05582E-11,0E-17,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,1.42E-16,2.77E-16,-8.7E-17,1.35E-16,-3.64E-16,0E-11,0E-12,0E-13,0E-12,0E-13,0E-8,0E-10,0E-9,0E-10,0E-10
4.1,0E-16,0E-14,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-16,0E-16,1.236902963915191612,1.236902963915190316,1.236902963915191782,-1.296E-15,1.466E-15,2.3400835536688263,2.3403095004291012,2.3403657612523667,0.0002259467602749,0.0000562608232655,1.3021021204283305,1.30187081421385,1.3018132194510796,-0.0002313062144805,-0.0000575947627704,-0.05221002065340885,-0.05220459308502501,-0.05220324213118488,0.00000542756838384,0.00000135095384013,-1.2498920997749217,-1.249666221128825,-1.2496099773198948,0.0002258786460967,0.0000562438089302,0.0,0.0,0.0,0.0,0.0,0.011825791125154023,0.011825792258033797,0.011825792540582466,1.132879774E-9,2.82548669E-10,0.01349031560127761,0.013494004852921024,0.013494923468850476,0.000003689251643414,9.18615929452E-7,3.5787566699150997,3.5787567613826714,3.578756784224151,9.14675717E-8,2.28414796E-8,0.008015660819143733,0.008015637532452935,0.008015631718909955,-2.3286690798E-8,-5.813542980E-9,-1.2466887770654171,-1.246462898486023,-1.2464066546906944,0.0002258785793941,0.0000562437953286,2.3400835536688263,2.3403095004291012,2.3403657612523667,0.0002259467602749,0.0000562608232655,0.9239528511114641,0.9239528515822603,0.9239528516999835,4.707962E-10,1.177232E-10,0.9233745331542583,0.923374362691261,0.9233743201228722,-1.704629973E-7,-4.25683888E-8,2.2766545494867692,2.2768859471688214,2.2769435647730714,0.0002313976820522,0.0000576176042500,0.060225681472552583,0.060220230617477945,0.060218873850094835,-0.000005450855074638,-0.000001356767383110,0.0032033227095046,0.003203322642802,0.0032033226292004,-6.67026E-11,-1.36016E-11,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,-8.3E-17,-1.45E-16,6.5E-17,-6.2E-17,2.10E-16,0E-12,0E-12,0E-13,0E-12,0E-13,0E-10,0E-11,0E-10,0E-11,0E-11
4.15,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,1.236902963915191701,1.23690296391519129,1.236902963915192229,-4.11E-16,9.39E-16,2.340771033048968,2.3409956113295025,2.341051534229973,0.0002245782805345,0.0000559229004705,1.3014083003243042,1.3011784016887986,1.3011211545075465,-0.0002298986355056,-0.0000572471812521,-0.05219543835966789,-0.05219005025751744,-0.052188709053820004,0.00000538810215045,0.000001341203697436,-1.2492128619646363,-1.2489883514312812,-1.2489324454537265,0.0002245105333551,0.0000559059775547,0.0,0.0,0.0,0.0,0.0,0.011827074789254256,0.011827075918748245,0.011827076200460983,1.129493989E-9,2.81712738E-10,0.013501381784539314,0.013505048585799982,0.013505961657928155,0.000003666801260668,9.13072128173E-7,3.5787590153035644,3.5787591062077357,3.5787591289090104,9.09041713E-8,2.27012747E-8,0.00801406805927618,0.008014044941392129,0.00801403916981247,-2.3117884051E-8,-5.771579659E-9,-1.2460020503138725,-1.2457775398196256,-1.2457216338488497,0.0002245104942469,0.0000559059707759,2.340771033048968,2.3409956113295025,2.341051534229973,0.0002245782805345,0.0000559229004705,0.9239515063796123,0.9239515068529726,0.9239515069713358,4.733603E-10,1.183632E-10,0.9233701621849616,0.923369992771941,0.9233699504648454,-1.694130206E-7,-4.23070956E-8,2.2773507149792602,2.2775807045189371,2.2776379744014639,0.0002299895396769,0.0000572698825268,0.06020950641894407,0.060204095198909569,0.060202748223632474,-0.000005411220034501,-0.000001346975277095,0.0032108116507638,0.0032108116116556,0.0032108116048768,-3.91082E-11,-6.7788E-12,0E-17,0E-17,0E-18,0E-17,0E-18,0E-17,0E-18,0E-17,0E-18,0E-18,-7E-17,2.31E-16,-1.74E-16,3.01E-16,-4.05E-16,0E-12,0E-13,0E-13,0E-13,0E-13,0E-11,0E-10,0E-10,0E-11,0E-10
4.2,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-16,0E-16,0E-16,1.236902963915189802,1.236902963915191614,1.23690296391519012,1.812E-15,-1.494E-15,2.3414545785406156,2.3416778131496274,2.341733404201566,0.0002232346090118,0.0000555910519386,1.3007184988601699,1.3004899822798663,1.3004330764305876,-0.0002285165803036,-0.0000569058492787,-0.05218095370298248,-0.052175604344857796,-0.052174272714370584,0.000005349358124684,0.000001331630487212,-1.2485375451571874,-1.2483143779350085,-1.248258803716217,0.0002231672221789,0.0000555742187915,0.0,0.0,0.0,0.0,0.0,0.011828358468207248,0.011828359594375651,0.011828359875267248,1.126168403E-9,2.80891597E-10,0.01351238387192768,0.013516028629900678,0.013516936257905584,0.000003644757972998,9.07628004906E-7,3.5787613476644973,3.578761438015477,3.5787614605790736,9.03509797E-8,2.25635966E-8,0.008012479276066742,0.00801245632396963,0.00801245059361122,-2.2952097112E-8,-5.73035841E-9,-1.2453192483999482,-1.245096081189819,-1.2450405069711186,0.0002231672101292,0.0000555742187004,2.3414545785406156,2.3416778131496274,2.341733404201566,0.0002232346090118,0.0000555910519386,0.9239501618463082,0.9239501623222137,0.9239501624412113,4.759055E-10,1.189976E-10,0.9233658154943462,0.9233656471122788,0.9233656050617663,-1.683820674E-7,-4.20505125E-8,2.2780428488043274,2.2782714557356107,2.2783283841484860,0.0002286069312833,0.0000569284128753,0.060193432979049222,0.060188060668827426,0.060186723307981804,-0.000005372310221796,-0.000001337360845622,0.0032182967572392,0.0032182967451895,0.0032182967450984,-1.20497E-11,-9.11E-14,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-17,0E-17,0E-18,0E-17,-2.22E-16,-2.26E-16,-2.04E-16,-4E-18,2.2E-17,0E-13,0E-13,0E-12,0E-13,0E-13,0E-10,0E-11,0E-10,0E-11,0E-11
4.25,0E-16,0E-16,0E-16,0E-16,0E-16,0E-15,0E-15,0E-15,0E-15,0E-15,1.236902963915190925,1.23690296391519031,1.23690296391519111,-6.15E-16,8.0E-16,2.34213426050688,2.342356175512573,2.3424114406106176,0.000221915005693,0.0000552650980446,1.3000326441721852,1.2998054848844935,1.2997489143024081,-0.0002271592876917,-0.0000565705820854,-0.052166565003296306,-0.05216125368836866,-0.05215993145934883,0.000005311314927646,0.00000132222901983,-1.247866079168889,-1.2476442311961249,-1.2475889828430593,0.0002218479727641,0.0000552483530656,0.0,0.0,0.0,0.0,0.0,0.011829642161685413,0.01182964328458735,0.011829643564672336,1.122901937E-9,2.80084986E-10,0.013523323009643769,0.013526946119283586,0.013527848399896306,0.000003623109639817,9.02280612720E-7,3.578763667228265,3.578763757035957,3.578763779464328,8.9807692E-8,2.2428371E-8,0.00801089438925029,0.008010871600012237,0.008010865910149434,-2.2789238053E-8,-5.689862803E-9,-1.2446403011106353,-1.244418453123396,-1.24436320476386,0.0002218479872393,0.000055248359536,2.34213426050688,2.342356175512573,2.3424114406106176,0.000221915005693,0.0000552650980446,0.9239488175111386,0.9239488179895684,0.9239488181091977,4.784298E-10,1.196293E-10,0.9233614926530914,0.9233613252835199,0.9233612834850193,-1.673695715E-7,-4.17985006E-8,2.2787310230560798,2.2789582721514635,2.2790148651619199,0.0002272490953837,0.0000565930104564,0.060177459392546596,0.060172125288380897,0.060170797369498264,-0.000005334104165699,-0.000001327918882633,0.0032257780582537,0.0032257780727289,0.0032257780791993,1.44752E-11,6.4704E-12,0E-18,0E-17,0E-17,0E-18,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,-9.6E-17,-2.97E-16,1.36E-16,-2.01E-16,4.33E-16,0E-13,0E-11,0E-12,0E-13,0E-12,0E-10,0E-10,0E-10,0E-10,0E-10
4.3,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,0E-16,1.23690296391519142,1.236902963915191620,1.236902963915191411,2.00E-16,-2.09E-16,2.3428101472359164,2.3430307659970384,2.343085710863543,0.0002206187611220,0.0000549448665046,1.2993506665141785,1.2991248404862792,1.2990685992838162,-0.0002258260278993,-0.0000562412024630,-0.052152270628287756,-0.05214699667622513,-0.052145683681912525,0.000005273952062626,0.000001312994312605,-1.2471983958858908,-1.246977843810054,-1.2469229156019037,0.0002205520758368,0.0000549282081503,0.0,0.0,0.0,0.0,0.0,0.011830925869369532,0.011830926989063082,0.011830927268355726,1.119693550E-9,2.79292644E-10,0.013534200310114158,0.013537802154735688,0.013538699181860875,0.000003601844621530,8.97027125187E-7,3.5787659742184754,3.5787660634924925,3.5787660857880192,8.92740171E-8,2.22955267E-8,0.008009313321292844,0.008009290692074789,0.008009285042002823,-2.2629218055E-8,-5.650071966E-9,-1.2439651403038519,-1.2437445881875289,-1.243689659966479,0.0002205521163230,0.0000549282210499,2.3428101472359164,2.3430307659970384,2.343085710863543,0.0002206187611220,0.0000549448665046,0.9239474733736994,0.9239474738546365,0.9239474739748925,4.809371E-10,1.202560E-10,0.9233571932444737,0.9233570268694814,0.9233569853185556,-1.663749923E-7,-4.15509258E-8,2.2794153077042969,2.2796412230062133,2.2796974865042030,0.0002259153019164,0.0000562634979897,0.060161583949580600,0.060156287368299919,0.060154968723915348,-0.000005296581280681,-0.000001318644384571,0.0032332555820389,0.0032332556225251,0.0032332556354247,4.04862E-11,1.28996E-11,0E-18,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,8.1E-17,-4.8E-17,8.1E-17,-1.29E-16,0E-12,0E-12,0E-12,0E-12,0E-12,0E-9,0E-9,0E-10,0E-9,0E-10
4.35,0E-15,0E-15,0E-16,0E-15,0E-16,0E-16,0E-15,0E-16,0E-16,0E-16,1.236902963915189534,1.236902963915190631,1.236902963915190893,1.097E-15,2.62E-16,2.34348230502562,2.3437016502203907,2.34375628041242,0.0002193451947707,0.0000546301920293,1.298672498171169,1.298447982070256,1.2983920645298892,-0.000224516100913,-0.0000559175403668,-0.05213806899146656,-0.052132831741621866,-0.052131527820034496,0.000005237249844694,0.000001303921587370,-1.2465344291797025,-1.246315150328634,-1.2462605367098547,0.0002192788510685,0.0000546136187793,0.0,0.0,0.0,0.0,0.0,0.01183220959094843,0.011832210707490657,0.011832210986005006,1.116542227E-9,2.78514349E-10,0.013545016853368636,0.013548597805121819,0.013549489669951986,0.000003580951753183,8.91864830167E-7,3.5787682688522513,3.578768357601928,3.5787683797669225,8.87496767E-8,2.21649945E-8,0.008007735997308973,0.008007713525347349,0.00800770791438854,-2.2471961624E-8,-5.610958809E-9,-1.24329369982394,-1.2430744209068845,-1.2430198072688912,0.0002192789170555,0.0000546136379933,2.34348230502562,2.3437016502203907,2.34375628041242,0.0002193451947707,0.0000546301920293,0.9239461294335994,0.9239461299170237,0.9239461300379022,4.834243E-10,1.208785E-10,0.9233529168638515,0.9233527514660426,0.9233527101583815,-1.653978089E-7,-4.13076611E-8,2.2800957706810823,2.280320375531672,2.2803763152370333,0.0002246048505897,0.0000559397053613,0.060145804988775533,0.060140545266969215,0.060139235734423036,-0.000005259721806318,-0.000001309532546179,0.0032407293557625,0.0032407294217495,0.0032407294409635,6.59870E-11,1.92140E-11,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,0E-18,0E-17,0E-18,0E-18,-3.33E-16,-1.5E-17,1.64E-16,3.18E-16,1.79E-16,0E-13,0E-13,0E-12,0E-13,0E-13,0E-11,0E-11,0E-10,0E-11,0E-11
4.4,0E-16,0E-16,0E-15,0E-16,0E-16,0E-16,0E-15,0E-15,0E-16,0E-15,1.236902963915190512,1.23690296391519082,1.236902963915190824,3.08E-16,4E-18,2.3441507982639194,2.3443688919175036,2.344423212833404,0.0002180936535842,0.0000543209159004,1.2979980733774754,1.2977748445425354,1.297719245109987,-0.0002232288349400,-0.0000555994325484,-0.05212395855039609,-0.05211875736101379,-0.05211746235476755,0.00000520118938230,0.00000129500624624,-1.2458741148270793,-1.2456560871815217,-1.2456017827552195,0.0002180276455576,0.0000543044263022,0.0,0.0,0.0,0.0,0.0,0.011833493326118721,0.011833494439565708,0.011833494717315533,1.113446987E-9,2.77749825E-10,0.013555773688346378,0.013559334108666292,0.013560220899790188,0.000003560420319914,8.86791123896E-7,3.5787705513404933,3.578770639574896,3.578770661611606,8.82344027E-8,2.2036710E-8,0.008006162344941448,0.008006140027556174,0.008006134455042613,-2.2317385274E-8,-5.572513561E-9,-1.2426259154215156,-1.242407887684949,-1.2423535832332442,0.0002180277365666,0.0000543044517048,2.3441507982639194,2.3443688919175036,2.344423212833404,0.0002180936535842,0.0000543209159004,0.9239447856904522,0.9239447861763471,0.9239447862978406,4.858949E-10,1.214935E-10,0.9233486631181804,0.9233484986806583,0.9233484576120755,-1.644375221E-7,-4.10685828E-8,2.2807724779630179,2.2809957950323606,2.281051416501619,0.0002233170693427,0.0000556214692584,0.060130120895337538,0.060124897388569964,0.060123596809810163,-0.000005223506767574,-0.000001300578759801,0.0032481994055637,0.0032481994965727,0.0032481995219753,9.10090E-11,2.54026E-11,0E-17,0E-17,0E-17,0E-17,0E-17,0E-18,0E-18,0E-18,0E-18,0E-18,2.62E-16,3.36E-16,-4.63E-16,7.4E-17,-7.99E-16,0E-13,0E-13,0E-13,0E-13,0E-13,0E-11,0E-11,0E-10,0E-11,0E-11
