E-EF,total,Li,P,S,Cl,O,Nd,Nd1_4f,Nd2_4f   # Gaussian 0.15 eV, E-EF (EF=0)
2.8110,51.648,9.3686,11.315,11.996,0.95983,0.42875,12.523,0.67077,6.1618
2.8510,53.976,9.825,11.625,12.284,1.011,0.44205,13.537,0.98527,7.0281
2.8910,55.905,10.198,11.832,12.483,1.0559,0.45276,14.478,1.4466,7.6678
2.9310,57.345,10.474,11.93,12.586,1.0927,0.45997,15.287,2.0861,7.9869
2.9710,58.282,10.657,11.927,12.594,1.1216,0.46343,15.932,2.9185,7.9357
3.0110,58.768,10.767,11.839,12.523,1.1442,0.46367,16.407,3.9285,7.5232
3.0510,58.913,10.838,11.691,12.397,1.164,0.46204,16.719,5.0608,6.8146
3.0910,58.841,10.909,11.515,12.246,1.185,0.46047,16.878,6.2175,5.9156
3.1310,58.661,11.019,11.339,12.101,1.211,0.46108,16.873,7.2683,4.9467
3.1710,58.438,11.198,11.187,11.984,1.2451,0.46584,16.678,8.0737,4.0175
3.2110,58.193,11.464,11.074,11.913,1.2885,0.47618,16.257,8.5154,3.2096
3.2510,57.924,11.819,11.005,11.892,1.341,0.49284,15.594,8.5255,2.5702
3.2910,57.634,12.251,10.98,11.918,1.401,0.51573,14.707,8.1047,2.1168
3.3310,57.343,12.743,10.988,11.983,1.4663,0.54397,13.659,7.3225,1.8476
3.3710,57.096,13.269,11.019,12.074,1.5337,0.57599,12.557,6.2991,1.7537
3.4110,56.943,13.8,11.057,12.176,1.6,0.6097,11.524,5.1763,1.8266
3.4510,56.915,14.303,11.083,12.269,1.6616,0.64267,10.677,4.0864,2.061
3.4910,56.999,14.747,11.076,12.331,1.7145,0.67234,10.099,3.13,2.45
3.5310,57.126,15.096,11.013,12.337,1.7549,0.69631,9.8223,2.366,2.9776
3.5710,57.177,15.321,10.872,12.261,1.7792,0.71246,9.8226,1.8144,3.6091
3.6110,56.992,15.394,10.634,12.08,1.7842,0.71912,10.026,1.4669,4.2859
3.6510,56.398,15.297,10.284,11.775,1.7679,0.71521,10.326,1.3002,4.9269
3.6910,55.234,15.017,9.8146,11.335,1.729,0.70021,10.599,1.2862,5.4399
3.7310,53.377,14.55,9.224,10.755,1.6676,0.67421,10.738,1.3966,5.7391
3.7710,50.76,13.896,8.5202,10.039,1.5845,0.63784,10.66,1.6034,5.7657
3.8110,47.389,13.06,7.7195,9.2003,1.4814,0.59219,10.328,1.8754,5.5034
3.8510,43.337,12.055,6.8456,8.2612,1.3604,0.53881,9.7463,2.1753,4.9833
3.8910,38.745,10.9,5.9292,7.2512,1.2247,0.47958,8.9538,2.459,4.2761
3.9310,33.798,9.6262,5.0051,6.2066,1.078,0.41671,8.0091,2.6798,3.4747
3.9710,28.706,8.2763,4.1087,5.1676,0.9249,0.35261,6.9761,2.7957,2.6724
4.0110,23.688,6.9043,3.273,4.1747,0.77105,0.28983,5.9142,2.7797,1.9448
4.0510,18.949,5.5712,2.5247,3.2645,0.62257,0.2308,4.8743,2.6267,1.339
4.0910,14.667,4.3375,1.8828,2.4661,0.48562,0.17769,3.8994,2.3568,0.87223
4.1310,10.979,3.256,1.3569,1.799,0.36563,0.13219,3.0265,2.0109,0.5379
4.1710,7.9809,2.366,0.9486,1.2721,0.26673,0.095403,2.2877,1.643,0.31484
4.2110,5.7219,1.6908,0.65323,0.88551,0.19151,0.067856,1.7099,1.3089,0.17683
4.2510,4.2194,1.24,0.46297,0.63384,0.14119,0.049629,1.3135,1.0571,0.099716
4.2910,3.471,1.0152,0.37016,0.51026,0.11604,0.040584,1.112,0.92221,0.065773
