# li3po4g_mp-2878 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 2.757 eV. Gap is the fixed-occ nscf value (5.821 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,O_p,O_s,P_p,P_s
7.963,5.2062,0,0,0,0,0,0
7.973,5.2162,0,0,0,0,0,0
7.983,5.2262,0,0,0,0,0,0
7.993,5.2362,0,0,0,0,0,0
8.003,5.2462,0,0,0,0,0,0
8.013,5.2562,0,0,0,0,0,0
8.023,5.2662,0,0,0,0,0,0
8.033,5.2762,0,0,0,0,0,0
8.043,5.2862,0,0,0,0,0,0
8.053,5.2962,0,0,0,0,0,0
8.063,5.3062,0,0,0,0,0,0
8.073,5.3162,0,0,0,0,0,0
8.083,5.3262,0,0,0,0,0,0
8.093,5.3362,0,0,0,0,0,0
8.103,5.3462,4.948e-14,1.77412e-12,5.836e-14,9.632e-13,3.42e-15,1.268e-13
8.113,5.3562,1.396e-13,4.99452e-12,1.6448e-13,2.712e-12,9.64e-15,3.576e-13
8.123,5.3662,3.852e-13,1.37676e-11,4.548e-13,7.492e-12,2.664e-14,9.88e-13
8.133,5.3762,1.0384e-12,3.72048e-11,1.2252e-12,2.02e-11,7.2e-14,2.664e-12
8.143,5.3862,2.7448e-12,9.8216e-11,3.236e-12,5.336e-11,1.896e-13,7.04e-12
8.153,5.3962,7.104e-12,2.53628e-10,8.364e-12,1.3784e-10,4.88e-13,1.816e-11
8.163,5.4062,1.7912e-11,6.404e-10,2.112e-11,3.484e-10,1.236e-12,4.6e-11
8.173,5.4162,4.424e-11,1.58564e-09,5.228e-11,8.608e-10,3.06e-12,1.136e-10
8.183,5.4262,1.0696e-10,3.83104e-09,1.264e-10,2.084e-09,7.4e-12,2.74e-10
8.193,5.4362,2.5288e-10,9.0508e-09,2.984e-10,4.924e-09,1.748e-11,6.48e-10
8.203,5.4462,5.848e-10,2.0938e-08,6.9e-10,1.1376e-08,4.04e-11,1.5e-09
8.213,5.4562,1.3224e-09,4.74064e-08,1.564e-09,2.576e-08,9.16e-11,3.392e-09
8.223,5.4662,2.9296e-09,1.04856e-07,3.456e-09,5.704e-08,2.024e-10,7.52e-09
8.233,5.4762,6.328e-09,2.27e-07,7.484e-09,1.2332e-07,4.4e-10,1.624e-08
8.243,5.4862,1.3432e-08,4.80224e-07,1.5864e-08,2.612e-07,9.28e-10,3.444e-08
8.253,5.4962,2.7816e-08,9.9568e-07,3.284e-08,5.412e-07,1.924e-09,7.12e-08
8.263,5.5062,5.64e-08,2.01596e-06,6.652e-08,1.0968e-06,3.896e-09,1.444e-07
8.273,5.5162,1.1168e-07,3.99908e-06,1.3196e-07,2.172e-06,7.72e-09,2.864e-07
8.283,5.5262,2.1656e-07,7.7524e-06,2.552e-07,4.208e-06,1.496e-08,5.56e-07
8.293,5.5362,4.112e-07,1.47496e-05,4.848e-07,7.992e-06,2.84e-08,1.052e-06
8.303,5.5462,7.632e-07,2.73288e-05,8.996e-07,1.482e-05,5.28e-08,1.956e-06
8.313,5.5562,1.3848e-06,4.9534e-05,1.6324e-06,2.696e-05,9.56e-08,3.548e-06
8.323,5.5662,2.4552e-06,8.7972e-05,2.896e-06,4.78e-05,1.696e-07,6.28e-06
8.333,5.5762,4.264e-06,0.000152432,5.036e-06,8.296e-05,2.948e-07,1.092e-05
8.343,5.5862,7.264e-06,0.000259364,8.552e-06,0.00014096,5e-07,1.856e-05
8.353,5.5962,1.2056e-05,0.000431044,1.4192e-05,0.0002344,8.32e-07,3.088e-05
8.363,5.6062,1.9592e-05,0.0007006,2.304e-05,0.0003812,1.352e-06,5e-05
8.373,5.6162,3.1136e-05,0.00111408,3.672e-05,0.0006056,2.152e-06,7.96e-05
8.383,5.6262,4.844e-05,0.0017292,5.708e-05,0.0009412,3.344e-06,0.000124
8.393,5.6362,7.376e-05,0.0026346,8.692e-05,0.0014324,5.08e-06,0.0001888
8.403,5.6462,0.0001096,0.00392124,0.00012912,0.002132,7.56e-06,0.0002808
8.413,5.6562,0.0001596,0.005712,0.00018808,0.003104,1.104e-05,0.000408
8.423,5.6662,0.00022712,0.0081288,0.000268,0.004416,1.568e-05,0.000584
8.433,5.6762,0.00031656,0.0113292,0.0003732,0.006156,2.188e-05,0.000812
8.443,5.6862,0.0004312,0.0154068,0.0005092,0.008384,2.98e-05,0.001104
8.453,5.6962,0.0005744,0.0205688,0.0006784,0.011176,3.972e-05,0.001472
8.463,5.7062,0.0007488,0.0268376,0.000884,0.014572,5.16e-05,0.00192
8.473,5.7162,0.0009544,0.0341728,0.0011272,0.0186,6.6e-05,0.002448
8.483,5.7262,0.0011912,0.042614,0.0014064,0.02316,8.24e-05,0.003056
8.493,5.7362,0.0014544,0.0520808,0.0017168,0.02832,0.0001004,0.003728
8.503,5.7462,0.0017384,0.062156,0.002052,0.03372,0.00012,0.00444
8.513,5.7562,0.0020288,0.072608,0.002396,0.03944,0.00014,0.0052
8.523,5.7662,0.0023192,0.082932,0.002736,0.04504,0.00016,0.00592
8.533,5.7762,0.0025944,0.092644,0.00306,0.05032,0.0001788,0.00664
8.543,5.7862,0.0028392,0.101244,0.003344,0.05504,0.0001956,0.00724
8.553,5.7962,0.003044,0.108296,0.003576,0.05884,0.0002096,0.00776
8.563,5.8062,0.0031984,0.113336,0.003744,0.0616,0.0002192,0.00812
8.573,5.8162,0.003296,0.116084,0.00384,0.06308,0.0002252,0.00832
8.583,5.8262,0.00334,0.116324,0.00386,0.06324,0.0002264,0.00832
8.593,5.8362,0.00334,0.114196,0.003812,0.06212,0.0002232,0.0082
8.603,5.8462,0.003312,0.109896,0.003692,0.0598,0.0002164,0.00788
8.613,5.8562,0.00328,0.103756,0.003536,0.0566,0.0002072,0.00744
8.623,5.8662,0.003276,0.096352,0.003352,0.05264,0.0001964,0.00692
8.633,5.8762,0.003356,0.088288,0.003176,0.0484,0.0001864,0.00636
8.643,5.8862,0.00356,0.080392,0.00304,0.04432,0.0001784,0.0058
8.653,5.8962,0.003956,0.07312,0.002984,0.04072,0.0001752,0.00532
8.663,5.9062,0.004604,0.067368,0.003028,0.03796,0.0001788,0.00496
8.673,5.9162,0.005568,0.063668,0.003224,0.03648,0.0001908,0.00472
8.683,5.9262,0.006908,0.062484,0.003592,0.03652,0.0002132,0.00468
8.693,5.9362,0.008696,0.064256,0.00416,0.03836,0.0002484,0.00488
8.703,5.9462,0.010992,0.069196,0.004948,0.04204,0.0002972,0.00532
8.713,5.9562,0.01376,0.077304,0.005968,0.04784,0.0003608,0.00604
8.723,5.9662,0.01712,0.088588,0.007216,0.05544,0.00044,0.00696
8.733,5.9762,0.021,0.102712,0.008676,0.0648,0.000532,0.00812
8.743,5.9862,0.02536,0.119504,0.010336,0.07572,0.000644,0.00944
8.753,5.9962,0.03016,0.138076,0.012152,0.08796,0.000764,0.01092
8.763,6.0062,0.0354,0.158284,0.014112,0.10104,0.000904,0.01252
8.773,6.0162,0.04104,0.17892,0.016132,0.11468,0.001052,0.01416
8.783,6.0262,0.04692,0.199172,0.01824,0.12844,0.001212,0.01584
8.793,6.0362,0.05312,0.219808,0.02028,0.14204,0.001388,0.01744
8.803,6.0462,0.0596,0.238844,0.02244,0.15552,0.001572,0.019
8.813,6.0562,0.06628,0.257852,0.02452,0.16752,0.001768,0.02044
8.823,6.0662,0.0732,0.274836,0.02652,0.18,0.001976,0.0218
8.833,6.0762,0.0804,0.290196,0.0286,0.1916,0.0022,0.02308
8.843,6.0862,0.08784,0.30554,0.03068,0.2028,0.002428,0.02428
8.853,6.0962,0.09548,0.319272,0.03272,0.2128,0.002668,0.0254
8.863,6.1062,0.10316,0.33218,0.03476,0.2228,0.002912,0.02644
8.873,6.1162,0.11088,0.34346,0.03672,0.2328,0.003152,0.02744
8.883,6.1262,0.118,0.353908,0.03864,0.2404,0.003384,0.02832
8.893,6.1362,0.1244,0.362676,0.04036,0.2488,0.003592,0.02912
8.903,6.1462,0.13,0.369004,0.04192,0.2544,0.003772,0.02976
8.913,6.1562,0.1344,0.372824,0.04308,0.258,0.003916,0.03016
8.923,6.1662,0.1376,0.373416,0.04388,0.2596,0.004,0.03036
8.933,6.1762,0.1396,0.370608,0.0442,0.2596,0.00408,0.03024
8.943,6.1862,0.1392,0.365288,0.04416,0.2568,0.00408,0.02988
8.953,6.1962,0.1376,0.355372,0.04376,0.2512,0.00404,0.02924
8.963,6.2062,0.136,0.343916,0.043,0.2444,0.00398,0.02836
8.973,6.2162,0.1332,0.329884,0.04216,0.2356,0.003916,0.0274
8.983,6.2262,0.1316,0.31594,0.04148,0.2272,0.00386,0.02636
8.993,6.2362,0.1312,0.30362,0.04104,0.2208,0.003844,0.02548
9.003,6.2462,0.1324,0.29462,0.04124,0.216,0.003884,0.02484
9.013,6.2562,0.136,0.289808,0.0422,0.2156,0.004,0.02456
9.023,6.2662,0.1436,0.290816,0.04416,0.2196,0.00424,0.0248
9.033,6.2762,0.1548,0.298892,0.04732,0.228,0.00456,0.0256
9.043,6.2862,0.17,0.31362,0.05168,0.2432,0.00504,0.02708
9.053,6.2962,0.19,0.33588,0.05724,0.2636,0.0056,0.02916
9.063,6.3062,0.2128,0.36604,0.06396,0.2896,0.00628,0.03184
9.073,6.3162,0.2388,0.39992,0.07152,0.3184,0.00704,0.035
9.083,6.3262,0.266,0.43796,0.07976,0.3516,0.00788,0.03856
9.093,6.3362,0.2936,0.47808,0.08816,0.386,0.00868,0.0424
9.103,6.3462,0.322,0.5182,0.0966,0.4196,0.00952,0.046
9.113,6.3562,0.348,0.55508,0.10448,0.4516,0.01028,0.0496
9.123,6.3662,0.3716,0.58732,0.11164,0.4796,0.01096,0.0524
9.133,6.3762,0.3912,0.61416,0.11768,0.5024,0.01156,0.0552
9.143,6.3862,0.4072,0.63344,0.12244,0.5208,0.012,0.0568
9.153,6.3962,0.4192,0.64408,0.12568,0.5316,0.01236,0.058
9.163,6.4062,0.4252,0.64756,0.12748,0.5364,0.01256,0.0584
9.173,6.4162,0.4276,0.64272,0.1278,0.5348,0.01264,0.0584
9.183,6.4262,0.426,0.63084,0.1268,0.5268,0.01256,0.0572
9.193,6.4362,0.4196,0.61144,0.12444,0.5144,0.0124,0.0556
9.203,6.4462,0.4108,0.58828,0.12116,0.4972,0.01216,0.0536
9.213,6.4562,0.3984,0.56004,0.11688,0.4768,0.0118,0.0512
9.223,6.4662,0.3836,0.52976,0.11212,0.454,0.0114,0.0484
9.233,6.4762,0.3684,0.49768,0.1068,0.4292,0.01096,0.0456
9.243,6.4862,0.3516,0.46452,0.10144,0.4044,0.01048,0.0424
9.253,6.4962,0.3356,0.43328,0.09628,0.3796,0.01004,0.03976
9.263,6.5062,0.3208,0.40372,0.09164,0.3576,0.00964,0.03716
9.273,6.5162,0.3096,0.378,0.0878,0.3376,0.00932,0.03492
9.283,6.5262,0.3012,0.3568,0.08532,0.3224,0.00912,0.03316
9.293,6.5362,0.2988,0.34156,0.0844,0.3132,0.00908,0.032
9.303,6.5462,0.302,0.33424,0.08532,0.3108,0.0092,0.03156
9.313,6.5562,0.3124,0.33488,0.08836,0.3156,0.00956,0.03188
9.323,6.5662,0.3308,0.34356,0.0936,0.328,0.01016,0.03304
9.333,6.5762,0.356,0.3598,0.10088,0.348,0.01096,0.03492
9.343,6.5862,0.3876,0.38324,0.10996,0.3744,0.01196,0.03748
9.353,6.5962,0.424,0.41164,0.1204,0.4056,0.01312,0.0404
9.363,6.6062,0.462,0.44384,0.13164,0.44,0.01432,0.044
9.373,6.6162,0.5008,0.47684,0.14284,0.4748,0.01556,0.0476
9.383,6.6262,0.5372,0.50772,0.15324,0.5076,0.01668,0.0508
9.393,6.6362,0.568,0.534,0.16164,0.5348,0.01764,0.0532
9.403,6.6462,0.5908,0.55304,0.1684,0.5548,0.01836,0.0552
9.413,6.6562,0.6036,0.5636,0.1724,0.566,0.01876,0.0564
9.423,6.6662,0.606,0.56368,0.1724,0.5664,0.01884,0.0564
9.433,6.6762,0.5964,0.55316,0.17,0.5572,0.0186,0.0556
9.443,6.6862,0.5776,0.53332,0.16368,0.5376,0.01804,0.0536
9.453,6.6962,0.55,0.5046,0.15548,0.5096,0.01724,0.0508
9.463,6.7062,0.5168,0.4692,0.1452,0.4756,0.01624,0.0472
9.473,6.7162,0.4804,0.4296,0.13388,0.4376,0.0152,0.0432
9.483,6.7262,0.444,0.38916,0.12232,0.3992,0.0142,0.0392
9.493,6.7362,0.4116,0.35,0.11156,0.362,0.01332,0.03536
9.503,6.7462,0.3848,0.31584,0.1022,0.3304,0.01264,0.03192
9.513,6.7562,0.368,0.28604,0.09512,0.3052,0.01228,0.02912
9.523,6.7662,0.3604,0.26468,0.09056,0.288,0.01228,0.02712
9.533,6.7762,0.364,0.25096,0.08908,0.28,0.01268,0.02596
9.543,6.7862,0.3792,0.24652,0.0904,0.2812,0.01348,0.02572
9.553,6.7962,0.4056,0.2502,0.09476,0.2916,0.01464,0.02632
9.563,6.8062,0.4416,0.261,0.10164,0.3104,0.01616,0.02772
9.573,6.8162,0.4848,0.2778,0.11072,0.3356,0.01792,0.02972
9.583,6.8262,0.5352,0.29928,0.1214,0.3648,0.01996,0.03228
9.593,6.8362,0.5884,0.32412,0.13316,0.3988,0.02212,0.03512
9.603,6.8462,0.6436,0.3506,0.14552,0.434,0.0244,0.03812
9.613,6.8562,0.6988,0.37592,0.15772,0.4684,0.02664,0.0412
9.623,6.8662,0.7504,0.40072,0.16936,0.5016,0.02888,0.044
9.633,6.8762,0.798,0.4226,0.1792,0.5316,0.03096,0.0464
9.643,6.8862,0.8392,0.43984,0.1884,0.556,0.03284,0.0484
9.653,6.8962,0.8736,0.45324,0.1952,0.5764,0.03452,0.0496
9.663,6.9062,0.9,0.46188,0.2,0.5904,0.03588,0.0508
9.673,6.9162,0.9176,0.46468,0.2028,0.5976,0.03692,0.0512
9.683,6.9262,0.9264,0.46236,0.2036,0.5992,0.0376,0.0508
9.693,6.9362,0.9268,0.4558,0.202,0.5948,0.03796,0.05
9.703,6.9462,0.9204,0.44572,0.1996,0.586,0.03796,0.0488
9.713,6.9562,0.9096,0.4324,0.1968,0.5744,0.03772,0.0476
9.723,6.9662,0.8952,0.41856,0.1932,0.5608,0.03728,0.046
9.733,6.9762,0.8824,0.40392,0.19,0.5476,0.0368,0.0448
9.743,6.9862,0.8724,0.3924,0.1888,0.5372,0.03636,0.044
9.753,6.9962,0.8708,0.3834,0.1892,0.5324,0.03612,0.0436
9.763,7.0062,0.88,0.38052,0.1936,0.5344,0.03628,0.0436
9.773,7.0162,0.9032,0.3824,0.2004,0.5452,0.03696,0.0448
9.783,7.0262,0.9428,0.392,0.2116,0.5664,0.03824,0.0464
9.793,7.0362,0.9996,0.40772,0.2264,0.5972,0.0404,0.0492
9.803,7.0462,1.0736,0.42992,0.2452,0.6388,0.0432,0.0528
9.813,7.0562,1.1664,0.4582,0.2664,0.6888,0.0468,0.0568
9.823,7.0662,1.276,0.49076,0.292,0.7456,0.0508,0.0612
9.833,7.0762,1.388,0.5264,0.3176,0.808,0.056,0.0664
9.843,7.0862,1.512,0.5622,0.3448,0.874,0.0616,0.0712
9.853,7.0962,1.644,0.59832,0.372,0.9404,0.0676,0.076
9.863,7.1062,1.78,0.632,0.398,1.0048,0.0736,0.0808
9.873,7.1162,1.912,0.6614,0.4228,1.066,0.0804,0.0848
9.883,7.1262,2.032,0.6874,0.4452,1.1224,0.0868,0.0884
9.893,7.1362,2.152,0.70784,0.4644,1.172,0.0932,0.0916
9.903,7.1462,2.256,0.72264,0.4816,1.214,0.0992,0.094
9.913,7.1562,2.348,0.73272,0.4956,1.2484,0.1044,0.0956
9.923,7.1662,2.42,0.73752,0.506,1.2728,0.1092,0.0972
9.933,7.1762,2.476,0.73668,0.5136,1.2888,0.1132,0.098
9.943,7.1862,2.516,0.731,0.518,1.2964,0.1164,0.0984
9.953,7.1962,2.528,0.72052,0.5188,1.2944,0.1184,0.0984
9.963,7.2062,2.524,0.70688,0.5164,1.2848,0.1196,0.0984
9.973,7.2162,2.508,0.68884,0.512,1.2664,0.12,0.098
9.983,7.2262,2.468,0.66848,0.5044,1.242,0.1192,0.0976
9.993,7.2362,2.408,0.6454,0.4956,1.2128,0.118,0.0972
10.003,7.2462,2.348,0.6214,0.4856,1.18,0.1164,0.0968
10.013,7.2562,2.28,0.59644,0.4744,1.1436,0.1148,0.0964
10.023,7.2662,2.208,0.57112,0.4632,1.1088,0.1128,0.0964
10.033,7.2762,2.14,0.54688,0.4516,1.0732,0.1108,0.0964
10.043,7.2862,2.076,0.52316,0.4412,1.04,0.1092,0.0964
10.053,7.2962,2.02,0.50104,0.4308,1.0084,0.1072,0.0964
10.063,7.3062,1.968,0.47976,0.4208,0.9796,0.106,0.096
10.073,7.3162,1.924,0.45976,0.4116,0.9524,0.1044,0.0952
10.083,7.3262,1.884,0.44056,0.4024,0.9272,0.1028,0.0944
10.093,7.3362,1.852,0.42224,0.3928,0.9036,0.1016,0.0928
10.103,7.3462,1.824,0.40472,0.3836,0.8816,0.1,0.0908
10.113,7.3562,1.812,0.3876,0.3748,0.862,0.0984,0.0884
10.123,7.3662,1.8,0.37144,0.3668,0.8448,0.0972,0.0856
10.133,7.3762,1.792,0.357,0.3592,0.83,0.096,0.0832
10.143,7.3862,1.804,0.34396,0.3536,0.8212,0.0952,0.0812
10.153,7.3962,1.824,0.33316,0.3508,0.8176,0.0952,0.08
10.163,7.4062,1.86,0.32632,0.35,0.8196,0.0956,0.0804
10.173,7.4162,1.908,0.32136,0.354,0.8292,0.0968,0.082
10.183,7.4262,1.96,0.32044,0.3612,0.8464,0.0988,0.0852
10.193,7.4362,2.032,0.32352,0.3728,0.8728,0.102,0.0908
10.203,7.4462,2.112,0.33032,0.3884,0.9064,0.1064,0.0988
10.213,7.4562,2.212,0.34108,0.4084,0.9484,0.1116,0.1088
10.223,7.4662,2.32,0.35412,0.4324,0.9972,0.118,0.1208
10.233,7.4762,2.436,0.3708,0.4592,1.0536,0.1256,0.1344
10.243,7.4862,2.568,0.38892,0.49,1.1144,0.1336,0.1492
10.253,7.4962,2.696,0.40848,0.5212,1.1776,0.1424,0.1644
10.263,7.5062,2.828,0.42892,0.5536,1.2436,0.1512,0.1796
10.273,7.5162,2.968,0.44812,0.5852,1.3084,0.16,0.194
10.283,7.5262,3.096,0.46684,0.6156,1.37,0.1684,0.2072
10.293,7.5362,3.208,0.4822,0.642,1.4252,0.1756,0.218
10.303,7.5462,3.32,0.49528,0.6656,1.4744,0.182,0.2264
10.313,7.5562,3.412,0.50484,0.6832,1.5208,0.1868,0.2324
10.323,7.5662,3.48,0.51068,0.6968,1.5504,0.1904,0.2352
10.333,7.5762,3.54,0.5122,0.7052,1.572,0.192,0.236
10.343,7.5862,3.584,0.51,0.7092,1.5856,0.1924,0.2348
10.353,7.5962,3.612,0.50504,0.7096,1.5952,0.1916,0.2324
10.363,7.6062,3.624,0.49732,0.7072,1.5932,0.19,0.2296
10.373,7.6162,3.636,0.48764,0.7036,1.5908,0.1884,0.2272
10.383,7.6262,3.652,0.47656,0.7,1.5844,0.1868,0.2268
10.393,7.6362,3.672,0.46412,0.6972,1.582,0.1864,0.2284
10.403,7.6462,3.696,0.45272,0.6968,1.5844,0.1872,0.2332
10.413,7.6562,3.728,0.44092,0.6988,1.5868,0.1896,0.2416
10.423,7.6662,3.776,0.43028,0.704,1.5932,0.194,0.2532
10.433,7.6762,3.836,0.42008,0.7116,1.6076,0.2004,0.2684
10.443,7.6862,3.912,0.41072,0.7224,1.6244,0.2088,0.2868
10.453,7.6962,3.992,0.40188,0.736,1.6424,0.2192,0.3068
10.463,7.7062,4.084,0.39396,0.7516,1.6672,0.2312,0.3284
10.473,7.7162,4.18,0.3858,0.7672,1.6896,0.2444,0.3504
10.483,7.7262,4.268,0.37896,0.7836,1.716,0.2584,0.3712
10.493,7.7362,4.356,0.37152,0.7996,1.7412,0.2736,0.3904
10.503,7.7462,4.444,0.36508,0.814,1.7612,0.2888,0.408
10.513,7.7562,4.528,0.358,0.8272,1.7772,0.3044,0.42
10.523,7.7662,4.604,0.35156,0.8392,1.7932,0.32,0.428
10.533,7.7762,4.676,0.3448,0.8492,1.8136,0.336,0.432
10.543,7.7862,4.74,0.33948,0.858,1.8232,0.352,0.436
10.553,7.7962,4.804,0.33388,0.8656,1.8304,0.3688,0.432
10.563,7.8062,4.868,0.32948,0.8732,1.844,0.3856,0.428
10.573,7.8162,4.928,0.32556,0.8804,1.8556,0.404,0.42
10.583,7.8262,4.984,0.3228,0.8864,1.8616,0.42,0.416
10.593,7.8362,5.044,0.32032,0.8944,1.866,0.44,0.408
10.603,7.8462,5.1,0.319,0.9016,1.872,0.46,0.4
10.613,7.8562,5.152,0.31776,0.9088,1.8796,0.48,0.3948
10.623,7.8662,5.188,0.31676,0.9148,1.8756,0.496,0.3904
10.633,7.8762,5.208,0.31708,0.9196,1.876,0.512,0.3864
10.643,7.8862,5.208,0.3158,0.922,1.8664,0.528,0.3836
10.653,7.8962,5.192,0.31424,0.9208,1.8488,0.54,0.3808
10.663,7.9062,5.14,0.31232,0.9172,1.8208,0.548,0.378
10.673,7.9162,5.068,0.3084,0.9076,1.7848,0.552,0.374
10.683,7.9262,4.956,0.303,0.894,1.7392,0.552,0.3684
10.693,7.9362,4.824,0.29692,0.876,1.6856,0.544,0.3612
10.703,7.9462,4.664,0.28904,0.8532,1.6184,0.536,0.352
10.713,7.9562,4.496,0.27972,0.8272,1.5496,0.528,0.3408
10.723,7.9662,4.304,0.2696,0.7992,1.4776,0.512,0.3284
10.733,7.9762,4.116,0.2586,0.7692,1.3968,0.5,0.3144
10.743,7.9862,3.924,0.24804,0.7392,1.3196,0.484,0.3004
10.753,7.9962,3.74,0.2364,0.71,1.2428,0.472,0.286
10.763,8.0062,3.584,0.22532,0.6844,1.1724,0.46,0.2728
10.773,8.0162,3.444,0.21568,0.6612,1.1096,0.452,0.2604
10.783,8.0262,3.328,0.20756,0.6436,1.0528,0.448,0.2504
10.793,8.0362,3.24,0.20028,0.6304,1.0056,0.448,0.242
10.803,8.0462,3.18,0.1948,0.6228,0.968,0.452,0.236
10.813,8.0562,3.148,0.19156,0.6212,0.9396,0.46,0.2324
10.823,8.0662,3.144,0.19012,0.6244,0.9196,0.472,0.2308
10.833,8.0762,3.16,0.191,0.6328,0.9092,0.488,0.2312
10.843,8.0862,3.2,0.19368,0.6456,0.9052,0.508,0.2332
10.853,8.0962,3.256,0.19764,0.662,0.9084,0.532,0.2364
10.863,8.1062,3.324,0.20352,0.6812,0.9168,0.556,0.2408
10.873,8.1162,3.412,0.21004,0.7024,0.9292,0.58,0.2456
10.883,8.1262,3.512,0.2176,0.7256,0.9452,0.604,0.2504
10.893,8.1362,3.612,0.22584,0.748,0.9636,0.632,0.2552
10.903,8.1462,3.724,0.2338,0.77,0.9816,0.656,0.2592
10.913,8.1562,3.828,0.24136,0.7908,0.9996,0.68,0.2616
10.923,8.1662,3.928,0.24856,0.8088,1.0148,0.704,0.2628
10.933,8.1762,4.024,0.25452,0.8232,1.0272,0.724,0.262
10.943,8.1862,4.108,0.25936,0.8336,1.0348,0.74,0.2592
10.953,8.1962,4.172,0.263,0.8408,1.0372,0.752,0.254
10.963,8.2062,4.22,0.2658,0.8428,1.0352,0.756,0.2476
10.973,8.2162,4.252,0.26724,0.8424,1.0292,0.76,0.2392
10.983,8.2262,4.268,0.26824,0.8396,1.0168,0.76,0.2296
10.993,8.2362,4.28,0.26848,0.8344,1.0036,0.756,0.2196
11.003,8.2462,4.268,0.2684,0.8284,0.9868,0.752,0.2092
11.013,8.2562,4.256,0.26824,0.8228,0.9692,0.744,0.1992
11.023,8.2662,4.24,0.26784,0.8172,0.952,0.736,0.1904
11.033,8.2762,4.22,0.26788,0.8128,0.9348,0.728,0.1824
11.043,8.2862,4.196,0.26792,0.8104,0.9204,0.72,0.176
11.053,8.2962,4.172,0.26748,0.808,0.9072,0.712,0.1712
11.063,8.3062,4.148,0.2672,0.8088,0.8956,0.708,0.1684
11.073,8.3162,4.12,0.26664,0.8092,0.8872,0.704,0.1668
11.083,8.3262,4.104,0.2654,0.8132,0.88,0.704,0.1672
11.093,8.3362,4.08,0.2644,0.8176,0.876,0.704,0.1696
11.103,8.3462,4.056,0.26328,0.8244,0.8744,0.708,0.1732
11.113,8.3562,4.04,0.26216,0.834,0.8756,0.712,0.1788
11.123,8.3662,4.032,0.26116,0.8472,0.8792,0.724,0.1856
11.133,8.3762,4.024,0.26052,0.8636,0.8868,0.74,0.194
11.143,8.3862,4.028,0.26108,0.8828,0.898,0.76,0.2036
11.153,8.3962,4.04,0.26216,0.9064,0.912,0.78,0.2144
11.163,8.4062,4.06,0.26416,0.9332,0.9292,0.808,0.2256
11.173,8.4162,4.088,0.267,0.9636,0.9484,0.836,0.2372
11.183,8.4262,4.12,0.2702,0.994,0.9696,0.868,0.2484
11.193,8.4362,4.156,0.2744,1.0264,0.9912,0.9,0.2588
11.203,8.4462,4.184,0.27888,1.0576,1.0124,0.936,0.2684
11.213,8.4562,4.208,0.28212,1.0876,1.0316,0.964,0.2764
11.223,8.4662,4.224,0.28636,1.1152,1.0492,0.992,0.2828
11.233,8.4762,4.22,0.28932,1.1384,1.0636,1.02,0.2872
11.243,8.4862,4.208,0.29204,1.1588,1.0744,1.04,0.2896
11.253,8.4962,4.192,0.29456,1.1756,1.0808,1.06,0.2904
11.263,8.5062,4.156,0.29456,1.188,1.0844,1.072,0.2892
11.273,8.5162,4.12,0.29432,1.1968,1.086,1.084,0.2864
11.283,8.5262,4.072,0.29364,1.202,1.0852,1.088,0.282
11.293,8.5362,4.028,0.29168,1.2044,1.0808,1.092,0.2768
11.303,8.5462,3.984,0.2884,1.2044,1.0748,1.092,0.2708
11.313,8.5562,3.948,0.28476,1.202,1.0696,1.092,0.264
11.323,8.5662,3.912,0.2798,1.198,1.0616,1.088,0.2568
11.333,8.5762,3.888,0.2746,1.1928,1.0508,1.084,0.2492
11.343,8.5862,3.872,0.26932,1.1856,1.0448,1.08,0.2412
11.353,8.5962,3.86,0.26332,1.1788,1.0316,1.076,0.2332
11.363,8.6062,3.852,0.25764,1.1688,1.022,1.068,0.2244
11.373,8.6162,3.84,0.25088,1.1572,1.0088,1.06,0.2156
11.383,8.6262,3.828,0.24356,1.1432,0.9944,1.056,0.2064
11.393,8.6362,3.804,0.23708,1.1268,0.9748,1.048,0.1976
11.403,8.6462,3.76,0.2296,1.1084,0.9572,1.04,0.1884
11.413,8.6562,3.712,0.22208,1.0876,0.936,1.032,0.1792
11.423,8.6662,3.64,0.21476,1.0656,0.9136,1.024,0.1712
11.433,8.6762,3.564,0.2078,1.044,0.8912,1.02,0.1636
11.443,8.6862,3.488,0.20168,1.0252,0.8708,1.02,0.1576
11.453,8.6962,3.408,0.19668,1.0108,0.8528,1.024,0.1532
11.463,8.7062,3.344,0.19304,1.004,0.8412,1.036,0.1508
11.473,8.7162,3.3,0.19176,1.006,0.8372,1.056,0.1512
11.483,8.7262,3.288,0.19264,1.0196,0.842,1.088,0.1544
11.493,8.7362,3.3,0.1966,1.0456,0.8576,1.128,0.1604
11.503,8.7462,3.352,0.20284,1.0836,0.8828,1.18,0.1696
11.513,8.7562,3.448,0.21244,1.1348,0.9196,1.24,0.1816
11.523,8.7662,3.572,0.2232,1.1976,0.9628,1.308,0.1964
11.533,8.7762,3.728,0.23696,1.2688,1.0176,1.384,0.2132
11.543,8.7862,3.912,0.25256,1.3464,1.0764,1.46,0.2316
11.553,8.7962,4.096,0.26944,1.4272,1.1376,1.54,0.2508
11.563,8.8062,4.284,0.28628,1.5044,1.2,1.616,0.27
11.573,8.8162,4.456,0.30216,1.5844,1.2568,1.688,0.2884
