# lindo2_mp-1222355 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 12.131 eV. Gap is the fixed-occ nscf value (-0.028 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,Nd_d,Nd_f,Nd_p,Nd_s,O_p,O_s
10.788,-1.3431,0,0,0,0,0,0,0,0
10.798,-1.3331,0,0,0,0,0,0,0,0
10.808,-1.3231,0,0,0,0,0,0,0,0
10.818,-1.3131,0,0,0,0,0,0,0,0
10.828,-1.3031,0,0,0,0,0,0,0,0
10.838,-1.2931,0,0,0,0,0,0,0,0
10.848,-1.2831,0,0,0,0,0,0,0,0
10.858,-1.2731,0,0,0,0,0,0,0,0
10.868,-1.2631,0,0,0,0,0,0,0,0
10.878,-1.2531,0,0,0,0,0,0,0,0
10.888,-1.2431,0,0,0,0,0,0,0,0
10.898,-1.2331,0,0,0,0,0,0,0,0
10.908,-1.2231,0,0,0,0,0,0,0,0
10.918,-1.2131,0,0,0,0,0,0,0,0
10.928,-1.2031,0,0,0,0,0,0,0,0
10.938,-1.1931,0,0,0,0,0,0,0,0
10.948,-1.1831,0,0,0,0,0,0,0,0
10.958,-1.1731,0,0,0,0,0,0,0,0
10.968,-1.1631,0,0,0,0,0,0,0,0
10.978,-1.1531,0,0,0,0,0,0,0,0
10.988,-1.1431,0,0,0,0,0,0,0,0
10.998,-1.1331,0,0,0,0,0,0,0,0
11.008,-1.1231,0,0,0,0,0,0,0,0
11.018,-1.1131,0,0,0,0,0,0,0,0
11.028,-1.1031,0,0,0,0,0,0,0,0
11.038,-1.0931,0,0,0,0,0,0,0,0
11.048,-1.0831,0,0,0,0,0,0,0,0
11.058,-1.0731,0,0,0,0,0,0,0,0
11.068,-1.0631,0,0,0,0,0,0,0,0
11.078,-1.0531,0,0,0,0,0,0,0,0
11.088,-1.0431,0,0,0,0,0,0,0,0
11.098,-1.0331,0,0,0,0,0,0,0,0
11.108,-1.0231,0,0,0,0,0,0,0,0
11.118,-1.0131,0,0,0,0,0,0,0,0
11.128,-1.0031,0,0,0,0,0,0,0,0
11.138,-0.9931,0,0,0,0,0,0,0,0
11.148,-0.9831,0,0,0,0,0,0,0,0
11.158,-0.9731,0,0,0,0,0,0,0,0
11.168,-0.9631,0,0,0,0,0,0,0,0
11.178,-0.9531,0,0,0,0,0,0,0,0
11.188,-0.9431,0,0,0,0,0,0,0,0
11.198,-0.9331,0,0,0,0,0,0,0,0
11.208,-0.9231,0,0,0,0,0,0,0,0
11.218,-0.9131,0,0,0,0,0,0,0,0
11.228,-0.9031,0,0,0,0,0,0,0,0
11.238,-0.8931,0,0,0,0,0,0,0,0
11.248,-0.8831,0,0,0,0,0,0,0,0
11.258,-0.8731,0,0,0,0,0,0,0,0
11.268,-0.8631,0,0,0,0,0,0,0,0
11.278,-0.8531,0,0,0,0,0,0,0,0
11.288,-0.8431,0,0,0,0,0,0,0,0
11.298,-0.8331,0,0,0,0,0,0,0,0
11.308,-0.8231,0,0,0,0,0,0,0,0
11.318,-0.8131,0,0,0,0,0,0,0,0
11.328,-0.8031,0,0,0,0,0,0,0,0
11.338,-0.7931,0,0,0,0,0,0,0,0
11.348,-0.7831,0,0,0,0,0,0,0,0
11.358,-0.7731,0,0,0,0,0,0,0,0
11.368,-0.7631,0,0,0,0,0,0,0,0
11.378,-0.7531,0,0,0,0,0,0,0,0
11.388,-0.7431,0,0,0,0,0,0,0,0
11.398,-0.7331,0,0,0,0,0,0,0,0
11.408,-0.7231,0,0,0,0,0,0,0,0
11.418,-0.7131,0,0,0,0,0,0,0,0
11.428,-0.7031,0,0,0,0,0,0,0,0
11.438,-0.6931,0,0,0,0,0,0,0,0
11.448,-0.6831,0,0,0,0,0,0,0,0
11.458,-0.6731,0,0,0,0,0,0,0,0
11.468,-0.6631,0,0,0,0,0,0,0,0
11.478,-0.6531,0,0,0,0,0,0,0,0
11.488,-0.6431,0,0,0,0,0,0,0,0
11.498,-0.6331,0,0,0,0,0,0,0,0
11.508,-0.6231,8e-15,1.2952e-15,7.52e-14,3.69452e-12,4.988e-15,1.524e-15,6.068e-15,1.488e-15
11.518,-0.6131,1.54e-13,5.5936e-14,1.42e-12,6.19576e-11,7.82e-14,5.736e-14,1.612e-13,2.748e-14
11.528,-0.6031,5.76e-13,2.0976e-13,4.908e-12,2.1358e-10,2.784e-13,2.08e-13,5.944e-13,9.76e-14
11.538,-0.5931,1.708e-12,6.2456e-13,1.428e-11,6.19424e-10,8.048e-13,6.312e-13,1.776e-12,2.932e-13
11.548,-0.5831,5.16e-12,1.824e-12,4.1e-11,1.77384e-09,2.336e-12,1.8948e-12,5.384e-12,8.504e-13
11.558,-0.5731,1.408e-11,4.962e-12,1.1084e-10,4.7866e-09,6.332e-12,5.128e-12,1.48e-11,2.304e-12
11.568,-0.5631,3.76e-11,1.3188e-11,2.936e-10,1.267e-08,1.676e-11,1.3664e-11,3.952e-11,6.124e-12
11.578,-0.5531,9.76e-11,3.4144e-11,7.56e-10,3.26208e-08,4.316e-11,3.548e-11,1.028e-10,1.58e-11
11.588,-0.5431,2.48e-10,8.6388e-11,1.908e-09,8.2056e-08,1.0896e-10,8.988e-11,2.62e-10,4e-11
11.598,-0.5331,6.16e-10,2.1408e-10,4.708e-09,2.0272e-07,2.688e-10,2.238e-10,6.512e-10,9.92e-11
11.608,-0.5231,1.5e-09,5.1668e-10,1.136e-08,4.90704e-07,6.492e-10,5.432e-10,1.588e-09,2.396e-10
11.618,-0.5131,3.568e-09,1.23144e-09,2.684e-08,1.1544e-06,1.54e-09,1.2924e-09,3.784e-09,5.684e-10
11.628,-0.5031,8.32e-09,2.8552e-09,6.224e-08,2.67476e-06,3.56e-09,3.0148e-09,8.848e-09,1.32e-09
11.638,-0.4931,1.9e-08,6.4872e-09,1.408e-07,6.07336e-06,8.076e-09,6.888e-09,2.02e-08,2.996e-09
11.648,-0.4831,4.24e-08,1.446e-08,3.12e-07,1.3434e-05,1.792e-08,1.5332e-08,4.524e-08,6.668e-09
11.658,-0.4731,9.32e-08,3.152e-08,6.768e-07,2.91204e-05,3.896e-08,3.352e-08,9.96e-08,1.452e-08
11.668,-0.4631,1.996e-07,6.7328e-08,1.44e-06,6.19404e-05,8.28e-08,7.152e-08,2.132e-07,3.1e-08
11.678,-0.4531,4.2e-07,1.4044e-07,2.996e-06,0.000128708,1.728e-07,1.5024e-07,4.488e-07,6.476e-08
11.688,-0.4431,8.64e-07,2.8704e-07,6.12e-06,0.00026224,3.524e-07,3.0808e-07,9.24e-07,1.324e-07
11.698,-0.4331,1.736e-06,5.7408e-07,1.218e-05,0.000522872,7.06e-07,6.176e-07,1.864e-06,2.656e-07
11.708,-0.4231,3.428e-06,1.1274e-06,2.38e-05,0.0010216,1.38e-06,1.2164e-06,3.688e-06,5.208e-07
11.718,-0.4131,6.64e-06,2.164e-06,4.56e-05,0.00195072,2.644e-06,2.34e-06,7.152e-06,1e-06
11.728,-0.4031,1.252e-05,4.0712e-06,8.564e-05,0.00365604,4.956e-06,4.408e-06,1.352e-05,1.884e-06
11.738,-0.3931,2.324e-05,7.474e-06,0.0001572,0.00671672,9.112e-06,8.128e-06,2.516e-05,3.476e-06
11.748,-0.3831,4.24e-05,1.35e-05,0.0002824,0.012066,1.64e-05,1.4696e-05,4.588e-05,6.284e-06
11.758,-0.3731,7.52e-05,2.3864e-05,0.0004976,0.021196,2.892e-05,2.6008e-05,8.188e-05,1.114e-05
11.768,-0.3631,0.0001312,4.1284e-05,0.0008604,0.0365596,4.996e-05,4.508e-05,0.0001428,1.932e-05
11.778,-0.3531,0.0002244,6.9772e-05,0.0014548,0.0619368,8.472e-05,7.66e-05,0.0002452,3.28e-05
11.788,-0.3431,0.0003756,0.000116004,0.002408,0.102156,0.0001404,0.0001272,0.0004124,5.464e-05
11.798,-0.3331,0.000616,0.00018864,0.003912,0.165704,0.000228,0.00020692,0.000678,8.92e-05
11.808,-0.3231,0.000992,0.00030052,0.006244,0.263432,0.0003636,0.00033,0.001096,0.0001432
11.818,-0.3131,0.001564,0.00047056,0.009704,0.410228,0.0005674,0.0005152,0.001732,0.000224
11.828,-0.3031,0.00242,0.00071824,0.01486,0.627392,0.0008676,0.0007884,0.002692,0.0003448
11.838,-0.2931,0.003668,0.00107336,0.02228,0.93708,0.001304,0.0011848,0.004104,0.0005204
11.848,-0.2831,0.00544,0.0015772,0.03268,1.37544,0.001916,0.0017408,0.006128,0.000772
11.858,-0.2731,0.00796,0.0022708,0.04716,1.97864,0.002764,0.0025064,0.008976,0.001116
11.868,-0.2631,0.01136,0.0032,0.0668,2.795,0.003908,0.003532,0.01292,0.001592
11.878,-0.2531,0.01592,0.0044188,0.09232,3.86872,0.005428,0.00488,0.01824,0.002224
11.888,-0.2431,0.02192,0.0059884,0.12556,5.26804,0.007372,0.006616,0.02528,0.003052
11.898,-0.2331,0.02956,0.0079716,0.1676,6.99728,0.00986,0.008812,0.03436,0.004112
11.908,-0.2231,0.03916,0.01041,0.2196,9.1688,0.01296,0.011508,0.04588,0.005436
11.918,-0.2131,0.0508,0.013304,0.2824,11.7824,0.01668,0.014716,0.06024,0.00706
11.928,-0.2031,0.0648,0.016656,0.3564,14.878,0.02108,0.018476,0.07752,0.008996
11.938,-0.1931,0.0812,0.020504,0.4416,18.4564,0.02616,0.022752,0.09852,0.01132
11.948,-0.1831,0.1,0.024772,0.5392,22.5168,0.03196,0.027536,0.1228,0.01396
11.958,-0.1731,0.1208,0.029412,0.6432,26.9792,0.03836,0.03272,0.1508,0.01692
11.968,-0.1631,0.1436,0.034264,0.7568,31.8432,0.04524,0.03812,0.1824,0.02024
11.978,-0.1531,0.168,0.039204,0.8752,36.948,0.05252,0.04372,0.2164,0.0238
11.988,-0.1431,0.1928,0.043908,0.9976,42.2132,0.06,0.04928,0.2536,0.02756
11.998,-0.1331,0.2176,0.048892,1.116,47.438,0.06752,0.05484,0.2928,0.03148
12.008,-0.1231,0.242,0.053072,1.2332,53.0616,0.07476,0.0596,0.3336,0.03552
12.018,-0.1131,0.2652,0.056836,1.3404,57.884,0.08188,0.06428,0.3748,0.03948
12.028,-0.1031,0.286,0.059788,1.4332,62.704,0.0882,0.06812,0.4164,0.0434
12.038,-0.0931,0.3044,0.062316,1.5156,67.1216,0.094,0.07104,0.4568,0.04712
12.048,-0.0831,0.3196,0.064024,1.5828,71.136,0.0992,0.07348,0.496,0.0506
12.058,-0.0731,0.3312,0.064904,1.6308,74.748,0.1036,0.0746,0.534,0.05384
12.068,-0.0631,0.3392,0.06496,1.664,77.9568,0.1068,0.0752,0.5696,0.0568
12.078,-0.0531,0.3436,0.064592,1.6824,80.7628,0.1096,0.07532,0.6032,0.0594
12.088,-0.0431,0.3448,0.0634,1.6824,82.7668,0.1112,0.07448,0.6356,0.06176
12.098,-0.0331,0.3432,0.061784,1.6728,84.7692,0.1124,0.07276,0.6664,0.0638
12.108,-0.0231,0.3388,0.059752,1.654,86.77,0.1136,0.071,0.6976,0.06564
12.118,-0.0131,0.3324,0.057708,1.6264,87.9696,0.1136,0.06872,0.726,0.06728
12.128,-0.0031,0.3248,0.055248,1.5948,89.5692,0.114,0.0664,0.7564,0.06872
12.138,0.0069,0.316,0.053184,1.5592,90.7688,0.114,0.06404,0.7892,0.07044
12.148,0.0169,0.3064,0.050716,1.5244,92.3688,0.114,0.06168,0.8288,0.07184
12.158,0.0269,0.2968,0.048644,1.4944,93.5692,0.114,0.05928,0.8684,0.07372
12.168,0.0369,0.2872,0.046172,1.464,95.1704,0.1144,0.05728,0.916,0.07536
12.178,0.0469,0.2776,0.044504,1.436,96.7724,0.1152,0.05572,0.968,0.07752
12.188,0.0569,0.2684,0.04244,1.42,97.9756,0.11604,0.05416,1.028,0.07984
12.198,0.0669,0.2596,0.04054,1.4,99.5792,0.11752,0.05304,1.092,0.08276
12.208,0.0769,0.2508,0.038804,1.384,101.184,0.11884,0.05236,1.168,0.0854
12.218,0.0869,0.2428,0.037196,1.372,102.389,0.1208,0.05208,1.252,0.0884
12.228,0.0969,0.2348,0.035672,1.364,103.594,0.12296,0.05188,1.344,0.0924
12.238,0.1069,0.2268,0.034236,1.356,104.799,0.12568,0.05208,1.444,0.0956
12.248,0.1169,0.2196,0.032884,1.348,105.604,0.12816,0.05276,1.556,0.0988
12.258,0.1269,0.2124,0.03166,1.34,106.008,0.13116,0.05384,1.672,0.1028
12.268,0.1369,0.2052,0.030524,1.336,106.412,0.13428,0.055,1.796,0.106
12.278,0.1469,0.1988,0.029468,1.328,106.416,0.13708,0.05656,1.924,0.1092
12.288,0.1569,0.192,0.0285,1.32,106.42,0.1404,0.05816,2.06,0.112
12.298,0.1669,0.186,0.027616,1.308,105.62,0.14332,0.0598,2.208,0.1144
12.308,0.1769,0.18,0.026856,1.296,104.824,0.14632,0.06188,2.352,0.1168
12.318,0.1869,0.1744,0.02618,1.284,103.624,0.1488,0.06392,2.5,0.1184
12.328,0.1969,0.1696,0.025628,1.264,102.424,0.1516,0.06604,2.652,0.1196
12.338,0.2069,0.1644,0.025116,1.248,100.82,0.154,0.06812,2.808,0.1208
12.348,0.2169,0.16,0.024724,1.232,99.22,0.1564,0.0698,2.964,0.1216
12.358,0.2269,0.156,0.024416,1.212,97.216,0.1588,0.07152,3.124,0.1224
12.368,0.2369,0.1524,0.024228,1.196,95.216,0.1608,0.0732,3.284,0.1232
12.378,0.2469,0.1488,0.024084,1.176,93.216,0.1624,0.07448,3.444,0.1236
12.388,0.2569,0.146,0.02406,1.1596,90.816,0.1648,0.07536,3.608,0.1248
12.398,0.2669,0.1432,0.024116,1.1436,88.816,0.1664,0.0762,3.764,0.126
12.408,0.2769,0.1404,0.024252,1.1324,86.816,0.1684,0.07664,3.92,0.1272
12.418,0.2869,0.138,0.024428,1.1176,84.816,0.1704,0.07668,4.068,0.128
12.428,0.2969,0.1356,0.02468,1.1028,82.82,0.172,0.07628,4.204,0.1296
12.438,0.3069,0.1332,0.024928,1.0884,80.42,0.1736,0.07584,4.324,0.1308
12.448,0.3169,0.1304,0.025172,1.074,78.424,0.174,0.0746,4.428,0.1324
12.458,0.3269,0.1276,0.025368,1.0588,76.024,0.1744,0.07332,4.512,0.1332
12.468,0.3369,0.1244,0.025512,1.0432,73.624,0.174,0.07164,4.564,0.1336
12.478,0.3469,0.1212,0.025528,1.0228,71.22,0.1724,0.06948,4.588,0.1332
12.488,0.3569,0.1172,0.025452,0.9968,68.416,0.17,0.06688,4.576,0.132
12.498,0.3669,0.1128,0.025168,0.9656,65.612,0.1672,0.06384,4.532,0.1304
12.508,0.3769,0.108,0.024748,0.9332,62.404,0.1628,0.0608,4.456,0.128
12.518,0.3869,0.1028,0.02416,0.8952,58.7936,0.1568,0.05728,4.34,0.1244
12.528,0.3969,0.0968,0.02336,0.856,55.1808,0.1504,0.05332,4.192,0.1196
12.538,0.4069,0.0908,0.022392,0.8072,51.5656,0.1428,0.04936,4.02,0.1148
12.548,0.4169,0.0844,0.02126,0.758,47.948,0.1344,0.04536,3.812,0.108
12.558,0.4269,0.078,0.01996,0.708,43.9284,0.1256,0.04128,3.584,0.1016
12.568,0.4369,0.0712,0.018576,0.6536,40.0272,0.1164,0.03718,3.34,0.09412
12.578,0.4469,0.0644,0.017072,0.5952,36.1644,0.10604,0.033128,3.076,0.0864
12.588,0.4569,0.0576,0.015524,0.54,32.3408,0.09604,0.029204,2.804,0.07812
12.598,0.4669,0.0512,0.0139,0.4836,28.6364,0.08596,0.02546,2.528,0.07008
12.608,0.4769,0.0448,0.01232,0.428,25.0916,0.07624,0.021936,2.252,0.06198
12.618,0.4869,0.03888,0.010784,0.3744,21.7068,0.06648,0.01864,1.98,0.05416
12.628,0.4969,0.03328,0.009296,0.3236,18.6028,0.05748,0.015696,1.72,0.04664
12.638,0.5069,0.02812,0.007892,0.2756,15.7,0.04892,0.012988,1.468,0.03968
12.648,0.5169,0.02344,0.0066148,0.2312,13.0788,0.04104,0.010632,1.24,0.0332
12.658,0.5269,0.01928,0.0054272,0.1916,10.7388,0.03392,0.008584,1.028,0.02732
12.668,0.5369,0.0156,0.004408,0.156,8.6812,0.02756,0.006812,0.84,0.0222
12.678,0.5469,0.0124,0.0035008,0.12516,6.9056,0.02204,0.005308,0.674,0.01768
12.688,0.5569,0.00972,0.0027416,0.09856,5.412,0.01736,0.0040968,0.532,0.013876
12.698,0.5669,0.00748,0.002106,0.07632,4.1604,0.0134,0.0031012,0.4124,0.010724
12.708,0.5769,0.00568,0.0015928,0.05796,3.15484,0.01016,0.0023096,0.3144,0.008116
12.718,0.5869,0.0042,0.0011816,0.04332,2.34712,0.007568,0.0016868,0.2348,0.006024
12.728,0.5969,0.003076,0.0008596,0.03168,1.71304,0.005544,0.001214,0.172,0.0044
12.738,0.6069,0.002204,0.00061408,0.0228,1.22428,0.003984,0.0008564,0.124,0.003152
12.748,0.6169,0.001548,0.00042784,0.01608,0.86068,0.002804,0.0005916,0.08752,0.002216
12.758,0.6269,0.001068,0.00029436,0.011112,0.59404,0.001932,0.00040308,0.06044,0.0015284
12.768,0.6369,0.00072,0.0001982,0.007528,0.40132,0.001308,0.00026848,0.041,0.0010324
12.778,0.6469,0.00048,0.00013084,0.005004,0.265936,0.0008672,0.00017576,0.02724,0.0006828
12.788,0.6569,0.0003104,8.468e-05,0.00326,0.172588,0.0005644,0.00011264,0.01772,0.0004436
12.798,0.6669,0.0001976,5.3368e-05,0.00208,0.109944,0.0003592,7.072e-05,0.01132,0.0002824
12.808,0.6769,0.0001232,3.324e-05,0.0013008,0.068316,0.000224,4.368e-05,0.007072,0.00017616
12.818,0.6869,7.52e-05,2.02e-05,0.0007948,0.04164,0.0001372,2.64e-05,0.004328,0.00010772
12.828,0.6969,4.52e-05,1.2024e-05,0.0004768,0.025024,8.22e-05,1.562e-05,0.002596,6.432e-05
12.838,0.7069,2.64e-05,7.028e-06,0.00028,0.0146752,4.812e-05,9.072e-06,0.001524,3.776e-05
12.848,0.7169,1.512e-05,4.0096e-06,0.0001612,0.0084096,2.76e-05,5.14e-06,0.0008744,2.172e-05
12.858,0.7269,8.52e-06,2.244e-06,9.072e-05,0.0047304,1.552e-05,2.8668e-06,0.0004928,1.2184e-05
12.868,0.7369,4.68e-06,1.228e-06,4.996e-05,0.00260392,8.532e-06,1.5648e-06,0.0002716,6.724e-06
12.878,0.7469,2.524e-06,6.6036e-07,2.696e-05,0.00140308,4.604e-06,8.34e-07,0.0001464,3.62e-06
12.888,0.7569,1.332e-06,3.4628e-07,1.426e-05,0.00074,2.428e-06,4.372e-07,7.728e-05,1.912e-06
12.898,0.7669,6.88e-07,1.782e-07,7.376e-06,0.00038252,1.256e-06,2.2376e-07,4.004e-05,9.872e-07
12.908,0.7769,3.476e-07,8.972e-08,3.732e-06,0.0001937,6.34e-07,1.1236e-07,2.028e-05,5e-07
12.918,0.7869,1.72e-07,4.4024e-08,1.852e-06,9.5844e-05,3.14e-07,5.512e-08,1.004e-05,2.476e-07
12.928,0.7969,8.32e-08,2.1328e-08,8.988e-07,4.6508e-05,1.52e-07,2.654e-08,4.876e-06,1.204e-07
12.938,0.8069,3.948e-08,1.0072e-08,4.264e-07,2.20412e-05,7.192e-08,1.25e-08,2.316e-06,5.716e-08
12.948,0.8169,1.832e-08,4.6544e-09,1.984e-07,1.02324e-05,3.348e-08,5.744e-09,1.076e-06,2.652e-08
12.958,0.8269,8.32e-09,2.1068e-09,9.012e-08,4.6512e-06,1.52e-08,2.6e-09,4.892e-07,1.2088e-08
12.968,0.8369,3.7e-09,9.308e-10,4.016e-08,2.0668e-06,6.76e-09,1.1492e-09,2.176e-07,5.356e-09
12.978,0.8469,1.612e-09,4.044e-10,1.752e-08,9.0196e-07,2.94e-09,4.948e-10,9.48e-08,2.344e-09
12.988,0.8569,6.84e-10,1.7132e-10,7.468e-09,3.8384e-07,1.252e-09,2.104e-10,4.04e-08,9.988e-10
12.998,0.8669,2.856e-10,7.1064e-11,3.116e-09,1.60176e-07,5.22e-10,8.7e-11,1.684e-08,4.172e-10
13.008,0.8769,1.164e-10,2.8928e-11,1.2708e-09,6.5128e-08,2.132e-10,3.534e-11,6.888e-09,1.7044e-10
13.018,0.8869,4.64e-11,1.15e-11,5.088e-10,2.60908e-08,8.512e-11,1.4016e-11,2.752e-09,6.824e-11
13.028,0.8969,1.816e-11,4.4812e-12,1.988e-10,1.0194e-08,3.32e-11,5.448e-12,1.076e-09,2.664e-11
13.038,0.9069,6.92e-12,1.7036e-12,7.608e-11,3.8956e-09,1.268e-11,2.0682e-12,4.112e-10,1.0212e-11
13.048,0.9169,2.588e-12,6.3e-13,2.844e-11,1.45232e-09,4.724e-12,7.644e-13,1.536e-10,3.804e-12
13.058,0.9269,9.24e-13,2.202e-13,1.0212e-11,5.1788e-10,1.688e-12,2.6404e-13,5.512e-11,1.3584e-12
13.068,0.9369,3.212e-13,7.608e-14,3.528e-12,1.80056e-10,5.872e-13,9.016e-14,1.916e-11,4.74e-13
13.078,0.9469,9.48e-14,2.21e-14,1.0584e-12,5.3436e-11,1.72e-13,2.6044e-14,5.644e-12,1.4888e-13
13.088,0.9569,1.388e-14,1.8244e-15,1.872e-13,8.538e-12,2.492e-14,2.2264e-15,9.232e-13,2.2592e-14
13.098,0.9669,0,0,0,0,0,0,0,0
13.108,0.9769,0,0,0,0,0,0,0,0
13.118,0.9869,0,0,0,0,0,0,0,0
13.128,0.9969,1.76e-13,3.9824e-14,2.62584e-12,2.72e-13,3.356e-14,8.488e-15,6.5e-13,6.424e-15
13.138,1.0069,5e-13,1.1332e-13,7.4848e-12,7.74e-13,9.528e-14,2.408e-14,1.848e-12,1.828e-14
13.148,1.0169,1.392e-12,3.1492e-13,2.0796e-11,2.152e-12,2.652e-13,6.704e-14,5.14e-12,5.08e-14
13.158,1.0269,3.788e-12,8.5808e-13,5.6644e-11,5.856e-12,7.236e-13,1.824e-13,1.396e-11,1.38e-13
13.168,1.0369,1.008e-11,2.2828e-12,1.50512e-10,1.556e-11,1.924e-12,4.852e-13,3.72e-11,3.68e-13
13.178,1.0469,2.624e-11,5.956e-12,3.9204e-10,4.06e-11,5.008e-12,1.2652e-12,9.68e-11,9.6e-13
13.188,1.0569,6.68e-11,1.512e-11,9.9932e-10,1.032e-10,1.272e-11,3.22e-12,2.468e-10,2.44e-12
13.198,1.0669,1.664e-10,3.766e-11,2.48824e-09,2.576e-10,3.176e-11,8.008e-12,6.148e-10,6.08e-12
13.208,1.0769,4.04e-10,9.1652e-11,6.0688e-09,6.276e-10,7.72e-11,1.952e-11,1.496e-09,1.484e-11
13.218,1.0869,9.68e-10,2.1872e-10,1.4444e-08,1.496e-09,1.844e-10,4.656e-11,3.572e-09,3.532e-11
13.228,1.0969,2.256e-09,5.1228e-10,3.37028e-08,3.488e-09,4.3e-10,1.0868e-10,8.328e-09,8.24e-11
13.238,1.1069,5.16e-09,1.1624e-09,7.6872e-08,7.96e-09,9.812e-10,2.476e-10,1.9e-08,1.88e-10
13.248,1.1169,1.148e-08,2.5992e-09,1.71548e-07,1.776e-08,2.192e-09,5.52e-10,4.24e-08,4.192e-10
13.258,1.1269,2.504e-08,5.6652e-09,3.7424e-07,3.872e-08,4.78e-09,1.2064e-09,9.24e-08,9.12e-10
13.268,1.1369,5.36e-08,1.212e-08,7.9708e-07,8.268e-08,1.0216e-08,2.576e-09,1.976e-07,1.952e-09
13.278,1.1469,1.116e-07,2.5284e-08,1.66696e-06,1.728e-07,2.132e-08,5.376e-09,4.124e-07,4.08e-09
13.288,1.1569,2.28e-07,5.1652e-08,3.40672e-06,3.528e-07,4.352e-08,1.098e-08,8.408e-07,8.36e-09
13.298,1.1669,4.56e-07,1.0332e-07,6.7972e-06,7.052e-07,8.704e-08,2.196e-08,1.684e-06,1.664e-08
13.308,1.1769,8.92e-07,2.016e-07,1.33112e-05,1.376e-06,1.7e-07,4.288e-08,3.288e-06,3.256e-08
13.318,1.1869,1.704e-06,3.8572e-07,2.54492e-05,2.636e-06,3.248e-07,8.216e-08,6.296e-06,6.22e-08
13.328,1.1969,3.188e-06,7.2068e-07,4.774e-05,4.928e-06,6.076e-07,1.536e-07,1.176e-05,1.164e-07
13.338,1.2069,5.84e-06,1.3204e-06,8.6988e-05,9e-06,1.1108e-06,2.808e-07,2.152e-05,2.128e-07
13.348,1.2169,1.044e-05,2.362e-06,0.000155772,1.616e-05,1.992e-06,5.024e-07,3.852e-05,3.808e-07
13.358,1.2269,1.828e-05,4.1364e-06,0.0002731,2.824e-05,3.488e-06,8.812e-07,6.748e-05,6.672e-07
13.368,1.2369,3.128e-05,7.0816e-06,0.00046932,4.84e-05,5.964e-06,1.5084e-06,0.0001156,1.14e-06
13.378,1.2469,5.24e-05,1.1872e-05,0.00078488,8.112e-05,9.992e-06,2.524e-06,0.0001936,1.912e-06
13.388,1.2569,8.6e-05,1.9452e-05,0.00128256,0.0001328,1.636e-05,4.136e-06,0.0003176,3.136e-06
13.398,1.2669,0.0001376,3.116e-05,0.00205536,0.0002128,2.628e-05,6.648e-06,0.0005088,5.028e-06
13.408,1.2769,0.000216,4.8744e-05,0.00322464,0.0003336,4.12e-05,1.0392e-05,0.0007972,7.884e-06
13.418,1.2869,0.0003312,7.498e-05,0.0049364,0.0005124,6.312e-05,1.596e-05,0.00122,1.208e-05
13.428,1.2969,0.000496,0.00011248,0.0074044,0.0007676,9.468e-05,2.396e-05,0.001836,1.816e-05
13.438,1.3069,0.000728,0.00016496,0.010884,0.001128,0.0001392,3.516e-05,0.002696,2.664e-05
13.448,1.3169,0.001048,0.00023704,0.015658,0.00162,0.0002,5.052e-05,0.003868,3.828e-05
13.458,1.3269,0.001472,0.00033284,0.02197,0.002276,0.0002804,7.092e-05,0.005432,5.38e-05
13.468,1.3369,0.002024,0.0004582,0.0301836,0.003128,0.0003856,9.788e-05,0.007476,7.396e-05
13.478,1.3469,0.00272,0.00061648,0.04046,0.004204,0.0005184,0.00013148,0.01004,9.96e-05
13.488,1.3569,0.003576,0.00080816,0.053408,0.005532,0.0006836,0.0001732,0.0132,0.0001308
13.498,1.3669,0.0046,0.0010416,0.068784,0.007124,0.0008776,0.0002236,0.017,0.0001688
13.508,1.3769,0.0058,0.001312,0.086588,0.009,0.001106,0.0002824,0.0214,0.0002132
13.518,1.3869,0.00716,0.0016164,0.10682,0.01108,0.001364,0.0003496,0.0264,0.000264
13.528,1.3969,0.00864,0.0019496,0.129076,0.0134,0.001652,0.0004244,0.03192,0.0003196
13.538,1.4069,0.0102,0.0023076,0.152548,0.01584,0.001952,0.000506,0.03772,0.00038
13.548,1.4169,0.01184,0.00267,0.176832,0.01836,0.002264,0.0005908,0.04368,0.000444
13.558,1.4269,0.01348,0.0030324,0.200716,0.02088,0.002572,0.0006784,0.0496,0.0005092
13.568,1.4369,0.015,0.003378,0.223796,0.02332,0.002876,0.0007704,0.05528,0.000576
13.578,1.4469,0.01648,0.003698,0.245268,0.0256,0.003156,0.0008584,0.06052,0.0006436
13.588,1.4569,0.01776,0.0039808,0.26432,0.02768,0.003416,0.0009508,0.0652,0.000712
13.598,1.4669,0.01892,0.0042456,0.280964,0.02956,0.003652,0.001044,0.06928,0.000782
13.608,1.4769,0.01992,0.0044524,0.295596,0.03124,0.003864,0.0011376,0.07256,0.0008608
13.618,1.4869,0.02084,0.004618,0.308232,0.03276,0.004072,0.0012372,0.07576,0.0009484
13.628,1.4969,0.02176,0.004822,0.32008,0.03428,0.004284,0.0013472,0.07856,0.0010512
13.638,1.5069,0.02276,0.0050256,0.3328,0.036,0.004528,0.0014692,0.08112,0.001178
13.648,1.5169,0.02392,0.00527,0.34796,0.03796,0.00482,0.001612,0.08444,0.001336
