# li3po4_mp-13725 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 2.892 eV. Gap is the fixed-occ nscf value (5.912 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Li_p,Li_s,O_p,O_s,P_p,P_s
-35.008,-37.8999,0,0,0,0,0,0
-34.998,-37.8899,0,0,0,0,0,0
-34.988,-37.8799,0,0,0,0,0,0
-34.978,-37.8699,0,0,0,0,0,0
-34.968,-37.8599,0,0,0,0,0,0
-34.958,-37.8499,0,0,0,0,0,0
-34.948,-37.8399,0,0,0,0,0,0
-34.938,-37.8299,0,0,0,0,0,0
-34.928,-37.8199,0,0,0,0,0,0
-34.918,-37.8099,0,0,0,0,0,0
-34.908,-37.7999,0,0,0,0,0,0
-34.898,-37.7899,0,0,0,0,0,0
-34.888,-37.7799,0,0,0,0,0,0
-34.878,-37.7699,0,0,0,0,0,0
-34.868,-37.7599,0,0,0,0,0,0
-34.858,-37.7499,0,0,0,0,0,0
-34.848,-37.7399,0,0,0,0,0,0
-34.838,-37.7299,0,0,0,0,0,0
-34.828,-37.7199,0,0,0,0,0,0
-34.818,-37.7099,0,0,0,0,0,0
-34.808,-37.6999,0,0,0,0,0,0
-34.798,-37.6899,0,0,0,0,0,0
-34.788,-37.6799,0,0,0,0,0,0
-34.778,-37.6699,0,0,0,0,0,0
-34.768,-37.6599,0,0,0,0,0,0
-34.758,-37.6499,0,0,0,0,0,0
-34.748,-37.6399,0,0,0,0,0,0
-34.738,-37.6299,0,0,0,0,0,0
-34.728,-37.6199,0,0,0,0,0,0
-34.718,-37.6099,0,0,0,0,0,0
-34.708,-37.5999,0,0,0,0,0,0
-34.698,-37.5899,0,0,0,0,0,0
-34.688,-37.5799,0,0,0,0,0,0
-34.678,-37.5699,0,0,0,0,0,0
-34.668,-37.5599,0,0,0,0,0,0
-34.658,-37.5499,0,0,0,0,0,0
-34.648,-37.5399,0,0,0,0,0,0
-34.638,-37.5299,0,0,0,0,0,0
-34.628,-37.5199,0,0,0,0,0,0
-34.618,-37.5099,0,0,0,0,0,0
-34.608,-37.4999,0,0,0,0,0,0
-34.598,-37.4899,0,0,0,0,0,0
-34.588,-37.4799,0,0,0,0,0,0
-34.578,-37.4699,0,0,0,0,0,0
-34.568,-37.4599,0,0,0,0,0,0
-34.558,-37.4499,0,0,0,0,0,0
-34.548,-37.4399,0,0,0,0,0,0
-34.538,-37.4299,0,0,0,0,0,0
-34.528,-37.4199,0,0,0,0,0,0
-34.518,-37.4099,0,0,0,0,0,0
-34.508,-37.3999,0,0,0,0,0,0
-34.498,-37.3899,0,0,0,0,0,0
-34.488,-37.3799,0,0,0,0,0,0
-34.478,-37.3699,0,0,0,0,0,0
-34.468,-37.3599,0,0,0,0,0,0
-34.458,-37.3499,0,0,0,0,0,0
-34.448,-37.3399,0,0,0,0,0,0
-34.438,-37.3299,0,0,0,0,0,0
-34.428,-37.3199,0,0,0,0,0,0
-34.418,-37.3099,0,0,0,0,0,0
-34.408,-37.2999,0,0,0,0,0,0
-34.398,-37.2899,0,0,0,0,0,0
-34.388,-37.2799,0,0,0,0,0,0
-34.378,-37.2699,0,0,0,0,0,0
-34.368,-37.2599,0,0,0,0,0,0
-34.358,-37.2499,0,0,0,0,0,0
-34.348,-37.2399,0,0,0,0,0,0
-34.338,-37.2299,0,0,0,0,0,0
-34.328,-37.2199,0,0,0,0,0,0
-34.318,-37.2099,0,0,0,0,0,0
-34.308,-37.1999,0,0,0,0,0,0
-34.298,-37.1899,0,0,0,0,0,0
-34.288,-37.1799,0,0,0,0,0,0
-34.278,-37.1699,0,0,0,0,0,0
-34.268,-37.1599,0,0,0,0,0,0
-34.258,-37.1499,0,0,0,0,0,0
-34.248,-37.1399,0,0,0,0,0,0
-34.238,-37.1299,0,0,0,0,0,0
-34.228,-37.1199,0,0,0,0,0,0
-34.218,-37.1099,0,0,0,0,0,0
-34.208,-37.0999,0,0,0,0,0,0
-34.198,-37.0899,0,0,0,0,0,0
-34.188,-37.0799,0,0,0,0,0,0
-34.178,-37.0699,0,0,0,0,0,0
-34.168,-37.0599,0,0,0,0,0,0
-34.158,-37.0499,0,0,0,0,0,0
-34.148,-37.0399,0,0,0,0,0,0
-34.138,-37.0299,0,0,0,0,0,0
-34.128,-37.0199,0,0,0,0,0,0
-34.118,-37.0099,0,0,0,0,0,0
-34.108,-36.9999,0,0,0,0,0,0
-34.098,-36.9899,0,0,0,0,0,0
-34.088,-36.9799,0,0,0,0,0,0
-34.078,-36.9699,0,0,0,0,0,0
-34.068,-36.9599,0,0,0,0,0,0
-34.058,-36.9499,0,0,0,0,0,0
-34.048,-36.9399,0,0,0,0,0,0
-34.038,-36.9299,0,0,0,0,0,0
-34.028,-36.9199,0,0,0,0,0,0
-34.018,-36.9099,0,0,0,0,0,0
-34.008,-36.8999,0,0,0,0,0,0
-33.998,-36.8899,0,0,0,0,0,0
-33.988,-36.8799,0,0,0,0,0,0
-33.978,-36.8699,0,0,0,0,0,0
-33.968,-36.8599,0,0,0,0,0,0
-33.958,-36.8499,0,0,0,0,0,0
-33.948,-36.8399,0,0,0,0,0,0
-33.938,-36.8299,0,0,0,0,0,0
-33.928,-36.8199,0,0,0,0,0,0
-33.918,-36.8099,0,0,0,0,0,0
-33.908,-36.7999,0,0,0,0,0,0
-33.898,-36.7899,0,0,0,0,0,0
-33.888,-36.7799,0,0,0,0,0,0
-33.878,-36.7699,0,0,0,0,0,0
-33.868,-36.7599,0,0,0,0,0,0
-33.858,-36.7499,0,0,0,0,0,0
-33.848,-36.7399,0,0,0,0,0,0
-33.838,-36.7299,0,0,0,0,0,0
-33.828,-36.7199,0,0,0,0,0,0
-33.818,-36.7099,0,0,0,0,0,0
-33.808,-36.6999,0,0,0,0,0,0
-33.798,-36.6899,0,0,0,0,0,0
-33.788,-36.6799,0,0,0,0,0,0
-33.778,-36.6699,0,0,0,0,0,0
-33.768,-36.6599,0,0,0,0,0,0
-33.758,-36.6499,0,0,0,0,0,0
-33.748,-36.6399,0,0,0,0,0,0
-33.738,-36.6299,0,0,0,0,0,0
-33.728,-36.6199,0,0,0,0,0,0
-33.718,-36.6099,0,0,0,0,0,0
-33.708,-36.5999,0,0,0,0,0,0
-33.698,-36.5899,0,0,0,0,0,0
-33.688,-36.5799,0,0,0,0,0,0
-33.678,-36.5699,0,0,0,0,0,0
-33.668,-36.5599,0,0,0,0,0,0
-33.658,-36.5499,0,0,0,0,0,0
-33.648,-36.5399,0,0,0,0,0,0
-33.638,-36.5299,0,0,0,0,0,0
-33.628,-36.5199,0,0,0,0,0,0
-33.618,-36.5099,0,0,0,0,0,0
-33.608,-36.4999,0,0,0,0,0,0
-33.598,-36.4899,0,0,0,0,0,0
-33.588,-36.4799,0,0,0,0,0,0
-33.578,-36.4699,0,0,0,0,0,0
-33.568,-36.4599,0,0,0,0,0,0
-33.558,-36.4499,0,0,0,0,0,0
-33.548,-36.4399,0,0,0,0,0,0
-33.538,-36.4299,0,0,0,0,0,0
-33.528,-36.4199,0,0,0,0,0,0
-33.518,-36.4099,0,0,0,0,0,0
-33.508,-36.3999,0,0,0,0,0,0
-33.498,-36.3899,0,0,0,0,0,0
-33.488,-36.3799,0,0,0,0,0,0
-33.478,-36.3699,0,0,0,0,0,0
-33.468,-36.3599,0,0,0,0,0,0
-33.458,-36.3499,0,0,0,0,0,0
-33.448,-36.3399,0,0,0,0,0,0
-33.438,-36.3299,0,0,0,0,0,0
-33.428,-36.3199,0,0,0,0,0,0
-33.418,-36.3099,0,0,0,0,0,0
-33.408,-36.2999,0,0,0,0,0,0
-33.398,-36.2899,0,0,0,0,0,0
-33.388,-36.2799,0,0,0,0,0,0
-33.378,-36.2699,0,0,0,0,0,0
-33.368,-36.2599,0,0,0,0,0,0
-33.358,-36.2499,0,0,0,0,0,0
-33.348,-36.2399,0,0,0,0,0,0
-33.338,-36.2299,0,0,0,0,0,0
-33.328,-36.2199,0,0,0,0,0,0
-33.318,-36.2099,0,0,0,0,0,0
-33.308,-36.1999,0,0,0,0,0,0
-33.298,-36.1899,0,0,0,0,0,0
-33.288,-36.1799,0,0,0,0,0,0
-33.278,-36.1699,0,0,0,0,0,0
-33.268,-36.1599,0,0,0,0,0,0
-33.258,-36.1499,0,0,0,0,0,0
-33.248,-36.1399,0,0,0,0,0,0
-33.238,-36.1299,0,0,0,0,0,0
-33.228,-36.1199,0,0,0,0,0,0
-33.218,-36.1099,0,0,0,0,0,0
-33.208,-36.0999,0,0,0,0,0,0
-33.198,-36.0899,0,0,0,0,0,0
-33.188,-36.0799,0,0,0,0,0,0
-33.178,-36.0699,0,0,0,0,0,0
-33.168,-36.0599,0,0,0,0,0,0
-33.158,-36.0499,0,0,0,0,0,0
-33.148,-36.0399,0,0,0,0,0,0
-33.138,-36.0299,0,0,0,0,0,0
-33.128,-36.0199,0,0,0,0,0,0
-33.118,-36.0099,0,0,0,0,0,0
-33.108,-35.9999,0,0,0,0,0,0
-33.098,-35.9899,0,0,0,0,0,0
-33.088,-35.9799,0,0,0,0,0,0
-33.078,-35.9699,0,0,0,0,0,0
-33.068,-35.9599,0,0,0,0,0,0
-33.058,-35.9499,0,0,0,0,0,0
-33.048,-35.9399,0,0,0,0,0,0
-33.038,-35.9299,0,0,0,0,0,0
-33.028,-35.9199,0,0,0,0,0,0
-33.018,-35.9099,0,0,0,0,0,0
-33.008,-35.8999,0,0,0,0,0,0
-32.998,-35.8899,0,0,0,0,0,0
-32.988,-35.8799,0,0,0,0,0,0
-32.978,-35.8699,0,0,0,0,0,0
-32.968,-35.8599,0,0,0,0,0,0
-32.958,-35.8499,0,0,0,0,0,0
-32.948,-35.8399,0,0,0,0,0,0
-32.938,-35.8299,0,0,0,0,0,0
-32.928,-35.8199,0,0,0,0,0,0
-32.918,-35.8099,0,0,0,0,0,0
-32.908,-35.7999,0,0,0,0,0,0
-32.898,-35.7899,0,0,0,0,0,0
-32.888,-35.7799,0,0,0,0,0,0
-32.878,-35.7699,0,0,0,0,0,0
-32.868,-35.7599,0,0,0,0,0,0
-32.858,-35.7499,0,0,0,0,0,0
-32.848,-35.7399,0,0,0,0,0,0
-32.838,-35.7299,0,0,0,0,0,0
-32.828,-35.7199,0,0,0,0,0,0
-32.818,-35.7099,0,0,0,0,0,0
-32.808,-35.6999,0,0,0,0,0,0
-32.798,-35.6899,0,0,0,0,0,0
-32.788,-35.6799,0,0,0,0,0,0
-32.778,-35.6699,0,0,0,0,0,0
-32.768,-35.6599,0,0,0,0,0,0
-32.758,-35.6499,0,0,0,0,0,0
-32.748,-35.6399,0,0,0,0,0,0
-32.738,-35.6299,0,0,0,0,0,0
-32.728,-35.6199,0,0,0,0,0,0
-32.718,-35.6099,0,0,0,0,0,0
-32.708,-35.5999,0,0,0,0,0,0
-32.698,-35.5899,0,0,0,0,0,0
-32.688,-35.5799,0,0,0,0,0,0
-32.678,-35.5699,0,0,0,0,0,0
-32.668,-35.5599,0,0,0,0,0,0
-32.658,-35.5499,0,0,0,0,0,0
-32.648,-35.5399,0,0,0,0,0,0
-32.638,-35.5299,0,0,0,0,0,0
-32.628,-35.5199,0,0,0,0,0,0
-32.618,-35.5099,0,0,0,0,0,0
-32.608,-35.4999,0,0,0,0,0,0
-32.598,-35.4899,0,0,0,0,0,0
-32.588,-35.4799,0,0,0,0,0,0
-32.578,-35.4699,0,0,0,0,0,0
-32.568,-35.4599,0,0,0,0,0,0
-32.558,-35.4499,0,0,0,0,0,0
-32.548,-35.4399,0,0,0,0,0,0
-32.538,-35.4299,0,0,0,0,0,0
-32.528,-35.4199,0,0,0,0,0,0
-32.518,-35.4099,0,0,0,0,0,0
-32.508,-35.3999,0,0,0,0,0,0
-32.498,-35.3899,0,0,0,0,0,0
-32.488,-35.3799,0,0,0,0,0,0
-32.478,-35.3699,0,0,0,0,0,0
-32.468,-35.3599,0,0,0,0,0,0
-32.458,-35.3499,0,0,0,0,0,0
-32.448,-35.3399,0,0,0,0,0,0
-32.438,-35.3299,0,0,0,0,0,0
-32.428,-35.3199,0,0,0,0,0,0
-32.418,-35.3099,0,0,0,0,0,0
-32.408,-35.2999,0,0,0,0,0,0
-32.398,-35.2899,0,0,0,0,0,0
-32.388,-35.2799,0,0,0,0,0,0
-32.378,-35.2699,0,0,0,0,0,0
-32.368,-35.2599,0,0,0,0,0,0
-32.358,-35.2499,0,0,0,0,0,0
-32.348,-35.2399,0,0,0,0,0,0
-32.338,-35.2299,0,0,0,0,0,0
-32.328,-35.2199,0,0,0,0,0,0
-32.318,-35.2099,0,0,0,0,0,0
-32.308,-35.1999,0,0,0,0,0,0
-32.298,-35.1899,0,0,0,0,0,0
-32.288,-35.1799,0,0,0,0,0,0
-32.278,-35.1699,0,0,0,0,0,0
-32.268,-35.1599,0,0,0,0,0,0
-32.258,-35.1499,0,0,0,0,0,0
-32.248,-35.1399,0,0,0,0,0,0
-32.238,-35.1299,0,0,0,0,0,0
-32.228,-35.1199,0,0,0,0,0,0
-32.218,-35.1099,0,0,0,0,0,0
-32.208,-35.0999,0,0,0,0,0,0
-32.198,-35.0899,0,0,0,0,0,0
-32.188,-35.0799,0,0,0,0,0,0
-32.178,-35.0699,0,0,0,0,0,0
-32.168,-35.0599,0,0,0,0,0,0
-32.158,-35.0499,0,0,0,0,0,0
-32.148,-35.0399,0,0,0,0,0,0
-32.138,-35.0299,0,0,0,0,0,0
-32.128,-35.0199,0,0,0,0,0,0
-32.118,-35.0099,0,0,0,0,0,0
-32.108,-34.9999,0,0,0,0,0,0
-32.098,-34.9899,0,0,0,0,0,0
-32.088,-34.9799,0,0,0,0,0,0
-32.078,-34.9699,0,0,0,0,0,0
-32.068,-34.9599,0,0,0,0,0,0
-32.058,-34.9499,0,0,0,0,0,0
-32.048,-34.9399,0,0,0,0,0,0
-32.038,-34.9299,0,0,0,0,0,0
-32.028,-34.9199,0,0,0,0,0,0
-32.018,-34.9099,0,0,0,0,0,0
-32.008,-34.8999,0,0,0,0,0,0
-31.998,-34.8899,0,0,0,0,0,0
-31.988,-34.8799,0,0,0,0,0,0
-31.978,-34.8699,0,0,0,0,0,0
-31.968,-34.8599,0,0,0,0,0,0
-31.958,-34.8499,0,0,0,0,0,0
-31.948,-34.8399,0,0,0,0,0,0
-31.938,-34.8299,0,0,0,0,0,0
-31.928,-34.8199,0,0,0,0,0,0
-31.918,-34.8099,0,0,0,0,0,0
-31.908,-34.7999,0,0,0,0,0,0
-31.898,-34.7899,0,0,0,0,0,0
-31.888,-34.7799,0,0,0,0,0,0
-31.878,-34.7699,0,0,0,0,0,0
-31.868,-34.7599,0,0,0,0,0,0
-31.858,-34.7499,0,0,0,0,0,0
-31.848,-34.7399,0,0,0,0,0,0
-31.838,-34.7299,0,0,0,0,0,0
-31.828,-34.7199,0,0,0,0,0,0
-31.818,-34.7099,0,0,0,0,0,0
-31.808,-34.6999,0,0,0,0,0,0
-31.798,-34.6899,0,0,0,0,0,0
-31.788,-34.6799,0,0,0,0,0,0
-31.778,-34.6699,0,0,0,0,0,0
-31.768,-34.6599,0,0,0,0,0,0
-31.758,-34.6499,0,0,0,0,0,0
-31.748,-34.6399,0,0,0,0,0,0
-31.738,-34.6299,0,0,0,0,0,0
-31.728,-34.6199,0,0,0,0,0,0
-31.718,-34.6099,0,0,0,0,0,0
-31.708,-34.5999,0,0,0,0,0,0
-31.698,-34.5899,0,0,0,0,0,0
-31.688,-34.5799,0,0,0,0,0,0
-31.678,-34.5699,0,0,0,0,0,0
-31.668,-34.5599,0,0,0,0,0,0
-31.658,-34.5499,0,0,0,0,0,0
-31.648,-34.5399,0,0,0,0,0,0
-31.638,-34.5299,0,0,0,0,0,0
-31.628,-34.5199,0,0,0,0,0,0
-31.618,-34.5099,0,0,0,0,0,0
-31.608,-34.4999,0,0,0,0,0,0
-31.598,-34.4899,0,0,0,0,0,0
-31.588,-34.4799,0,0,0,0,0,0
-31.578,-34.4699,0,0,0,0,0,0
-31.568,-34.4599,0,0,0,0,0,0
-31.558,-34.4499,0,0,0,0,0,0
-31.548,-34.4399,0,0,0,0,0,0
-31.538,-34.4299,0,0,0,0,0,0
-31.528,-34.4199,0,0,0,0,0,0
-31.518,-34.4099,0,0,0,0,0,0
-31.508,-34.3999,0,0,0,0,0,0
-31.498,-34.3899,0,0,0,0,0,0
-31.488,-34.3799,0,0,0,0,0,0
-31.478,-34.3699,0,0,0,0,0,0
-31.468,-34.3599,0,0,0,0,0,0
-31.458,-34.3499,0,0,0,0,0,0
-31.448,-34.3399,0,0,0,0,0,0
-31.438,-34.3299,0,0,0,0,0,0
-31.428,-34.3199,0,0,0,0,0,0
-31.418,-34.3099,0,0,0,0,0,0
-31.408,-34.2999,0,0,0,0,0,0
-31.398,-34.2899,0,0,0,0,0,0
-31.388,-34.2799,0,0,0,0,0,0
-31.378,-34.2699,0,0,0,0,0,0
-31.368,-34.2599,0,0,0,0,0,0
-31.358,-34.2499,0,0,0,0,0,0
-31.348,-34.2399,0,0,0,0,0,0
-31.338,-34.2299,0,0,0,0,0,0
-31.328,-34.2199,0,0,0,0,0,0
-31.318,-34.2099,0,0,0,0,0,0
-31.308,-34.1999,0,0,0,0,0,0
-31.298,-34.1899,0,0,0,0,0,0
-31.288,-34.1799,0,0,0,0,0,0
-31.278,-34.1699,0,0,0,0,0,0
-31.268,-34.1599,0,0,0,0,0,0
-31.258,-34.1499,0,0,0,0,0,0
-31.248,-34.1399,0,0,0,0,0,0
-31.238,-34.1299,0,0,0,0,0,0
-31.228,-34.1199,0,0,0,0,0,0
-31.218,-34.1099,0,0,0,0,0,0
-31.208,-34.0999,0,0,0,0,0,0
-31.198,-34.0899,0,0,0,0,0,0
-31.188,-34.0799,0,0,0,0,0,0
-31.178,-34.0699,0,0,0,0,0,0
-31.168,-34.0599,0,0,0,0,0,0
-31.158,-34.0499,0,0,0,0,0,0
-31.148,-34.0399,0,0,0,0,0,0
-31.138,-34.0299,0,0,0,0,0,0
-31.128,-34.0199,0,0,0,0,0,0
-31.118,-34.0099,0,0,0,0,0,0
-31.108,-33.9999,0,0,0,0,0,0
-31.098,-33.9899,0,0,0,0,0,0
-31.088,-33.9799,0,0,0,0,0,0
-31.078,-33.9699,0,0,0,0,0,0
-31.068,-33.9599,0,0,0,0,0,0
-31.058,-33.9499,0,0,0,0,0,0
-31.048,-33.9399,0,0,0,0,0,0
-31.038,-33.9299,0,0,0,0,0,0
-31.028,-33.9199,0,0,0,0,0,0
-31.018,-33.9099,0,0,0,0,0,0
-31.008,-33.8999,0,0,0,0,0,0
-30.998,-33.8899,0,0,0,0,0,0
-30.988,-33.8799,0,0,0,0,0,0
-30.978,-33.8699,0,0,0,0,0,0
-30.968,-33.8599,0,0,0,0,0,0
-30.958,-33.8499,0,0,0,0,0,0
-30.948,-33.8399,0,0,0,0,0,0
-30.938,-33.8299,0,0,0,0,0,0
-30.928,-33.8199,0,0,0,0,0,0
-30.918,-33.8099,0,0,0,0,0,0
-30.908,-33.7999,0,0,0,0,0,0
-30.898,-33.7899,0,0,0,0,0,0
-30.888,-33.7799,0,0,0,0,0,0
-30.878,-33.7699,0,0,0,0,0,0
-30.868,-33.7599,0,0,0,0,0,0
-30.858,-33.7499,0,0,0,0,0,0
-30.848,-33.7399,0,0,0,0,0,0
-30.838,-33.7299,0,0,0,0,0,0
-30.828,-33.7199,0,0,0,0,0,0
-30.818,-33.7099,0,0,0,0,0,0
-30.808,-33.6999,0,0,0,0,0,0
-30.798,-33.6899,0,0,0,0,0,0
-30.788,-33.6799,0,0,0,0,0,0
-30.778,-33.6699,0,0,0,0,0,0
-30.768,-33.6599,0,0,0,0,0,0
-30.758,-33.6499,0,0,0,0,0,0
-30.748,-33.6399,0,0,0,0,0,0
-30.738,-33.6299,0,0,0,0,0,0
-30.728,-33.6199,0,0,0,0,0,0
-30.718,-33.6099,0,0,0,0,0,0
-30.708,-33.5999,0,0,0,0,0,0
-30.698,-33.5899,0,0,0,0,0,0
-30.688,-33.5799,0,0,0,0,0,0
-30.678,-33.5699,0,0,0,0,0,0
-30.668,-33.5599,0,0,0,0,0,0
-30.658,-33.5499,0,0,0,0,0,0
-30.648,-33.5399,0,0,0,0,0,0
-30.638,-33.5299,0,0,0,0,0,0
-30.628,-33.5199,0,0,0,0,0,0
-30.618,-33.5099,0,0,0,0,0,0
-30.608,-33.4999,0,0,0,0,0,0
-30.598,-33.4899,0,0,0,0,0,0
-30.588,-33.4799,0,0,0,0,0,0
-30.578,-33.4699,0,0,0,0,0,0
-30.568,-33.4599,0,0,0,0,0,0
-30.558,-33.4499,0,0,0,0,0,0
-30.548,-33.4399,0,0,0,0,0,0
-30.538,-33.4299,0,0,0,0,0,0
-30.528,-33.4199,0,0,0,0,0,0
-30.518,-33.4099,0,0,0,0,0,0
-30.508,-33.3999,0,0,0,0,0,0
-30.498,-33.3899,0,0,0,0,0,0
-30.488,-33.3799,0,0,0,0,0,0
-30.478,-33.3699,0,0,0,0,0,0
-30.468,-33.3599,0,0,0,0,0,0
-30.458,-33.3499,0,0,0,0,0,0
-30.448,-33.3399,0,0,0,0,0,0
-30.438,-33.3299,0,0,0,0,0,0
-30.428,-33.3199,0,0,0,0,0,0
-30.418,-33.3099,0,0,0,0,0,0
-30.408,-33.2999,0,0,0,0,0,0
-30.398,-33.2899,0,0,0,0,0,0
-30.388,-33.2799,0,0,0,0,0,0
-30.378,-33.2699,0,0,0,0,0,0
-30.368,-33.2599,0,0,0,0,0,0
-30.358,-33.2499,0,0,0,0,0,0
-30.348,-33.2399,0,0,0,0,0,0
-30.338,-33.2299,0,0,0,0,0,0
-30.328,-33.2199,0,0,0,0,0,0
-30.318,-33.2099,0,0,0,0,0,0
-30.308,-33.1999,0,0,0,0,0,0
-30.298,-33.1899,0,0,0,0,0,0
-30.288,-33.1799,0,0,0,0,0,0
-30.278,-33.1699,0,0,0,0,0,0
-30.268,-33.1599,0,0,0,0,0,0
-30.258,-33.1499,0,0,0,0,0,0
-30.248,-33.1399,0,0,0,0,0,0
-30.238,-33.1299,0,0,0,0,0,0
-30.228,-33.1199,0,0,0,0,0,0
-30.218,-33.1099,0,0,0,0,0,0
-30.208,-33.0999,0,0,0,0,0,0
-30.198,-33.0899,0,0,0,0,0,0
-30.188,-33.0799,0,0,0,0,0,0
-30.178,-33.0699,0,0,0,0,0,0
-30.168,-33.0599,0,0,0,0,0,0
-30.158,-33.0499,0,0,0,0,0,0
-30.148,-33.0399,0,0,0,0,0,0
-30.138,-33.0299,0,0,0,0,0,0
-30.128,-33.0199,0,0,0,0,0,0
-30.118,-33.0099,0,0,0,0,0,0
-30.108,-32.9999,0,0,0,0,0,0
-30.098,-32.9899,0,0,0,0,0,0
-30.088,-32.9799,0,0,0,0,0,0
-30.078,-32.9699,0,0,0,0,0,0
-30.068,-32.9599,0,0,0,0,0,0
-30.058,-32.9499,0,0,0,0,0,0
-30.048,-32.9399,0,0,0,0,0,0
-30.038,-32.9299,0,0,0,0,0,0
-30.028,-32.9199,0,0,0,0,0,0
-30.018,-32.9099,0,0,0,0,0,0
-30.008,-32.8999,0,0,0,0,0,0
-29.998,-32.8899,0,0,0,0,0,0
-29.988,-32.8799,0,0,0,0,0,0
-29.978,-32.8699,0,0,0,0,0,0
-29.968,-32.8599,0,0,0,0,0,0
-29.958,-32.8499,0,0,0,0,0,0
-29.948,-32.8399,0,0,0,0,0,0
-29.938,-32.8299,0,0,0,0,0,0
-29.928,-32.8199,0,0,0,0,0,0
-29.918,-32.8099,0,0,0,0,0,0
-29.908,-32.7999,0,0,0,0,0,0
-29.898,-32.7899,0,0,0,0,0,0
-29.888,-32.7799,0,0,0,0,0,0
-29.878,-32.7699,0,0,0,0,0,0
-29.868,-32.7599,0,0,0,0,0,0
-29.858,-32.7499,0,0,0,0,0,0
-29.848,-32.7399,0,0,0,0,0,0
-29.838,-32.7299,0,0,0,0,0,0
-29.828,-32.7199,0,0,0,0,0,0
-29.818,-32.7099,0,0,0,0,0,0
-29.808,-32.6999,0,0,0,0,0,0
-29.798,-32.6899,0,0,0,0,0,0
-29.788,-32.6799,0,0,0,0,0,0
-29.778,-32.6699,0,0,0,0,0,0
-29.768,-32.6599,0,0,0,0,0,0
-29.758,-32.6499,0,0,0,0,0,0
-29.748,-32.6399,0,0,0,0,0,0
-29.738,-32.6299,0,0,0,0,0,0
-29.728,-32.6199,0,0,0,0,0,0
-29.718,-32.6099,0,0,0,0,0,0
-29.708,-32.5999,0,0,0,0,0,0
-29.698,-32.5899,0,0,0,0,0,0
-29.688,-32.5799,0,0,0,0,0,0
-29.678,-32.5699,0,0,0,0,0,0
-29.668,-32.5599,0,0,0,0,0,0
-29.658,-32.5499,0,0,0,0,0,0
-29.648,-32.5399,0,0,0,0,0,0
-29.638,-32.5299,0,0,0,0,0,0
-29.628,-32.5199,0,0,0,0,0,0
-29.618,-32.5099,0,0,0,0,0,0
-29.608,-32.4999,0,0,0,0,0,0
-29.598,-32.4899,0,0,0,0,0,0
-29.588,-32.4799,0,0,0,0,0,0
-29.578,-32.4699,0,0,0,0,0,0
-29.568,-32.4599,0,0,0,0,0,0
-29.558,-32.4499,0,0,0,0,0,0
-29.548,-32.4399,0,0,0,0,0,0
-29.538,-32.4299,0,0,0,0,0,0
-29.528,-32.4199,0,0,0,0,0,0
-29.518,-32.4099,0,0,0,0,0,0
-29.508,-32.3999,0,0,0,0,0,0
-29.498,-32.3899,0,0,0,0,0,0
-29.488,-32.3799,0,0,0,0,0,0
-29.478,-32.3699,0,0,0,0,0,0
-29.468,-32.3599,0,0,0,0,0,0
-29.458,-32.3499,0,0,0,0,0,0
-29.448,-32.3399,0,0,0,0,0,0
-29.438,-32.3299,0,0,0,0,0,0
-29.428,-32.3199,0,0,0,0,0,0
-29.418,-32.3099,0,0,0,0,0,0
-29.408,-32.2999,0,0,0,0,0,0
-29.398,-32.2899,0,0,0,0,0,0
-29.388,-32.2799,0,0,0,0,0,0
-29.378,-32.2699,0,0,0,0,0,0
-29.368,-32.2599,0,0,0,0,0,0
-29.358,-32.2499,0,0,0,0,0,0
-29.348,-32.2399,0,0,0,0,0,0
-29.338,-32.2299,0,0,0,0,0,0
-29.328,-32.2199,0,0,0,0,0,0
-29.318,-32.2099,0,0,0,0,0,0
-29.308,-32.1999,0,0,0,0,0,0
-29.298,-32.1899,0,0,0,0,0,0
-29.288,-32.1799,0,0,0,0,0,0
-29.278,-32.1699,0,0,0,0,0,0
-29.268,-32.1599,0,0,0,0,0,0
-29.258,-32.1499,0,0,0,0,0,0
-29.248,-32.1399,0,0,0,0,0,0
-29.238,-32.1299,0,0,0,0,0,0
-29.228,-32.1199,0,0,0,0,0,0
-29.218,-32.1099,0,0,0,0,0,0
-29.208,-32.0999,0,0,0,0,0,0
-29.198,-32.0899,0,0,0,0,0,0
-29.188,-32.0799,0,0,0,0,0,0
-29.178,-32.0699,0,0,0,0,0,0
-29.168,-32.0599,0,0,0,0,0,0
-29.158,-32.0499,0,0,0,0,0,0
-29.148,-32.0399,0,0,0,0,0,0
-29.138,-32.0299,0,0,0,0,0,0
-29.128,-32.0199,0,0,0,0,0,0
-29.118,-32.0099,0,0,0,0,0,0
-29.108,-31.9999,0,0,0,0,0,0
-29.098,-31.9899,0,0,0,0,0,0
-29.088,-31.9799,0,0,0,0,0,0
-29.078,-31.9699,0,0,0,0,0,0
-29.068,-31.9599,0,0,0,0,0,0
-29.058,-31.9499,0,0,0,0,0,0
-29.048,-31.9399,0,0,0,0,0,0
-29.038,-31.9299,0,0,0,0,0,0
-29.028,-31.9199,0,0,0,0,0,0
-29.018,-31.9099,0,0,0,0,0,0
-29.008,-31.8999,0,0,0,0,0,0
-28.998,-31.8899,0,0,0,0,0,0
-28.988,-31.8799,0,0,0,0,0,0
