# nd2o3_mp-2763 PDOS summed by element+orbital (QE projwfc.x). Columns are states/eV. VBM 16.159 eV. Gap is the fixed-occ nscf value (-6.460 eV), not a DOS threshold.
E_eV,E_minus_VBM_eV,Nd_d,Nd_f,Nd_p,Nd_s,O_p,O_s
26.659,10.4997,0.1338,0.231024,0.08836,0.03366,0.0147,0.004786
26.669,10.5097,0.1358,0.23504,0.09054,0.03278,0.01448,0.004586
26.679,10.5197,0.1374,0.237048,0.09252,0.03168,0.01414,0.004344
26.689,10.5297,0.138,0.237048,0.09448,0.03036,0.01368,0.004062
26.699,10.5397,0.1378,0.235044,0.09624,0.0286,0.01309,0.003752
26.709,10.5497,0.1366,0.229032,0.0978,0.02642,0.0124,0.003424
26.719,10.5597,0.135,0.223018,0.09896,0.02424,0.01167,0.003078
26.729,10.5697,0.1328,0.215002,0.09974,0.02204,0.0109,0.00274
26.739,10.5797,0.1298,0.206982,0.10032,0.01974,0.01014,0.00241
26.749,10.5897,0.1268,0.197564,0.10054,0.017486,0.00938,0.002108
26.759,10.5997,0.1236,0.188144,0.10036,0.015342,0.0087,0.00183
26.769,10.6097,0.1202,0.178926,0.09998,0.013396,0.00807,0.001598
26.779,10.6197,0.1172,0.170308,0.09924,0.011654,0.00752,0.001412
26.789,10.6297,0.1144,0.16289,0.0983,0.01018,0.00707,0.001275
26.799,10.6397,0.1122,0.156474,0.09716,0.008996,0.0067,0.001192
26.809,10.6497,0.1104,0.151858,0.09584,0.008104,0.00643,0.001163
26.819,10.6597,0.109,0.148644,0.09432,0.007504,0.00625,0.001189
26.829,10.6697,0.1086,0.147232,0.09282,0.007174,0.00615,0.001271
26.839,10.6797,0.1088,0.14742,0.09132,0.00711,0.00612,0.001407
26.849,10.6897,0.11,0.14961,0.08964,0.00729,0.00617,0.001595
26.859,10.6997,0.112,0.153204,0.08816,0.007648,0.00627,0.001831
26.869,10.7097,0.1148,0.1582,0.0865,0.008176,0.00643,0.00211
26.879,10.7197,0.1186,0.1646,0.08482,0.00881,0.00663,0.002427
26.889,10.7297,0.1228,0.172204,0.08316,0.00954,0.00685,0.002779
26.899,10.7397,0.1274,0.18021,0.08148,0.01028,0.0071,0.003153
26.909,10.7497,0.1324,0.189018,0.07938,0.010986,0.00734,0.003527
26.919,10.7597,0.137,0.197828,0.07706,0.011654,0.00756,0.003899
26.929,10.7697,0.1416,0.20684,0.07472,0.012218,0.00776,0.004266
26.939,10.7797,0.1456,0.21485,0.07176,0.012638,0.00792,0.004606
26.949,10.7897,0.1488,0.220858,0.06876,0.012894,0.00802,0.004897
26.959,10.7997,0.151,0.228864,0.06532,0.012988,0.00807,0.005117
26.969,10.8097,0.1518,0.232866,0.06166,0.0129,0.00804,0.005285
26.979,10.8197,0.1516,0.236864,0.05778,0.012612,0.00795,0.005359
26.989,10.8297,0.15,0.236854,0.05368,0.012152,0.00779,0.005341
26.999,10.8397,0.147,0.236838,0.04956,0.011538,0.00755,0.00525
27.009,10.8497,0.1428,0.234818,0.04562,0.010778,0.00726,0.00505
27.019,10.8597,0.1377,0.23079,0.04148,0.009954,0.00692,0.004803
27.029,10.8697,0.13144,0.226756,0.03772,0.00907,0.00652,0.004471
27.039,10.8797,0.12452,0.21872,0.03396,0.008188,0.00608,0.004079
27.049,10.8897,0.11694,0.210678,0.0304,0.007374,0.00563,0.00367
27.059,10.8997,0.10914,0.199634,0.02702,0.006664,0.00519,0.003269
27.069,10.9097,0.10116,0.18859,0.02406,0.006106,0.00473,0.002861
27.079,10.9197,0.09344,0.176746,0.0213,0.005778,0.00431,0.002489
27.089,10.9297,0.0858,0.164302,0.01898,0.005722,0.00392,0.002149
27.099,10.9397,0.07864,0.151862,0.01702,0.00598,0.00358,0.001877
27.109,10.9497,0.07222,0.139826,0.01548,0.006568,0.00328,0.00167
27.119,10.9597,0.06672,0.128394,0.01436,0.0075484,0.003044,0.001534
27.129,10.9697,0.06196,0.117968,0.013656,0.0089008,0.00288,0.001468
27.139,10.9797,0.05816,0.108746,0.013382,0.0106242,0.002782,0.00147
27.149,10.9897,0.0555,0.101134,0.013522,0.012718,0.002755,0.00153
27.159,10.9997,0.05376,0.095326,0.014064,0.015142,0.002808,0.001642
27.169,11.0097,0.05298,0.091324,0.014966,0.0178158,0.002909,0.001794
27.179,11.0197,0.0531,0.089328,0.016212,0.020779,0.003075,0.00196
27.189,11.0297,0.05414,0.088936,0.017764,0.023612,0.003308,0.00215
27.199,11.0397,0.05544,0.090348,0.01962,0.026654,0.003589,0.002336
27.209,11.0497,0.05742,0.093362,0.021702,0.029708,0.003918,0.0025
27.219,11.0597,0.05966,0.097778,0.024306,0.03257,0.004278,0.002658
27.229,11.0697,0.06194,0.103594,0.02693,0.035244,0.004667,0.00279
27.239,11.0797,0.06426,0.110812,0.029974,0.037728,0.00511,0.002886
27.249,11.0897,0.0664,0.119028,0.033434,0.04002,0.0056,0.002964
27.259,11.0997,0.06856,0.128648,0.037308,0.04212,0.00612,0.003018
27.269,11.1097,0.07054,0.139266,0.041394,0.044028,0.00668,0.003054
27.279,11.1197,0.07254,0.150884,0.045886,0.045936,0.00729,0.003076
27.289,11.1297,0.07434,0.163504,0.050586,0.047646,0.00793,0.003108
27.299,11.1397,0.07594,0.176724,0.055488,0.049352,0.00861,0.00313
27.309,11.1497,0.07752,0.190344,0.060188,0.051048,0.00932,0.003166
27.319,11.1597,0.07886,0.204562,0.064686,0.052536,0.01001,0.00321
27.329,11.1697,0.08018,0.21658,0.068776,0.053808,0.01067,0.00326
27.339,11.1797,0.08122,0.228596,0.07226,0.054866,0.01129,0.00331
27.349,11.1897,0.08202,0.238608,0.074736,0.055506,0.01182,0.003355
27.359,11.1997,0.08232,0.246616,0.0764,0.05573,0.01224,0.003373
27.369,11.2097,0.08254,0.250618,0.07686,0.055338,0.01253,0.003402
27.379,11.2197,0.0825,0.254616,0.07632,0.054538,0.01267,0.003399
27.389,11.2297,0.08238,0.25461,0.07458,0.052928,0.01269,0.003384
27.399,11.2397,0.08202,0.2526,0.07222,0.050918,0.01257,0.003355
27.409,11.2497,0.08144,0.246584,0.06908,0.048512,0.01236,0.00331
27.419,11.2597,0.08106,0.240566,0.06572,0.045712,0.01205,0.00327
27.429,11.2697,0.08068,0.232548,0.06198,0.042724,0.0117,0.003255
27.439,11.2797,0.08016,0.224528,0.05862,0.03955,0.01136,0.003246
27.449,11.2897,0.07988,0.21651,0.05546,0.03659,0.01104,0.003265
27.459,11.2997,0.07968,0.206492,0.0529,0.033846,0.01074,0.003313
27.469,11.3097,0.07956,0.199078,0.05112,0.031312,0.01052,0.003393
27.479,11.3197,0.0795,0.191868,0.05014,0.029184,0.01037,0.003525
27.489,11.3297,0.0795,0.185462,0.04994,0.027458,0.01029,0.003692
27.499,11.3397,0.07934,0.18026,0.05074,0.026124,0.01024,0.003873
27.509,11.3497,0.07922,0.175862,0.05232,0.024978,0.01024,0.00409
27.519,11.3597,0.0793,0.17227,0.05448,0.02402,0.01024,0.004302
27.529,11.3697,0.07918,0.16948,0.05704,0.02322,0.01023,0.004528
27.539,11.3797,0.07902,0.166894,0.05978,0.0226,0.0102,0.004725
27.549,11.3897,0.0786,0.164308,0.06272,0.021964,0.0101,0.004891
27.559,11.3997,0.0783,0.161724,0.06506,0.021332,0.00992,0.00502
27.569,11.4097,0.0775,0.158536,0.06716,0.020596,0.00969,0.00509
27.579,11.4197,0.0766,0.154946,0.06828,0.019798,0.00939,0.00511
27.589,11.4297,0.07538,0.150552,0.06878,0.018908,0.00901,0.00509
27.599,11.4397,0.07366,0.145552,0.068076,0.017946,0.00859,0.00499
27.609,11.4497,0.07144,0.139546,0.066566,0.016922,0.00811,0.00485
27.619,11.4597,0.06892,0.132932,0.064054,0.015842,0.0076,0.00466
27.629,11.4697,0.06596,0.125714,0.06094,0.014746,0.00707,0.00443
27.639,11.4797,0.06252,0.11829,0.05723,0.013642,0.00654,0.00417
27.649,11.4897,0.05908,0.110662,0.053124,0.012568,0.006,0.00392
27.659,11.4997,0.05544,0.103032,0.048824,0.01151,0.00548,0.00366
27.669,11.5097,0.0518,0.0956,0.044736,0.010486,0.00499,0.00341
27.679,11.5197,0.04842,0.088768,0.040858,0.009536,0.00451,0.003182
27.689,11.5297,0.04528,0.082538,0.037392,0.00864,0.00408,0.002976
27.699,11.5397,0.0424,0.07691,0.034336,0.007834,0.00369,0.002796
27.709,11.5497,0.03978,0.072086,0.031694,0.00712,0.00335,0.00265
27.719,11.5597,0.03782,0.067866,0.029862,0.006514,0.00304,0.002526
27.729,11.5697,0.03632,0.06425,0.02824,0.005976,0.002765,0.002428
27.739,11.5797,0.03506,0.061038,0.027026,0.005562,0.002537,0.002354
27.749,11.5897,0.03444,0.058432,0.02622,0.005212,0.00235,0.00228
27.759,11.5997,0.03426,0.055828,0.02562,0.004946,0.0022,0.002202
27.769,11.6097,0.03432,0.05363,0.025026,0.00476,0.002083,0.00212
27.779,11.6197,0.03478,0.051236,0.024636,0.004616,0.002004,0.00204
27.789,11.6297,0.03546,0.049042,0.02445,0.004532,0.001957,0.001944
27.799,11.6397,0.03636,0.046852,0.024064,0.00449,0.001947,0.00183
27.809,11.6497,0.03726,0.044862,0.02368,0.00449,0.001971,0.00172
27.819,11.6597,0.0384,0.043074,0.023096,0.00449,0.00203,0.001595
27.829,11.6697,0.03916,0.041684,0.022708,0.004514,0.002124,0.00147
27.839,11.6797,0.04014,0.040894,0.022118,0.004562,0.002252,0.001348
27.849,11.6897,0.04074,0.040504,0.02132,0.004632,0.002414,0.001234
27.859,11.6997,0.04096,0.040712,0.020658,0.004688,0.0026,0.001131
27.869,11.7097,0.0412,0.041716,0.01987,0.004766,0.002812,0.001044
27.879,11.7197,0.04108,0.04312,0.019014,0.004848,0.003038,0.000971
27.889,11.7297,0.04056,0.044922,0.018152,0.004912,0.00327,0.000916
27.899,11.7397,0.04004,0.04712,0.017246,0.004978,0.00347,0.000874
27.909,11.7497,0.03894,0.049318,0.016336,0.005042,0.00367,0.000845
27.919,11.7597,0.0378,0.051512,0.015422,0.005104,0.00383,0.000829
27.929,11.7697,0.03648,0.053506,0.014546,0.005162,0.00393,0.000821
27.939,11.7797,0.03492,0.055098,0.01367,0.005194,0.00397,0.000821
27.949,11.7897,0.03312,0.056288,0.012834,0.005244,0.00396,0.000828
27.959,11.7997,0.03132,0.057278,0.012062,0.005286,0.00388,0.00084
27.969,11.8097,0.0295,0.057666,0.011354,0.005366,0.00376,0.000857
27.979,11.8197,0.02746,0.058056,0.01073,0.00546,0.00357,0.00088
27.989,11.8297,0.0256,0.058246,0.010192,0.005612,0.00334,0.000913
27.999,11.8397,0.02394,0.058438,0.00976,0.005804,0.003092,0.000953
28.009,11.8497,0.02242,0.05863,0.009436,0.006036,0.00284,0.000999
28.019,11.8597,0.02104,0.059226,0.009218,0.00633,0.002577,0.001053
28.029,11.8697,0.0199,0.060022,0.009084,0.006644,0.002327,0.001113
28.039,11.8797,0.01894,0.06102,0.009034,0.00698,0.002097,0.001172
28.049,11.8897,0.01814,0.061818,0.009026,0.007298,0.001889,0.001228
28.059,11.8997,0.01744,0.062618,0.009016,0.007554,0.001705,0.001277
28.069,11.9097,0.0168,0.062816,0.008984,0.00775,0.001542,0.001311
28.079,11.9197,0.01618,0.062614,0.008904,0.007862,0.001401,0.001329
28.089,11.9297,0.01552,0.061608,0.008718,0.007832,0.001273,0.001328
28.099,11.9397,0.01474,0.059802,0.008442,0.007676,0.001159,0.001301
28.109,11.9497,0.01388,0.0571916,0.008038,0.007396,0.00105,0.001253
28.119,11.9597,0.012868,0.0537794,0.007546,0.006972,0.000945,0.001184
28.129,11.9697,0.011754,0.049565,0.006946,0.006464,0.000844,0.001097
28.139,11.9797,0.010562,0.044749,0.00628,0.005852,0.000745,0.000995
28.149,11.9897,0.009318,0.0397318,0.00555,0.005198,0.000648,0.000884
28.159,11.9997,0.008052,0.0345144,0.004818,0.004524,0.000556,0.000768
28.169,12.0097,0.00683,0.0292972,0.004088,0.0038504,0.00047,0.000653
28.179,12.0197,0.005678,0.024481,0.0034,0.0031986,0.0003916,0.000544
28.189,12.0297,0.00462,0.0198862,0.0027754,0.0026098,0.0003222,0.0004444
28.199,12.0397,0.0037,0.0159132,0.0022162,0.0020862,0.0002624,0.000355
28.209,12.0497,0.002902,0.012482,0.0017244,0.0016306,0.0002152,0.0002774
28.219,12.0597,0.002254,0.009633,0.0013162,0.001251,0.0001794,0.0002142
28.229,12.0697,0.001732,0.0073658,0.0009854,0.0009434,0.0001548,0.000162
28.239,12.0797,0.001336,0.0056206,0.0007238,0.0006994,0.000143,0.0001217
28.249,12.0897,0.001051,0.00431694,0.0005226,0.0005168,0.0001428,9.15e-05
28.259,12.0997,0.000861,0.00343486,0.0003714,0.0003834,0.0001544,7e-05
28.269,12.1097,0.000754,0.00289406,0.0002632,0.0002906,0.0001754,5.57e-05
28.279,12.1197,0.0007134,0.00261436,0.000187,0.0002294,0.00020528,4.72e-05
28.289,12.1297,0.0007254,0.00255552,0.0001362,0.0001944,0.00024378,4.33e-05
28.299,12.1397,0.000778,0.00267736,0.000104,0.000178,0.00028942,4.269e-05
28.309,12.1497,0.0008592,0.00289966,8.5e-05,0.0001748,0.00033788,4.439e-05
28.319,12.1597,0.000957,0.0031822,7.54e-05,0.0001808,0.0003898,4.776e-05
28.329,12.1697,0.001064,0.0035048,7.16e-05,0.0001918,0.00044,5.194e-05
28.339,12.1797,0.001166,0.0038474,7.14e-05,0.0002048,0.0004874,5.6299e-05
28.349,12.1897,0.00126,0.0041496,7.32e-05,0.0002178,0.0005284,6.0315e-05
28.359,12.1997,0.001334,0.0043914,7.58e-05,0.0002288,0.000561,6.3689e-05
28.369,12.2097,0.001388,0.0045726,7.86e-05,0.000236,0.0005822,6.5758e-05
28.379,12.2197,0.001416,0.0046732,8.14e-05,0.000239,0.0005918,6.66849e-05
28.389,12.2297,0.001422,0.0047132,8.42e-05,0.000237,0.0005888,6.62446e-05
28.399,12.2397,0.001404,0.0046924,8.8e-05,0.0002302,0.0005744,6.42229e-05
28.409,12.2497,0.001372,0.0046312,9.34e-05,0.0002186,0.0005496,6.10115e-05
28.419,12.2597,0.001334,0.0045696,0.0001026,0.0002034,0.0005166,5.68056e-05
28.429,12.2697,0.001302,0.004588,0.0001172,0.0001848,0.0004786,5.16027e-05
28.439,12.2797,0.00129,0.0047064,0.0001404,0.0001644,0.000438,4.60013e-05
28.449,12.2897,0.001318,0.005025,0.0001752,0.0001432,0.0003992,4.00006e-05
28.459,12.2997,0.001402,0.0056042,0.0002248,0.0001218,0.0003664,3.40003e-05
28.469,12.3097,0.001558,0.0065244,0.0002938,0.0001014,0.0003422,2.84001e-05
28.479,12.3197,0.001806,0.0078658,0.000384,8.26e-05,0.0003288,2.30001e-05
28.489,12.3297,0.00216,0.0096882,0.0005024,6.58e-05,0.0003294,1.84e-05
28.499,12.3397,0.002638,0.0120322,0.0006488,5.13e-05,0.0003464,1.436e-05
28.509,12.3497,0.003226,0.0149378,0.0008236,3.92e-05,0.0003778,1.098e-05
28.519,12.3597,0.00394,0.0183846,0.0010288,2.928e-05,0.0004256,8.24001e-06
28.529,12.3697,0.004736,0.0222528,0.0012578,2.146e-05,0.0004864,6.10002e-06
28.539,12.3797,0.005648,0.026662,0.0015086,1.552e-05,0.0005588,4.54003e-06
28.549,12.3897,0.006592,0.031072,0.0017724,1.12e-05,0.0006394,3.48005e-06
28.559,12.3997,0.00756,0.0356822,0.0020366,8.3e-06,0.0007234,2.92009e-06
28.569,12.4097,0.0085,0.040092,0.0023002,6.6e-06,0.0008056,2.86015e-06
28.579,12.4197,0.00934,0.044101,0.0025162,6.12e-06,0.0008826,3.40026e-06
28.589,12.4297,0.01008,0.0475088,0.00271,6.84e-06,0.000948,4.66042e-06
28.599,12.4397,0.01066,0.0501148,0.00286,8.96e-06,0.000999,6.90067e-06
28.609,12.4497,0.01102,0.0519186,0.002948,1.278e-05,0.001032,1.04211e-05
28.619,12.4597,0.01122,0.0525204,0.002992,1.878e-05,0.001044,1.56816e-05
28.629,12.4697,0.0112,0.0519198,0.002952,2.758e-05,0.001037,2.32024e-05
28.639,12.4797,0.01102,0.0507174,0.002868,3.996e-05,0.001013,3.40035e-05
28.649,12.4897,0.0107,0.0485132,0.002744,5.7e-05,0.000974,4.8405e-05
28.659,12.4997,0.01032,0.045708,0.0025564,7.96e-05,0.000924,6.76069e-05
28.669,12.5097,0.009902,0.0425026,0.0023696,0.0001086,0.000869,9.22095e-05
28.679,12.5197,0.009542,0.0392972,0.002162,0.0001452,0.000816,0.000123413
28.689,12.5297,0.009292,0.0362926,0.0019624,0.0001898,0.000765,0.000161216
28.699,12.5397,0.0092,0.0336894,0.00178,0.0002426,0.000727,0.000206021
28.709,12.5497,0.009274,0.0314878,0.0016232,0.0003036,0.000701,0.000258026
28.719,12.5597,0.009558,0.030088,0.0014984,0.000371,0.000689,0.000316032
28.729,12.5697,0.010012,0.02929,0.001408,0.000444,0.000691,0.000378039
28.739,12.5797,0.010614,0.0290934,0.00135,0.00052,0.000704,0.000442045
28.749,12.5897,0.011338,0.029298,0.001321,0.000596,0.000729,0.000506052
28.759,12.5997,0.012076,0.0299032,0.001314,0.000668,0.000759,0.000568058
28.769,12.6097,0.0128,0.0307082,0.00132,0.000732,0.00079,0.000622064
28.779,12.6197,0.0134,0.0315126,0.001328,0.000784,0.000816,0.000666068
28.789,12.6297,0.013828,0.0319158,0.001334,0.000822,0.000837,0.000698072
28.799,12.6397,0.014038,0.0321172,0.001328,0.000842,0.000845,0.000716073
28.809,12.6497,0.013982,0.0317164,0.001306,0.000846,0.000837,0.000718074
28.819,12.6597,0.013658,0.0307136,0.001264,0.00083,0.000815,0.000706072
28.829,12.6697,0.01307,0.0293086,0.001202,0.000798,0.00078,0.000678069
28.839,12.6797,0.012256,0.0275018,0.001122,0.000748,0.000731,0.000636065
28.849,12.6897,0.011242,0.0250932,0.001028,0.000688,0.00067,0.00058406
28.859,12.6997,0.010094,0.0224838,0.000921,0.000618,0.0006,0.000524054
28.869,12.7097,0.008858,0.0198136,0.0008084,0.000542,0.000526,0.000462047
28.879,12.7197,0.00762,0.0170232,0.0006938,0.0004662,0.0004528,0.000396041
28.889,12.7297,0.006406,0.0143132,0.0005838,0.0003928,0.0003808,0.000334034
28.899,12.7397,0.005262,0.0117638,0.0004794,0.0003232,0.0003128,0.000274028
28.909,12.7497,0.004248,0.0094652,0.0003852,0.0002602,0.0002524,0.000220023
28.919,12.7597,0.003348,0.0074476,0.0003026,0.0002046,0.0001984,0.000174018
28.929,12.7697,0.002564,0.0057414,0.0002336,0.0001577,0.0001528,0.000134014
28.939,12.7797,0.001936,0.00431606,0.000176,0.0001188,0.0001151,0.00010081
28.949,12.7897,0.0014272,0.00319182,0.0001298,8.74e-05,8.47e-05,7.44076e-05
28.959,12.7997,0.0010294,0.00228852,9.36e-05,6.3e-05,6.1e-05,5.36055e-05
28.969,12.8097,0.000726,0.00161802,6.592e-05,4.44e-05,4.304e-05,3.78039e-05
28.979,12.8197,0.0004992,0.00111614,4.548e-05,3.066e-05,2.968e-05,2.60027e-05
28.989,12.8297,0.0003372,0.0007528,3.074e-05,2.068e-05,2.002e-05,1.75818e-05
28.999,12.8397,0.0002226,0.000495846,2.024e-05,1.366e-05,1.323e-05,1.16012e-05
29.009,12.8497,0.00014364,0.000321192,1.306e-05,8.82e-06,8.54e-06,7.48077e-06
29.019,12.8597,9.08e-05,0.000202752,8.246e-06,5.58e-06,5.39e-06,4.72049e-06
29.029,12.8697,5.598e-05,0.000125064,5.092e-06,3.428e-06,3.332e-06,2.9203e-06
29.039,12.8797,3.394e-05,7.548e-05,3.076e-06,2.076e-06,2.016e-06,1.76419e-06
29.049,12.8897,2.002e-05,4.4566e-05,1.822e-06,1.226e-06,1.189e-06,1.04412e-06
29.059,12.8997,1.1576e-05,2.5896e-05,1.056e-06,7.1e-07,6.88e-07,6.04097e-07
29.069,12.9097,6.562e-06,1.46144e-05,6.028e-07,4.024e-07,3.894e-07,3.4411e-07
29.079,12.9197,3.642e-06,8.0902e-06,3.468e-07,2.244e-07,2.176e-07,1.94775e-07
29.089,12.9297,2.022e-06,4.41666e-06,2.14e-07,1.252e-07,1.206e-07,1.14526e-07
29.099,12.9397,1.165e-06,2.38942e-06,1.654e-07,7.32e-08,6.99e-08,7.8831e-08
29.109,12.9497,7.84e-07,1.34006e-06,1.8664e-07,5.168e-08,4.806e-08,7.602e-08
29.119,12.9597,7.39e-07,8.753e-07,2.8654e-07,5.22e-08,4.688e-08,1.053e-07
29.129,12.9697,1.002e-06,7.9878e-07,4.9794e-07,7.4e-08,6.494e-08,1.7606e-07
29.139,12.9797,1.6394e-06,1.0488e-06,8.8596e-07,1.232e-07,1.071e-07,3.0973e-07
29.149,12.9897,2.824e-06,1.67246e-06,1.5642e-06,2.136e-07,1.8534e-07,5.457e-07
29.159,12.9997,4.868e-06,2.8118e-06,2.7114e-06,3.69e-07,3.188e-07,9.458e-07
29.169,13.0097,8.238e-06,4.7338e-06,4.607e-06,6.24e-07,5.407e-07,1.6044e-06
29.179,13.0197,1.3674e-05,7.8492e-06,7.6444e-06,1.036e-06,8.9758e-07,2.6671e-06
29.189,13.0297,2.222e-05,1.27648e-05,1.2414e-05,1.684e-06,1.4604e-06,4.329e-06
29.199,13.0397,3.534e-05,2.023e-05,1.9732e-05,2.676e-06,2.3223e-06,6.873e-06
29.209,13.0497,5.492e-05,3.1558e-05,3.058e-05,4.166e-06,3.6002e-06,1.069e-05
29.219,13.0597,8.338e-05,4.7944e-05,4.6682e-05,6.32e-06,5.4764e-06,1.627e-05
29.229,13.0697,0.00012408,7.121e-05,6.931e-05,9.4e-06,8.1536e-06,2.421e-05
29.239,13.0797,0.00018056,0.000103778,0.000100908,1.37e-05,1.18652e-05,3.5287e-05
29.249,13.0897,0.0002578,0.000147676,0.00014372,1.95e-05,1.6836e-05,5.006e-05
29.259,13.0997,0.000358,0.00020634,0.00019998,2.712e-05,2.3528e-05,6.976e-05
29.269,13.1097,0.000487,0.00027918,0.00027314,3.692e-05,3.2046e-05,9.499e-05
29.279,13.1197,0.0006492,0.00037224,0.00036286,4.916e-05,4.2694e-05,0.00012659
29.289,13.1297,0.000847,0.00048552,0.00047294,6.42e-05,5.5574e-05,0.00016496
29.299,13.1397,0.0010784,0.00061904,0.0006034,8.18e-05,7.0886e-05,0.0002093
29.309,13.1497,0.0013452,0.00077278,0.0007522,0.000102,8.833e-05,0.00026261
29.319,13.1597,0.001641,0.0009427,0.00091732,0.0001244,0.000107501,0.00032006
29.329,13.1697,0.0019588,0.00112476,0.0010946,0.0001486,0.00012879,0.00038162
29.339,13.1797,0.00229,0.0013129,0.0012762,0.0001732,0.0001501,0.0004452
29.349,13.1897,0.002602,0.00149902,0.0014576,0.0001977,0.00017138,0.0005088
29.359,13.1997,0.002912,0.001673,0.0016288,0.0002208,0.00019166,0.0005683
29.369,13.2097,0.00318,0.0018288,0.0017776,0.0002413,0.00020892,0.0006196
29.379,13.2197,0.003402,0.0019542,0.0019,0.0002578,0.00022312,0.0006627
29.389,13.2297,0.003558,0.0020432,0.0019876,0.0002694,0.00023326,0.0006935
29.399,13.2397,0.003646,0.0020838,0.0020304,0.0002756,0.00023832,0.0007079
29.409,13.2497,0.003646,0.0020838,0.0020324,0.0002756,0.00023832,0.0007079
29.419,13.2597,0.003558,0.0020432,0.0019876,0.0002698,0.00023326,0.0006935
29.429,13.2697,0.003402,0.0019562,0.001902,0.0002582,0.00022312,0.0006627
29.439,13.2797,0.00318,0.0018308,0.0017816,0.0002417,0.00020892,0.0006217
29.449,13.2897,0.002914,0.00167704,0.0016308,0.0002212,0.00019168,0.0005683
29.459,13.2997,0.002622,0.00150106,0.0014616,0.0001982,0.0001714,0.0005088
29.469,13.3097,0.00229,0.00131594,0.0012802,0.0001738,0.0001501,0.0004473
29.479,13.3197,0.0019644,0.0011288,0.0010968,0.0001488,0.000128796,0.00038365
29.489,13.3297,0.0016476,0.00094674,0.0009194,0.0001248,0.000108506,0.00032009
29.499,13.3397,0.0013518,0.0007748,0.00075426,0.0001024,8.8736e-05,0.00026263
29.509,13.3497,0.001083,0.00062306,0.00060544,8.22e-05,7.1192e-05,0.00021132
29.519,13.3597,0.0008514,0.00048754,0.00047498,6.46e-05,5.5878e-05,0.00016578
29.529,13.3697,0.0006536,0.00037426,0.0003649,4.944e-05,4.2898e-05,0.00012721
29.539,13.3797,0.0004912,0.0002812,0.00027318,3.72e-05,3.2248e-05,9.561e-05
29.549,13.3897,0.0003602,0.00020634,0.0002012,2.73e-05,2.363e-05,7.017e-05
29.559,13.3997,0.000258,0.000148688,0.00014454,1.962e-05,1.7036e-05,5.047e-05
29.569,13.4097,0.00018188,0.000104386,0.00010172,1.378e-05,1.19664e-05,3.5493e-05
29.579,13.4197,0.00012508,7.1816e-05,6.992e-05,9.48e-06,8.2144e-06,2.4414e-05
29.589,13.4297,8.406e-05,4.8348e-05,4.7088e-05,6.38e-06,5.527e-06,1.6393e-05
29.599,13.4397,5.536e-05,3.176e-05,3.0984e-05,4.196e-06,3.6306e-06,1.0792e-05
29.609,13.4497,3.558e-05,2.0432e-05,1.9896e-05,2.7e-06,2.3426e-06,6.935e-06
29.619,13.4597,2.246e-05,1.28662e-05,1.2516e-05,1.7e-06,1.4706e-06,4.37e-06
29.629,13.4697,1.3808e-05,7.93e-06,7.7058e-06,1.048e-06,9.0662e-07,2.6878e-06
29.639,13.4797,8.316e-06,4.7742e-06,4.6478e-06,6.3e-07,5.456e-07,1.6208e-06
29.649,13.4897,4.892e-06,2.812e-06,2.7318e-06,3.718e-07,3.2148e-07,9.541e-07
29.659,13.4997,2.824e-06,1.62242e-06,1.5778e-06,2.14e-07,1.8558e-07,5.499e-07
29.669,13.5097,1.592e-06,9.1438e-07,8.8882e-07,1.206e-07,1.04456e-07,3.0982e-07
29.679,13.5197,8.782e-07,5.0372e-07,4.9128e-07,6.66e-08,5.7704e-08,1.7111e-07
29.689,13.5297,4.736e-07,2.7108e-07,2.65e-07,3.598e-08,3.1134e-08,9.233e-08
29.699,13.5397,2.492e-07,1.4363e-07,1.3964e-07,1.896e-08,1.6428e-08,4.863e-08
29.709,13.5497,1.2896e-07,7.4042e-08,7.2162e-08,9.79e-09,8.478e-09,2.5234e-08
29.719,13.5597,6.514e-08,3.7424e-08,3.6488e-08,4.941e-09,4.2796e-09,1.27e-08
29.729,13.5697,3.224e-08,1.849e-08,1.798e-08,2.439e-09,2.1094e-09,6.278e-09
29.739,13.5797,1.5542e-08,8.9214e-09,8.6842e-09,1.178e-09,1.02422e-09,3.0364e-09
29.749,13.5897,7.358e-09,4.228e-09,4.0976e-09,5.568e-10,4.8272e-10,1.4321e-09
29.759,13.5997,3.402e-09,1.9502e-09,1.8978e-09,2.576e-10,2.231e-10,6.627e-10
29.769,13.6097,1.5364e-09,8.8202e-10,8.5822e-10,1.164e-10,1.00906e-10,2.9955e-10
29.779,13.6197,6.804e-10,3.9044e-10,3.7918e-10,5.151e-11,4.4622e-11,1.3254e-10
29.789,13.6297,2.936e-10,1.68918e-10,1.643e-10,2.23e-11,1.927e-11,5.724e-11
29.799,13.6397,1.2452e-10,7.1412e-11,6.9514e-11,9.44e-12,8.1738e-12,2.4211e-11
29.809,13.6497,5.158e-11,2.9536e-11,2.8744e-11,3.902e-12,3.3872e-12,1.0053e-11
29.819,13.6597,2.088e-11,1.19962e-11,1.166e-11,1.584e-12,1.3691e-12,4.063e-12
29.829,13.6697,8.272e-12,4.754e-12,4.6274e-12,6.28e-13,5.4356e-13,1.6126e-12
29.839,13.6797,3.202e-12,1.841e-12,1.7918e-12,2.43e-13,2.1094e-13,6.257e-13
