time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,boundary_N_phis_V,boundary_N_phil_V,boundary_N_Eeq_V,boundary_N_etamid_V,boundary_N_x_surface,boundary_N_x_particle_average,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V,boundary_P_phis_V,boundary_P_phil_V,boundary_P_Eeq_V,boundary_P_etamid_V,boundary_P_x_surface,boundary_P_x_particle_average
0.053000000000000005,2.2396245556326426,2.1744923411639643,0.062557939767579948,0.0025742747010982,1.236902963915190434,1.52E-16,0E-15,0E-12,0E-17,0.0,-1.3495660962569738,1.403933703539306,-0.05436760728233225,0.011866138161050725,0.011722030685488882,0E-16,0E-10,0E-18,2.2396245556326426,-1.3469918215558756,3.5784260447032703,0.008190332485247698,0.9239907008687176,0.9240624379091911
0.053500000000000006,2.2396912361177983,2.1745601539934752,0.062556713538178819,0.0025743685861441,1.236902963915190718,1.81E-16,0E-16,0E-13,0E-17,0.0,-1.3494996376309878,1.4038660879675124,-0.05436645033652465,0.011867216605310942,0.01172204342778822,0E-16,0E-10,0E-18,2.2396912361177983,-1.3469252690448437,3.5784262419609876,0.008190263201654169,0.9239903332505423,0.9240624242471422
0.054000000000000006,2.2397576591095407,2.1746277060267076,0.062555490693785076,0.0025744623890485,1.23690296391519194,-4.76E-16,0E-16,0E-12,0E-17,0.0,-1.349433435726114,1.4037987322147334,-0.05436529648861943,0.011868290905550529,0.01172205617029053,0E-15,0E-11,0E-18,2.2397576591095407,-1.3468589733370655,3.578426438241441,0.008190194205165646,0.9239899674536414,0.924062410585175
0.05450000000000001,2.2398238264400527,2.1746949991149906,0.062554271214564581,0.0025745561104972,1.236902963915190865,3.19E-16,0E-16,0E-13,0E-17,0.0,-1.349367488721332,1.4037316344444204,-0.05436414572308834,0.011869361091061771,0.011722068912994559,0E-15,0E-10,0E-18,2.2398238264400527,-1.3467929326108348,3.578426633559411,0.008190125491476241,0.923989603450465,0.9240623969232894
0.05500000000000001,2.2398897399261215,2.1747620350940990,0.062553055080868171,0.0025746497511542,1.236902963915190145,1.29E-16,0E-16,0E-12,0E-17,0.0,-1.3493017948107222,1.4036647928352064,-0.05436299802448419,0.01187042719089482,0.011722081655899044,0E-16,0E-10,0E-18,2.2398897399261215,-1.346727145059568,3.5784268279293054,0.008190057056383981,0.9239892412141637,0.9240623832614845
0.05550000000000001,2.23995540136933,2.1748288157843982,0.062551842273235182,0.0025747433116960,1.236902963915190478,6.18E-16,0E-16,0E-13,0E-17,0.0,-1.3492363522033286,1.4035982055807708,-0.05436185337744215,0.011871489233859845,0.011722094399002736,0E-15,0E-10,0E-18,2.23995540136933,-1.3466616088916326,3.578427021365169,0.008189988895793032,0.9239888807185642,0.9240623695997617
0.05600000000000001,2.2400208125561485,2.1748953429909874,0.062550632772388592,0.0025748367927722,1.236902963915190515,3.08E-16,0E-15,0E-12,0E-17,0.0,-1.3491711591230304,1.403531870889708,-0.05436071176667756,0.01187254724852914,0.011722107142304414,0E-16,0E-9,0E-18,2.2400208125561485,-1.3465963223302582,3.5784272138806954,0.008189921005711032,0.9239885219381456,0.9240623559381185
0.05650000000000001,2.2400859752581264,2.1749616185038494,0.062549426559235458,0.0025749301950415,1.236902963915190497,4.2E-17,0E-16,0E-12,0E-17,0.0,-1.3491062138084025,1.4034657869853924,-0.05435957317698992,0.011873601263239235,0.01172211988580284,0E-16,0E-10,0E-18,2.2400859752581264,-1.346531283613361,3.5784274054892418,0.008189853382245538,0.9239881648480149,0.9240623422765559
0.05700000000000001,2.240150891231991,2.1750276440979877,0.062548223614849576,0.0025750235191540,1.236902963915191727,-2.76E-16,0E-16,0E-12,0E-17,0.0,-1.3490415145125947,1.4033999521058513,-0.05435843759325665,0.011874651306092977,0.011722132629496814,0E-15,0E-10,0E-18,2.240150891231991,-1.3464664909934407,3.578427596203839,0.008189786021592926,0.923987809423887,0.9240623286150732
0.05750000000000001,2.240215562219807,2.1750934215335695,0.062547023920481729,0.0025751167657562,1.236902963915190925,-4.29E-16,0E-16,0E-13,0E-16,0.0,-1.3489770595031996,1.4033343645036345,-0.0543573050004349,0.011875697404961569,0.011722145373385121,0E-15,0E-11,0E-18,2.240215562219807,-1.3464019427374434,3.578427786037204,0.008189718920046829,0.9239874556420642,0.9240623149536701
